group,CD275,CD137L,CD3,CD33,CD10,CD7,CD4,CD16,Podoplanin,TCR,CD32,CD62L,CD27,CD107a,CD314,CD66b,CD35,CD272,CD58,CX3CR1,CD24,IgA,CD66,TCR-A-B,FCERIA,CD254,CD18,CD15,B7-H4,CD193,CD204,CD158f,CLEC12A,CD94,Ig-light-chain-2,Mac-2,CD85j,CD82,CD88,HLA-F,Podocalyxin,CD224,CD258
progressive,0.136315316986085,0.21744860157613,0.558004699621776,0.203563879779407,0.261636422428692,0.458266898581392,0.456893621761291,0.0755620107533417,0.357646266266208,0.233350930903746,0.22975303778302,0.181751698964765,0.464893468540463,0.237700602055773,0.377201600462358,0.108602936613767,0.202227953757112,0.153261534126141,0.318172468141729,0.278144904189953,0.0257158678057127,0.174503915089873,0.205844716673272,0.484056551133206,0.157138279539833,0.178478539393564,0.323588994205529,0.1100965421987,0.194463026834349,0.33060990821282,0.268953222429443,0.213342829199345,0.248364837404336,0.250670064516091,0.183211480077807,0.169506957469008,0.247673132543551,0.227865389048191,0.238188679349684,0.247437296451808,0.302934941182201,0.206884705812133,0.305680044974416
progressive,0.507532083161255,0.452538643782775,0.201012386658012,0.474115477978896,0.546779188035598,0.195604749755879,0.146734136494425,0.723663283339686,0.577973850203943,0.504921559216471,0.538911287851926,0.456509429985297,0.353687181096936,0.591812499718168,0.478750187407625,0.706609252404921,0.604843484744019,0.450753587069908,0.586493433915899,0.567313423576409,0.615690566924726,0.48265666831125,0.479035636339443,0.47542273742989,0.465081963166043,0.451376551656935,0.482717902882365,0.699391824075251,0.559010824305881,0.509907834981958,0.504261394618624,0.476418742109545,0.691215866862955,0.501170290058591,0.489748266123692,0.474966982350345,0.502565691799023,0.495198260292142,0.646177280913455,0.483942462653792,0.507512682072486,0.524696937597702,0.479918810760695
progressive,-0.0159526858179158,0.0358228141658692,-0.0845216107820313,-0.0533326609743282,0.081638027727668,-0.331954598337413,0.259736955214958,0.106932031189965,0.154362754631521,0.0332940571344422,0.0745556265363007,0.0413355375209872,-0.167453254555157,0.111910319618899,-0.002718191501351,0.0237916673387099,0.0526031000014237,0.0122653393908672,0.106684526440093,0.0546398358752523,0.100423114006514,0.0881040569442482,0.0134757130107522,-0.0767910259416944,0.0399156400767436,0.0755924230205976,0.131558563136211,0.0396176660813394,0.148106200706193,0.0093394449303723,0.114213109499964,0.11231349144755,-0.041200337754445,0.0235820253911326,0.070146080729112,0.0514522438436977,0.110324995598875,0.193462236184112,0.0367311233295384,0.0828770692431896,0.0914857977660898,0.0940883604654427,0.0609517285230322
progressive,0.262116650727495,0.215789001113712,0.210912028501074,0.0443351810006808,0.104485196977719,0.221314613012284,0.212391090690443,0.119937063493445,0.18657201514508,0.151026808713376,0.111372895877344,0.296820702156267,0.153139155154986,0.0740565637503843,0.236211100742006,0.10308157367727,0.105956388165264,0.0374155717667935,0.108527230630532,0.112370504080057,0.0764944603718058,0.16946494303378,0.148631759595122,0.269802815133928,0.144718291720176,0.130585372621655,0.0682563684147443,0.15087475665284,0.0880981881169459,0.150351159440185,0.112155141670686,0.114722235284501,-0.0041081910425072,0.150797955377426,0.0869977459065477,0.196571847432329,0.193494041893571,0.0993376307174486,0.171361894379094,0.169151409975019,0.192283974870285,0.116404083056308,0.161313601238948
progressive,0.0796225416314318,0.0686672013535293,0.160579537859448,-0.185143813633529,0.105363119804629,0.0719838841205694,0.236546923555782,0.0025369071340863,0.119938323018839,-0.12024096832708,-0.0537433711928783,0.0853217201685114,0.0386798149248684,0.102084396838553,-0.0108787390404878,-0.0070464066585523,0.236565059388175,0.130474515962805,-0.0192664111605863,0.0779663272606304,0.0297640019663318,0.139296600754524,0.147806743506494,0.188159882832425,0.171221985291939,0.0607095889513574,-0.339143883654607,-0.0018569653346893,0.0819173072228427,0.0390277228895738,0.134676904231798,-0.0365323188262426,0.15634442576597,0.124699009439288,0.0709281475327834,-0.0215822287248785,0.0726241380677775,0.0159500954687741,0.177057450536075,0.211678029614623,0.163122021096056,0.14202291165997,0.103458682745859
stable,0.0026488829086187,0.0018735473670136,-0.240708244559619,0.0966469526194584,-0.0387189718492006,-0.386316382621794,0.120359414961876,-0.127436904137894,0.086507996557652,0.0318561296162922,0.0001787472987103,0.0970920717309029,0.018145548087641,-0.0010938107567749,0.129116605908455,-0.162301020893822,-0.0821234786167777,0.0461654322036006,0.0761894711423375,0.0062019284707838,-0.122887497361042,-0.0647007551309351,-0.0503801029800323,-0.218594505664506,0.048882399676865,-0.0269741783900002,0.079766940664572,-0.154594689787303,0.0894968759114585,-0.0012158531181704,0.0932451703705483,0.0688956145451857,-0.0099744545847177,0.0724594776496497,-0.0578141214188671,0.073179827928662,0.0862650191448392,0.178003513124914,0.0033782366968108,0.0461466775689374,0.0739260215868355,0.12140630188441,0.100737052561287
stable,-0.0038832382607782,-0.0027528548690607,0.374768315087372,0.0712761258132091,0.0326600418497259,0.0250433740853368,0.144862285341244,0.0380054872098602,-0.012516139519343,-0.0026346873763038,0.0010310006323596,0.0343321936414463,0.115649203722942,-0.0479368694992797,0.0701748139927824,0.093549612772558,0.0938951089935695,0.034607801522955,-0.0702677267970087,0.0041627335167144,0.030251394502081,0.0228718675365224,0.0594234888180563,0.274809568759953,-0.0146302292020012,-0.0218816466099031,-0.18574062723773,0.0674589770247186,0.0347890963694875,0.0176235489049074,0.032802148990462,-0.0037080388702519,-0.0214992618117607,-0.0590742881636808,0.0217463241353184,0.0498235662774872,-0.0850693384972676,-0.174014979512133,0.0520648724611875,0.0440416880279596,0.0566681963080445,-0.082100036772967,0.0441943635627161
stable,0.0125997201910304,0.152240160231207,0.161356329032369,-0.0192085642688682,0.0017346146465623,0.354338847072884,0.189101832972393,0.0356200900375665,0.131188097515997,0.158144450497107,0.129955119675404,0.0758074170706828,0.17022175382524,0.0154123870527501,0.143225166071111,-0.0650702688093192,0.0499817504225674,0.140496153144395,0.161715381774833,0.13313324913277,0.0246511555660233,0.158429860217699,0.0094973700283338,0.2456072018436,0.209038635400641,0.157734852087749,0.0497599641009915,0.181176187155834,0.177557871341866,0.0632569010585655,0.17761811961847,0.188093615293971,-0.0317440231631617,0.120849992512182,0.152339976121743,0.168414781299517,0.14579351260364,0.225913456906341,0.0902775466842123,0.120622425029331,0.175521016129709,0.169635378209437,0.161817383063936
stable,-0.001535636827038,0.16260499691329,0.325260127778892,0.116349585150027,0.0867619010998609,0.538229797667752,0.224862042593295,0.14677729807081,0.187228451553897,0.206879691917549,0.223082978941772,0.325459428359406,0.261984939850573,0.0602967881720384,0.160912231531739,0.0426085482560807,0.0900777033988277,0.0767049953905845,0.24243457615297,0.19988769396964,0.150488861308055,0.109042197734153,0.137029874025234,0.39161924724901,0.146870432804093,0.157923610551027,-0.0294559595857007,0.0277864304161962,0.202659930761659,0.122307176677222,0.208013164260448,0.217797014112191,0.188918224919303,0.132985531303546,0.0964566806671599,0.176693985686673,0.14205790820856,0.178064552771497,0.17272607493925,0.1938495562413,0.240939868912235,0.115968281525434,0.0939502960956019
stable,-0.180270902044375,-0.14849627608554,0.191318633074771,-0.0798379796638157,-0.0967586640877066,0.225644838196027,-0.126000346321658,-0.134228857020954,-0.137857429229137,-0.108596980487428,-0.15580327240084,0.0235398210483292,0.0908786887533768,-0.190133872016106,-0.180371349215589,-0.0957031814961321,-0.127185529194938,0.0440061231265289,-0.122958324388949,-0.108324606020437,-0.129506237517981,-0.0864269886222481,-0.109368787752431,0.0207386462153144,-0.127817527342706,-0.202284009675395,-0.163277051304941,-0.129119341019178,-0.0905018548188089,-0.119108346715128,-0.115062766334078,-0.131878959807584,-0.0650964333454204,-0.163536145294833,-0.078000704646196,-0.196124641143872,-0.0784922832787377,-0.117124275569351,-0.148155698919064,-0.156963121394758,-0.124324842832938,-0.223699285301662,-0.172047570229435
