group,CD3,HLA,CD45RA,CD7,CD49f,CD16,CD326,IgM,CD5,CD62L,CD27,CD95,CD66b,CD278,CD11a,CD370,integrin,TCR-A-B,CD41,CD2,CD29,CD81,CD18,CD38,CD127,CD15,CD71,CD26,CD49d
progressive,-0.513089210326296,-0.141263810814125,-0.32333894445974,-0.345770201243223,-0.0018491894934698,0.0353784607516853,0.146294447662428,0.19209319839166,0.155241112268711,-0.347056938264418,-0.33877419776876,-0.0594670837765933,-0.0043595489341939,0.0476336667113587,0.0384560975247612,-0.0816336872984759,-0.172279257239533,-0.32742220567034,-0.310505096161755,0.039546123719221,-0.0586568276803492,-0.337340995845833,-0.128882492440575,-0.158194809831363,0.135109732064296,0.0642244446735346,-0.0581025908218589,-0.167847533971731,-0.167796012694456
progressive,-0.117382255294388,-0.120788330214281,-0.0773590688274429,-0.211889488107561,-0.224989823568074,-0.320143401773024,-0.0479054614592992,-0.188169171994175,0.0552030862715878,-0.0626245782872608,-0.125067466866374,-0.0679943098398733,-0.319591636415683,0.0152249361271313,-0.0262074627334171,-0.147174336067416,-0.168823109572977,-0.145074628435142,-0.225240934018393,-0.103781424446844,-0.12988826068616,0.130219604617203,-0.318028594101293,-0.166594346399207,-0.0981898749500789,-0.250102934527536,-0.20564760019235,-0.134314265223418,0.13555851028196
progressive,-0.383716408641831,-0.119569027071566,-0.498571187962796,-0.587048934762586,0.123973793414753,-0.165496480940033,-0.0800187338636853,-0.165787040673283,-0.0038296866877469,-0.292382062064543,-0.312487117088913,0.107831231147694,-0.168425960888252,0.0331209327577947,-0.007225219323127,-0.0844581323184321,-0.191277964545516,-0.295162828382314,-0.201606174075181,-0.0172899617671668,-0.0290627561287341,-0.198711689450825,0.0043818863337397,-0.433414389709096,-0.0842815274285937,-0.164546609178547,-0.0481891760852977,0.027239195639039,-0.0976296798749537
progressive,0.18644490203411,-0.144890551481118,0.22343676329735,0.262733359578299,-0.0195334020544448,-0.155202196912916,0.101416041742633,0.0526299191911855,-0.108711251218861,0.010470930757086,0.154490373418272,-0.268302499979262,-0.19543015242066,-0.166544956331297,-0.0355050812981583,0.161855141192931,-0.0576300565330458,0.230363705105211,0.0216251916136011,0.0277451535891189,-0.0626376769187365,0.21044906765721,-0.132586080303753,-0.110026228185135,0.117212660838954,-0.102469171021081,-0.210412645987422,0.123087565381544,-0.0417402826699643
progressive,-0.0474338926327634,0.181972724166212,-0.261961461474912,0.292268186429345,0.353910907865078,-0.186246109112195,-0.34277809410287,-0.118132710754343,0.354475362237266,-0.0576061431873344,-0.0325691601240341,0.018766631016359,-0.17245153138036,-0.149840266920642,0.33039295312111,-0.310096344104881,-0.30724144212952,0.311916465808689,-0.0373694936512669,0.581629670522408,0.190373377808758,0.137643806177516,-0.119829482587021,-0.179677413057909,0.351662106986951,-0.370340786581537,-0.347148117850355,0.178021076752215,-0.172751774071589
stable,-0.053975926433533,0.120617967372134,0.0216385171714553,0.13433664233894,0.140985646346031,-0.0231042621030373,-0.0674665379888281,0.0450244749543176,0.0385420731870215,0.122922220035348,-0.243600951487021,0.0110092844431462,-0.067579286258798,-0.0536326405558198,0.137745891807317,0.205348947899678,-0.0091337431534939,-0.0860025139069282,0.138085232260182,0.199357711113681,0.119208379516054,0.153228194339788,0.109329103481317,-0.0086150042635973,-0.0429564653677717,-0.0184731522265542,-0.0611689327728022,0.277787181535119,0.0709310002886799
stable,-0.296039186066921,0.208611455805495,-0.268430674440439,-0.307527297640527,0.296006855552524,0.0462677726969304,0.112458951291127,0.0254402701045735,0.0750928205563443,-0.0948507303547619,-0.224953339035777,0.343671387019473,0.0840733662952014,0.0525286313627896,0.297358676504442,0.0889344142151351,-0.0366257500113662,-0.335124975191751,-0.10851691547351,0.452926532903101,0.380314729288969,0.0984749214706345,0.253607741620427,-0.0404961111870699,0.382421061540134,-0.006541884004568,0.212902304866165,0.449485441377285,0.217079047664343
stable,-0.14679443346968,0.201908795350183,-0.204254309960122,-0.448060846510768,0.321606050931834,-0.0594996967273937,-0.0943624503027407,-0.0034253688858409,0.0305375174616702,-0.0921010389945144,-0.308908612442884,0.385136354681632,-0.117083910795712,0.034280010314908,0.15839457828032,0.0108651212870292,-0.0086701831579659,-0.25634990616939,0.0655033698311585,0.202386491140777,0.314250219294515,-0.0398380893660471,0.0949882948707855,-0.0304578541689949,0.205253501877644,-0.0310520107976753,0.134047489107614,0.205768075018528,0.0688914711580355
stable,0.258903108949381,0.0338852287734859,0.309647306051874,0.473320552551718,0.256350230081767,0.152718503134168,0.0647362199911566,0.0420922300791807,0.0742151274074129,0.214434646682728,0.217282942639115,-0.196041562139435,0.059146478431368,-0.32245154015746,0.0027365552038516,0.0997292107214541,0.0453274325367261,0.240862152539474,0.150769464142549,0.0239831932721236,0.0527238587415477,0.195018412773072,0.0189384139343654,-0.118619523140164,0.180381299904013,-0.0338735361521637,-0.236775967367341,0.268705483796107,-0.042046995490068
stable,0.150792312963936,-0.232853506410014,-0.0353778394748688,0.315132287243961,-0.108119324744182,-0.0572470805245609,-0.127570924092923,-0.0290445078080784,-0.0017258541867775,0.203003516933807,0.173203687296658,-0.283972061696738,-0.0609679178755801,-0.294368055911913,-0.271969658793655,0.0214149892945626,0.0687780612101531,0.173082144152917,-0.16520523819201,-0.167522767235123,-0.302897151848222,-0.0419648917695767,-0.149839507720339,-0.103972758700516,0.147780275805012,-0.122821958963869,-0.298719486790778,-0.0080631305531842,-0.319217756029157
stable,0.0106370597384724,-0.0730581654845449,-0.142829068403106,-0.0381355758378651,-0.144065099044693,0.0028249396844138,-0.0834260700049495,0.002357734565791,-0.0844236722289641,-0.0563450935337586,-0.0568607769780397,0.0347341743014928,-0.0580681396310366,-0.0378710166882148,-0.187868663183745,-0.128043751987199,-0.0714644408413717,-0.150666490702665,0.128566384667921,-0.0548097674284134,-0.126066060708951,-0.129397547393937,-0.180111227107846,0.054790021298161,-0.411043917604321,0.0050221830118095,0.0367996071375839,-0.167348431218237,0.0209956630611216
stable,0.221999740060572,-0.313142723595193,0.347211027215941,0.562819361258006,-0.324410954219776,-0.146981249500481,0.138752319178857,0.323120341662831,-0.174724886666336,0.241603409034023,0.151046306678057,-0.386064358199845,-0.140528286095488,-0.0769927569575713,-0.154097077244809,-0.0098803615754295,0.0561108234899678,0.368810868018667,-0.108239333215034,-0.172877138928014,-0.220363909633627,0.116196056153793,-0.313502486278958,0.0866001859168044,-0.0393132609522597,0.0725146555453146,-0.259285241938774,0.14123790489553,-0.104247248757272
