group,CD47,CD70,CD30,CD52,CD3,HLA,CD90,CD45RA,CD7,CD49f,CD194,CD4,CD14,CD16,CD25,CD279,CD294,CD31,CD5,TCR,CD196,CD185,CD62L,CD27,CD107a,CD95,CD66b,CD272,CD278,CX3CR1,CD24,CD11a,IgA,CD66,CD244,XCR1,CD54,FCERIA,CD41,CD184,CD2,CD226,CD29,CD49b,CD18,CD28,CD38,CD15,CD71,B7-H4,CD193,CD204,CD144,TCR-Va24-Jz18,CD94,TCR-Vb13,CD101,NLRP2,Podocalyxin,CD224
progressive,-0.0454712335367932,-0.0395256458158105,-0.0382558070150396,-0.0141677568159775,0.122743601181815,0.0841481717280137,-0.0282737150941109,0.0068713671068777,0.0599503986533033,0.0754747958327851,-0.131540090035532,-0.108917117824637,-0.222686843396834,-0.140351423726138,-0.0153863620735625,0.0118233113578285,-0.0941225013099806,0.121669561771065,-0.172942311144984,-0.149628601970104,0.126437614344226,0.0704296618089563,-0.141074111485598,0.0693833454631932,-0.0279063167581874,-0.0971958821870235,-0.232275370126065,-0.06870131080592,-0.0800291054555496,-0.0168558761836136,-0.345183680712236,-0.210700024162753,-0.147386143056878,-0.013308227782834,-0.0398124548260507,-0.0668172505750327,-0.20756850555146,-0.102413386903086,0.231963401939696,-0.116021801711313,-0.110585849573021,-0.0534837356077002,-0.0398853143138138,0.0806293938951794,-0.0048564917504881,-0.186948603615574,0.158823379118255,-0.14600552694404,-0.0360546282325044,-0.133483571955303,0.0690705093282462,-0.13562617369047,-0.090421692934599,-0.0697795313744957,0.0288799023736498,-0.0727020023933259,-0.0575725053620429,-0.0121875430157642,-0.0864520456090621,-0.0074185298345291
progressive,0.228290066989107,0.0683514660515721,0.207461562286355,0.233879797059157,0.0842178696084811,0.320592704189326,0.180160359016088,0.0451849380596627,0.0211111507998819,0.209877253070211,-0.0444451041271467,0.170368554583303,0.0928506118500696,0.195515499786128,0.0444594948117346,0.231952484140046,-0.0171463172931574,0.332805591166725,0.0057500158947925,0.0868368560621228,0.166128622600666,0.337477072905939,0.28644646298391,0.0760653836857402,0.18693836790195,0.0870811201424295,0.107466935956825,0.155086712593263,0.129597337658825,0.164013280869648,0.188538686646522,0.108808580323493,0.0249891607082514,0.243018473434693,0.110061536176019,0.135069690208457,0.0671310077547487,0.0528214648825689,0.321895191897457,0.338503683592946,0.124779909103246,0.224636157254607,0.345714737741144,0.243158265047335,0.184448029127778,0.204438209232136,0.0557935459106552,-0.0188412796227322,-0.0030322669017385,0.232173705150889,0.224258194137946,0.117728785738155,0.173450745012969,0.104181703307983,0.313659276795805,0.20555937250058,-0.0023748350446729,0.191033375983518,0.0709724445447349,0.134616636962268
progressive,-0.259963448067699,-0.149481822693416,-0.33350316829876,-0.258654708753571,-0.162566766366379,-0.108852891567127,-0.206125296515199,-0.049213681162964,-0.0416666042029599,-0.360459104128138,-0.197557505893624,-0.330276571012163,-0.0969639116082133,-0.349574978328247,-0.132424752656947,-0.317971171981277,-0.328993608884285,0.037045484421381,-0.239214502726489,-0.347324247178282,-0.209528938417954,-0.174769396144422,0.0654648930811196,-0.0140547540807059,-0.225317153452472,-0.145931444546001,-0.346155981901877,-0.248188047202352,-0.184844237308371,-0.304089974135445,-0.308618011266482,-0.222867590262468,-0.352595267517707,-0.275805263375139,-0.0707610344516718,-0.311325300785168,-0.0795404569156649,-0.287593315913102,0.0260048277538318,-0.189877301883152,-0.180205358537783,-0.342145786928349,-0.328736808485016,-0.136817244473879,-0.0831271673838028,-0.228325391935477,-0.173522510807721,-0.324353614060846,0.154461821832489,-0.300233241938731,-0.227814343075236,-0.323704819597343,-0.316895545104025,-0.304594117931894,-0.233302781960856,-0.329981894437731,-0.243646925954881,-0.345699487527768,-0.355668854918581,-0.259929234306347
progressive,0.0188746242303265,-0.0611917483068403,-0.0713073682081928,0.0173798297002564,-0.0620984363469269,0.07205670944073,-0.265499136763005,-0.136931720009259,-0.147600091659752,0.0444650533035852,0.0818776342297264,0.101336685038265,-0.114732967993379,0.0461120721596537,-0.090427252675117,-0.116617405884336,-0.129005240100772,0.0125273772155035,0.0697448584808101,-0.189646052626847,-0.0798920875731444,-0.0906240005014187,-0.056645556887314,-0.0421373888129236,-0.0624286083248111,0.0939169298734753,-0.0457036009622026,-0.0694258218214876,0.0654095993503729,-0.092528696343261,-0.0921550897036111,0.0120644447142601,-0.106985963240989,-0.0849076715517841,-0.148232894981209,-0.194108609936824,-0.0592096966442673,-0.0915629676862214,0.0487596154979879,-0.0853937323234197,0.102590731179815,-0.119367867545234,0.000301970035428,-0.0482648327143432,0.0867122025014172,0.0619861774470778,-0.131187131375916,-0.0961220697993637,0.0998833279539686,-0.0784253522685199,-0.218999375576422,-0.14520217490459,-0.181565284698259,-0.1149038974108,-0.124240195730884,-0.17750534612222,-0.0316217576822852,-0.149420620127967,-0.256005275329147,-0.0994545807690224
progressive,0.0644480593414768,0.213504117839856,-0.080901789747964,-0.0139558060827198,-0.471745873530376,0.196700283460871,-0.188692129228589,-0.0479506850306675,-0.139820803291802,-0.214581251655157,-0.280540050620293,-0.314674215514713,0.168605609785781,0.240387419900624,0.0075452631429842,-0.180834387434208,-0.114140186502411,0.268563841271839,-0.332386393077081,0.130307366805413,-0.111928989053083,0.144747408582932,-0.135408614892343,-0.327203515830238,0.105110492086641,0.127587470937158,0.272028383370955,-0.0370835363810634,0.0791396653823666,-0.0054366377170645,-0.105237006952388,0.188143858666801,-0.0505915370367874,-0.123524207073284,0.309183229806849,-0.136593710955838,0.0993071104055422,0.0299452093289966,0.373571196467466,-0.0063683178292652,-0.0186101643725173,0.0350693279737603,0.0919469474667905,0.14144972861998,0.493152233940472,0.009996816073162,0.185662460126808,-0.0163412949452659,0.387520354968376,-0.0516718723346513,-0.0171721980714125,-0.266442210258033,-0.0167319299850775,0.0244934507831908,-0.0416281911471432,-0.0859481315525349,0.0219006286843512,0.140080472544272,-0.239488850532609,-0.0344391649084038
stable,0.039295500079989,0.0069945969474039,0.082038467522951,0.215525995144837,-0.11465690617746,0.16634154039911,0.0804888694080243,-0.214386733448481,-0.524352643895591,0.267512447260124,0.243966006560466,0.0321750724173386,0.198388811219522,0.161436466532635,0.092301794327068,0.100916750889675,0.0453872260361595,0.0072384540155242,0.0602524389482514,0.0667251238561986,0.0756266866224393,0.0739867302743482,0.0342365446908587,-0.0066080241933938,0.175414012380462,0.276663547052559,0.158736002592129,0.0434088016411657,0.417515424858265,0.0917489912092607,0.0642210208900192,0.326812933064533,0.0479869221346668,0.159182945821094,0.129080497298394,0.0374670241621362,0.195962750127005,0.0939533553215083,-0.0717037721350963,0.0795312593270861,0.194737619082396,0.194687357991482,0.357030525036352,-0.0345999318009326,0.104373550892654,0.304229476316175,0.163552194581813,0.139584234319153,0.296835050648113,0.126646696051659,0.0753276666439723,0.0981432461506226,0.11235024044671,0.0595583877370987,0.088237673418147,0.141745368782528,-0.0377371729984614,0.0398658046749551,0.0700927606402841,0.177723526486394
stable,0.0726612371312634,0.108508837626172,0.0878415299668667,0.148250876468889,-0.263106599724732,0.316982985118332,4.80816693899939e-05,-0.348372608713924,-0.411207667312559,0.272705628688797,0.300006098034262,0.0976049837330788,-0.0290131453384068,0.039042472485533,0.182445663899633,0.17381600719403,0.0130239509280318,-0.0063109032877117,0.0478065224235487,0.0377349698766923,0.211266646338669,0.0958242958306025,-0.402509221810792,-0.158255277854955,0.0932803394481787,0.526553422989832,0.0252211484221436,-0.0431910652297478,0.152567776803896,-0.0008169562301737,0.0361762123465322,0.412282579084149,-0.0042909396127474,0.0020142505440716,0.0761087406326399,0.0136475947825249,0.383847757292067,-0.013415715982117,-0.0124393190233017,-0.030524401553327,0.491845790769878,0.228574958727042,0.39883321695384,0.0164377642246582,0.349725343105716,0.294620491222467,-0.0497544211922061,-0.0174852527190602,0.324142297641383,0.0013075062906194,-0.0018549213698632,0.0239013509290987,0.0777790596181169,0.0401823634789569,0.108927450956841,0.0823323569542723,0.0633408160765793,-0.0563361472968689,0.0436201357763936,0.245919970772866
stable,-0.301421843942847,0.0837428696130037,0.0345575173848119,-0.14534259520969,-0.333095159087369,0.0341645323044211,-0.0342417308357346,-0.20418161784905,-0.298284833018415,-0.0024940748425964,0.221887038975469,-0.28873851945016,0.0653409886089749,-0.0234616280408467,0.0794345500717243,0.0241887833024475,-0.0834959543355725,-0.0583246416193031,-0.164041300141368,-0.109621372251498,-0.033814785953471,0.0215848786584039,-0.0331097753711246,-0.337046418158409,0.0394548358571208,0.189510964044543,-0.122538526324937,-0.0400552375777178,0.162908677357497,-0.0901871442498737,0.0324460619354613,0.112711824082758,-0.0233259325967823,-0.0416679562421932,0.0682255265704456,-0.0899218843034906,0.194664514133561,-0.0471724532261243,-0.0786028359232253,-0.0830659133961895,-0.0590112368905619,0.0078074584258867,0.0495712272362754,0.0006048279838096,0.0727577959271892,-0.0215871228800832,-0.0077234739892692,-0.115247385820736,0.239178007011081,-0.0108308192644866,-0.0538555241687761,-0.0251642238967252,-0.0745281626454656,0.029343181761816,0.000195995331404,-0.0248657602462906,0.103563096950494,-0.040765637332147,-0.074290972028763,0.0069836927712742
stable,-0.262091556390686,-0.188949927094615,-0.257412380785184,-0.335413904117891,-0.154249247266256,-0.224265541648281,-0.147563987013336,0.0095826980896276,0.058866923170813,-0.132479205858185,-0.0807026039287782,-0.23028273132946,-0.204477932833401,-0.405912340221979,0.0511530814425279,-0.148728199977697,-0.237452425800692,-0.0441204670913911,-0.165261110422443,-0.272074768271998,0.017074039669823,-0.155514479525702,0.156311851913423,-0.0404330876346465,-0.231227473254308,-0.1196116051169,-0.318302514380444,-0.1520382567143,-0.25974778371465,-0.229257706499167,-0.151757868855978,-0.231107631250852,-0.276820531924238,-0.329883935797607,0.0945362303743931,-0.213194166809103,-0.0615149023000826,-0.352338279401556,0.0248444238205754,-0.0457452341293273,-0.100442942952185,-0.182603946964234,-0.229651889721691,-0.0118746258461158,-0.135761663760249,-0.166671089091353,-0.1422344730478,-0.257851435653123,-0.132948900058124,-0.191772965960656,-0.357327987343871,-0.178859597074962,-0.128016616140067,-0.225407839703431,-0.153010509356707,-0.223468789190012,-0.311971498949013,-0.23425219856284,-0.159586307885572,-0.301750923723856
stable,-0.150031451345937,-0.0078463532558173,-0.213683100187127,-0.0733223731926426,-0.0096837887412717,-0.205010007576978,-0.325236477008301,-0.0984044982621941,-0.260352935068431,0.099209881788529,-0.128272137083098,0.0476945650710372,-0.106850387210489,-0.202483906362108,-0.12628408000851,-0.0893210810248068,-0.226182282983189,-0.136552336558547,-0.0113417920396461,-0.233811981122848,-0.281586700852427,-0.194694608995428,-0.126822989198398,0.0710687478510397,-0.216902320511235,-0.109991182842858,-0.216753636684274,-0.307253647254831,-0.0463937042144403,-0.249960302076289,-0.184245225607369,-0.0487501679185244,-0.184457507668111,-0.154958732023311,-0.0631762771445954,-0.137332870375901,-0.107069580747751,-0.0481156170200442,-0.0437112984965043,-0.0849935768128719,0.0967389876297597,-0.207304990477459,0.0034415443541527,-0.210520819277182,-0.114821043374418,0.0353599228690869,-0.139686603940663,-0.143470714515158,-0.348207549560247,-0.173060381626298,-0.367424227057203,-0.239058910285864,-0.250738525731426,-0.109824619169656,-0.13975899960183,-0.192613237513586,-0.179259306142957,-0.271703255219061,-0.189006156399163,-0.142309086183977
