group,CD252,CD3,CD45RA,CD7,CD49f,CD16,Podoplanin,CD95,CD1d,CD66b,CD35,CD278,CD58,CD96,CX3CR1,CD11a,IgA,CD79b,TCR-A-B,CD122,CD226,CD38,CD71,CD144,CD158f,CLEC12A,CD94,Ig-light-chain-2,CD85j,CD101,CD88,NLRP2,Podocalyxin,CD224,DR3
progressive,0.0976345937464565,-0.161138485509584,-0.0055050527979812,-0.131974834525142,0.0844642632505263,0.0570219782710273,0.0840786115481194,0.287968983265735,-0.0529898407534173,0.156140436153668,-0.0278249256551219,-0.0125190021173391,0.151319984027563,0.0380951321421716,0.125019294597043,0.0479243051853029,0.167634691230865,-0.0403253407292145,-0.0877422711151744,0.0720935676399682,-0.0170258219484151,-0.0779815726156944,-0.0932997704296694,0.0526740328206643,0.0067810021445784,0.0195918305645157,0.01196190199392,0.0455572792833589,0.0005604897391797,0.152083339973026,0.0164794278462493,0.20986114679338,0.0171866312307285,0.143820079670256,0.115829856455892
progressive,-0.0600020399116355,0.0116070919712899,-0.084174399722554,-0.0881789077214923,0.120935770903112,-0.0136029137216061,-0.0385875096901759,0.042262573642261,0.0384287020931794,0.0020966154385966,-0.114903325636968,-0.146462521141948,-0.14484025108743,0.0906368018629995,-0.101777578069208,0.0344725552287743,0.0017882904777139,0.0078514092028455,-0.202593980853177,-0.0647002947916115,-0.149913781573804,-0.0368472386627011,-0.0941484906659972,-0.031973450586728,0.0030789095986103,0.0583572219432014,-0.10717015414276,-0.0226086822362781,-0.0550683371438839,0.181236020794884,-0.0597040309160836,0.0717098960483418,-0.0687163240927114,-0.0589908286679532,0.0900424766202349
progressive,-0.0948709149858483,-0.200895824636684,-0.24869994922341,-0.195340979041409,0.0414989827622763,-0.169901305949062,-0.0760751327299139,0.266821470100583,-0.0155264737267588,-0.169536878669672,-0.139924754771075,0.252800239961607,-0.0704038553117748,-0.0349676701497793,-0.131666092898512,0.0500973669788978,-0.0789738668021466,-0.053318634145907,-0.130995206060337,-0.116857819325951,-0.0609193649903433,-0.0672580264773611,0.214257213453555,-0.0784333594755039,-0.0517969912461711,-0.0586546375608058,-0.0232481815828714,-0.0107236064468693,-0.0435910530926897,-0.121042096829624,-0.157335964266867,-0.0743978091124422,-0.0794165218155698,0.0075234552426578,-0.0933028360476693
progressive,0.245192553745411,0.245975867332479,0.220218827557586,0.281934687330413,0.165161634440897,0.241819681283699,0.304522510289971,0.320698278053161,0.339853369532534,0.189046762282954,0.297375950183821,0.456484759951484,0.311368523287277,0.263735760079059,0.246782889743968,0.367290026303401,0.310870123681519,0.356317379990686,0.320883106982807,0.33596319706873,0.316381785679488,0.422322251701986,0.266197412327917,0.365693968917331,0.295744716030443,0.237098060158822,0.286703222639154,0.287358143131238,0.373936345160073,0.282938727048915,0.340288323455306,0.246056640694017,0.337190843988464,0.323278942348209,0.427647355552823
progressive,-0.114764022724967,-0.0194795185745215,-0.385339441039217,-0.252593491914053,0.186801745543298,-0.428675429876839,-0.230802568073824,-0.0650106842375578,-0.0189162030235437,-0.430696154357831,-0.466438388442688,0.271487809443616,-0.284056061983003,0.0281329642052277,-0.128131666195363,-0.0657578207668228,-0.310653039997562,0.0229580537606487,-0.161039422583219,-0.0511670276854008,0.176149282938624,-0.0786246183367005,0.430814267140991,-0.064201035053853,-0.108607925850606,-0.439238638314776,-0.306118748866585,-0.250563403686308,-0.271505402026811,-0.428423315364781,-0.41513086240094,-0.221825045381777,-0.176416651321852,-0.302656574913172,-0.0213396551471532
stable,-0.100402882854092,-0.238608392358145,-0.300452514904629,-0.517934665344304,0.222934422495423,-0.0596522004471252,-0.0761125246620337,0.207184816321091,-0.142658220206714,-0.0806751980984687,-0.0455740627851416,0.0719404718055378,-0.0799488459557276,-0.0904992884993859,-0.146565902055572,0.297228588749783,-0.266370802575333,-0.125270843750855,-0.333722617454684,-0.131030140009235,0.0804008352778477,-0.0218890542488178,0.129319897963944,-0.112557063496895,-0.159639697449836,-0.0060609053550266,-0.102863917921797,-0.227828824649618,-0.0621210873492784,-0.169516479787614,-0.130268236313472,-0.13331279535979,-0.182206111845212,-0.0001117701867366,-0.145133735490977
stable,-0.0574424808856854,-0.435504203378738,-0.42739048104968,-0.449560447075267,0.248495347077912,-0.0416831899739215,-0.103112991363776,0.416575369162248,-0.03361056922821,-0.0881802432565686,-0.0715600271347175,0.131736816839569,0.0999591718113647,0.0323006830207296,-0.0920803831689333,0.292423573605609,-0.0827327032669086,-0.0527315630129674,-0.441727820632375,-0.0383123192879344,0.0932163374642558,-0.0971442790357475,0.246988164353591,-0.0322973218476204,-0.0563164816209093,-0.0084637368284916,0.002440242449214,-0.0785460050230036,-0.0244061275059981,0.0171717348651736,-0.0556387729573965,-0.128446934272411,-0.059898384456655,0.1490368022851,-0.127095286759632
stable,-0.0754174444489898,-0.316187766141688,-0.358459854833822,-0.5349466631076,0.317843565375219,-0.0367745799602694,-0.0361634089444092,0.439404327445414,-0.0912078093618049,-0.050438420192887,-0.0674262986642311,0.192534163344949,0.0321837745844995,0.0333174735163525,-0.0602949223367495,0.274019792570471,-0.0245538677061531,-0.0719662092070522,-0.317255424483022,-0.0838760322659994,0.13762777238224,-0.0899431575011705,0.210119598281073,-0.114742850133888,-0.093504694925313,0.0347791360993473,-0.0016838329371591,-0.0886060940597087,-0.0367957078041679,0.146458491828224,-0.0244680350422605,-0.0784808577043598,-0.0907427608540729,0.109215789921185,-0.0053888578887697
stable,-0.0778701688371781,-0.248377932818817,-0.246158341399181,-0.444056674796666,0.0094657728300529,-0.036787308871097,0.0019233142812311,0.355722019393578,-0.0690590940009921,0.150467590479295,-0.0298783249326858,0.177914481074124,-0.0954928151806553,-0.157869636625233,-0.108129937433606,0.160189817247873,-0.0355867376188831,-0.201661469521938,-0.211418060838746,-0.244284161483497,-0.0729798794953817,0.116938421530116,0.237609222805028,-0.0884988508237139,-0.12186473449087,-0.0256998418462826,-0.112052181240872,0.0245814201218337,-0.0766110425942731,-0.0622194448702224,-0.0624876298303366,-0.124792796132585,-0.145599463242633,0.0166369580357853,-0.137764808980161
stable,-0.244785799348728,-0.255141898652191,-0.139854067434777,-0.478281455618761,0.0163154382815517,-0.200464143951092,-0.196083425468933,0.127192086869694,-0.260789492264314,-0.228668357053045,-0.0521429541215918,0.101668287458402,-0.20733396960922,-0.160038307880138,-0.30321914374749,0.04118872873016,-0.227232739613054,-0.187937776673291,-0.350701997314657,-0.281086266408471,-0.196699459600422,-0.0132269226935141,0.106992039469065,-0.228228619338252,-0.288292874370821,-0.202026931383977,-0.112981257143091,-0.25180757849068,-0.173881114938568,-0.22579785262322,-0.219898989920978,-0.239567917270027,-0.28431709661232,-0.0765207082848147,-0.154824162267062
stable,-0.411840462757444,-0.178499951820887,-0.133802432665398,-0.16097240842483,-0.435442055657691,-0.280489523002454,-0.495985430820076,-0.202737119766,-0.43947363933399,-0.213536263083987,-0.160046384442179,-0.324538114135288,-0.439068015459013,-0.42497734309192,-0.493773906048998,-0.41733572830517,-0.424783174034065,-0.433533353639835,-0.371394808683335,-0.408741392135191,-0.451632190834751,-0.242673621690999,0.0031250503730515,-0.420122583687317,-0.430683467691085,-0.229626278062918,-0.414282977580462,-0.442239104856031,-0.435663113038954,-0.38354072990621,-0.416227335125455,-0.433193773360446,-0.434882140172351,-0.440828814787021,-0.308673339290149
stable,0.123480812513342,-0.149228913650872,-0.385748027627768,-0.338558548483811,0.288182248568852,0.215776211597406,0.0376493870910572,0.418771507197923,-0.0598870025274636,0.255919545132467,0.038647464188666,0.0911069195529097,0.205491386546169,-0.120405466960494,0.0592293978679341,0.19107085584057,0.0266021055774988,-0.0086008128639523,-0.207991033535293,-0.0267288721867399,0.206807073939156,-0.106838507115381,0.30596449980601,0.0769078621874882,-0.0484363791668423,0.0020486465439988,0.0618706984947093,0.0376308538081088,0.0161711728443614,0.0824612388766419,0.189393254517159,0.0906725155889353,-0.005098759794663,0.192715562537541,0.0982814519245569
