group,CD275,CD252,CD137L,CD10,CD7,CD194,CD16,Podoplanin,TCR,CD32,KLRG1,CD107a,CD95,CD66b,CD35,CD58,CX3CR1,CD24,CD11a,CD66,TCR-A-B,FCERIA,CD2,CD29,CD28,CD15,B7-H4,CD193,TCR-Va24-Jz18,CD337,CLEC12A,CD94,Ig-light-chain-2,Mac-2,HLA-A2,GARP,CD88,CD224,CD258,CD49f,CD16,CD66b,CD35,CD24,CLEC12A,CD7,CD49f,CD226,CD29,CD26,CD101
progressive,0.219647165599084,0.390819312724078,0.435703479489625,0.529786331049828,-0.0108225954181363,0.213735921060157,0.21273382921671,0.382372756126878,0.388878658585253,0.394204072685675,0.427365961266625,0.319247755691059,0.275651388804739,0.199385065949192,0.189224121579909,0.475072564562818,0.331402889469002,0.288775503069605,0.440756921616156,0.167587168580629,0.273246930566622,0.343845333700624,0.380992060612562,0.481703065432009,0.504010590888163,0.212462423264783,0.417515075442669,0.281025543641883,0.387739661120235,0.494653065368841,0.328351712881931,0.394787186655571,0.282180196484793,0.390263828199382,0.271062538938862,0.38632063225421,0.36915659717638,0.387371664540786,0.447001165688115,-0.198544056179859,0.0473150636508711,0.107505905181309,-0.0729305276684815,-0.0527706886243058,-0.133408314763042,-0.190874972528237,-0.299649441661431,-0.298046805981385,-0.266388160955348,-0.0280566538607098,-0.17582397473746
progressive,-0.582421735789568,-0.52678330744312,-0.516476691946109,-0.558058502737029,-0.188943478560645,-0.260551692911809,-0.756644485789701,-0.569893847984863,-0.52478874821863,-0.58982542793652,-0.508382880736783,-0.621976253640763,-0.2927479137172,-0.715300676404922,-0.673515555224887,-0.596592085732759,-0.535591342051913,-0.614012767226542,-0.176397172587014,-0.511400073491583,-0.528804578147917,-0.519680818844661,0.0009493995722309,-0.247741358772845,-0.336151933185862,-0.595029051069087,-0.529233434964385,-0.632773625795122,-0.571806604910871,-0.534826680357184,-0.650982590366757,-0.619596750793527,-0.545833159778028,-0.500984716494308,-0.501681567850776,-0.504955663139707,-0.616408851685265,-0.604490289271611,-0.534402411050331,0.338825532229907,-0.529537391550118,-0.58357751260464,-0.51281614747533,-0.551518414320906,-0.511170557451577,0.124101038327438,0.0736851500784001,-0.160663367749618,-0.192084596839253,-0.0112632445824664,-0.181388667794047
progressive,0.156497480205877,0.290469049580413,0.367800797984879,0.411337434170729,-0.193422640959819,0.182152393314028,0.436625550296566,0.37708983459155,0.353093066143508,0.403021121299718,0.273888996969464,0.32035873007461,0.310815067723439,0.401180478806422,0.481936459974792,0.41043058419033,0.339906391686888,0.36137946971216,0.344616081170467,0.317931103382357,0.0686207145543021,0.290735273711804,0.347708457798866,0.467933754371619,0.254325625821005,0.386651576478695,0.371916593433942,0.249301618419471,0.378524774973897,0.27240592206444,0.336538109535377,0.268448074545481,0.345779817824363,0.278260185078128,0.205341285525719,0.230702932012517,0.40589681806759,0.427526792666138,0.322375798271982,0.362792548178305,0.245111842770684,0.281588234597908,0.199460152838324,0.24581674398711,0.149466699925767,-0.10903089493857,0.212139604698312,-0.0914459156458044,-0.0298516646947754,-0.0296002314649105,-0.20493413102608
progressive,-0.365848332863951,-0.296668467097971,-0.25943609079155,-0.26802785709488,-0.249054856144817,-0.0910557463462086,-0.240450487300131,-0.262489481128863,-0.293135363502713,-0.175444490787817,-0.33394277492847,-0.339650399974246,-0.130617500182726,-0.156020621771476,-0.223226907739371,-0.270465340584856,-0.246523579858943,-0.202976603321961,-0.219072720112767,-0.266571367570619,-0.152721683173093,-0.255910302129858,-0.203338644800075,-0.173994809714679,-0.137806707649735,-0.122471532860297,-0.199048308670243,-0.220246881712274,-0.219145217027411,-0.203556502054992,-0.238330896805927,-0.261707492789515,-0.250335326343681,-0.170189188509473,-0.25338342694744,-0.158924111755477,-0.256433704515341,-0.215576668273944,-0.281650289361979,0.0547105221451772,0.0857970503474269,0.126348576010103,0.0983905132320645,0.117647093012488,0.100332310638054,-0.352136750876065,-0.023587637135992,-0.180112598863957,-0.0977159882026902,0.0104355234296118,-0.237044316043898
progressive,-0.0758250631017075,-0.0677813402825451,-0.220168080736226,-0.0358656556225414,-0.0310712896204006,-0.114366282402132,0.0225227852879864,-0.0534568130387622,-0.191138056996565,-0.0361175244840517,-0.125968086216012,-0.134630360016967,-0.242813304378898,-0.140124595569633,-0.0219959654486124,-0.161911955330312,-0.0444815813214373,-0.243427016081785,-0.0930849451567876,-0.049248213277584,-0.0880947363956982,-0.169358175582665,-0.10936573262916,-0.114162317324539,0.0158955584765806,0.0528616131941555,-0.0532245127293224,-0.186209071450735,-0.0378253290575858,0.0038522350604403,-0.194377499228849,0.0314221710293443,0.156980225566465,0.111914803445819,-0.213261663086227,-0.0290766591506026,-0.128145870199636,-0.0529262570226098,-0.215461529596402,-0.195938116442309,-0.183832953545625,-0.235931001892055,-0.36141539848382,-0.156511127986825,-0.279549284263797,-0.0789780190351217,0.0787703328860701,-0.0340197178055316,-0.124776327367685,-0.0724835468973725,-0.522954842567291
stable,0.0161525257798627,0.0874046456235316,0.0782928768838119,0.0609786560538931,-0.297533401528758,0.246476139395238,0.0352860388300426,0.0874945446273036,0.102286836724796,0.10007573579524,0.164126504002674,0.0850712624467824,0.282598629113906,-0.0031541584884072,0.0089517664600748,0.178434352506509,0.114897073670045,-0.0013418933511936,0.549769342554735,-0.0401986121953401,-0.171546078693602,0.0963650429096589,0.434276569899946,0.425417194460769,0.4009074049753,-0.027845834223202,0.104162271872937,0.119910425110155,0.0904920143240124,0.0616545278768582,0.0582337657691687,0.0651421236167413,-0.0336671358132344,0.122277266717951,0.139500390591161,0.036420788102228,0.0708167817996056,0.225810793182227,0.0851083878317458,0.399175885106325,0.318757051109605,0.233725523313539,0.249301373918662,0.094856796826807,0.2555327578521,-0.558064896758861,0.147959824333346,0.028508389881263,0.161813074257602,-0.17537480899913,-0.244907886721698
stable,0.189211481442465,0.252206338336969,0.176805210854891,0.200524455676428,-0.282119175117826,0.559685039984135,0.201545710269078,0.228120666509565,0.257500511414664,0.2056956139692,0.143013444401835,0.236180174179971,0.512889169359773,0.143848164480658,0.0532023202012794,0.32635029811291,0.230022921664992,0.211137124263613,0.329251195219069,0.199723074457955,-0.0374992297288285,0.230815986473434,0.330680869662807,0.39371124115889,0.407726455229594,0.159853137786507,0.167605148697903,0.114709349457996,0.223425938900452,0.238882407263093,0.1186516091832,0.211505871292669,0.168706999612272,0.212166778780252,0.148310460717855,0.0916870744968897,0.30792118348562,0.377645343096243,0.190627296156345,0.0586264743705401,-0.21416897322536,-0.28271709170288,-0.211229981562405,-0.130909268061732,-0.163999596391243,0.265817467771909,-0.272355971487084,-0.189466072011212,-0.288432940968806,-0.176599154836657,-0.186590094767038
stable,0.0808269026096698,0.0974784443346505,0.0705477973643288,0.103325736897529,-0.369820978154909,0.398107899858542,0.115390606188594,0.102119394476101,0.130759944102824,0.170137449002652,0.164400800942175,0.116041722489272,0.565442299115917,0.0932157744922427,0.048736286345683,0.231562038226198,0.113352496132812,0.0373658455192391,0.410442895764931,0.0661687861763925,-0.172747461626922,0.0742214328108594,0.452203001238246,0.514526768149455,0.260489975606587,0.0979151268269996,0.148154967933345,0.0883447762121669,0.144566951150189,0.0828985842342817,0.160944350426042,0.191477156222282,0.102063242001278,0.106241210821107,0.0814502104964578,0.12432607811836,0.0795886142310673,0.309620653834123,0.0730902694026312,0.502795302142213,0.0602159440520039,0.0286772750944182,-0.0208320411305485,-0.0049681267277551,0.0486644689806885,0.33963834792455,-0.1853018472537,-0.170855851049732,-0.277799030323351,-0.32097952257433,-0.145389119874836
stable,-0.003929290105788,0.0476592185004701,-0.0377537291988683,-0.0226669073510932,-0.595694769789162,0.417069830554628,-0.0964587798656993,-0.002358830871015,-0.0130258855868905,-0.0879347587708861,-0.0758941676853285,-0.0096695620564255,0.375690346002693,-0.0086737487483199,-0.126178198473713,-0.0137555918469929,-0.0199650085172622,-0.0158344528095101,0.15763174247025,-0.0120392831824056,-0.232673703965838,-0.076807352348506,0.17538853153819,0.23434811330898,0.379194734140645,-0.0367009622496913,-0.030573127945512,-0.060559597173806,-0.0881720799802316,-0.0696107745666053,-0.0464736030258356,-0.0099642781202154,-0.0635648902234645,-0.043225156447708,-0.0201044963623808,-0.107892608821038,-0.0064112488492056,0.0529107871575161,0.0020201907986792,0.193017017078266,-0.0849195793944619,-0.0061020537409647,-0.0912375538271007,0.0586271813486099,-0.0085468783112447,0.291919406860649,-0.0981402461006771,-0.0396472776828441,-0.215900803449388,-0.113550897027246,0.0335290353173688
stable,0.0914786826730428,-0.118714908413211,-0.0374928454016022,-0.0381904693623887,-0.40529674694044,0.22630798735879,-0.059046936688738,-0.0106580466631287,-0.0426083127685656,-0.0215057528656099,-0.0424244687109246,0.0238652493950554,0.210802278016312,-0.0745683275297249,0.0875093732852444,-0.0419493541894646,-0.110070117751229,-0.0122119542083901,0.18844783366495,0.0512201355029299,-0.282202032053236,0.001732571416116,0.112137000767572,0.28790738052674,0.207035430315761,-0.0158344327999039,-0.0400688003692124,-0.0091428116398129,-0.0395049671398236,-0.13043446154732,-0.0236895920126948,0.0373298263631157,-0.088364867325146,0.0304096372953034,0.0033671360208875,0.07789458354565,-0.0308808720597885,0.0661037685336797,0.040273420841444,0.0518620015337537,0.069800369737607,0.0781174156331927,0.119467949501659,0.123410417452662,-0.0397837051639378,-0.298744188401584,0.240341876196415,0.0649573950836449,0.308152497323589,0.186631535945488,0.0570252758183198
