group,CD275,CD47,CD30,CD52,CD3,CD33,CD10,CD45RA,CD7,CD194,CD4,CD16,Podoplanin,TCR,CD32,CD27,CD107a,CD95,CD66b,CD35,CD278,CD58,CX3CR1,CD24,CD66,TCR-A-B,CD41,CD226,CD81,CD127,CD15,CD71,B7-H4,CD193,TCR-Vr9,CD158b,CD158f,CD337,CLEC12A,CD150,Ig-light-chain-2,Mac-2,CD85j,TCR-Vb13,CD88,Podocalyxin,CD224,DR3
progressive,-0.101271120521952,-0.513221806345485,-0.212011899891864,-0.392563274134896,-0.564755518302737,-0.165130280965844,-0.19689265584313,-0.25261393934158,-0.539792787514996,-0.0057200346732574,-0.403984413285796,-0.109123101115434,-0.21210118392325,-0.162287670020325,-0.257468542537488,-0.447410317327271,-0.0857097638605657,0.0150911905442452,-0.0345826855184072,-0.184837573960774,-0.227148986896364,-0.195633199979896,-0.195903864134198,-0.0534306011806539,-0.0929331724261648,-0.528476690738062,-0.414906911484822,-0.443058968352285,-0.445768188842827,-0.078247627016411,-0.0247945647588834,-0.105579838744732,-0.0464187342781686,-0.162386673475254,-0.227641074551924,-0.234211894305425,-0.218321366596508,-0.25187596971844,-0.0445154843752947,-0.243190600021229,-0.207482646994873,-0.23629466399142,-0.290262436199475,-0.168262981875938,-0.243626415627481,-0.280568907277558,-0.133546199329755,-0.130240650549985
progressive,-0.42364867872355,-0.289874333860746,-0.439466712772304,-0.438764329018819,-0.260716550576492,-0.405191135175484,-0.458905799127293,-0.319903224289161,-0.226905972093293,-0.0884582140326995,-0.237330293452771,-0.570964713489777,-0.42086399943302,-0.404184121238877,-0.463303408161085,-0.328601503013838,-0.438131754621104,-0.064318778622717,-0.552562265759833,-0.526050700643148,-0.107689802448423,-0.475810214917919,-0.439864864693295,-0.426320352132532,-0.401843897322298,-0.397942170072508,-0.234526140121855,-0.287861429858905,-0.272937241233624,-0.455797112902236,-0.541785915137537,-0.107911029954234,-0.471086410870278,-0.428875625474577,-0.452922233362781,-0.178813428083418,-0.461288100653517,-0.422739260751299,-0.540159458186026,-0.417352109437431,-0.502618094315765,-0.461897841399965,-0.439229328970688,-0.413860084511064,-0.448157103117506,-0.421378169262397,-0.532914711383503,-0.474667379785849
progressive,0.0877925827436909,-0.119412249565618,0.116007721482365,0.0431894589487407,-0.10909753503289,0.0941126016903275,-0.0630167898397962,-0.185613508860411,-0.178937713500929,0.362076761866178,-0.0777543517116061,-0.0493700782646627,0.0647916738029923,0.0481674744915942,-0.0211825490432772,0.0038157060770624,0.0668861107611878,0.407277408149109,-0.042317342310399,0.031184455509638,0.442022879377743,0.110018367963607,0.0197453226715825,0.0085081154060604,0.0310418410218145,-0.0303140449135261,-0.0484671957747684,0.0071060440401237,-0.183399331689652,-0.311577011651539,-0.0467992010805206,0.476928753365712,0.11180563668225,0.0227734322693887,0.0363603313935502,0.141839635233442,0.0649452844735136,0.0637094336289316,0.0446527669585989,0.110914991762585,0.0696384687942875,0.0294990015509995,0.0982448887788387,0.0558660855095259,0.0131494369440788,0.0759522933166167,0.170672763846298,0.0895464656889572
progressive,0.0470432044049548,-0.124831061535511,-0.0163413848057877,-0.0772562091345768,-0.100073376508669,-0.0887567022690502,-0.0850329695899313,-0.249042399953334,-0.114855042720098,-0.128570239682794,0.0413847580422717,-0.106968144670428,-0.076485355524244,-0.061624506721528,-0.102567706684246,-0.0721035027554665,-0.0875146949949672,-0.0095725464795455,-0.109949456197375,-0.0880517846938528,0.19232781247298,-0.0531202292270473,-0.118911717735075,0.0087498522937741,-0.0778383263819782,-0.0841649858235269,0.0451556888491355,0.0249953127917296,-0.0298550462557053,-0.0815851097846811,-0.0545950386411581,0.141086246768623,-0.104139737444598,-0.0406707683199051,-0.0015119085216782,-0.0700643984647802,-0.0950744502261739,-0.125486039495492,-0.0974406990560969,-0.0375349739594953,-0.147475221683657,0.0353576213219667,-0.0135395478319887,0.0411182475111783,-0.0165761082219688,-0.0471205011914413,-0.0588493864023549,-0.0522539091643215
progressive,-0.0422080400516894,-0.216005150897682,-0.143667218060462,0.098812091282114,-0.206179319977078,-0.0865381157485403,-0.113057481910502,-0.576808727163064,-0.0425218644805083,0.210373601384021,0.0465175958456977,-0.306161378035595,-0.254197639830973,-0.155318970386546,-0.119608377315336,0.303453857480604,-0.156739382441771,0.0673805318403062,-0.3067041214012,-0.383721166262695,0.336374833667073,-0.166666806802636,-0.123065708322643,-0.31733678567045,-0.330639959003603,-0.121823860521723,0.081173469653083,0.177631085529064,-0.0397945496359515,-0.0368621244084593,-0.413855674257756,0.447414693587546,-0.156319834935478,-0.159982441668941,-0.101126839318228,-0.432512740648594,-0.119487262759944,-0.176208687603369,-0.253533175380395,-0.138867827392975,-0.272477670330466,-0.211568398688519,-0.195664521898109,-0.141390554785848,-0.429890796366103,-0.0900943080883067,-0.16007719559759,-0.0326918554143888
stable,-0.0413463330020944,-0.0020176782018936,-0.0598395235101214,0.126275551926905,-0.177123635882913,0.0413343414752282,-0.0578446351229409,-0.316131634610008,-0.558523857523528,0.162445799338802,0.0254951630686235,-0.0683068880319873,-0.0335251285070452,-0.118037759757925,-0.123811558954327,-0.0744311179174612,-0.0814870897682517,0.233324482004455,-0.0772294471048231,-0.0700525584451461,0.283786028930059,-0.0085597540137757,-0.099065971213453,-0.0721214965544214,-0.0935557768443184,-0.262740769182464,-0.056181619425774,0.108012424033357,-0.142535947069211,-0.0545615710965883,-0.121288563359154,0.213867216971337,-0.0213640528014518,-0.110346019596626,-0.103969017905687,-0.0846165245646562,-0.0807667647814781,-0.0670651347741505,-0.024709313717228,-0.0206177461811945,-0.137753804031268,-0.0463931063729098,-0.0400055672624488,-0.0167905921833475,-0.10869019677058,-0.103298185435298,0.0334458237286963,-0.0850144742072394
stable,0.0921176176919005,-0.171939513549529,0.0434196699147889,-0.230892287186063,-0.36517347885031,-0.0268578110324006,0.0013525333947363,-0.0812544623819557,-0.405474876460017,0.125310327544678,-0.23117897941947,-0.0675938971638928,-0.0324229242925057,-0.0122507909200631,0.0021444581424151,-0.045905149593967,0.0339216475341299,0.211442770713871,-0.0455776771131482,-0.0289277303179854,0.0599265543400664,0.0605895458458298,0.0075804044951215,0.0285009614758144,-0.0761122752451,-0.227992609300937,-0.105776558166474,-0.041193178420555,-0.0375382622440285,-0.22472431829454,-0.0189306237394755,0.158632955594475,-0.0606725426810175,0.0068839242831523,0.0557945056642348,-0.0387333029987402,-0.0194979275990438,-0.0255456336158863,0.0241967032433524,0.0357956383797545,0.0515074041414173,-0.0793306219220214,0.0341205808319351,-0.0235455814138771,-0.0699514016055735,-0.0087221754034647,0.0736692004064681,0.0057902438842347
stable,0.05295954544009,-0.0179953280756761,-0.0034492885128288,0.103489289861975,-0.138392209252843,0.0576639493713446,-0.0057591883520487,-0.308624515664465,-0.468755767477905,0.113731926999659,0.0521391783386004,-0.0508980435794528,-0.0548520092208963,-0.103303958046097,0.0173633711812463,-0.152787229310294,0.0632907962989663,0.388032477606849,-0.0340072249501689,0.0028416424981151,0.230287602342248,0.0392503006189041,-0.0447186395676503,-0.0211065746838091,0.0139434953873582,-0.203773270264497,-0.0133749652033469,0.110576551700003,-0.0280538335535481,-0.0179404638230159,-0.0931002212516011,0.289431282695996,-0.04313665065906,-0.0003229905094067,-0.0591148708163675,0.031901567915007,-0.109463029744687,-0.0489004290622929,0.0514790392330445,0.0338867804254551,-0.0752921633856867,-0.0397066124838232,-0.0308473077711915,-0.0172493539168636,-0.0376320958993984,-0.0651700293533992,0.0953066973933519,-0.0509702594323104
stable,0.0238649945030646,-0.132357091639522,0.0736980019279335,0.019289033574265,-0.0520091770926429,0.0296142381937522,0.15628123774867,-0.0349126158872452,-0.277136007200107,0.170449036275515,-0.0943512114530497,-0.095821981227823,0.0857510215596032,0.0645080504226645,-0.0001483213802947,0.0538971373434988,0.057455011081045,0.319205016377793,-0.0318317554807254,-0.0247308524742845,0.320205225843599,0.140354423068105,0.0452776280115182,0.0570587302316867,-0.0738987958612229,-0.0334168455248433,0.0359316377229333,0.0478393189706136,-0.0116509843764867,-0.154048766637895,0.0410656180367547,0.26829959219564,0.0594461164401273,0.0959043908948127,-0.0053160295989903,0.0753029636399298,0.017017722041609,-0.0078208753352157,-0.0564360945837851,0.0765584697191849,0.0613113390748039,0.0050128763631746,0.0583025618256212,0.0992375609595689,0.0458409566468128,0.0644605763368192,0.0047822386183147,0.0802396479925382
stable,-0.0421784362797513,-0.12892818244863,-0.191228268321193,0.063248586593145,-0.126015045928974,-0.0382308545020347,-0.104058274521998,-0.0335352292842824,-0.358083118736475,0.0203206299725783,0.0046123503560479,-0.143719367263735,-0.145918718518724,-0.17685182170772,-0.170667990370211,-0.301486446466049,-0.1431829547005,0.210928217120545,-0.199209658954028,-0.0559908985779934,0.159906844155102,-0.152579898048968,-0.243617754845512,-0.0974377601997633,-0.0151472204375856,-0.27236186135099,-0.0737933274197238,-0.180730540936416,-0.0767052115362566,-0.112095585398543,-0.153788921325382,0.207104497211294,-0.153693061113861,-0.127206855951211,-0.163957856807657,0.0199046063792925,-0.220823285355447,-0.214206009239768,-0.147025331043034,-0.111707532933538,-0.219682878162532,-0.121228233105794,-0.148772838772057,-0.112086711664672,-0.176658773447257,-0.216963434884846,-0.0603961644269122,-0.0796689418864525
