group,CD273,CD30,CD52,HLA,CD90,CD10,CD45RA,CD7,CD49f,CD194,CD4,CD14,CD25,CD5,CD32,CD62L,CD161,CD27,CD95,CD141,CD1d,CD314,CD366,CD278,CD58,CD96,CD178,CX3CR1,CD24,CD21,CD11a,CD169,XCR1,CD54,TCR-A-B,CD267,CD124,CD184,CD2,CD226,CD29,CD81,CD18,CD28,CD38,CD127,CD71,CD26,CD144,CD1a,TCR-Va7-2,TCR-Vr9,CD305,CD158b,CD158f,CD337,CD257,CD150,CD85j,TCR-Vb13,CD82,CD88,HLA-F,Podocalyxin,CD224
progressive,-0.102105809837983,-0.300188030155904,-0.170888144453495,-0.332793769223869,-0.0334756443789886,-0.339736253818433,-0.0814565417773576,-0.0778998759195361,-0.365493569952455,-0.0490814336917517,-0.265911625277825,-0.131905446693146,-0.196263165154419,-0.363921268932557,-0.187688370992551,-0.0304598140041309,-0.195778741352041,-0.177393116594996,-0.180326492001673,-0.0335437584721315,-0.335025584019421,-0.0146223574157952,-0.293469375739623,-0.170354137863393,-0.226837505086616,-0.20743448665138,-0.337520188603623,-0.0175347956167908,-0.0159749846370082,0.127829848721183,-0.394670934545913,0.0329689483685701,-0.0162112052220172,-0.289310870728313,-0.158317852093363,-0.166336926912047,-0.293014905414199,-0.0049210475617254,-0.245597152905441,-0.317260577358778,-0.353538339786721,-0.0994516605641581,-0.0295461022091867,-0.114891081266282,-0.318518959029951,-0.240518064062061,-0.104324587444254,-0.0690949105295934,-0.168245489211041,-0.102357832887818,-0.198889935772827,-0.188572342499838,-0.108672435291172,-0.353084182511149,-0.21088521045243,-0.286622453472349,-0.300756293969281,-0.194956044890149,-0.18641825392946,-0.31549665530695,-0.0266378586088037,-0.2295500397957,-0.0255993158079765,-0.274337487872381,-0.113338738182447
progressive,-0.0092418976145102,-0.247877298367661,-0.109528817340127,-0.143115100705302,-0.21093574526234,-0.226659534348224,-0.0358226802654331,-0.100374112897783,0.219864282768275,0.0623314402198571,0.0232323424303432,-0.368193276631551,-0.417984329924114,0.135380603824997,-0.214005559519451,-0.33652140886995,-0.0410590995260653,-0.284172112401741,-0.152314255053158,-0.323313456882064,-0.0927338992529281,-0.317757035583477,-0.14493270562162,-0.0568955240192155,-0.261831460034931,-0.0262515127347102,-0.311793679571944,-0.228489914810607,-0.312182793754153,-0.012563577053695,0.0748223793500286,-0.264202221376835,-0.152531182266227,-0.0964210348196121,-0.304740822652404,-0.0954417236251329,-0.0779898862407631,-0.0793502733973047,0.158978868926488,-0.171861464065847,-0.176383753623464,-0.186410113117021,-0.167908531391289,-0.163529400053615,-0.131747481088811,-0.0499577711487372,-0.0448942245258424,-0.264422840217324,-0.226536739193419,-0.204084354290189,-0.387948898480098,-0.250771501397681,-0.334029427185122,-0.211714903045076,-0.177732255800925,-0.191781566136767,-0.110581815724455,-0.292147943934224,-0.32889020834785,-0.232541314807363,-0.222080204743615,-0.243702252047996,-0.200482039296925,-0.316232394385841,-0.232693215538634
progressive,-0.0178404103066292,-0.0192046991580457,-0.0161381819040907,0.0670051596614986,-0.062294709240448,-0.0751214909475438,-0.508295977347291,-0.409628131589965,0.363435963295605,0.271639024017212,0.114108647006554,-0.0460735130467478,0.0909990215663448,0.20907954488858,-0.0801806859020198,-0.028904126060515,-0.154937790026273,-0.338764667914371,0.285222635007186,-0.0375212625994677,-0.120869523635602,-0.0916248349324774,-0.0937477413468337,0.0763595708446308,-0.0494539099680032,-0.0065885367433659,-0.0775214167950987,-0.114413898414823,-0.121932944863451,-0.074962842322396,0.111527272845442,-0.235115754070888,0.0051369631991456,0.137868956672441,-0.309184537423126,-0.100210956591448,-0.084841961915117,-0.0323284349625476,0.188254187619447,0.174781434326615,0.191291818811794,-0.132884885443266,0.105300639385836,0.0927461547693627,-0.307470504801749,0.0610713187835042,-0.158414037707396,0.108902120842585,-0.108642737050645,0.0090360116026569,0.0145441680967682,-0.0473230866030472,-0.211660994577181,-0.118867373388043,-0.121532372965947,-0.0865714436258225,-0.0567772024993084,0.0446335214197599,-0.0536397840668694,-0.145304513540001,0.162112812778468,-0.0993384723062686,-0.0634973763396618,-0.0599751309205754,-0.0017912083391364
progressive,0.0623391191398762,0.032977096663106,0.088923309725802,0.0078233153551597,-0.0507656674819733,0.0002991733169334,0.115098140435292,0.206598448673302,0.129377732303914,0.129076479529968,0.236998814698234,-0.0345757028295815,0.0377360017565194,0.19371978245056,-0.0608438735630552,0.0302482114723252,-0.0092725177083911,0.108133276486749,-0.0632137685060399,-0.0340509329224081,0.094151703156259,-0.0328134841268703,-0.0076354859148122,-0.0048548009670626,0.0320916676651664,0.146852367680831,0.126262280937842,0.038144538222809,-0.121028408420731,0.0653880179345585,0.0927242151965756,0.0229049103792731,0.0344930938514966,0.0176383873894589,0.0670213403618328,0.122409417602826,0.0720001512149506,0.139919423038868,0.162816695001692,0.0293370056054328,0.0934802902326269,0.10376432426116,0.0697228320390205,0.0585832484361318,0.0197563919280091,0.121827801175073,0.016686106991317,0.132660012635773,0.0159947029271999,0.0073361949996742,-0.104098094385517,0.0055139873804976,-0.0014358817374769,-0.0030650900418864,0.0462232047194156,0.114135989943287,-0.108319787702835,0.0433332090889546,0.0230163650605207,0.082749776017848,0.0585614285970756,-0.0068017597009333,0.0607094095297438,0.0485967894550074,-0.0168028212999044
progressive,0.187039641945263,0.082634957393674,-0.0664769870100981,0.108334927692916,0.0988744258751595,0.078184647204848,-0.0262761751072086,0.175286637858515,0.254768937163645,0.281546021218663,0.283744962957733,-0.0418515609464519,0.0766472980941482,0.356826569038631,0.0474351734234035,0.103902342404771,-0.0492158340103631,0.247827999860639,-0.0367646628102051,0.183967581895508,-0.0948911168066293,-0.0275719765336501,0.0248972018205224,-0.289303610892253,0.0395825947241532,-0.0542786108507042,0.160036163054194,0.0539956973263003,0.233484838954376,0.186483805960168,-0.0331256564275646,0.310620294338974,0.0158568567562993,0.0787694482283556,0.246640323553703,0.176389890816576,0.0767115315511009,0.0654313439712742,0.135544030513168,0.0321674645674809,0.167479204983134,0.315208094110084,-0.150753220028833,-0.173423026660506,-0.114219898272787,0.238835847729809,-0.466737589971336,0.201233143435831,0.12505568411069,0.0706789433492139,-0.0864460559684548,0.141378187561958,-0.0418467571272965,0.0583676619205884,-0.0557566016603567,0.073440997442589,0.0089609765042507,0.0776718356604778,-0.0006804646667338,0.0767902312863181,0.0400607048983164,0.157665738129961,0.0148187021317794,0.208509270332032,0.140600827651185
stable,0.37221979745193,0.294996519921233,0.347011821054443,0.277235900665184,0.164684657052973,0.198225789269229,-0.0318020226574574,-0.0358647848674025,0.500746863453616,0.22015210220931,0.356433687096452,0.237601230804647,0.357926035475018,0.379394233615203,0.289848613879318,0.1864349233354,0.306619909662829,0.154507236547066,0.237463459334164,0.168936655439601,0.303077383449223,0.275296990338906,0.221405116558206,0.12931795717005,0.326679678123088,0.31728450270959,0.239171769535597,0.345985858964121,0.134600934904264,0.0850265399988109,0.52668354913047,0.0960160262633847,0.303984735174886,0.232721829668446,0.0432922536532302,0.348980491303569,0.350503915039722,0.151202501560035,0.494183279997304,0.436662890453631,0.494047333605878,0.262912406941068,0.200005465683069,0.354347123395553,0.0661501697189155,0.23649126252855,0.1017958123815,0.349175277158872,0.363021234479289,0.30554242028756,0.236045446584891,0.213507773897981,0.17426806377103,0.200610763935814,0.383999482705512,0.316580699540838,0.102794030432337,0.301067009917487,0.326538196121804,0.337274795104297,0.348137757474145,0.296302524040887,0.314335153859564,0.316177357884273,0.416347106061734
stable,0.024590414666941,0.1204537301145,0.372739526758722,0.29139526184622,0.0741511074200464,0.0978757209577987,-0.290238646262475,-0.176148942276934,0.441075383614508,0.258355759969649,0.221405911692276,0.0792621757036243,0.0053326568641569,0.316819336013248,0.0666100175547162,-0.242155440225767,0.253751511430306,-0.0840356816410969,0.33849190760049,0.0785720393147757,0.0703103687749218,0.0671762795803987,0.0392791443408737,0.0922458422488221,0.175380332535265,0.191633770294531,0.0921477553659979,0.0858272527683132,0.0238243356513156,0.0302205915796976,0.420014032216212,0.106321727907277,0.0432226770764151,0.301799907384403,-0.239085008633845,0.030081181818467,0.192808301100587,0.0313849803535091,0.613699194761498,0.327507713733921,0.486502790987838,0.192873448126301,0.291862125986304,0.357593103156388,-0.0931596929159772,0.406367504892594,0.088130590645823,0.427348574202454,0.0995667346248201,0.0619026153331916,0.0398931572696561,0.0869026747994621,0.104434346834077,-0.001970256889669,0.0992832132723332,0.0813716688911968,0.0427917503638734,0.260720991420232,0.102866115698842,0.198293586764496,0.296647155605253,0.074046024569993,0.139128552367597,0.144899733753733,0.255099631133507
stable,0.201641356417803,0.207714686677386,0.317411166578745,0.259464044565335,0.0579904722708384,0.16654624612742,-0.283606545058676,-0.204678562433533,0.51763932558202,0.25478361409247,0.316081301770936,0.101183583888121,0.213675764617432,0.329923423737092,0.185350296146278,-0.0579133353563175,0.175786735982015,-0.0488020701617481,0.427052396090538,0.0353973855995594,0.135491678344478,0.129466825541975,0.130203942948353,0.132728352497796,0.274325427123895,0.236363213167622,0.107427823522035,0.141716059621209,0.098389818260632,0.080920532576425,0.411115005079899,0.063546674052158,0.103808169596068,0.194029111577999,-0.106301662506249,0.22566828811922,0.158446443947159,0.134757426247735,0.443799564129583,0.377209823294919,0.491338425517797,0.11815254794291,0.339573494971804,0.2376157576888,-0.1157599337972,0.430833897123401,0.0584087172911059,0.288469432841084,0.154389425826539,0.179933891606821,0.0437824028626365,0.0961622645686074,0.0915612130484417,0.0313757789397597,0.208116002901579,0.161866853609351,0.102263594996014,0.301127651080973,0.140253712547248,0.183991264256075,0.403334461625617,0.128458955725614,0.119422772192364,0.200291296948519,0.321073554810148
stable,0.106073083322426,0.0998901876234468,-0.0974004895631003,-0.035052280100031,0.0738130438559234,0.0937405443417122,0.374360084614496,0.583856120415153,0.0464990878979333,-0.300109828838252,-0.0723740014887464,0.0925871714858599,-0.0999562194203378,-0.0445451973917622,0.17385345754662,0.167582716895383,0.0258099140551313,0.179230873756476,-0.372488818400694,0.0815638634855462,0.12200739756172,0.13730520202761,0.154903265333743,-0.302380834417882,0.127888258327127,0.161087728683963,0.107714348910081,0.168947028596146,0.107479245044419,0.0239557084661334,-0.150704965952753,0.0964555303484195,0.0433286563117475,0.0409325309632329,0.251282369049553,0.0801446150445116,0.14199708414773,0.179604297949773,-0.223113927436226,0.0674179306233894,-0.124572801475431,0.122041303406845,-0.127442550241651,-0.346894682490184,-0.16467121498942,0.0845229846129343,-0.226154540366826,0.109845866116841,0.151547448733813,0.0367716455031547,0.0912515235874462,0.25018796184993,0.0060963404887565,0.0388853205219006,0.200320900788336,0.177588760318101,0.0548227139388855,0.079495999124845,0.144722607992397,0.0556841988346429,0.0866526384150446,0.129815039770056,0.0862592875942066,0.175094231661098,0.0328025042678386
stable,0.156478798817258,0.209954882166666,-0.015499808276908,-0.0825980094844192,0.267066991928475,0.154818496876702,-0.105228646300536,0.0071365892769893,0.306972988052141,0.125383511894174,-0.0152786193435693,0.131986953836458,0.215767323001283,0.0135277158194463,0.130349212152454,-0.106271920586646,0.266936669891751,0.0987832912194722,-0.0722797582852446,0.251467584280828,0.193632573814228,0.0948543477298699,0.0836567891488556,-0.14752283646942,0.196314777948251,0.195694426781815,0.146705258959562,0.238944197263913,0.14080281631885,-0.0259222390659064,0.0679482335815415,0.03798556848904,0.263167965360103,0.0850688293796099,0.108536488332161,0.166677448674796,0.203218807793275,0.132675611963985,-0.0175609545091212,0.232929411875716,0.141117360625039,0.0400016235546023,0.048689007148497,-0.0288377382048218,-0.202372307924225,0.175023984322043,-0.253425455869611,0.254752161773349,0.244867936935639,0.117792341528652,-0.0523494723647125,0.188714916442082,-0.0173150597756874,0.0430167867322961,0.267740514461129,0.217597915501493,0.205828697334616,0.101762509650021,0.167659645725262,0.119010372765235,0.163632262217135,0.184413420135438,0.192633779454498,0.243738829778851,0.153253756169525
