group,CD275,CD137L,CD30,CD3,CD8,CD7,CD16,Podoplanin,CD5,TCR,CD107a,CD314,CD66b,CD35,CD366,CD58,CD24,CD11a,CD66,CD169,TCR-A-B,FCERIA,CD2,CD81,CD127,CD15,CD71,CD26,CD193,CD204,LOX-1,CD158e1,CD337,CD336,CLEC12A,CD328,CD82,CD88,CD224
progressive,0.0466961225145034,-0.172217768776476,-0.120812986766922,0.201567188917859,0.367238860159283,0.135489960291074,-0.0009229577371231,0.0143984642058612,-0.107873355983726,-0.0591083534934937,-0.0608865092905908,0.138160689453238,0.0692415758251761,0.00878740438237,-0.135524279615525,-0.0954365435406811,-0.141293016684199,0.0645450403356528,0.12421760670824,0.0955124110020294,0.0911949670887471,-0.0306564348436392,0.0674826671065688,0.128360869659224,-0.079810266913931,0.0668842513503509,-0.0673991390685415,0.106964404491722,-0.179859548677316,-0.0053070146294192,-0.0735222112295658,-0.351101578782049,-0.107436096085769,-0.054690487410722,-0.0109097550700046,-0.0240408050471393,-0.0975696197206815,0.025040498527567,-0.0861717558739642
progressive,-0.469189363338615,-0.382961594587121,-0.364868206021358,-0.176380542627336,-0.0923457319043016,-0.158015099520629,-0.525353909248237,-0.411742835403496,0.137941707843443,-0.370961701140963,-0.473696569970087,-0.45258787600804,-0.568050829041886,-0.402341001591914,-0.367846295501501,-0.438534395239474,-0.474035914023586,-0.101733004862207,-0.395974499807537,-0.377486374094363,-0.456105527509948,-0.36269365959367,0.115829687129738,-0.0047478224515616,-0.162218701822476,-0.545330954031479,-0.234021837015238,-0.225256062348637,-0.490758535343897,-0.360457521203685,-0.362827884172086,-0.188754333145417,-0.374304975093921,-0.414888278113365,-0.475693272482126,-0.246988432902836,-0.375725830133565,-0.464020889688469,-0.366908055567049
progressive,0.005838755984205,0.102168006066252,0.0269538634673639,0.259615461605,-0.120954305764836,0.184539531358795,0.114146585539421,0.132294314445328,0.0664022192557848,0.122059194835271,0.12572396853335,0.135636371153809,0.116005303618852,0.0578564660156031,0.077987171690302,0.0857759688140025,0.108821330753532,0.135607664012353,0.112603139358743,-0.0177779886506489,0.185973423695923,0.07407450948699,0.138417372809403,0.230945347627632,0.42779415909542,0.0963501084321757,-0.354626545871616,0.418958814712608,0.0717884092899502,0.0805243774462403,0.152819901578276,0.0732306224728907,0.0734020981154214,0.120493372808334,0.0230120196518532,0.114934422669434,0.0659881006726564,0.133987712449216,0.0262108797601457
progressive,0.223440947941697,0.154239941403681,0.0649470852935347,0.188891506280087,-0.0718341264023998,0.237480904406997,0.0688704573734874,0.0995279202527246,0.234743304576481,0.122514486217096,0.11283971225606,0.0482005121659547,0.175793865628329,0.10402454859093,0.0638015657868598,0.138104802021248,0.108340471402576,0.0517260970441692,0.0292098169829431,0.0154580103637464,0.188583893759861,0.15798149557637,0.059618911666643,0.2156548194348,0.0934363882815001,0.115359485673654,0.0405290237632932,-0.014507486465604,0.195955346440438,0.0879621905781023,0.2235464506717,0.12296126350743,0.0833900872159725,0.103723300014102,0.0544117195879261,0.0743297016728254,0.166945212907519,0.108248256740192,0.117533689036623
progressive,-0.214152887577893,-0.120817156976075,0.0579373184423063,0.337160108833682,-0.162182489452208,0.306875406250888,-0.223185952015843,-0.0978395481136699,0.369510710993359,-0.24140829234235,-0.175822309618488,0.0023758165720605,-0.310536377654096,0.0612169404598002,0.0596534459659634,-0.195998682768272,-0.0116930007724875,-0.0252297830146628,-0.113214997232075,0.159203145581387,0.189219762888142,-0.122017408967115,0.185109101625306,0.108868316962912,0.34987019816154,-0.0753927925883857,-0.450402770347926,0.184520455423627,-0.214059254504734,0.126251854105062,0.0261327096644186,0.103992041781195,-0.0254744576577508,0.131079789811353,-0.119116612816149,-0.179908951116692,-0.165126763554635,0.0134012789558173,0.0619533989914194
stable,-0.0689247049102697,-0.0277165064646316,-0.041094564586932,0.0483497416458889,-0.131503060095515,0.435694432730712,-0.116140097204037,-0.04056840356034,0.015585425318772,0.0163718220067168,-0.0842150747298257,-0.122944226065938,-0.109681750326396,-0.0987893572213056,-0.102065828878438,-0.107129891396847,-0.0433292274488379,-0.36252689346909,-0.0469237378980591,0.0330366520066258,0.140082689849515,-0.0063822005910719,-0.163686877658088,0.0896325252574521,-0.0565266312576438,-0.0023752590718871,-0.181371358058693,0.0118725631267339,-0.0298907286940584,-0.0197895717822403,-0.175077432265385,-0.0708996685251253,0.0557534048639549,-0.0133359690232913,-0.125759501687183,-0.0331117071892546,-0.131729820545934,-0.0222232389322336,-0.129806072215202
stable,0.0233339661860878,0.0617695253084196,-0.0282151852930211,0.259752207626348,0.128611869427393,0.155864989891782,0.126167171892355,0.0893256696624261,0.0949192091233467,0.0972748383959969,0.0669027468250589,0.0291989663492933,0.136326326476831,0.145431818192052,0.0981081565349334,0.0005632244156926,-0.0656797886234266,-0.110378788253589,0.0229804505324277,0.123766383332928,0.0430393094454972,0.160930233418943,-0.0153398658355147,0.096932079975623,0.174394071600045,0.103940573264973,-0.269778594171256,0.0344976656234367,0.0265200816140957,0.096728707734425,0.0737556046223174,0.0861050416311901,0.0972954345032046,0.148768699855307,-0.0172674323255658,0.135840369866875,-0.0143241600589044,0.13751671518135,-0.0492725416758584
stable,-0.0860620246937307,-0.122559207837891,-0.0601204795988046,-0.438975081468893,-0.0044739962887084,-0.447570824480438,-0.0601440486709075,-0.077094187378007,-0.13633408196133,-0.109366150531194,-0.0270838328943714,-0.0711034195179999,-0.098092400944747,-0.0545358013147113,-0.0329290698160557,-0.0880289312177419,-0.0414838978213982,-0.104804575482485,-0.0990352876638382,-0.0425493156074774,-0.228889342643085,-0.0473337722122511,-0.375734381987098,-0.204896643837567,-0.0321025814570968,-0.050135524127658,0.0581984350002175,-0.270383795726264,-0.0600347692772288,-0.0854020026077606,-0.15276948178049,0.0151849980898705,-0.0435573589208881,-0.0556550296026394,-0.0006702744993065,-0.050031563086742,-0.12593481288302,-0.0645802619444659,-0.0824876449316414
stable,-0.0391300019612786,0.125616586551976,0.164802540463539,0.0004123747259331,-0.0846782150555654,-0.25348777063611,0.0286160027679854,0.120123472972623,0.362653419750728,0.163266098879204,-0.0307364212497567,0.144388551049344,0.0013073182578922,-0.0504919655960479,-0.0003757621655952,0.108626843168975,0.112575062256088,0.237996541708316,0.0519582443198619,0.0830373469579712,0.0693856052526889,0.0711477562200796,0.261415773071953,0.0860709534518867,0.1942593032821,-0.0925689939384191,-0.145036026338853,0.123407253712058,0.0979754076912535,0.121183767097033,0.0339309317482024,0.117268665082987,0.0782538059818227,0.0450602061276837,0.085105021085167,0.174627013294013,0.14758798388673,0.115041363337394,0.177896082430526
stable,-0.0691664045721666,0.110416155234647,0.217384779396564,0.162346397122364,-0.158993042621174,0.330312728799037,0.106402718606974,0.108925973079955,0.148926504637929,0.139924137174387,0.108406294474384,0.124066490649775,0.119869214645648,-0.0201419702160022,0.144883130429922,0.0948173812951501,0.112724591600798,-0.179128007951184,0.0165873001672008,0.0435709131686343,0.221727383228131,0.0338620229840665,-0.227240429774261,0.139294970906213,0.0732182842560192,0.0823406021165204,-0.0373847087537077,-0.059891878604896,0.0882011996086697,0.193880965044418,0.0386066020619643,0.023324365339502,0.214653276173398,0.123260925474691,0.128832304459903,0.101064588402516,0.108379160698421,0.171707284286715,0.0172986052617142
