group,CD252,HLA,CD7,CD49f,CD194,CD25,Podoplanin,TCR,CD32,CD95,CD1d,CD58,CD96,CX3CR1,CD11a,CD79b,FCERIA,CD2,CD226,CD29,CD28,CD71,B7-H4,CD26,CD158f,CD307d,Ig-light-chain-2,CD85j,HLA-A2,CD88,NLRP2,Podocalyxin,CD224
progressive,-0.0556256721739846,0.0699153383316248,0.0433109750186277,-0.0353578330116964,-0.258180478969717,-0.0861485445163724,-0.0491032258645039,-0.113045477688472,-0.0593860646657878,0.0360797664771175,-0.0801405328103563,-0.128663936204543,-0.165207850311676,0.0153904230481309,0.015395716629996,-0.0270231000238793,-0.0900325060642155,-0.0503124084835688,-0.0169134977188725,-0.0387291953256145,-0.12766098978906,-0.0457790650716269,-0.151993069978901,0.117452294292575,-0.14687160070906,-0.0718637010204021,-0.17848158441972,-0.126341353750257,-0.117884518128157,-0.0026452568617754,-0.2413206486922,-0.13023017945,-0.169869613277399
progressive,0.0311338556446163,-0.117369792566707,-0.131924876024794,-0.238397792346027,0.12237271929236,0.0348290422324923,0.0953058991329298,-0.0071130166055545,0.13772829775392,-0.123782114118665,-0.0267792760704402,0.0835559282662289,-0.052114985191595,0.126131571864667,-0.170818747875508,0.103074382562197,0.0754684840322207,-0.324841619581041,-0.137285143110371,-0.0950936202761249,-0.0725069321430013,0.130974167926826,0.069265052506945,-0.11854807728815,-0.0039292751067979,-0.033655369259029,0.0452906550659052,-0.0430154451950813,0.0206542886389586,0.121903917327063,-0.0141938389153356,0.0347894360469376,-0.0103675340231289
progressive,0.216964916525589,0.0803644684982202,0.0353840317801544,0.0367537962721949,0.442212326862427,0.417331154124234,0.21748355442094,0.201128302231593,0.144979741328243,0.240134551742628,0.24620995198415,0.211170178217643,0.169749417491383,0.2335281548279,0.130152897396693,0.231301403564164,0.230222744814445,-0.0080851162518951,0.125053419637715,0.0437860596318963,0.252709899667065,0.139386207588863,0.262435056638921,-0.119619927750586,0.295833174650189,0.210356587192369,0.215018085658654,0.276789971132599,0.233888530380131,0.216088408127725,0.279625008094756,0.293010783760179,0.273685455802481
progressive,-0.15040804780538,0.0703524332796689,-0.42197181698096,-0.0969259892005768,0.0925962162571035,-0.0520527011711403,-0.0883509446070096,-0.128102197752532,-0.0998709923201948,0.141699065111175,-0.0882774172992396,-0.0223308038947823,-0.0944701901140503,-0.0084500375685815,-0.0288779422722688,-0.129130121180913,-0.0905443900775712,-0.0061874914591445,-0.148606911744624,-0.0343401623084629,-0.0431866468318472,0.127184390384247,-0.0728857854556671,-0.14321534751938,-0.0821226207887388,-0.0630882764451866,-0.054849700144008,-0.162063644809021,-0.14895801872978,-0.0842000673310807,-0.148268546266041,-0.179717930435412,-0.111574976896092
progressive,-0.0048282598557429,-0.205499376090307,0.0131836348389349,0.0909933155752879,0.0841871644510472,-0.267039438068784,0.0586420004466791,-0.124502204492754,0.0124308603104356,-0.126754821779435,-0.108411550443129,-0.0729900576660672,-0.03210759932473,-0.0156303334365606,-0.247918087862909,-0.0164604913755595,0.024540161172103,-0.187962660162425,-0.159355520246964,-0.129836494946394,-0.136167811481021,-0.400203080773544,0.0137253410888918,0.277987710602989,0.0482770575351869,-0.0086731155771467,0.221056306627413,-0.102193420858576,-0.0590675429951701,0.0739849409634523,-0.223992515116105,0.101472038142012,0.170835570272746
stable,0.256028091591099,0.130166779540961,0.123806070432228,0.137741245768128,0.0369233609867701,0.10382306519014,0.239411059419318,0.276836082683571,0.264739163684624,0.0031276293082616,0.317697999968956,0.350241513863692,0.252292405049433,0.292902140225426,0.184049287586943,0.27554794710525,0.246383039674594,0.0707317253633548,0.200542608586028,0.124728630601406,0.128894378246465,0.0255675625321447,0.237007397942482,0.260641169402232,0.322291434387358,0.2351827728252,0.165677917425918,0.264996389667568,0.257072620744089,0.194973944886575,0.275597636949725,0.297688741500557,0.294045238031173
stable,0.105727824367179,0.426221179115813,-0.189012038944875,0.433281563529093,0.320822581818852,0.165866132981424,0.0954886777402004,0.149047791733746,0.111897381724104,0.497744935906915,0.0913758677301446,0.231419888157255,0.222646350257625,0.0787978402927675,0.488083356716499,0.118152867756913,0.0448593977129334,0.599911401691327,0.337563295315375,0.512949393085545,0.443918032143511,0.296033257839061,0.0765965665379916,0.376599957453958,0.123670020206989,0.127326760464945,0.0663105996714518,0.128034014273931,0.0819532361259951,0.118962169417628,-0.0256619407216825,0.123758553341079,0.296505066110566
stable,0.0869560503921575,0.0236551668551106,0.635805929896471,-0.0343830969378614,-0.171788200684463,-0.0857016982602387,0.120935987610572,0.10092599854441,0.0351860342095057,-0.205715213895504,0.0851324433913234,0.0665777704247702,0.0568302245027411,0.116902194013612,0.0251896238571238,0.149952464731493,0.0515087382740591,0.13612081702615,0.0300770347474045,-0.0468679968097606,0.0380919761326637,-0.190714621243297,0.117912245729835,0.291296868493615,0.122518192147688,0.113117149112857,0.107976935170281,0.0876212029090295,0.0589787196560091,0.0307249197080929,0.0908258436877269,0.094721750380992,0.0129624148937751
stable,-0.0502145465707268,0.0400828884292789,-0.560731112010665,-0.0221650327976446,0.349834939557796,0.117438178376176,-0.020820583396182,-0.0145977522259461,-0.088007830464115,0.374209875355698,-0.0521780014926622,0.0131270722116185,-0.079161384710012,-0.0524660006433636,0.226438713499201,-0.0735539282914741,-0.0416489040724836,0.191594853297632,-0.0105209125994897,0.190880908109713,0.280847300599185,0.210798680512888,-0.0207932180401104,-0.0440509656087683,-0.0443444684985763,-0.128529166990997,-0.0526385717512035,-0.0270157606398434,-0.0331923800887504,-0.0413323897799921,-0.0804274342017051,-0.0695885283500498,0.0774549475614989
stable,0.211945883129367,0.292387478103526,-0.184914844836444,0.353951640548867,0.383116737266706,0.182353583140992,0.201152193253317,0.248561607003113,0.200956908405838,0.339549564222571,0.199200536648775,0.209106491145766,0.202624630621549,0.173450520222176,0.290253317857149,0.210784798511548,0.0695034794843022,0.180009710132856,0.325370108855465,0.500250421441133,0.342685797624049,0.198358056296258,0.181884462579465,0.206498473774649,0.264963726198782,0.229740934429388,0.164599814035058,0.19284085410435,0.234177553399036,0.254937580173488,0.128765463084784,0.220494592104129,0.300214546728722
