group,CD273,CD137L,CD112,CD47,CD19,CD34,CD269,HLA,CD45RA,CD7,CD25,Podoplanin,TCR,CD195,CD32,CD196,CD62L,CD107a,CD95,HLA-DR,CD272,CD58,CX3CR1,IgA,CD66,XCR1,integrin,CD54,FCERIA,CD137,CD124,CD226,CD29,B7-H4,CD144,CD1a,CD49d,TCR-Vr9,TCR-Va24-Jz18,CLEC12A,CD150,CD85j,HLA-A2,GARP,TCR-Vb13,CD82,CD101,CD360,CD88,NLRP2,CD258
progressive,0.203648072490738,0.159496696248958,0.127793826139343,0.187293103406296,0.0510890872608174,0.0361850073964496,0.155089933928283,0.10207188165709,0.0495189448069009,-0.0756504488859071,0.0119573647066626,0.342166888557093,0.270210972298976,0.155219192945958,0.176408141535173,0.171674271914149,0.191276338784324,0.281146060265157,0.132872844253711,0.0175770236578532,0.344776918504562,0.23261865982737,0.285249028515203,0.251860994554163,0.410253132203033,0.262216841930694,0.229901777486242,0.0002646898708512,0.246563349631733,0.0736682577433134,0.117216449627113,0.163869976682841,0.222109278174752,0.146950931231269,0.248792983442049,0.18601825717764,0.122554858119015,0.204582208107719,0.179452565458071,0.338338957735712,0.152421764400061,0.224181645932786,0.0865088147187159,0.162653704553747,0.137400986612357,0.288992464865334,0.304607289897619,0.15962746011406,0.258896402275408,0.272585035689167,0.214198681686842
progressive,0.127822964755207,0.0588130185792727,0.0996703645778079,0.300163817726455,0.119756382612494,0.217855309311116,0.153602650699777,0.0313336429977118,0.0804245868662615,0.165724442032169,-0.0273539482280215,0.112204981813996,0.127427376213523,0.0992121912589459,0.120917412843045,0.186764728046012,-0.0266028667149896,0.0219212645284095,-0.0905544669658671,0.119057573856002,0.123054855808122,0.0684108844897524,0.125811857866871,0.138780135941801,0.121495937478265,0.116080207191661,0.0158762971644501,-0.0236716892253245,0.0860916310086036,0.139156698882998,0.0880625113034946,0.100225893469072,0.0261729596004692,0.170858498495577,0.0133362519201385,0.0516435754673017,0.111361846420214,0.146953054959361,0.119731693596437,0.0106531857203909,0.157975469557546,0.0201712833855933,-0.0271718903440799,0.0939455137449026,0.15458043679662,-0.0059380519885912,0.214275289556063,0.182168510901873,-0.0554425996186886,0.17477027581401,0.149201830851337
progressive,0.0388994137449974,0.194700940349496,0.201225548134938,0.270988320121656,0.129855335896891,0.130177725753916,0.204144731660777,0.0146177779002456,0.401769124870369,0.46327743025636,-0.0840784945367597,0.159282787032203,0.194366613900775,-0.0041776456560482,0.219176952961776,0.129672174374565,0.0526222100114398,0.122330334525775,-0.274831639732294,-0.0437612749975661,0.199421206837303,0.104945177172394,0.171241107933183,0.211602232282224,0.102383837571292,0.165464851522543,0.168878962997147,0.0574925081430716,0.157343412628457,0.0626543650209606,0.218509713321509,0.176718216038056,0.122082669471466,0.13145761373144,0.153349441186962,0.0670853811346531,0.0514594961773728,0.163656454452225,0.213427950796108,0.111982582780656,0.0862064754741629,0.147219989732734,0.144055897461485,0.21252899114451,0.181049892930749,0.10363825431625,0.199500043110701,0.0352393635237452,0.226499041847795,0.169252062438753,0.229110997066996
progressive,0.0023980765323225,-0.0184962465293584,0.0953340491302545,0.0318397258239349,-0.0382475720125598,-0.118577607264673,0.0190778428717405,0.0614595451828201,-0.0958292109675008,0.161068031664836,-0.112474108930117,-0.078672461094751,-0.102485763730008,-0.0528318499612676,-0.130236364137643,0.0468066767349066,-0.0885905121853527,-0.149924340574466,0.0507969046830726,-0.0738920644747807,0.0217667312478794,-0.068175579489718,-0.0911552742591114,-0.123850508315485,-0.137489254441237,-0.0969780336482019,-0.0009247364457354,0.164306038927082,-0.020189857019172,-0.0254164996154716,0.0118553855166194,0.0671046455862153,0.11905412170973,-0.0137324029580993,-0.0052855217930193,-0.0542850230527344,0.0322837727611977,-0.0019358943584576,-0.0655083715489281,-0.159735528404655,0.0139108895684168,0.0451518582271417,0.0048076518108228,-0.0365251722949461,0.116967426179304,-0.0796194746967481,-0.032024658504569,0.0154454211666771,-0.0352709304791034,-0.0129182920011555,0.0420511351217318
progressive,0.496783256373062,0.566473479994836,0.477780015713378,0.539886632269981,0.464315778316729,0.557396782405133,0.472585412322008,0.613315477745381,0.119043077579613,0.0475353594192582,0.636694454882153,0.491975519536876,0.623066835876686,0.538750516238678,0.510036343184888,0.473451217704606,0.496581111337636,0.539386038710177,0.584455658785926,0.47131872508917,0.451389734645084,0.511918424747629,0.465759224419883,0.532106837649434,0.466709108172817,0.532827844153602,0.454144607541069,0.496222477909156,0.544667324040068,0.456132179594146,0.525701446112987,0.519618775047829,0.57253944872274,0.593046525148541,0.56182102683227,0.500394519097812,0.451981459798212,0.508375774490092,0.457810499069108,0.620360310636367,0.63661174395406,0.504657341019531,0.51045490297292,0.456980926650515,0.49161836226414,0.470404172177916,0.480885838314865,0.522627894906975,0.486645521529219,0.484274666355528,0.457360436531213
stable,0.237313964773801,0.255312160705823,0.147723919127779,0.183067011117807,0.134904888256969,0.171169751058279,0.301970217040692,0.121365057629189,0.406415922433516,0.603281508693212,0.233960641654296,0.238538625487273,0.259272766580285,0.172925953113232,0.268153945248718,0.0637880243659199,0.317664381213348,0.198803828911908,-0.0599754367638067,0.0361879562553526,0.182147626398791,0.239583163907772,0.274581515368577,0.313452190990517,0.234829833674795,0.242997678250088,0.150686003762558,0.0635481668983701,0.208135991378709,0.290887390913938,0.18092702447757,0.0962728466156938,-0.0237055895129006,0.178158046849777,0.21307939720478,0.207823520256995,0.129358669234439,0.277631481559449,0.221393323079525,0.124776099076852,0.202210562282246,0.224632643004112,0.223359388614527,0.25352985060176,0.191390692105786,0.156162354391049,0.281664175788394,0.165664998837232,0.283482862920796,0.272691323588437,0.231371620775479
stable,0.0656830138824491,0.120415495693986,0.0989200264265803,0.0751548275290581,0.119830011106199,0.19919038424927,0.0710005462438225,-0.076273292346023,0.368288813193951,0.552084591567586,-0.0395440696791482,0.131432532315263,0.134828488820488,0.163827988720822,0.106218555315379,0.0274550195410738,0.525963220122943,0.0983700714303123,-0.348003414145474,0.0392468267543072,0.133867795784728,0.0818208907828026,0.17057644747115,0.147919489589241,0.0357680755648654,0.142246086445377,0.078339143581297,-0.0993116213929811,0.0600931803860083,0.154438900240401,0.0344628599529683,0.041866516922102,-0.0779846455301601,0.106346846290176,0.0903436860592177,0.132839532836275,-0.0490924843835717,0.114102730523911,0.119120079406958,0.143996534216145,0.0006259247461234,0.131892666147158,0.137702144304918,0.128874932247279,0.121165088309171,-0.105285845783895,0.0892641772133221,0.130897611701971,0.150108646992518,0.118599947396836,0.116867029257809
stable,0.048534351705012,0.129997942294026,0.043171509990716,0.156308247748205,0.0511377388385924,0.092108760540432,0.0945809445789391,-0.107732268518006,0.493990643707809,0.602876426349475,-0.0530247012410143,0.119612021712211,0.169722444002279,-0.0863760893456732,0.0356658398729453,-0.0965440518526843,0.0762221349226884,-0.0176669232259938,-0.387784110845432,0.0016447600336776,0.135616958227,0.0485482869112132,0.170622478056601,0.102630485660916,0.105174633776913,0.106345632169494,0.135218742548262,-0.10758290172809,0.114857094657527,0.141222477488532,0.117028089518733,-0.0466689155402717,-0.234098442183533,0.116896946214862,0.096776323281485,0.0769700581895533,-0.0205549789025441,0.126857926022741,0.0496007192978071,-0.013155372255723,-0.0127077452200822,0.114215312192787,0.0799070611982164,0.0628635758119148,0.142028909250805,-0.0998106673540413,-0.0663346511586526,0.114102298600518,0.0965416804862892,0.147335946460294,0.0930031651788981
stable,0.0356420336960536,0.149740330911061,-0.0742059423767561,0.109614099538145,-0.0541514747191714,0.047027495258615,0.0440516676920219,0.0419960443521394,0.0344035979435552,0.063256292582165,0.0649535619197274,-0.0276068402778617,0.0825079994080986,0.127049852093875,0.001202252597984,0.0451757746512782,-0.100645120105632,-0.108233072076579,0.0140903605694214,-0.00749247017325,0.0324844451147197,0.0258870098342183,-0.0485657815881888,-0.112988546153833,-0.0792728802335463,-0.100557577593663,0.0778499925224055,-0.0328441930481851,-0.0725260366508454,0.0760607680831469,0.0871248444221077,-0.0282206386129362,-0.0490314876814234,0.0960295306221513,0.0161724197200011,0.059387586102042,0.152943615000487,0.0358028951647231,0.0097834733381992,-0.0505994072325483,0.100587244926389,0.0251109752408906,0.0648316367029926,0.0628005765121496,0.0395390934801389,0.0474305547846173,0.004582453613741,0.102779387722062,0.0598675003842543,0.0644529776947386,0.0445494067750762
stable,0.0631751897395944,0.308933849011123,0.0800270241099613,0.200786609686734,0.186087707965269,0.262202732406214,0.188956255665917,0.103004468142357,0.0425555035327884,0.0481369286823545,0.183924382250182,0.173969742231164,0.186961421772911,0.03203246818452,0.200887852832559,0.113461021798882,-0.0706214851265165,0.152382773402344,0.0154139804534983,0.17434473632652,0.184178619509279,0.176850693737884,0.247152178890699,0.11701197062462,0.0318761853850442,0.196313620007487,0.0361440613063295,0.121915872437245,0.0926842151613484,0.170479431877573,0.200891060610235,0.202648263490904,0.15282768613937,0.13780217916747,0.245992416080185,0.142727592664988,0.0442256376644425,0.153346307805555,0.117606501258505,0.217305943669961,0.179658159030759,0.16891337682049,0.151995247423024,0.123203792682249,0.173562941441306,0.133768044575249,0.218830196003049,0.145906616476325,0.227563818857929,0.209107377169791,0.183595580528501
