group,CD137L,CD47,CD52,HLA,CD10,CD7,CD194,CD4,CD294,Podoplanin,CD5,TCR,CD103,CD69,CD62L,CD95,CD1d,CD66b,CD366,CD272,CD278,CD58,CD11a,IgA,CD66,CD244,CD54,CD122,FCERIA,CD357,CD2,CD226,CD29,CD28,CD71,B7-H4,CD204,CD144,CD1a,CD209,CD158f,CD337,CD336,Ig-light-chain-2,Mac-2,CD85j,CD328,CD82,CD101,CD360,CD88,NLRP2,CD224,CD258
progressive,-0.421371441445521,-0.421105112948753,-0.400791404172288,-0.338133862218429,-0.427176268605928,-0.238179472583329,-0.374702889556775,-0.422836427803384,-0.460797847475415,-0.462623066409447,-0.512078420589033,-0.464500766350259,-0.424187457467252,-0.40571441297959,-0.185821678278169,-0.157297588422499,-0.423140046716593,-0.385194566371693,-0.42090790273395,-0.423496641151147,-0.42090063076249,-0.520493887940817,-0.499042512480065,-0.443555371747212,-0.41423021159706,-0.493961173282601,-0.386784529631918,-0.489078967636176,-0.480313298569962,-0.46722489998532,-0.481520183915003,-0.439936038364721,-0.453182827792887,-0.552829895614898,-0.16393983129798,-0.414163685294573,-0.440856416647694,-0.408737225390627,-0.415382239111162,-0.43967375709298,-0.408224241591536,-0.448620112649963,-0.400008255195335,-0.432323536483454,-0.420627080359937,-0.436746587864549,-0.457787339317012,-0.423805302175492,-0.46959669762462,-0.420069898756933,-0.406267762113904,-0.434097344323302,-0.402520533550019,-0.452158859264733
progressive,0.0208290600631312,-0.038697797086567,0.0541787798419956,0.0056680416954594,0.0509009949938654,-0.0859154259711504,0.0110691122122133,-0.215092868162888,0.0718172663203384,0.173225862456529,-0.216265138638939,0.0690308585990012,0.169652646695907,0.162286378136347,0.223198081163458,0.0632897505890139,0.0605487956639875,0.121964371940632,-0.0069644792764391,0.143714001764158,-0.0302422460066688,0.156432282850479,-0.085047538091183,0.0424059373116913,0.0961948739717841,-0.0529491662344169,-0.0900559939874656,0.0797670028061473,0.0857797048092971,0.062676433224563,-0.324653503257132,-0.0523027315377359,0.0070644996837568,-0.0758084479681884,0.16427969827525,0.150494549546976,0.0405997814660827,0.0141927624716195,0.0960000025761281,-0.0154891118099656,0.137624326763028,0.125752964646773,0.0833569114891456,0.0415909459136512,0.0072799084349025,0.1372204731143,0.0184590203723091,0.136954407968553,0.0522610485788776,-0.0838320818681601,0.171035023379341,0.118050766692198,0.0465879145565495,0.14641660478611
progressive,0.0532268194032521,-0.129835709363926,0.0218508753704493,0.112491099819319,-0.008880422685436,-0.440730343363101,0.408280196458979,-0.0542203403853152,0.0559535471234782,0.0959352681570697,0.0388895700600803,0.0733646340326956,0.129445761147282,0.0689428414161191,0.0561776309944085,0.476575310641043,0.0619930005827848,0.0170416599486645,0.0884929179402664,-0.0086805069007936,0.426666536533703,0.132556490893033,0.0730459178224789,0.0361877801160509,0.0606897720965736,0.0245577686319318,0.125362917124261,0.0905006653989378,0.0641839975590485,0.111987394252661,0.0321985874971387,0.0837165797602542,0.159188887722471,0.216496716445655,0.426388457227538,0.130900688674917,0.123569143172214,0.0998436777181034,0.167848860235877,0.103508283657097,0.104759768311602,0.130099392590923,0.0867116387925906,0.0994351828551894,0.0574654675092088,0.108115452923182,-0.0029405548718715,0.159196948493115,-0.0090810976624029,0.100951665776685,0.0524890602762073,0.0531099464984917,0.208755579327352,0.0239141881837596
progressive,0.268108085473973,0.319160390528374,0.282540615720054,0.0844204287788373,0.317271134685353,0.18785180801593,0.109483746798107,0.0723789385898879,0.246507687170116,0.262326530936605,0.138293107365045,0.219543530002443,0.213347815143534,0.0871439265994595,0.237056409811597,0.116802166718192,0.139791094298552,0.428706467892328,0.167490322856722,0.0702208816917914,0.059396981523262,0.217110209789862,0.181821575976876,0.293876213575961,0.336229684560879,0.163560732166912,0.164250080265679,0.232831508401213,0.279847960680326,0.239170253438415,0.0696171310618983,0.168966106281282,0.0683734840970553,0.133843665840744,0.0679985599564119,0.113694975367139,0.198385778118988,0.173025133927843,0.263178945751176,0.0396664613292065,0.204821000460777,0.185858009512202,0.133897242518571,0.307858165779364,0.211008133011952,0.226795547315748,0.247774891127884,0.255919005083655,0.237710943614101,0.175656022281638,0.23669170798169,0.203918699253107,0.185439949836972,0.176306686704163
progressive,0.173276424316429,0.182234620292697,0.421228593416376,0.421420372528954,-0.0794877246582621,0.0184447097746601,0.263941535747196,0.275146630746893,0.0069628000480773,0.1146914071894,0.262468927668089,0.207750702338108,0.0653190423671201,0.169868004105999,0.150012113974353,0.35560524028268,0.200883874076256,-0.009518830047518,0.0594662489597941,0.0279676837924073,0.402512089571136,0.168766351608597,0.401764246392417,0.116008432912194,-0.0580669349489798,0.230407624819401,0.433795498669354,0.328549445975067,0.119283821393513,-0.179765850228844,0.448753096902635,0.458679643515961,0.371922317035132,0.452340404304257,0.377228090571512,0.227554976242984,0.0282486974837626,0.191115822496219,0.0215756774434442,0.07877699349379,-0.0170607783350981,0.0544283534346091,-0.1349824489598,0.0265440412872906,-0.0720658767856813,0.135165026983044,0.185123703322973,0.144107257898111,0.002783978222587,0.207259867567502,-0.0195769835437516,0.0385190335643399,0.0392000548508582,0.0547940958887402
stable,-0.0347218066323674,0.0591084148414254,0.132912125158209,0.135038423214192,0.0333880374729788,-0.494032247487636,0.179554041278433,0.0100427579626669,-0.077331489098123,0.0336283077514663,0.0739324409691379,-0.0322130712960196,-0.0156777962469556,0.0168956196766032,-0.130916074727082,0.26438652238898,-0.0285410865909323,-0.0490305594334949,0.0691050185163268,0.0445782185373305,0.323723798314708,0.035734980144554,0.322732114535554,-0.106768329438467,-0.0139966073635428,0.0481717154884655,0.104127246545058,0.0139460113579962,-0.0375905731787125,-0.0306456068914133,0.215927009595886,0.152336026343892,0.284637307461678,0.252897511245277,0.207299023987577,0.0649549529240751,0.0120116149065391,0.0056995930360569,-0.0002170013721556,-0.01527147457478,0.0045168056358166,-0.0245327930463851,0.0147993995382665,-0.0773046741501882,0.0067575044308261,0.0195492369569669,0.0105078836111743,0.125008515288657,-0.111564456842091,0.0501082566671681,-0.0651110287122755,-0.0890536220485857,0.0642520048695511,-0.0001149506387544
stable,-0.0978928477402156,-0.0774054990089672,-0.0343406434458134,0.0940425263731122,-0.0520154521480383,-0.173649781420777,0.268518469133532,-0.230983366199687,-0.134059827000912,-0.0836828854324675,-0.12342775581028,-0.143966834897001,-0.131672051713427,-0.0218118444890755,-0.333732945215957,0.181105629785693,-0.0775714591593426,-0.0876290979037093,-0.152408509320132,-0.163595923716121,0.0858940439683462,-0.063138414233623,0.0077125721518608,-0.067970968171319,-0.0295602655049197,0.0927579025788693,0.154012910763439,-0.0905876910594339,-0.139171752717586,-0.0136525576740529,0.0323247607022028,-0.104395692201959,-0.0941434730064674,-0.0082042640827327,0.18581190942353,-0.0907812418463981,-0.116293561089216,-0.0903854895886579,-0.0890420871444643,-0.0837486984187055,-0.131467432310036,-0.081795439825868,-0.11664067128508,-0.0665815273039045,-0.0998241860491406,-0.0958578527447798,-0.107584384454013,-0.0426951357093962,-0.0532533447110828,0.0005091479633522,-0.102661397907582,-0.122500401129862,-0.0385122706480038,-0.114941902507661
stable,-0.20637923131225,-0.0818354893095502,0.0292034645067379,0.144011890616773,-0.129994771841782,-0.337837641172867,-0.0079260832659293,-0.0678195340405765,-0.249924916712486,-0.196431409743164,-0.0880631406380066,-0.224393004543804,-0.101360909835631,-0.0213897527684177,-0.535210550189575,0.214300821570286,-0.186169976311323,-0.187532689068959,-0.143921745154339,-0.146341798562583,-0.010697693844133,-0.148874993679,0.123306562626666,-0.196863616156539,-0.12909850471505,-0.0350479471584416,0.113179257198845,-0.211254793568345,-0.174691367186626,-0.102463734541,0.176173209068107,-0.0386513844373211,0.130534669141668,0.0200521133799621,0.0325511216354334,-0.170632349664005,-0.197788347216448,-0.241134367033526,-0.150360532418486,-0.175611677827422,-0.239062573656215,-0.181893378163132,-0.114226984322089,-0.248095203162288,-0.127727709576319,-0.221012176345756,-0.173394643748914,-0.0216785513023557,-0.118816659792483,-0.179863793773576,-0.188951098551236,-0.234480615608725,-0.115443823937641,-0.234779557354894
stable,0.0475458828102122,0.0231802443655379,-0.16499860742717,-0.0165306239699224,0.0497428652809179,0.494706510341586,-0.307006757619651,-0.0979651850354743,-0.0206878260586431,-0.0161620336862983,-0.139152779993402,-0.0440882398100742,0.0978521375615827,0.0874774047176478,0.0317204173599642,-0.383788624897997,-0.0326209967676738,-0.0016516132455272,0.0552942743653945,0.005785172646929,-0.29396814778436,0.0036705851021095,-0.145713806945237,-0.0066325886121317,-0.0014679385793199,-0.0096322114207348,0.0817739310400924,0.0523866158836322,0.0861801839621504,-0.0655450348299153,-0.206018823469603,-0.0410908369320635,-0.143386026870173,-0.409473721770554,-0.0901406836524962,-0.0410945567793148,0.037089187532796,0.0557042271858048,-0.0793109681517338,0.0095966043184202,0.0188490060765333,0.114260324665922,0.0096962267701144,0.0116708776103853,-0.0120514031993462,-0.0111597209602803,-0.0965269548859199,0.0047605858038256,0.0141473030766154,-0.0717273809714624,0.0062321588260608,-0.009117264983085,-0.0864788059607534,-0.0100942084187778
stable,-0.280456496804593,-0.104573871368161,-0.100967926198239,0.043365784340602,-0.128503779790845,-0.290345925498943,-0.0587871706144446,-0.0693487702201122,-0.257083551500411,-0.198990029699827,-0.190044510461719,-0.237669974194075,-0.214914905019665,-0.161375831844863,-0.157321767371608,0.105829527000984,-0.254959103869902,-0.100586410720246,-0.141722962753138,-0.259837706527795,0.0077414851429826,-0.177925734683685,-0.0703380921495835,-0.182104398165826,-0.0095479736587993,-0.0446291478456284,-0.0797978896095266,-0.302944303425797,-0.125200146426152,-0.177208850980442,0.0089802877958121,-0.223422721423327,0.0101977275405502,0.0198877268599719,0.114505449375187,-0.244371172169133,-0.302497686352385,-0.333066745894508,-0.193399190296305,-0.307855903712685,-0.322540310088618,-0.323381297846123,-0.22890833780228,-0.201497651465686,-0.241728329489236,-0.191118687316056,-0.184529079674218,-0.195439045079617,-0.233110913239932,-0.18305430680604,-0.225328657539882,-0.242936284381104,-0.166752651031939,-0.157987118216632
