group,CD275,CD30,CD3,CD33,CD10,CD45RA,CD7,CD49f,CD14,CD16,CD294,CD31,TCR,CD161,CD152,CD107a,CD95,CD1d,CD66b,CD35,CD278,CD58,CX3CR1,CD24,CD11a,CD66,CD122,CD267,CD41,CD2,CD226,CD29,CD303,CD18,CD127,CD15,CD71,B7-H4,CD204,CD144,TCR-Vr9,CD158f,CD336,CD307d,CLEC12A,GARP,CD101,CD88,Podocalyxin,DR3
progressive,0.0717763789041054,-0.0083848126891847,0.317518691718406,0.0459178047680935,0.0409235167389984,0.367516993163539,0.269948669174477,-0.0440718218576364,-0.070916525950813,-0.0458862235801701,0.0404452673950933,0.157938314196187,-0.0844707963321111,-0.1958887076047,-0.0148894570147567,0.126708775709479,0.216005098167995,-0.0080912868501461,-0.0077649504141086,0.0202108710889611,-0.0084057528918774,0.0212281722545205,0.141691593498026,-0.0432752801746293,0.126382394574059,0.041243964421168,-0.0727758211301128,-0.0094606135255297,0.106281360990345,0.208267057764041,0.0864880747164009,-0.0039127747972709,0.19107898684579,0.174333389480224,-0.258898756381811,0.0137391452802457,0.0486205127557981,-0.0666887024930363,0.0377896861855238,-0.00792189772217,0.0322160244244701,-0.0258469330285645,-0.019531863746393,0.0268404875085576,-0.0089043671128781,-0.0657333299663162,-0.0063951840092455,0.0039480973149419,0.0085442742339069,0.0296606816246298
progressive,-0.404935155601209,-0.281218809901985,-0.156335419673355,-0.491399966581873,-0.396975422109166,-0.115688784365864,-0.172459107577285,0.0696774289950995,-0.134865924952655,-0.53410492163164,-0.122396113600103,-0.389932840321816,-0.231932426037011,-0.245950875455739,-0.218966532070438,-0.444665864803246,-0.0197325932914491,-0.10425104564634,-0.570883459130955,-0.450277664621227,-0.133622320772894,-0.330022298363654,-0.377459038848156,-0.441370421832936,-0.0821938691473766,-0.401737503409644,-0.139592254910758,-0.146318000868987,-0.323385894469804,0.0428140995947867,-0.0929178164752614,-0.0856244341080672,-0.0889359301792709,-0.259492448345969,0.0338266627093285,-0.526736387968889,-0.298076159428339,-0.368825824397979,-0.282767161910618,-0.185359479347306,-0.335778989869027,-0.207421741216097,-0.215176254783993,-0.180958196482037,-0.501961522528733,-0.161729246767782,-0.184400510508305,-0.380267487376213,-0.241425425223688,-0.373544978952036
progressive,-0.168122143021319,0.015373436733067,-0.183862634705569,-0.145490846996422,-0.0226843932920413,-0.204477211391272,-0.262536031485579,0.249562054015375,-0.0078138056819458,-0.0897666690180566,-0.0508001063016398,-0.146476420504458,-0.0602945668102294,-0.0777881274515203,-0.0947494827108809,-0.086928436814103,0.105847966524413,-0.0597460835867712,-0.146249018216279,-0.0789614470710408,0.0483026034784289,-0.0378189399955919,-0.0636244092094148,-0.0289620466816507,0.2559588530883,-0.0300967745171583,-0.11058564240103,-0.0816069972076218,-0.135554640813312,0.327879763442706,0.127979044206148,0.214657619836492,-0.11262232909546,0.220759903659969,0.0807863921037174,-0.16925816983172,-0.142983366413212,-0.0606682815264449,-0.0294113614976378,-0.0683294691547018,-0.0172113719021176,-0.138290144771881,-0.0878020658586018,-0.0161578089164356,-0.0903069331368609,-0.119444348973284,-0.161987844978199,-0.0523464269602393,-0.0295598801125159,-0.101801157196685
progressive,0.091415050342503,0.178458676128377,0.0747683124776199,0.0548430101613337,0.12507504174276,-0.0827035638339198,0.139147242050838,0.224511522258162,0.0420037282615009,0.0311126332471714,0.220338142498585,-0.0374676118304189,0.182102669118386,0.371265858475906,0.157930365423846,0.12669714473765,0.161278729243931,0.096725463054311,0.0848928093771562,0.0988234837285282,0.19969248260339,0.134696023046762,0.115503335613748,0.163539319422324,0.22540767632726,0.164748345124441,0.165869283634798,0.170068739564799,-0.0812836121507836,0.161205109619019,0.217420740315839,0.262090508813777,0.0347921287860944,0.0744331746227554,0.227042844472002,0.135953976365323,0.229441314148233,0.177351220381631,0.208002329758116,0.13509960551447,0.0776567247039531,0.232275501118497,0.231350181872108,0.193657147174779,0.163453546969837,0.178162499193755,0.134107488217283,0.147028358101459,0.222118315246203,0.239059179268382
progressive,-0.0707825096442048,-0.0716788619190071,-0.259621505676658,0.283039653745785,-0.0789292628925132,-0.191335904524319,-0.234210677138637,-0.0771652947551627,0.207048446311255,-0.145717470750571,-0.046315053891229,0.199593895538931,0.0096958562030567,0.163353330197187,0.0140860864881944,-0.130060338621895,0.167170330896577,0.0534615311681794,-0.0564948744378671,-0.148457276661621,0.267674602817768,-0.107015033786205,-0.0495475391941566,-0.221229073438828,0.140645245167313,-0.135386008758049,0.0216093757700479,-0.156381111993002,0.326178759154767,-0.0502474438057968,0.0785355372933506,0.0912681444989149,0.246766727483524,0.067543952833431,-0.227956401289812,-0.235834597505542,0.523378245006981,-0.0620435101710537,-0.180766884336884,0.0283203407525201,-0.135708105998213,-0.0802969241206246,-0.169982487354609,-0.110272469480866,0.0510411279045798,-0.0222569736355359,-0.0932323373653032,-0.0857187796805273,-0.286298316025299,-0.106884377379491
stable,0.0598034103259702,0.115135774668484,-0.141925361079578,0.0932524195817405,0.0609580142528567,-0.171544686270927,-0.412441239749415,0.376044243677803,0.185402165619285,0.0457683465306797,0.0930866308481093,-0.030062405687702,0.100046835847788,0.123680281164967,0.147630567332382,0.0997860264133732,0.200433869605347,0.061972136761921,0.0098977308642443,-0.0047460767930607,0.398597192128018,0.176231693375874,0.108311686292848,0.0157127115522358,0.435781259386875,0.0725877428639954,0.134554062902292,0.162599373942286,-0.0092322689064592,0.327450973302012,0.304411168733487,0.446554797496139,0.0332949516491569,0.110159060088005,0.0334991415441872,0.0667223858713924,0.312501402327221,0.173590719141146,0.174207990561577,0.209297690995611,0.068724800047251,0.153814238178979,0.134940757426918,0.139030971864705,0.0536126303865397,0.0121106446372109,0.0192471940162219,0.109672000104601,0.16236522903639,0.125852109962147
stable,0.0476585428032739,0.0316720733980232,0.425048158532631,-0.0382487319522657,0.0525853191384594,0.198088297567798,0.416197162289995,0.0356670780008466,0.128670162937416,0.0617077598300735,0.105160095681165,0.0345752823615907,0.101888801196808,0.0806451216253888,0.0535464488405748,0.0198658099297937,-0.349278916121508,0.0529433426753661,0.068958223342656,0.0950407509058992,-0.124855750517697,-0.0280281343135992,0.137978041553771,0.0088619416102903,-0.125934904907736,0.0910841578849213,0.0350404426486428,0.0445721129659636,-0.0012411868984304,0.0077515732715087,0.0350234343725949,-0.0503895870827975,0.0698591408543012,-0.146752493256175,0.169725702168489,0.0682008872150405,-0.334452155557096,0.0797591976102713,0.133710248842128,0.032443363752689,0.0099023369741011,0.105146065160466,0.135989288310353,0.0975539235215554,0.0293050756518505,-0.0172810394784136,0.0398220301963951,0.0841699395994146,0.129349069223701,0.112492874324264
stable,0.0586712185457027,0.138496138221973,0.0481068424017959,0.0981525263017439,0.0841794155833308,-0.291395170071057,-0.167213564718801,0.498920112635341,0.145385643598112,0.128871105805984,0.0326960403180174,0.0516951117942461,0.0838038666125307,0.126975786026387,0.0478887041895943,0.109282920884863,0.391757014907939,0.0838899477489933,0.100808449181891,0.0407740561891153,0.258880601510329,0.20822083760504,0.0716719650927505,0.0740843639808217,0.383058247773901,0.0483949968864034,0.0130645816913877,0.058146867901066,0.201869909552404,0.508332861547128,0.352456664078095,0.546346713686484,0.0254388637357369,0.301802941297754,0.20747731048791,0.11409968513733,0.244102750207974,0.144137031791345,0.0119878127528836,0.038879408126357,0.0047698767393011,0.064813384335194,0.0491595917415078,0.0969614815787765,0.124474169563302,0.0741910760386078,0.210719518864161,0.0572078209032697,0.0731687670726005,0.0470255406802999
stable,0.0443334708607422,0.365211232642408,0.175415593584706,0.0551803221400386,0.276028481217559,0.283719275210694,0.341553916366063,0.325216769679806,0.402906616715049,0.101138575187044,0.366468661873713,0.273474686082926,0.365982333219954,0.241715985475934,0.359705104362753,0.181066810809895,0.0460901366311935,0.377593601967459,0.0223196664206334,0.0836813969886859,-0.0241742925903799,0.359973725588583,0.302605781268413,0.243288665870236,0.148402405706296,0.146196344749082,0.376260016586008,0.233171533597384,0.376500400440214,0.0038578087283914,0.327898826063094,0.269079587141341,0.41555116095195,0.0323441831770908,0.218367137153503,0.0345747036904339,-0.191327191167578,0.340423243608594,0.360978828440112,0.326406716071492,0.362914646937383,0.375282444433458,0.361654015148725,0.43071517564445,0.15738923313316,0.400789866938787,0.261133416777469,0.350656308049545,0.390668115195711,0.274331712552887
stable,0.115887749569313,0.0655006951783968,-0.182709312772175,0.0957606921050918,0.0179610604516538,-0.161010067915783,-0.345902742851112,0.178493766376361,0.0217773893705954,0.0041583550561356,0.120781978058946,0.178988268885421,0.0382074463382063,-0.0290095105891991,-0.0088093674640163,0.064316924611112,0.307066655750435,0.0062234107117673,-0.0232550518567839,0.141468244134749,0.371983877332511,0.0491285364957676,-0.0401079377070981,-0.0139736903837334,0.268477442988954,0.0360797121128819,0.000151702655225,0.0278343168272438,0.150487234962758,0.218695135584298,0.143398324237069,0.40541996302425,0.0238738743359131,0.183062460865908,0.0129610384347649,0.0210953571344595,0.319427579660376,0.0428740213794168,-0.0138403536947045,0.0005763604472199,-0.0831650872555287,0.0170200218292435,0.113983938785023,-0.0289786299675043,0.0693884971387922,0.118993093293892,-0.0345665359565692,0.0890030638000052,-0.0265366465029104,0.138209827539321
