group,CD3,HLA,CD10,CD45RA,CD123,CD7,CD49f,TCR,CD62L,CD152,CD27,CD107a,CD95,CD35,CD366,CD278,CD11a,IgA,CD244,CD169,TCR-A-B,FCERIA,CD163,CD309,CD124,CD2,CD29,CD303,CD98,CD18,CD28,TSLPR,CD127,CD15,CD26,CD304,CD158,TCR-Va7-2,TCR-Vr9,CD158b,CD133,CD94,Ig-light-chain-1,CD82,Podocalyxin
progressive,-0.144685349575718,-0.164171713460825,-0.180914980413778,-0.357694121845696,-0.128541399741804,-0.193447556685007,-0.226829689305143,-0.308797394099556,-0.0583215663888718,-0.359674982295759,-0.251266898471204,-0.150757295805793,-0.0427153526015944,-0.0451151414427597,-0.271626226659016,-0.308685750239223,-0.253212118491679,-0.179196249950726,-0.358097848785787,-0.130310431930451,-0.21621080489289,-0.218120398750039,-0.162520718124887,-0.308763873617065,-0.28403064678647,-0.21023104875683,-0.201870078869709,-0.199375522610225,-0.0265038596419427,-0.229021109550819,-0.311503227838559,0.0962570821053341,-0.267787977176027,-0.205138387253621,-0.162631385235399,-0.238606634604687,-0.0031351357425403,-0.162921162757102,-0.352860182910849,-0.0622754346513303,-0.202144679539563,-0.209025511818425,-0.0735047974284081,-0.273538669980505,-0.212171999945033
progressive,-0.119620976850174,-0.0875446752494012,-0.248421319568581,-0.201369860121511,-0.229640286720717,-0.0831704772855866,0.17686489755828,-0.286165512662297,-0.170842721417876,-0.151538630860651,-0.230108151015754,-0.41035151258885,-0.331911332548279,-0.128476020021026,-0.225712979470199,-0.355485796773172,-0.251342605423326,-0.346963532161306,-0.255824255250611,-0.290235423390871,-0.253008693422441,-0.45319051249248,0.0536797233600017,-0.127640075159306,-0.251759618410198,-0.0295078089957479,-0.123372146822604,-0.158671201776266,-0.103174080859617,-0.0605501114038101,-0.140471707607539,-0.0161551189689532,-0.0531433888990332,-0.237097605428633,-0.0903237460767952,0.0326773327724654,-0.068643393541989,-0.351840547761034,-0.153412043974506,-0.12061324599344,-0.0520063958711988,-0.24061678574312,-0.362458540182996,-0.319840529957769,-0.188487275111448
progressive,0.35058061350249,-0.0248799082606472,-0.0100478312074377,0.381253502889736,0.0785657352160476,0.315385287680803,-0.316785250559396,0.0314454521144701,0.406054428614503,0.0190311789490438,0.373345849973924,0.135952067901511,-0.150075744980324,0.0771089535660625,0.0109977525808251,0.0302188878241397,-0.150705226834607,0.0960681309841306,0.0757790604813935,0.0868760336600774,0.374498360808663,0.0652055459737307,0.0264132102907703,-0.0958612850299575,0.0379178231501275,-0.224582665887031,-0.191582937398164,0.136616472641444,-0.0468864010348514,-0.0783100659841223,-0.0479723118733381,0.116227952303975,-0.106898484668997,0.10841116112077,-0.23060764419662,-0.0554623840217517,0.107407083956182,-0.0002589215261799,0.119875206965001,0.102272907075676,0.0292529352847807,0.0712654395773913,0.0006522572611762,-0.0840641907384069,0.0591022664263501
progressive,-0.328766917082794,-0.154035263033605,-0.328933474239292,-0.297460182486809,-0.202322425654289,-0.322694137609052,-0.0674377890974359,-0.350076108922669,-0.318161414981754,-0.357687997754795,-0.289289860932285,-0.306120473712832,0.0038871792451357,-0.359959424034998,-0.209778791554159,-0.134436426913464,-0.125460052737835,-0.362965259307377,-0.257593305482723,-0.168802600465483,-0.34944952661692,-0.252008466498,-0.354282783408396,-0.354005247723439,-0.366456863405104,0.0335552004878728,-0.0910369305373623,-0.361481660412103,-0.282898862081196,-0.0936392414087588,-0.198841126696266,-0.375293282500747,-0.108619064221606,-0.331811022932951,-0.0944125100143847,-0.369681964191612,-0.365555861798127,-0.200238265136706,-0.274967572727856,-0.371715492413555,-0.41525082359004,-0.35286638062105,-0.282703847814216,-0.24483485376747,-0.362405219552768
progressive,-0.29181330747676,-0.259105195726376,0.243737535095748,-0.0818963021107924,-0.40233635641283,0.126699063452111,-0.418544558752003,-0.171931615728089,-0.0229927432355056,-0.0959343159063812,0.0592166547709711,-0.131171965447723,-0.238778158460705,0.0083646629170779,0.0705108723237852,-0.0460710374303351,-0.183393997316852,0.109089932120838,-0.380150541414246,0.427683439566987,-0.0571711771230398,-0.0595797837064475,0.0238058943620767,-0.148409775397098,-0.200285022262582,-0.331447027474534,-0.311632271615632,-0.132300357225918,-0.406028755909688,0.0093584994889693,-0.344051912182552,-0.0654563250538793,-0.22437258363899,0.286282155764601,-0.400299827314524,-0.143949138468368,-0.164448160791426,-0.217635887582818,-0.091718242437727,-0.193893897868504,0.209359617442878,-0.0659989300950992,-0.0948172153598225,0.0236160328258594,0.0516944691570518
stable,0.395691911695288,0.0610812434022461,0.257968056956887,0.440889807155894,0.0803422290321786,0.557886618183861,-0.18317661557772,0.263861701498325,0.180028056977717,0.22079302960915,0.180172044247267,0.24643899549872,-0.0611618257889659,0.316239832778009,0.0572947336493058,0.0202626895795844,-0.16789858701835,0.321805173218284,0.149384897950799,0.195725632327376,0.452793533144894,0.19217369790847,0.114382970286391,0.175494817686324,0.0785466567074295,-0.22010397911784,-0.164144308111943,0.192614463186338,0.0838884574538783,-0.042050445808229,-0.006323062808864,0.300181723915012,0.167441470281875,0.333935331835016,0.056037452601921,0.0784971193286538,0.202162175046785,0.12948962441309,0.193851929091051,0.0536586174509933,0.133810350681311,0.217169816217219,0.321808038346186,0.119574968966845,0.254180637802019
stable,0.216386302776346,-0.360010408152662,-0.0711800286737596,0.334140041768852,0.0532692908644782,0.231950480928149,-0.486662909987469,-0.0528591340136483,0.301722416214794,-0.047915032314457,-0.000612498321948,-0.0827395937591746,-0.424256982875699,0.0232119564894425,-0.0014963931353734,-0.137425963464816,-0.473355151777929,-0.0151992593073286,-0.0240406248201797,-0.0670005109629619,0.291829515923695,-0.0035386884816389,0.0167681275067998,-0.0538496185258708,-0.15308701107725,-0.563792668204921,-0.512187789653347,-0.0987974876043923,0.0220570433202738,-0.298620751939203,-0.350715169494288,0.0684199964116263,-0.414081921672964,0.0574696088849871,-0.436894426433168,-0.002924503139433,0.0350710961904185,-0.0519721583042216,-0.034734332692539,0.0182536435807833,0.0372700464954891,-0.0323220665646158,-0.0298459676527161,-0.275529504421484,-0.0658376469309022
stable,0.200571712154984,-0.320932888808585,-0.0410084524996781,0.472876791409947,0.0133106789353642,0.471825355138025,-0.350961673175397,-0.0133273946288922,0.222483504947772,-0.0748049896863659,0.208088009853347,-0.138773369606794,-0.603362532729537,-0.0021032854877344,-0.0637744001231034,-0.259665127613644,-0.458783726892347,-0.0727577170426606,-0.129574619107159,-0.0391356312594211,0.242188766661919,-0.0394292116666833,-0.0345884229440161,0.0223064364607534,-0.0210553739097102,-0.464210493875802,-0.428594118338026,-0.028758118039253,-0.101989258075241,-0.371365728396819,-0.32832791411476,-0.0195892093370267,-0.18508271807226,0.0405188654777702,-0.253773676790975,-0.0431060232274332,-0.0475948259957176,-0.0768481335588399,-0.0183979394990419,-0.0512508859723956,0.0588150602637135,-0.134319031225798,-0.0851683980909031,-0.310999705206026,-0.0472479676731083
stable,0.29974963455968,-0.0938865213313628,-0.0253620569190695,0.305223191631917,0.0371625152443472,0.575976132354477,0.0240873061322325,-0.0188903328539961,0.210913168281289,0.0915633224236952,0.234413787567191,-0.0982389534649479,-0.402909395820727,-0.028221129940284,0.0089793670928199,-0.261084875568139,-0.196264237597687,-0.0306508703474381,0.0045639253508865,0.0787536719549883,0.297173158495126,0.0078821812659282,-0.0585776732400313,-0.0602021398032938,-0.0140248337050969,-0.179981062539209,-0.153868188093216,0.145256012302118,-0.0123618793980601,-0.127164228108204,-0.277253752576241,-0.0218017479092842,-0.0232209612165787,-0.114666110032152,0.0193309941425259,0.0203275281627754,0.0514522530699202,-0.0188407937178404,0.135630823732129,-0.0578448799612085,0.0655124305061281,0.0288210688268464,0.0286692334524453,-0.0396856657712764,0.059765231787767
stable,0.180203491273886,-0.0597790086574708,0.0478808313385503,0.211242024515364,0.0619745522012418,0.384187990221724,-0.236529832448806,0.0444267321226312,0.380167428610653,0.0971846425690049,0.145160374803678,0.0397817265141438,-0.224950644772624,-0.0424654132112818,0.0954182554293519,-0.117176813077709,-0.215627705946939,0.039282561300678,-0.0764222620824102,-0.0703567555759625,0.186392369135685,0.0443976841046953,-0.0253725927593551,0.0429222465853888,0.0538738602644062,-0.283059244358877,-0.322974114440384,0.0783488297616001,-0.0630922232682329,-0.122625674771878,-0.211109742591207,0.0210463015943842,-0.0124552972069922,0.0140114414579418,-0.141593601045637,0.0201342029351276,0.096694817165251,-0.0191083489565575,0.12309950090652,-0.165566157560309,0.057358368720407,-0.0425323329368089,0.003712407018445,0.0748907436829242,0.0437318010456449
