group,CD47,CD154,CD3,CD117,CD45RA,CD7,CD49f,CD4,CD279,CD146,CD62L,CD107a,CD95,CD141,CD35,CD24,IgA,CD206,CD169,CD163,CD29,CD81,CD127,CD15,CD71,CD26,CD1a,CD307e,CD319,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,CD82,CD101,CD88
progressive,0.382985209012113,0.0039876215411907,0.48474593302326,-0.0439176160759455,0.305091020953179,0.453566863363943,0.0975447457805328,0.231407686101937,0.258776604869593,0.206960271985606,0.376665006792595,0.164034149091077,0.0854734517936835,0.182352256994125,0.18442578859167,0.046091863476724,0.219414907008238,0.161181939899853,0.265900155547056,0.215800562321483,0.15895133607523,0.388860006190062,-0.0337051629283161,0.152422230821444,0.246331785500061,0.157113449574614,0.16908008165765,0.325715425641999,0.106449028487946,0.0803155495133232,0.170491382757849,0.289398399188447,0.154154259676017,0.0965189382391655,0.246412562890632
progressive,-0.0356749993249713,-0.138204228820424,-0.142501419980347,-0.181504250061672,0.0688621524615885,0.0327691093350412,0.138612578755883,-0.177623525589847,-0.361030067098909,-0.363009558244693,-0.272037189861102,-0.178417019358032,0.0067686506733017,0.0006607263965058,-0.118037747693598,-0.164129502285247,-0.147991297713895,-0.105532909168603,0.0310407281453918,-0.102776180516864,-0.161817805126486,0.0023113614946121,0.0715853390804562,-0.0041471374633356,-0.0583387154526955,-0.0620699838631349,-0.128811323632182,0.0444197394994173,-0.0737482182863564,-0.10618479041346,-0.0822203192425644,-0.172769663911264,-0.159213284036679,-0.0694044807925857,-0.203299308102426
progressive,0.0899357100815657,0.0665582059234964,0.233597946266717,0.0686522713460361,0.40693090054562,0.365783477713519,-0.0155009526699797,0.0148890551518003,-0.103659611976947,-0.0276706456855733,0.20496073141633,0.0322789431488457,-0.243707213916048,-0.0613346486570915,0.162363607541582,0.0890825826038152,0.0813977484915299,0.0219428802373411,0.0020338775353089,0.0400984497985653,-0.0767802848579761,0.177090929319997,0.427190950699945,0.178188698451018,-0.234035862825439,0.217917600029888,-0.0081977753216207,-0.102512476981998,0.0326334340315666,0.0996116518013821,0.0493555983841452,0.167009640968851,0.0464087845197383,0.123034945915511,0.158095406757117
progressive,0.239934766370564,0.381888520926604,0.22719761064083,0.318088387375905,0.0355329629645698,0.179435766409924,0.125990903344603,0.222073625707213,0.23359689514096,0.341246175673112,0.194247091620584,0.374574900705206,0.320229398628944,0.2726878622093,0.240475823725524,0.237449089489289,0.337160453906295,0.12379066212766,0.276576919650227,0.405958382489676,0.207061069758989,0.188590782566432,0.258483351501506,0.279535742522537,0.268291696373225,0.10206363693849,0.351736060139615,0.387423235295094,0.368479713833636,0.29844130218768,0.290441077166493,0.354205130907088,0.376328221614589,0.318165472330587,0.278033975152925
progressive,0.352223478085642,-0.0037557828683621,0.203523021989643,0.429050221950725,0.277433727020274,0.215023227373051,0.187665996844556,0.238464537214315,0.22821349305826,0.0662550723685552,0.209171820893816,0.330894251821517,-0.0313204183174047,0.382226342214244,0.56520337133026,0.363170847521965,0.439263027922582,0.351100097943012,0.354126259047401,0.0705289296967125,0.242826334417329,0.302363017961771,0.271154203330976,0.368731416624806,-0.420389199332554,0.180992221287717,0.161817580825832,-0.0930387954945053,0.325841817732627,0.373950593640714,0.395012372552028,0.264695479064586,0.155173409405516,0.377383714617352,0.42729700043917
stable,0.106089329241258,-0.0287885608699209,-0.106250028359433,-0.0118606853782719,-0.0852263839796181,0.0761400964275212,0.0806291578887315,0.0789835895400609,-0.0202534014883334,0.0881160421880041,0.39238260214166,-0.156015981111734,-0.184473350653976,-0.0533885027511382,-0.265653189148587,-0.223569741309751,-0.143863537301953,-0.0041664940058097,-0.142749878676229,-0.0823924614915715,0.0355448247553613,0.0235594491641764,0.0265153344838741,-0.274719759250704,-0.0118537493567606,0.179339645517154,0.0336706147206733,0.103882946787106,0.0850507365543983,-0.224504212876312,-0.175800325211746,-0.186191107423294,-0.0275922525856763,-0.0244586240083218,-0.0419538217516099
stable,0.182727880198615,-0.0267127305860442,0.233821687140307,0.133695437145991,0.146159964238627,0.336002036001408,0.0316639290763085,0.155785288989421,0.130196877298077,0.133140842356467,-0.188960792046987,0.0347455758486087,0.152894377653608,0.103927379785469,0.166156628060426,0.0970719326809383,0.0652090483567389,-0.0238147577995863,0.0018916959192647,0.0827462472725087,0.0320954949231011,0.223032136397073,0.11530156347328,0.0429111879986018,0.138882125203825,0.315711731582735,0.136463371137259,0.177770671750846,-0.0251232599904384,0.0508742522430426,0.0231290665033992,0.0691778450161329,-0.0386324119653481,0.0281806252517003,0.104529581941785
stable,0.208959260026032,0.127404595387826,0.122115620310867,0.182154454413612,-0.0698585279577283,0.0524987257089692,0.403216703660355,0.354105335821087,0.17759625720002,0.106861704917356,0.0507799381648381,0.0502572750070622,0.17178751947465,0.0302364284830884,0.0921091469956523,0.107908380422472,0.177545653578888,0.111835185786681,0.0354890434471671,0.195748530621122,0.353430292837294,0.186579644824519,0.370587648448198,0.172906743581454,-0.0003620514630762,0.326189352579812,0.155583966238363,0.0606216554203175,0.1560312807181,0.100566997710496,0.150046348111435,0.140503078967088,0.296006537370845,0.143019782946721,0.121219801518562
stable,0.173636143791963,0.186865792421509,0.102338244220243,-0.0259946865652934,0.0165184350331587,0.12482218921734,0.155149579673192,0.136195225534224,-0.0663031776718632,0.129119511583625,-0.163458791521118,0.0259840326848533,-0.252263280156074,-0.0083649474091268,0.0776857900612191,0.072132152267265,0.0713213655786093,-0.0689430519476644,-0.0608347019330022,-0.003881391698158,0.0382787161263932,0.0723692578730263,0.122256782076179,0.0580539151985793,-0.27053615654198,0.376080093968706,-0.0203607808013544,-0.131132803126668,0.0400886347906072,0.149768800994097,0.0772085889107409,0.118445910714441,0.0338071123934985,0.0705821803755738,0.037528221923452
stable,0.0428243023517399,0.04124242491305,0.269353855077063,-0.173361133772606,0.103481135601674,0.403538440226775,0.0088768433606415,-0.0038531490128003,-0.163789238458333,-0.0618240785750566,0.143325699140139,-0.0285377189103277,-0.22728423321876,0.0862240146948739,-0.127062467215912,-0.0594974499180762,-0.0288068312986949,0.0688998381401607,0.0014584397954958,0.0202665834008678,-0.234346141465972,0.0688250194795003,0.0854262978952015,-0.075231561795075,-0.255014924301459,-0.0688222896292572,0.0165721473597459,0.083472750497199,0.0139933896202661,-0.0428522786239643,-0.00319195041427,0.0023205622000542,-0.022418819906839,0.0538840794727017,0.0337116252565914
stable,0.0953425775781709,0.0623316906552894,0.0295366493184518,0.158523821537255,0.0360836543606379,0.0454873303866299,0.156860354849382,0.237913276392626,0.176698531982214,0.205261627543724,0.277958978012915,0.205662398938876,0.0196305176221157,0.025098160764804,0.0851025218496519,0.0966498487866597,0.207459373529816,0.0647858063509213,0.0190093449690649,0.0471985260305637,0.152963743524618,-0.0382099207320487,-0.0098067744009763,0.126212136084453,0.0192024561110707,0.269173574106865,0.102200338481405,0.0162001860334592,-0.0627109239330145,0.0337600001139067,0.248993359141329,0.301122948632462,0.252563489321981,0.147340853676575,0.192240170551903
stable,-0.0415509919099925,-0.0357209939072336,0.282054423602804,0.0719773678509352,0.396860492303249,0.574983015646414,-0.229920489152283,0.0098570184257403,-0.0569297538328099,0.167069317212458,0.175153348613924,-0.037142284500246,-0.463100086949412,-0.0602618615442315,-0.0246625799997155,0.169132498288443,0.0364866959674503,0.0802385900830233,0.0772304663114027,-0.0105135270573257,-0.192012096195719,0.083529443652974,0.0406014036445767,0.0360673514773222,-0.340772280289338,0.150104827033998,0.25014070013741,0.0278758158271932,-0.0085543823099068,-0.0578000897344788,0.0041913469633285,0.0646639209241748,-0.186338296043416,0.07109841444278,-0.0921461716583503
