group,CD275,CD45RA,CD7,CD194,CD14,TIGIT,Podoplanin,TCR,CD195,CD32,CD185,CD62L,CD107a,CD95,CD1d,CD66b,CD35,CD58,CD96,CD24,IgA,CD163,CD81,CD204,CD1a,TCR-Vd2,TCR-Va24-Jz18,CD337,CD307d,CD319,CD94,CD150,Ig-light-chain-2,Mac-2,Ig-light-chain-1,GARP,CD88,CD224
progressive,0.203501981641596,0.302494360506902,0.51116011594257,0.10550126887047,0.428147697801529,0.113152778992902,0.178184555389967,0.210838360759934,-0.0330118895083608,0.155951232998431,0.191940934253884,0.234477440327259,0.0511753396689141,-0.0402738646444962,0.275216352153571,0.0077633628143511,0.114803853020115,0.211816317426426,0.261813072213679,0.0999655943449741,0.178262845511109,0.0862764306095082,0.179789980197293,0.251711370896636,0.238669816834409,0.197673100559923,0.202609321165126,0.290248380133516,0.310869284885736,0.179800459883001,0.11056351110879,0.24122029114282,0.172378595306376,0.253737315656758,0.180513495430887,0.236684184230906,0.135552396505153,0.21707153278355
progressive,-0.378075397314448,-0.0473114685910954,0.0734706800052626,-0.0341009137251425,-0.247764133878937,-0.224674694802042,-0.426210585293413,-0.367584044451104,-0.142481818656149,-0.366419160508473,-0.504465719414845,-0.474376104766119,-0.46248936751033,-0.23557197778004,-0.205268589242463,-0.466460280971701,-0.365762943069884,-0.373635447479757,-0.0907014752426371,-0.539614587639767,-0.385570085113788,-0.205388564624085,-0.0008816533536149,-0.331634439052399,-0.243749661226475,-0.151485141253862,-0.214136263392239,-0.216287934617911,-0.342211390171933,-0.270806645502257,-0.387939726332112,-0.322275122892032,-0.311986329391462,-0.281484892500913,-0.383369101860071,-0.282299138325975,-0.366629734084481,-0.386033003053562
progressive,0.0529068415060809,0.523619808394326,0.513326347732529,-0.292821587929682,0.0526872028262184,-0.0134361665470961,0.107993071666003,0.145992564168109,-0.0186438473617035,0.255845460895223,0.154683860060819,0.127099828818144,0.146580925343363,-0.326938452709983,0.112293592373933,0.233245687761638,0.182391086704743,0.104473631080136,0.139706622195515,0.201532329321049,0.166280763371534,0.103341171997399,0.241121565471722,0.067781425292514,0.0001281200469603,-0.0983107875649677,0.109643513488682,0.0993515811519419,0.100066350147011,0.153517161665987,0.128027728507308,0.0345721202517963,0.148695680082481,0.114152799820764,0.208457015382186,0.177366633603513,0.198848195925732,-0.009169039978761
progressive,0.484566374063843,0.314724031778113,0.31715669834809,0.431490896506222,0.47665369026949,0.484826547833057,0.469644649961133,0.511248270470364,0.522561657320785,0.52390848634359,0.390155697004967,0.332142887579457,0.489261584354695,0.387086376598413,0.455880676926521,0.500166116968671,0.474347628126389,0.482683211036774,0.461319901271224,0.375185461335536,0.490511602066764,0.462956759490892,0.46434501123217,0.414432540686828,0.466019206061876,0.270443997447277,0.475607017129561,0.450127253954706,0.512643064307617,0.49574209045174,0.451050336164654,0.459498624201473,0.478578547686701,0.463507573586731,0.489457019989308,0.473805617365905,0.498602231425143,0.479296634646155
progressive,0.125877075198401,0.0806291769152671,0.234891522130319,0.0837470523142605,-0.0654601337880402,0.230340352062817,0.261913692521326,0.0789255046337996,0.0421905294280648,0.0865212615636786,0.0590220036721783,0.147588554552232,0.0103751837077295,0.096267052619753,-0.010109315058484,-0.136848634579253,0.0698294452410878,0.0503890753430718,0.315983492000438,0.113178242771136,0.077894906231244,0.0286940380044231,0.163522856652794,0.490449425392431,0.375218390481967,0.505714493671241,0.110995637726358,0.277050260233929,0.11349391240952,0.206029486217142,0.308407371559667,0.12771876007329,0.305009553489541,0.300399600976425,0.270021593056059,0.14401935865,0.268890177758657,0.204718267525539
stable,-0.108029193868897,0.227028639567531,0.512895324290992,-0.234086396851348,-0.0242858680236396,-0.0921434553041062,-0.135935017920359,-0.0222795403262512,-0.0029537380311752,-0.0752584387437321,-0.0670170791916833,-0.0223032455034284,-0.149701005409319,-0.3616371709352,-0.019501831411672,-0.142097861742792,-0.1210027958816,-0.171906992629418,-0.0902843504376835,-0.0569046205760913,-0.0037695823100051,-0.107467604902224,0.070168135036484,-0.0599346244778727,-0.0619694999132784,-0.0814273336874983,-0.0424998318384986,-0.0377464165038381,-0.0626201527776286,-0.122438197603302,-0.0909857618265321,-0.0815859706144998,-0.0101275698504497,-0.117167996796165,0.0094322734927208,0.0249129097193781,-0.0852755926986225,-0.172638635149851
stable,0.0259237434385974,0.333784367175681,0.423627654180654,-0.298776282466989,0.0454958456149968,-0.0420632521872322,0.0718598372580106,0.0455687803625276,-0.0270485812579625,0.0477767508245429,-0.0342305690492734,0.302201611130079,-0.027056365521669,-0.45007886480715,0.030120961859496,0.0927000832670748,0.124811313035099,-0.0825461116947029,-0.0049844945856,-0.0373878770405664,0.0754253544479911,0.0299391727585048,0.037704057224107,0.0591742734513824,0.0894900508234466,-0.0769952726790462,0.0518872584781443,0.0631980037512057,0.0286097669264663,0.0004776145896742,-0.0463771565525842,-0.139989275770124,0.0736014020096894,0.0167542439316572,-0.0173939485865693,0.0560019714606295,0.0780991040202288,-0.14235998439821
stable,-0.0922214138269703,0.491898543612886,0.500587926713075,-0.153928869529976,-0.0300517395563152,-0.0693528852965362,0.0094936637075542,0.0769188483691432,-0.0992410020220372,-0.0526430141490054,0.0633471719950469,0.292525889923275,-0.0926258214254879,-0.454178787086713,0.0356723670531955,0.0097930551029324,0.0451802076403976,-0.0830517862341604,-0.0961907949976356,-0.0098472162516002,0.0025057185781782,0.005316372400644,-0.02745762750275,0.0450138216637941,0.0306780723893014,-0.0393991747866039,-0.0457486774888202,0.0552418138246131,0.0286809756395899,-0.0343022315510103,-0.0847636867611379,-0.140002828461342,0.0587995266152869,-0.0190155648754656,-0.0400351792724004,0.0222296803740561,0.026189276437005,-0.161423508731854
stable,-0.119055873395852,0.160775273536354,0.129730215208693,-0.190855651575426,0.0484263423223932,-0.169406071579133,-0.0829053857179715,-0.0110243696030565,0.0564887438901977,0.0116143699348006,-0.0542350986428597,-0.0106647160035164,-0.0635329810364663,-0.244121421668096,-0.0319925809866721,0.0288951666403212,-0.0321020374127482,-0.0606131815957,-0.0194978839069581,0.0422092313055262,-0.0007618198468103,-0.0289451210644561,-0.0038506104320118,-0.0079881020164107,-0.137231345803831,-0.238815441791585,-0.0277971920310037,-0.0503258549688021,0.0274229386329294,-0.0735603349157985,-0.108985444038722,-0.0518303034636008,-0.0572455857181679,-0.0271484319764843,-0.0078132919812053,0.0210899063158057,-0.0747575255265488,-0.13076946052281
stable,0.0256998097630508,0.125212796413519,0.414937561861193,-0.019265915192765,0.138718702626027,0.0906961257542979,0.208509979953259,0.226286848209548,0.0380149305037433,0.222783747694974,0.196533367755189,0.234781418204707,0.180513926440336,-0.201399289277468,0.274220893554972,0.14950087162651,0.0191760664813465,0.212221605706574,0.167466570587947,0.130256172947304,0.209270082376265,0.0972634269081591,0.136860080102159,0.274645071519018,0.200601901401728,0.0089252876505456,0.191567859141668,0.323899500857774,0.301838230916336,0.163869654651148,0.0727474678930059,0.176343942482853,0.221426343613313,0.202428451720508,0.201640286022339,0.0516340875321734,0.232287863458604,0.117717401946101
