group,CD275,CD252,CD52,CD3,CD45RA,CD123,CD7,CD49f,CD16,Podoplanin,CD5,TCR,CD32,CD196,CD62L,CD27,CD107a,CD1d,CD66b,CD366,CD58,CX3CR1,CD24,CD11a,IgA,CD62P,TCR-A-B,FCERIA,CD2,CD226,CD81,CD28,CD127,B7-H4,TCR-Va24-Jz18,CD158f,CD337,CD307d,CLEC12A,Ig-light-chain-2,CD85j,Ig-light-chain-1,HLA-A2,GARP,TCR-Vb13,CD88,HLA-F,Podocalyxin,CD224
progressive,0.125020279399177,0.0198783290049359,0.335374514697237,0.490167862890494,0.341079474545764,-0.0312620668474586,0.396707050726562,0.0441034860612917,-0.0485551889952531,0.171349320513608,-0.109675596577279,0.0824152801574565,0.125846843225375,0.0153571261676849,0.226281967563285,0.382218688258201,0.183372347090365,0.11359361097911,0.0076744572279291,0.0935916715524325,0.142491533866231,0.231774232135117,-0.130221150461024,0.142147987763749,-0.044485422775556,0.436333885471737,0.455241772236111,0.0892167608972055,0.14663832022678,0.237996058023948,0.421039320734187,0.0573368099017786,-0.0972851741337818,0.0705170517118543,0.065096160399704,0.11484343212,0.0135960369300113,0.16756676474997,0.179011440271061,-0.0294977807144968,0.159418164883604,0.0930623408652514,0.12934289138683,0.0740352490676803,0.0278901698291039,0.135793018314243,0.198080342232112,0.113712725779157,0.11986140970967
progressive,0.500538589167791,0.356031131192035,0.23328384228198,0.207353462093727,0.260777697190106,0.439192068011045,0.159042620418968,-0.18682552206619,0.406952858283903,0.39551830826159,-0.0457977031293913,0.364569954974389,0.359123483071602,0.0880686466084858,0.358213293995811,0.251020836989666,0.43118669411304,0.26759581103407,0.44948502674228,0.447866861721029,0.387706665990408,0.334127526100918,0.547655641729306,0.105234169531456,0.336327601254509,0.211519825195435,0.367571010983885,0.41860495946937,-0.0577252575821788,0.341075838871601,0.149624914072614,0.295210785027753,0.119847298718258,0.376337767465178,0.340912898744148,0.294123835512965,0.341576963700339,0.311478870909652,0.458125222148637,0.353823531698766,0.373739406577986,0.396053375202993,0.250396067315594,0.420892637573841,0.352150595008169,0.434580939679349,0.408422479033971,0.331872678039596,0.414795211303866
progressive,-0.119332772877761,-0.265244700504565,-0.165010603361057,-0.313733755592353,-0.479745371015094,-0.0120557003862562,-0.505327975776379,-0.144789610373613,-0.382254397204261,-0.191954148487025,-0.0122329801045248,-0.251256720340752,-0.340244636935203,-0.199643786894446,-0.127008392830981,-0.275541180698853,-0.216989986263758,-0.216351764707113,-0.383988011749899,-0.1387795137019,-0.189172606270065,-0.246054581505432,-0.207068436004779,-0.135954063541913,-0.278574351843438,-0.217074188278662,-0.350525513339117,-0.157957944405448,-0.0203857062228934,-0.155591450784596,-0.269430306783979,0.0100420149391323,-0.304327936427246,-0.143583944880804,-0.223524351005648,-0.20536808858342,-0.229696056000573,-0.236373873269989,-0.325610394011715,-0.245498615077799,-0.189719438023913,-0.262533395191279,-0.224602017520211,-0.292582562056117,-0.241658035568555,-0.304312365760842,-0.149002913367994,-0.196392685760834,-0.148068710778302
progressive,0.096087888663059,0.0483718327272513,-0.0395670423087481,-0.0711363463605864,0.171101991256058,0.108805820183613,0.0512340335766731,0.147608799297451,0.132607249083683,-0.0227085439024898,-0.004633817895015,-0.0298839451864665,0.13832758981284,0.0429265288373257,0.0766639909089865,-0.0616725318892461,0.0539132520940901,0.0020404729450759,0.19001466438321,0.0159369362472567,0.0425734735749622,-0.0695286133053498,0.103805460510795,-0.0395296289855004,0.0533503553205577,0.0214330541369391,-0.0585516760468657,0.0064504491478579,-0.0604463654518323,0.0291946638938891,0.122862049316966,-0.0302255066782491,0.132705488188302,0.0380150198383878,0.0351326815988198,0.0250732954211557,0.0158629809493359,0.0013676191420893,0.0706385593949222,0.0529761207417221,0.0718216489422633,0.0804195735594213,0.109849745510084,0.0377593616463617,0.0130366875627003,0.0654099489660522,0.0626348935218493,0.0536471353335584,0.0673660850608395
progressive,0.115107177073118,0.0701954702104165,0.325157821186225,0.291560326716052,-0.0432156382473888,0.335581933264058,0.239905017069069,0.119822269695817,0.0704146419168365,0.143395123197511,0.275214943486012,0.158159794496996,0.231424275033085,0.475132415691538,0.417100790801929,0.299359088799633,0.247151697609129,0.0065741558049037,0.0934576041029048,0.12417401409233,0.187600503544427,0.261885310029962,-0.01813353060974,0.395965714354817,0.124718331229882,0.0784465130632462,0.261540990219359,0.317903809411775,0.422760900662352,0.287593186094675,0.142932955179762,0.51877887137434,0.466600258788328,0.287486895477285,0.0237493459492711,0.0935870231860089,0.0866752888599083,0.285593305790331,0.266045684890983,0.0242600191300121,0.269216566329615,0.282531767780216,0.308759345164282,0.0452579129636245,0.258339416293617,0.118882313317734,0.286887593153737,0.168934557101753,0.0927446092685919
stable,0.0807546377649095,0.0625972551156637,0.0415548509275617,0.109549464468932,0.288769329294108,0.0092779243098695,0.307390276001845,-0.172742219106357,-0.0822112059971522,0.0868571105786391,-0.159591594276555,0.175772687765051,0.0921235150755732,0.117058804070406,0.149848331192463,-0.0581972425467421,0.0532908163536698,0.0990490770066031,-0.0998873744231238,0.0111742024265631,0.0554967560658477,0.145366802672354,-0.120315062059643,-0.152774213286343,0.100495047632642,0.1084432347915,0.223448058751175,0.0492125056646312,-0.258971808335118,0.0376387768359532,0.178709283375283,-0.0568795398427549,0.0713381571803209,0.164531100260143,0.0796233925260931,0.0970709303162375,0.202364037101271,0.110121481959449,-0.0357692915523853,0.0647604561827307,0.0084292121227799,0.100848788224532,0.115331833405913,0.146494085575178,0.0784127505641265,0.0662896444631011,0.0673358911445426,0.179308140082133,-0.0116764227171891
stable,-0.0228721219893646,-0.0801468390363627,-0.148612814615267,0.102489843676311,0.058694839974286,-0.0056240538185272,0.0009366746038662,-0.384069307620149,-0.0471172566549032,-0.0431469629149097,0.0355477687221884,-0.066532703954388,-0.0488633277786844,-0.0782518966455583,-0.0611740151686912,-0.227639104766196,-0.0573730556509036,-0.0217569890416545,-0.0182377462442201,-0.0614520620218173,-0.0829871343217385,-0.0582171036400092,-0.0811430232621047,-0.238918420711806,-0.0278691733986982,-0.0349155236055733,0.188658475763299,-0.0012211827474797,-0.107902561544346,-0.167167898609071,0.141216157175154,-0.0577820929718144,-0.169418085557224,-0.106157067558294,-0.0844469418374665,-0.0777592684713637,-0.0879065651780573,-0.0511367615722001,-0.0794224498010822,-0.0236214691753761,-0.0630023353301056,-0.0216138671905136,-0.008801006590748,-0.0674486750008763,-0.104985468875311,-0.0493899489020151,-0.0344433570678897,-0.0417822721010547,-0.0587455219682768
stable,-0.0801668860088841,-0.242609104218521,-0.147437574469528,-0.272489312576374,-0.239908416454613,-8.84972909424473e-05,-0.503486185755752,-0.0942117172862836,-0.121343118107917,-0.230615407171866,-0.184571721839701,-0.273386784463007,-0.202629898718234,-0.0469772495821439,0.111123423784849,-0.512987022288996,-0.13710499844107,-0.192363281066185,-0.218237420475786,-0.177117881573983,-0.203540043796105,-0.271801503495232,-0.131822728639744,-0.159643325918147,-0.193999914649989,-0.179622511884481,-0.175078225513798,-0.225517500079509,-0.181912891615725,-0.20848274107121,-0.230193884711325,-0.0685836031746397,-0.286994980117656,-0.253336229935338,-0.190867431615579,-0.264339848597855,-0.253295944390006,-0.184336050397925,-0.0696220135323386,-0.203013785322281,-0.209349810921405,-0.22234742626838,-0.175240370360778,-0.238702481254731,-0.251285712775642,-0.18740233101468,-0.193716117725341,-0.228864810007398,-0.152181718917723
stable,-0.17413404020959,-0.124535194275875,-0.0964535670229882,-0.151637686435638,-0.0556794625672614,0.0867892638917103,-0.268787105698373,-0.226812933532231,-0.0558513320709376,-0.196479267261148,-0.276015494688039,-0.184366305367917,-0.231604597628136,0.0211403234745232,0.180110195019109,-0.0027918306441794,-0.0812617466336312,-0.242178113616222,-0.035195143679021,-0.252342440867319,-0.1489013336899,-0.189596167840047,-0.138642042663557,-0.233925235012997,0.0066628833295291,-0.0404375934398461,-0.171250375927723,-0.145740065769867,-0.254177240935098,-0.177133428578765,-0.190641417760114,0.0043620126006145,-0.355869486255715,-0.159655206422875,-0.277524265559066,-0.212016395897198,-0.0764214480632168,-0.188456413981037,-0.151842353787441,-0.0436391367077258,-0.213346615656644,-0.0159440390799577,-0.260265121886158,-0.117353720701373,-0.171003861664253,-0.14497114462494,-0.12325883389252,-0.271361668845474,-0.242263621400749
stable,-0.180751054113294,0.128733882342839,-0.12679317985028,0.145466810213722,0.0415635412643113,0.0725860655648872,0.271965830988073,-0.110536879077168,0.104377946341413,0.0429214766160139,-0.0975877474103283,0.0245562146060266,-0.0126272294262502,-0.0185576438276632,-0.0550227767527175,0.259032532110485,-0.019123125644345,0.0552161154602267,0.0978188046856664,-0.0055166307217888,0.0214707687318384,0.0638804755921301,0.0519539191588195,-0.18643142064657,0.0131677062301757,0.0408733284150037,0.0782678064133366,-0.071844727686769,-0.25669672172815,-0.0332947068360767,-0.0469798778191433,-0.318413005857454,-0.0386801647199864,0.0048676478810278,0.0172641842637028,0.016119157083894,0.109836067854228,0.0484075011441535,0.0451815293683023,0.0379348768349285,0.0148842344049343,0.0528081367541798,-0.0571899743805481,-0.0324040203192277,-0.0569742179731103,0.0337585554710308,-0.0735493158871949,0.009437149428131,-0.0466974050259126
