group,CD3,CD90,CD45RA,CD7,CD49f,CD4,CD14,CD16,CD294,Podoplanin,TCR,CD32,CD27,CD95,CD1d,CD66b,CD35,CD58,CD96,CX3CR1,IgA,CD122,CD124,CD226,CD29,CD15,CD71,B7-H4,CD26,CD144,TCR-Vr9,CD158f,CLEC12A,CD150,Ig-light-chain-2,CD85j,TCR-Vb13,CD101,CD88,NLRP2,Podocalyxin,CD224
progressive,0.394848271839496,0.217326642342711,0.369483557205228,0.567167680872843,0.240578286532277,0.440354543478635,0.46107817287922,0.0804257760106558,0.344942094642621,0.250224354318391,0.289489150555956,0.256631560925136,0.458050210473274,0.0248160398817777,0.338444795005096,-0.0745203450189834,0.126410158790208,0.236930780723814,0.328912758958249,0.220697875228806,0.158729380060354,0.329728351878772,0.400619437736901,0.413038340467773,0.338371197383395,0.0343717823254056,0.103838198458316,0.235852299017928,0.335189971933061,0.316360057001467,0.296749051055478,0.325446958002596,0.0362732287256958,0.331385680073735,0.0949411865255512,0.371812109945787,0.291069390808212,0.198723012795844,0.282155982808064,0.134570589178227,0.350343719231029,0.199863455898335
progressive,0.200950364029158,0.29750427192447,0.242013289975516,0.196987499307645,0.174526571274685,0.135103290985147,0.225210213313263,0.542108360092844,0.323443362148941,0.329901651402253,0.308580604150122,0.465311554385158,0.255366833775287,-0.0933277126050843,0.261075895081904,0.466469077959556,0.471027773864793,0.423318936691468,0.286247317975021,0.36828706021412,0.285246989314038,0.216435998424518,0.29843504868333,0.28680611188146,0.238357216395085,0.458473095530612,0.101803266276394,0.463280573316882,0.275668426198407,0.330978046439986,0.413835179345525,0.377216274842319,0.447280855569101,0.267983986059824,0.408281374180755,0.398819280087811,0.277036718415633,0.236649817010324,0.443531998398998,0.252732044998181,0.339324623355773,0.361147988573718
progressive,0.352587229668099,0.097392082406109,0.403599284029095,0.444212957206769,0.190484474612076,0.190998799606081,0.0675901589091668,0.183710509555269,0.14552025569598,0.0866916723597322,0.125054155537655,0.19345174233982,0.240568456221979,-0.350424797073229,0.107056346971406,0.193652160857201,0.125719529008963,0.0743957919785663,0.133990550175113,0.130199475303497,0.165708201278037,0.100979296633737,0.151104502145035,0.120883416241021,0.0461593221964502,0.181562318230661,-0.332002987969243,0.066454850127129,0.332362403402463,0.0939633693907639,0.110041831365133,0.115627758309807,0.108958680957643,0.0553837500208665,0.112851369335838,0.08555516371575,0.120461617971615,0.175523506177185,0.16650506402212,0.110277601956443,0.100956560072421,-0.0301465192248881
progressive,0.306383252450463,0.116933529351248,0.300711354609933,0.524335955655509,0.189777174436683,0.201707660764185,0.054381218437852,0.161622796684084,0.157544233405125,0.133279181835215,0.157903325941525,0.17928549542999,0.263753463729986,-0.112002279093279,0.0969948163222267,0.123094627730103,0.187073600339409,0.144434154407345,0.160810906510908,0.162850938649542,0.161155810850367,0.165773367847927,0.210295422730876,0.227900445869534,0.149733303212331,0.0896660775443955,-0.148744044317729,0.148850252095429,0.360093053914468,0.149953996524655,0.0731492286696642,0.193615424283891,0.141557826211031,0.15981409272236,0.185696566294578,0.117292938280284,0.170717908823191,0.153733740369449,0.136726632256056,0.157925699743645,0.218107921606123,0.119550958556812
progressive,0.344180324943331,0.234225582458527,0.0663573457656664,0.279641606583605,0.275202307214812,0.360511367804157,-0.208942182100688,0.0004331304863074,0.0869728327433951,0.064506200491347,-0.0632392149804467,0.0629582875424052,0.305217757835484,-0.0593742899391291,-0.12577724502212,-0.0522917546766253,0.184270426039925,0.0006175131782239,0.0241583290857253,0.0666605920080985,0.195880053655254,-0.0230996775472926,0.115160771979232,-0.0040132153491099,0.0807158438164846,0.0978001742936366,-0.521651800656539,0.148680844193696,0.35245202052403,0.101692952242638,0.140069707201094,0.0195333549054021,0.0604564815957159,0.0297308461858288,0.168770718324308,0.0796143660078618,0.159396966795774,0.133012292856936,0.179960031692404,-0.064033248722713,0.283082870575338,0.150308096754631
stable,0.223211528510132,0.108709815472728,0.301018814998575,0.587227410179991,-0.0803280575053618,0.175956845206417,0.0861357066537354,0.0792923204206242,0.224334363653277,0.132545401672913,0.151380536173498,0.184892408849777,0.152859703335773,-0.207727244760014,0.175124300134235,0.0974456071955777,0.0758192653937796,0.110223757839659,0.0934621332038654,0.164731577801848,0.219219399183055,0.130804060518994,0.128847403202034,0.0183623401836707,-0.109193437776819,0.129241747568472,-0.133517894485599,0.108163985931837,0.177289849203632,0.118172389707111,0.163440766375576,0.18659330898439,0.0524246840656649,0.122441963223111,0.177865952934488,0.130850223255369,0.107652141367778,0.205442271701131,0.189339769077073,0.169391175068102,0.201724027921402,0.0726334645548497
stable,0.446001109332237,0.14585965048725,0.390961358156516,0.490888684475333,-0.16796681442344,0.0376696713588773,0.0839538081938744,0.129151532507546,0.11079334860749,0.12383022281704,0.101620332671729,0.0702430637238419,0.185611758861923,-0.437949799235979,0.0411980215985359,0.142757540270808,0.107756443452775,-0.0516868792148329,0.0135056965851569,0.12355106533032,0.129132917569472,0.0410188334681916,0.0419189858583251,-0.0486211474002267,-0.244314788140394,0.146953880288728,-0.295634968016014,0.09771085129047,-0.0404952322306888,0.0569440955471509,0.0333813776808144,0.104578962409291,0.0306644431895698,-0.0922776746518195,0.0881131322184047,0.0329659190188903,0.0306813220932458,0.0299686803934749,0.110384398969059,0.133173093342642,0.103994690496372,-0.118801669130731
stable,0.320608898727016,0.111759822221938,0.485670368089212,0.548042394989995,-0.168304773785705,0.144710157621829,0.0720135719673726,0.147088465454865,0.15084090118038,0.122376560996075,0.187488170487073,0.0532012168580662,0.249486935860955,-0.384917969705937,0.143497628257198,0.115877565949438,0.0879705222705478,0.0477052743613966,0.0185854043524861,0.140280156562793,0.120921595165662,0.165140692615794,0.112112629070866,-0.0726951794479622,-0.228304580627638,0.178955989330376,-0.169878748175942,0.10952156547219,-0.0414309058691242,0.158762118762543,0.103439480727643,0.198554653711466,-0.0079620500102958,-0.0161996110723978,0.166348938575593,0.123635423333035,0.115916445381691,-0.074891594500527,0.117978951253497,0.177011362307423,0.1444387401348,-0.037457273790399
stable,0.313793114886951,0.0608916001051809,0.311097701916302,0.586421429602445,0.122116292460435,0.0463652568200662,0.0689207939985192,0.116975295925822,0.111927381491158,0.0496579101667364,0.10840749668053,0.134654904566822,0.197164574412907,-0.376998632331211,0.118303435892898,-0.0224587358743283,0.0945720827643249,0.0912040354242125,0.152668081506554,0.130818316677901,0.0394621811982029,0.191622158974557,0.10718648335432,0.0794032512291205,-0.089798885348723,0.0033782731181534,-0.277775456062036,0.0937935474372588,0.177235768752299,0.0955017469524534,0.171373086850287,0.149146836678405,0.120625782240944,0.0635412699779505,0.0462082784128901,0.0651474428267651,0.0531085641589195,0.121642017010968,0.0947539541763745,0.140442360265773,0.167413222036569,0.0203499099584721
stable,0.172143558606752,0.294874088544242,0.0962179464442267,0.383977740656785,0.114459814169532,0.0727135723753696,0.169922428086282,0.192036777577921,0.231973082257793,0.246552620428098,0.277448688028622,0.254915525863875,0.304542860729973,-0.164844071142124,0.300523115714982,0.226636925954012,0.0874854691598221,0.24248706167561,0.218458869547111,0.329907515578226,0.263307345021822,0.288177551117977,0.259577704998046,0.270323962923217,-0.0295862759460961,0.171593919697455,-0.128280810121277,0.264741621332051,0.127351626826158,0.329609990899656,0.225983631245278,0.337451465499362,0.207778298633486,0.235686695716824,0.2945406934157,0.238078772422476,0.223791224355854,0.283632825810248,0.277075282975781,0.317992150804106,0.330615047583441,0.170038951161569
