group,CD3,CD33,CD117,CD45RA,CD7,CD194,CD14,Podoplanin,CD5,TCR,CD62L,KLRG1,CD27,CD107a,CD95,CD278,CD96,CD178,CD11a,IgA,CD79b,CD66,CD244,TCR-A-B,FCERIA,CD2,CD81,CD98,CD28,TSLPR,CD127,CD26,CD49d,TCR-Va24-Jz18,CD305,CD307d,CD150,CD88,NLRP2,Podocalyxin
progressive,-0.339449326346843,-0.0097180539191732,0.165518902631004,-0.290782858123727,-0.215319274328187,0.13625501697311,0.0651380350177551,0.0329654879542855,0.23819639549803,0.126913486737489,-0.121073160923627,0.0763834024914538,-0.141034393435391,-0.0221259720479496,0.0450647709791656,0.0741745273751064,0.20351700895679,0.174992754304531,0.082937705500605,0.153595655642463,0.0054816838858438,-0.0677401938866539,-0.0773262095494603,-0.222781399574215,0.0172340080312963,-0.0089544674078034,-0.318145781877058,0.0690680459695712,0.101041801979614,0.0698629551400139,0.339921554768123,-0.10915633057459,-0.0522788818945126,0.12685702477503,-0.148240530530109,0.0943253682986799,0.114442635304108,0.099682333530305,0.18310661073925,0.149066815869761
progressive,0.127302922452546,0.173585005123998,-0.0713303719984999,0.0140203722916536,0.0300182891014869,0.203850971895331,0.0238908258160205,0.117437186517749,0.0954091923114512,0.0509111378148597,0.0625539590193524,0.0006891410419956,0.0017568923175915,0.0993560473697918,-0.0128975537127471,-0.0353083264479586,0.0901693897101643,0.058068887987467,-0.0255921953020009,0.11639132548557,0.195002646926724,0.0385589271777894,0.0038447885558852,0.16568867038046,0.101946898573355,-0.0979351218178429,0.116994804312979,-0.0261481004408976,0.0667799928487318,0.0587563161498225,0.0367853761025274,-0.0009829954770169,0.0780173363539339,0.224289440501043,0.20678994864982,0.309261029957346,0.0799547039455951,0.0747026266868185,0.146556016185038,0.107352020104022
progressive,0.0535471737087565,0.0492108018843502,-0.0075535029825536,0.149457545319269,0.0291705687944195,-0.2907515087588,-0.048899862296965,0.0259078289984587,-0.0354676899233244,0.0338876947473153,-0.258621779100417,-0.0012714212992021,-0.120481602749986,-0.0032510507507635,-0.0942649808048347,-0.301605035333498,0.0281972525021412,0.0599216585207547,0.0513005695572208,0.0206611404437747,-0.0351620561044867,0.0889088134403111,0.103459768923778,-0.0850008655659551,-0.0116648846655543,0.195191199105878,0.0569950713074087,0.139658752332089,-0.019924521577555,-0.0891836576785635,0.154259181507951,0.289668864404824,0.0788913429527751,0.0875307006363219,0.0519003982056692,0.0607441476876276,-0.0113144719542524,0.0733582780840437,-0.0227019369557887,-0.0017542477078087
progressive,0.112531871235744,0.0747078292183858,-0.0080248252161806,-0.0233787989708466,0.0286820949716406,-0.0030847461364301,0.138070377891101,0.151253508357981,-0.0383818887288686,0.0916681317397249,-0.0512670252775388,0.0581675960270353,0.130173328600553,0.131256330503478,0.0868085871042462,-0.135061452697333,0.0523924722736268,0.0340263977609643,0.0262044695479938,0.0789987318765479,-0.0107064325673113,0.10602278945751,-0.0873278750177987,0.084796362770477,-0.0230866743822182,-0.0041952123520035,0.0621346221934947,0.157941194841179,0.0002887235216227,-0.0369168281123218,0.0169835198620789,-8.24042579511138e-05,-0.0278188505263261,0.0050486121485984,0.0318197068878198,0.0533355203593876,-0.0673250657035644,0.0670397289931028,0.0819262157767815,-0.0135681014850598
progressive,-0.190747493573886,0.325308457485751,-0.120535848307227,-0.0528191134134752,0.212918797398761,-0.181326200356102,-0.101819860945139,0.0053703726724853,-0.300397605805887,-0.0638567854392401,-0.28716072024668,0.0264967353764714,-0.134371409177108,-0.0171067017085779,-0.0682131809980286,-0.011877200965758,-0.124207347484449,0.176617325466095,0.465054606717708,-0.185440530139726,0.11181995457006,-0.204445293959403,0.341046104406089,0.07799470292358,-0.118973186441968,0.37375413448139,-0.12568025486291,0.336421839542913,0.349081366231782,0.30254564386782,0.200821781933586,0.148681024464124,-0.183619431131365,-0.0670934525250947,0.301257904319195,0.159523375793949,0.114835393392764,0.11554743284025,-0.0131906015260521,-0.0850237979556772
stable,-0.191577940679593,-0.0233011916864858,0.0113478681337594,-0.237280891231347,-0.350383897029708,0.0915979370375952,-0.0724647729850532,-0.120623609296746,-0.0325720713148152,-0.0483548898542005,-0.554709855419772,0.0303250884928367,-0.179389463423278,-0.127165263048097,0.227894394284463,-0.0394383315329298,-0.0655647626925298,-0.0334512778154249,0.271811650213961,-0.21314232971461,-0.0382152944471073,-0.181692475013252,0.033790520451255,-0.340279155725833,-0.0538735799927328,0.196982981192042,-0.18872854976985,-0.0095327098363707,0.119845085605323,-0.147156665215035,0.0616668824293446,0.0434026673504805,-0.0380549465546961,-0.0920575786892397,-0.0701679696640604,-0.104692073503776,-0.0341825906015475,-0.107450393991933,-0.0597081176782858,-0.130781911930047
stable,0.334614193598343,0.0712685714964288,0.0180932005690396,0.342233388433992,0.339161698730404,-0.327661594020689,0.0761950648867212,0.115933868717392,-0.0895354493704235,0.0838672679494971,0.361169824970129,-0.0937230616771039,0.151947843394228,0.016445345871632,-0.431916568072554,-0.147637121005086,-0.0077194957481582,0.120556833635764,-0.309147613749432,0.112687910312529,0.109768560993305,0.126101794295002,0.0041944879977991,0.347885244246584,0.0933283670263702,-0.40164436156643,-0.0285681646233353,0.0698377080548328,-0.241920715455752,0.0843853170154082,-0.0695777342898961,-0.0978943202305275,-0.146734103750243,0.0963124698797933,-0.0712036485487294,0.086714624463945,-0.119910852885611,0.0893511030621197,0.151292067629251,0.117014010296744
stable,0.0861523678830156,-0.0882356377831255,0.160178178809132,-0.0250612335681783,0.223196357462377,-0.124187640526115,0.044402336153602,0.0462599650636531,-0.0528421135045433,0.0941226151647001,-0.343156602849619,0.232616919010457,0.0595219426508237,-0.0531575865821799,-0.172974092735501,-0.122632496463737,0.180864505930917,0.0086842149641272,0.192117141557247,0.0340924380274393,0.0830321558050118,0.0277142866549288,0.0942701930032757,-0.0567131711852453,0.0231918835609023,0.188630740530574,0.124325397794228,-0.0045558928735513,0.0636046891096667,-0.0400371774097302,0.395347642644552,0.347182293269973,0.136490449494408,0.118937843053502,0.13195867373616,0.0643118972716547,0.0651378431496982,0.0191416800762094,0.062417464157979,0.108211827674089
stable,0.0015222443488582,-0.0506518574632555,0.0733096349197778,0.163018480111834,0.364851012084922,-0.251412906602127,0.0399446758482306,0.0081054114225918,-0.0724899470549776,0.0922245090147677,-0.165426625271325,0.0752744563709281,-0.0509247601958136,0.0770888299303888,-0.288377845850853,-0.224547323113314,0.130505946609367,0.0219389731594059,-0.103454307460113,0.0701519243371402,0.107746954604674,0.0742248326294234,0.0439625348127893,0.0428130295550824,0.0427766476845235,-0.114685979740567,0.0008794447135664,-0.116193881049125,-0.315818328336383,-0.0494260637384455,0.16269073534045,0.201842270853776,-0.082516120965992,0.0696300872822053,-0.0401723982488281,0.113326202512576,0.0751110749962968,0.0760145265390285,0.091028410699807,0.14106642797321
stable,-0.0745962487944233,-0.149044411841251,-0.208910379361663,-0.0489383089154382,-0.0220332908492049,-0.167606442637675,-0.307072561778221,-0.151984759204912,-0.220886398340417,-0.169606513179179,-0.110563180776858,-0.14240815657254,-0.384408762290537,0.0483703315014802,0.0172064765535713,-0.215544989859109,-0.139727967412295,-0.179215074719279,-0.191478022425119,-0.141294698551033,-0.146205473035794,-0.0677381236722142,-0.0822163187628043,-0.209722265594997,-0.121902557706375,-0.149824832629344,-0.0675946879690322,-0.0067368383252103,-0.225601200117269,-0.0148648092700115,-0.0423510811079585,0.0645483025108642,-0.401475971040813,-0.192704086168724,0.000482344640614,-0.109440135459253,-0.248645186594418,-0.21199608242426,-0.0964453192480992,-0.17660265922737
