group,CD52,CD3,CD33,CD10,CD45RA,CD7,CD49f,CD194,CD16,CD279,CD294,Podoplanin,CD32,CD161,CD107a,CD95,CD1c,CD66b,CD35,CD278,CD39,CD11a,CD66,CD2,CD226,CD29,CD18,CD28,CD15,CD71,CD193,CD49d,CLEC12A,CD150,HLA-A2,CD224,CD258
progressive,0.122805753985999,-0.0851219173944099,-0.0113192500514934,-0.118716513167757,-0.22409544444023,-0.0723650181339728,0.0362475971344105,0.0285460154217338,-0.0994003281149148,-0.0705435914557983,-0.0541968801096301,-0.0578961327811631,-0.026182623657604,0.145079447423806,-0.0516643114268798,0.0512350769071047,-0.091500499452179,-0.0689129426753662,-0.138774849197606,-0.0260671167840837,-0.166314311781098,0.0856864889933733,-0.0850335161368603,0.145741129829751,-0.0637463733125292,0.0287590529157536,-0.0572496704256481,0.0718527593661428,-0.0677421506262066,-0.0951767973410366,-0.112187765574258,-0.196400346486158,-0.126028233033252,-0.0447057382652477,-0.0510106982279777,0.0657268764473346,0.0349367625690329
progressive,0.409190810769191,0.488903709048204,0.542420046256249,0.451669513027131,0.213368033826997,0.0823044239569862,0.0610223944447798,-0.0532122197338797,0.583333397324143,0.155976457066287,0.143156044416266,0.411910007863201,0.453882149048442,0.479591251890089,0.468668299196498,0.122074108643369,0.147958382806718,0.564836996145799,0.549811736890457,0.0434621057998939,0.410725895633634,0.218876993958933,0.527687208287076,0.0272445344737113,0.195746827622033,0.157674119757807,0.338864551887886,0.245746845794651,0.434315726100063,0.411264321903012,0.509188403965871,0.15025881019058,0.513929444311248,0.230951561428168,0.414752723780121,0.351463802620572,0.429253523548888
progressive,0.263361561018254,0.180009934715201,0.0878643284630133,0.135814908176923,0.0721741963980927,0.0941498616852492,0.231426094467921,0.0808190802639518,0.120479201293796,0.0721454541023456,0.139877889515762,0.104853544890477,0.158389937645657,0.0321489449353021,0.159342050580259,0.145876035344621,0.0354120119110874,0.206422424533839,0.166731825422063,0.0240797998695633,0.0961498725566848,0.227792649830951,0.0322871060225639,0.277184076196795,0.210774523611761,0.196170221420628,0.128065944717568,0.271896600136371,0.0934085741314255,0.143178544438093,0.0843552150657949,-0.0198444060043833,0.0785377428875848,0.211482351004201,0.105370036673725,0.1564773141877,0.127481481012794
progressive,0.0457294646234409,0.129320974718989,-0.0188970430185937,0.0460585993109415,0.126888338788283,0.203982915290216,-0.0349227154861493,-0.125513225267316,-0.0522988807051688,0.0430445580240624,0.0699103788158092,0.0025346604656222,-0.0271728344189793,-0.0309054769909227,-0.0556345275757342,-0.107370120693289,-0.0572663825026051,-0.0648754246661559,0.0208871686936092,0.0311384373157866,-0.0370870861983991,-0.0548659801081174,-0.01267374379251,-0.0578779012481983,0.0063712799554866,-0.0735870671101626,-0.218940715758414,-0.0709138554205575,-0.0130880521010135,-0.164330084140499,0.116655975167868,0.0839837627852961,-0.0337314944772334,0.077459113276865,0.0284548552517147,0.0351936943229733,0.0416520919673545
progressive,-0.188527987528169,0.340195877962179,-0.0613058985541486,0.196206233699785,0.251757769110946,0.262929956787772,0.276560416402503,0.202137217109871,0.231848561741991,0.261763357119271,0.0970440256700785,0.134197588390611,0.229692612900288,0.19768995857651,0.156677625395892,-0.190100207701548,-0.197536231787979,0.137034066333426,0.359246782171985,-0.125523260732853,0.14335492230057,-0.020479921664714,0.167742022777748,-0.0003101694062086,-0.0039514735745082,0.103054632395665,-0.147091198489671,0.0072026749347005,0.415898336125914,-0.368994279054021,0.101659412582762,-0.160313646338435,0.133611302051188,0.0845470938409507,0.0811482894342022,0.233283607180265,0.110950304895619
stable,0.326567895538871,-0.231960719228796,0.186033483646237,0.1462102675397,-0.173867270605937,-0.382074054618402,0.498392504559398,0.333794468107046,0.209963447081856,0.235160749776818,0.182715296463652,0.299927015513871,0.211339425231392,0.167709996395351,0.213093216437249,0.281591359108674,0.115719052386778,0.150160502435491,0.187095901666662,0.323195375910358,0.0069224724906175,0.449778796964396,0.142357597425931,0.293547898142758,0.46126348534615,0.544477346683413,0.212949336646296,0.328303225906742,0.167419548524002,0.248170953210653,0.0070330467023236,0.173847845678518,0.192021633297745,0.26858817690877,0.166504985557761,0.288746388056196,0.235509341364003
stable,0.0894112334068652,-0.202084027743168,0.0040071102109186,-0.0044218734208461,-0.225617534670274,-0.264755831270766,0.393511131612281,0.317012084476986,-0.0098348510540953,-0.0017292656457975,-0.0805440787694354,-0.0501369786723928,-0.0200318073791344,-0.158359631383884,-0.0475230468571204,0.0767901959151474,0.0795972844218316,-0.106349999326188,-0.0982007872729645,0.1654623535668,-0.0745580218487071,-0.016526599036561,0.0075753479682648,-0.0362908047491175,0.0332902904508156,0.288831819203614,-0.0599831710798915,0.0555475703509958,-0.124608961097264,0.134787687989629,0.0359521022317922,-0.165709395618194,-0.0742557242442725,-0.0246235668396346,-0.0566775689187848,0.0529747753288961,-0.102357465056775
stable,0.236212766271552,-0.223068083156518,0.0086775085575743,-0.0112234138951883,-0.543900671379012,-0.488750769215867,0.446898882160423,0.244019383524524,-0.0077238031423976,0.132924012183142,-0.0129805249146632,-0.0048107820007737,0.07972372923427,0.162583321421647,0.0718637091684261,0.526864559062609,0.0585360880999296,0.009619459137249,-0.0326508492654172,0.146967308062865,0.0892252563915827,0.440380676531372,-0.0172180440854557,0.493150015353556,0.275673447678894,0.475028097858734,0.401791150124701,0.259302463016812,-0.0384736863813437,0.179283061436555,0.047974849192687,0.148793047275523,0.0683756665339409,0.194261550315568,0.0005119694627805,0.217353633091081,-0.0081547094316425
stable,0.21544238519814,-0.0318656775228233,0.069128644841371,0.167814739587796,-0.175607459433086,-0.498939248731192,0.139859944475557,0.438237340401585,0.142295223720931,0.30950355605519,0.184928976408681,0.26437432596326,0.175513415549435,0.126121514663941,0.153193309690659,0.461639973016634,0.0879846034835109,0.203767266471073,0.0474953113660124,0.359200511716807,0.259260151410074,0.337130863362523,0.115505704128899,0.321692810459945,0.216280444680358,0.368777079302852,0.125049509114999,0.513921210988099,0.157489405970272,0.199402711447163,0.11535577914459,0.249103307726108,0.101878273867404,0.206110574583595,0.139793554282297,0.292909698014639,0.233639287291375
stable,0.332629610490993,0.0433884939636619,0.203867099084205,0.228988751022441,0.0358036237432406,-0.0845462317998234,0.308932654272992,0.323969937900277,0.159578281554167,0.420563796746292,0.465816735001563,0.358185339048707,0.319992354526472,0.0785445275505049,0.311697684253686,0.399475402235935,0.0815057990406832,0.188071582028255,0.260353818314082,0.495626189745598,0.205394458920777,0.357121208019073,0.281008279346585,0.271380740482221,0.451563450643084,0.558899466114666,0.231249196624915,0.420997491743868,0.190535786213342,0.399037077907022,0.184707264397355,0.408641495374796,0.30504617757228,0.44134719962296,0.304577529589289,0.418965182449908,0.392563188287275
