group,CD80,CD275,CD252,CD137L,CD70,CD3,HLA,CD10,CD45RA,CD7,CD194,CD16,CD31,Podoplanin,TCR,CD195,CD107a,CD95,CD66b,CD272,CD58,CX3CR1,CD66,integrin,FCERIA,CD41,CD184,CD2,CD29,CD49b,CD18,CD28,CD36,CD207,TCR-Va24-Jz18,CLEC12A,CD94,CD150,HLA-A2,GARP,TCR-Vb13,CD82,CD101,CD88,NLRP2,CD258
progressive,0.147198398587595,-0.0822499299827707,-0.0412835625533681,0.0231010867920191,0.104590197524489,-0.189607189594322,0.126514604248075,0.0702270504219641,-0.143519379480863,-0.0896048170121311,0.0723916501797631,-0.114024926485619,0.0899258517530646,0.0172550511361294,-0.075908519179643,0.0143502356552392,-0.139896725038769,-0.041268544923314,-0.139624635876021,0.0666925469798871,0.0721077162092218,-0.0685898535042716,-0.199363728366117,-0.0149738030653932,-0.0189100224679993,0.0828085982347729,-0.129610056328915,0.113033308889298,0.14485965319581,0.134055136948704,-0.0513390698085354,-0.110508518502902,-0.09366698414204,-0.042573589616149,0.0033130924369589,0.0435262866735609,0.0090475765346586,-0.0371887881551767,-0.0550522174781297,0.0667094652264153,0.142810786110618,-0.0369863678129976,0.0060750285768124,-0.0186117803254903,-0.0323652792074237,0.0523766395599114
progressive,-0.099602434958801,0.0087892810104296,-0.0353062218958275,0.0649336842831031,-0.0819698399573378,0.0248356326683401,-0.0220581289314964,0.0285628944238004,0.0325239496430808,0.0174766625937556,-0.279683710972267,0.173331610102638,0.332783808252241,0.0178639903870838,-0.0545116260224529,-0.212694217241253,0.171498377085207,0.0205141717686605,0.194363581981124,-0.0651201304039144,-0.053667791700757,-0.0157921115975854,0.124933051934291,0.0454387440310536,0.0226852742495668,0.209700208820854,0.0982360919641921,-0.0162162149845145,-0.00324046166482,0.0529831526060145,0.101154156819195,-0.119909996404192,0.0356478186980142,-0.185639480161138,-0.0787282523616077,0.0807459711711461,0.0660705205902889,-0.127490262562249,-0.0279876949858868,-0.180963857033957,-0.0148777836998892,-0.0758512650800099,-0.187876165258482,0.0301907596527074,-0.168136294776132,-0.0591148824086321
progressive,0.0852765224266953,0.0352768864220801,0.13715219920953,0.116812928032929,9.23378035097262e-05,0.323278534677396,-0.0449276272748381,0.135448075932378,0.592008301398323,0.524557125438397,-0.363988590237192,0.118033504563637,0.0978680212593599,0.0502188100472365,0.0938038698696467,-0.0397943755453186,0.06336727797945,-0.409777902275827,0.201395698567627,0.114701505910477,0.0269546641042669,0.0912838980379708,0.167899289011232,0.172994173618801,0.0708353958323372,0.0836076225706393,0.0645628981757821,-0.170009424440185,-0.162117327873147,0.118001686949143,-0.125870175341775,-0.183194521625209,0.128144304618414,-0.0291534691187753,0.0423195656311795,0.15239162269229,0.0679265441744941,-0.0223935507750707,0.0810496043176828,0.163648828560354,0.0922217299573792,-0.109791227333598,0.159719416639087,0.112591877825381,0.0435806828796999,0.139938486962423
progressive,-0.0319286099115272,-0.0704106584035832,-0.0379667116091648,-0.0598382801493681,-0.023720892970148,-0.0908089089906187,-0.0250745759559223,-0.164358340990322,0.0797242762238567,0.0876138728034602,-0.0543177411962654,-0.242764587487379,0.0779601828030282,-0.107203902897333,-0.0361341927016928,-0.0648880325942812,-0.0701643248268302,-0.149570358023642,-0.24416629676409,-0.153069919098326,-0.0679201105033798,-0.0355687627886805,-0.0376468440737638,0.0457719932040531,-0.0054579054716971,0.0121247710317261,-0.150993716104907,0.0113590776165777,-0.0172864316159107,-0.0361562640965671,-0.0618130321688133,-0.0829649477011233,0.172161988356022,0.0043511328985748,-0.120092357308415,-0.0736082054723446,-0.065815618551207,-0.0951051387119564,-0.0959165587582532,-0.0342173032792939,-0.0854509984719684,0.0522697943822745,-0.0594787754230149,-0.131099830249043,-0.0281943795682755,-0.112441372957317
progressive,-0.441246066665997,-0.544907042142238,-0.564968303889305,-0.414601426550769,-0.409940410154008,0.41482520237106,-0.390904370431122,-0.56354997294796,-0.0649568389706122,0.229011497202155,-0.135303045480697,-0.490056207364978,-0.424011969188437,-0.520864420809556,-0.42828511317324,-0.449989371884673,-0.501837754815537,-0.368415227324564,-0.63640178031978,-0.426274630574297,-0.580524138848306,-0.409786567923742,-0.417833516937686,-0.490350024864482,-0.429297503036029,-0.579969591865854,-0.405886609882876,0.133186743025982,-0.230731299717,-0.521300669448326,-0.239048628250848,-0.138961952619482,-0.413289269386204,-0.414413333493995,-0.516408754740285,-0.497341281487708,-0.438178463724164,-0.451227530132839,-0.420214541475587,-0.441047661401678,-0.422067822404493,-0.515410643113062,-0.492392948301558,-0.416427760364406,-0.552209360600031,-0.466214171799111
stable,0.0108674614838476,0.10023605636191,0.0236783877522016,0.0599779174435884,-0.0305213635030951,0.350435602729678,-0.0664325992592239,0.0913545046440906,0.356504024878227,0.52378516137669,-0.118606273327018,0.120828170012129,0.0924067707456809,0.0444175361219048,0.0612055927786328,0.0262316461870312,0.0190739541030297,-0.276478990677678,0.157250331499422,0.0580392628655191,0.0168821704652713,0.0395522156307019,0.0963963896411385,0.0834541916069008,0.0435075349040524,0.0781302162721474,0.0314028207479727,-0.319684827231119,-0.325656416299329,0.0401566496811524,-0.149941397263984,-0.157276988373629,0.0055380610277839,-0.0935839832051085,0.0172532958504813,0.0154780816588723,0.0212925087899096,-0.0392252331163229,0.0682695370494097,0.123210959389197,-0.053560054401003,-0.0934567853053022,0.0945620495533135,0.0253771064622205,0.0854994576915809,0.045884597277934
stable,-0.0289670425557656,-0.0593366534940454,-0.133004055538793,-0.0453399767367839,-0.059954899419563,0.183041246898732,-0.216857192078416,-0.1015381720392,0.333182244611032,0.384902648309986,-0.319062578406605,-0.0770651630666531,0.106131200737826,-0.0716272883963868,-0.0918347147294653,-0.0525239040811685,-0.146617888687749,-0.404828692032801,-0.113452731986692,-0.0148351963563669,-0.16732937300108,-0.0678876734773557,-0.0613024896447876,-0.0085698976147889,-0.0487118642021489,0.120035857726972,0.0240250598931931,-0.49545574022069,-0.42196638160928,0.0290511905752764,-0.200928694671907,-0.332967881023867,0.0199707095726713,0.0776676681304334,-0.130564912913856,-0.0504654687804541,-0.0684644514244599,-0.20067151220876,-0.0636832266797416,0.0419191370664303,-0.172143759603068,-0.283441024740039,-0.0990657961957325,-0.103797358199692,0.0590818051857907,-0.110314382655054
stable,0.0170413007856181,0.0697294856021355,0.19866408518889,0.146021142362549,0.102609725768009,0.408681617729326,0.0087216115319691,0.089037191827819,0.403681558414674,0.432839937264672,-0.043804089797162,0.0965515874433207,0.119891336599245,0.17737116504447,0.201418747057136,-0.0627813722331197,0.0131496071358384,-0.255471927300824,0.101252713994108,0.166804920530079,0.105837741961857,0.199539611495637,0.0357236507107693,0.0718953188111433,0.117703737487548,0.128665988050712,0.186198001214567,-0.159714405252809,-0.161162297839411,0.112208065879613,-0.146094266621513,-0.105065894545207,0.0361179035556384,-0.0419246076951939,0.093026998763942,-0.022627147988918,0.0721961476539165,0.0692201903283044,0.0910787872275486,0.115220702860276,0.0808571653753132,0.0450539771749296,-0.021505501953902,0.169701167795133,0.220731329880353,0.0896456419968818
stable,-0.143279129067112,-0.140910708550507,-0.188732018851825,-0.143303797656882,-0.216646279261908,0.138331167409405,-0.230338140586348,-0.223263164585299,0.256520282418154,0.478526493141069,-0.476335658051099,-0.121327007191597,0.0386854470298492,-0.194268651117794,-0.219926445876358,-0.0119036568010335,-0.143202569605962,-0.515269154543329,-0.188088711407372,-0.143623151589099,-0.186983124289733,-0.153732565583772,-0.121159437924353,-0.0281384803941775,-0.151990806364118,-0.0337110328450336,0.0010361446533463,-0.331610962743778,-0.335839470832074,-0.0846966071668882,-0.139480283207007,-0.405147591208835,0.0370898837715388,-0.0576817505725587,-0.147318940586325,-0.0813879848982992,-0.0949773398041057,-0.19051864570686,-0.132807718177788,-0.0787405039451367,-0.226663142022312,-0.180911647892703,-0.142605220182521,-0.225178465458104,-0.165105616309869,-0.223161777914834
stable,-0.082530201915282,-0.0737037881543958,0.125428552931333,0.0205977281512646,-0.0277406495932202,0.141320011405441,-0.176515380152078,-0.0176225062602408,0.0666560899216585,0.302554587264585,-0.214402509634081,0.0545171492588445,-0.0975407994336517,0.003195894194393,0.0625228328014176,-0.0600531858339927,-0.0101822868494836,-0.262841226064799,0.0869790510398213,0.123745015510749,0.0384435872342939,0.0927206026730456,-0.0306889379368613,-0.0025806219306267,0.0152394665182279,-0.0925740723134854,-0.0157154695916055,-0.229649740770676,-0.290442068201864,-0.0079338868667801,-0.185564303596035,-0.282764318821287,0.010974229498295,-0.093120796787356,0.0637457985519009,0.0082478068483201,-0.0447451957621028,-0.0229560858870365,0.0072094570397977,-0.0816343273765003,-0.0081860438978997,0.0640423956613096,0.0787734074578861,0.0236315600776501,0.0795508708577491,-0.0350047109863159
