group,CD275,CD112,CD33,CD45RA,CD7,CD49f,CD194,CD16,CD25,TIGIT,IgM,CD32,CD62L,CD95,HLA-DR,CD1d,CD66b,CD35,CD278,CD24,CD79b,CD370,TCR-A-B,CD226,CD29,CD303,CD49b,IgG-Fc,CD15,CD71,CD26,CD305,CD337,CLEC12A,CD328,CD88
progressive,-0.0815457986899916,-0.180317223862159,-0.120347336185627,-0.203826237993688,-0.284104218450891,-0.189540339870473,-0.10049643764146,-0.150906761695711,-0.0271656178856411,-0.199948345739699,-0.0808850443192566,-0.1824588211078,-0.21462717099474,-0.007696030388671,-0.135963775288392,-0.168708564311751,-0.0963482540853462,-0.162233895997294,-0.0601846785502967,-0.156756329991285,-0.301857319331404,-0.0892820047754441,-0.266849288027355,-0.32888850816354,-0.220393287610872,-0.0915735758135783,-0.226199152176743,-0.254927111437409,-0.0828558482778046,-0.106978833869232,-0.241632848648215,-0.190311724840989,-0.133688818914742,-0.0528085495376632,-0.163893748784429,-0.259895299390777
progressive,-0.42700022181957,0.0108218974704512,-0.455474104369837,-0.257107667586075,-0.19129796930484,0.0040399940934882,-0.137081234878276,-0.476805579241815,-0.283044553889734,-0.23229554045315,-0.0888913083250558,-0.302728043278904,-0.313072869454869,-0.137458228631105,-0.158131912121976,-0.189095199896737,-0.479746664960906,-0.392526085245729,-0.0742560444073121,-0.393032688173311,-0.226473001236219,-0.239633179388776,-0.359716502276902,-0.0925689752549391,-0.155401397775693,-0.0717010674493715,-0.335119403347567,-0.071558672207053,-0.550473756933958,-0.119623238058404,-0.174069663138223,-0.364996626507091,-0.352441277548918,-0.461084113599414,-0.172714821782737,-0.35466663823997
progressive,-0.121021180410096,0.0037517240990583,-0.119274602350464,0.105825467648185,0.131209550223419,0.112018769568206,-0.422532916642046,-0.0428063862315591,-0.355276849209418,-0.182509190048082,0.0079625832863585,-0.0775064237092511,-0.321271189882368,-0.383180408212321,-0.311140963409573,-0.0895377683367699,0.0134748168231492,-0.121528692156052,-0.385053821965178,0.0230322640215171,-0.133013932548009,0.0024567447534622,-0.0042765896500905,-0.0618893524706983,-0.124643068840104,-0.118593620670935,-0.0967593384944532,-0.0485730508725692,0.0128837678261821,-0.415971197847411,0.350406859322498,-0.0661983993610743,-0.146488002811688,-0.0999432621897117,-0.0391987202598819,-0.0932163520270805
progressive,0.0983498164514594,0.030773924892528,-0.0491696895338493,0.140874862736769,0.104467607781889,0.0085285084038527,-0.0124308798563245,0.018938712828053,-0.0580192184786531,-0.0071673895222438,-0.0608217703844852,0.070059903021572,-0.0113737653829687,-0.170207587594063,0.0950456364936035,-0.0217791356629007,0.0772454083870458,0.0790493580884064,-0.299859375153581,0.117565151329509,0.13411027309782,0.0317497881931218,0.0309840784841941,0.151083008057599,0.0165964463199058,-0.054669373975543,0.0743007534223089,0.208577544639083,0.0562126934933302,-0.0849257396017932,0.158678614950562,0.180883441818371,-0.0018745189236578,0.110007504263292,0.0447175580529439,0.02996304556044
progressive,0.231210414088458,0.385547824756511,0.278393311960628,-0.140050679505427,-0.242504607037309,-0.0432742972986953,-0.0868278372717671,0.202581316024361,0.39273094659233,0.361367065719323,0.435742353894231,0.384614528709448,0.153057098889325,0.388206657304273,0.479568973896338,0.361578569269705,0.254659609063471,0.128877769389053,0.501030346002898,0.176270423409852,0.353962446121053,0.556378649551522,-0.0174568479765007,0.378291852984559,0.274915201989632,0.425296320432265,0.487616243740053,0.44824969792004,0.31586980343065,0.411956182697705,0.107827787100959,0.280721995728948,0.31588327495611,0.281841179570192,0.377448731121286,0.196757948171585
stable,-0.0553022130018706,0.0186305425186372,-0.0581438793026789,-0.106559708543121,-0.205539149394914,-0.106832625930643,-0.0977086276468719,0.15059839535757,-0.198201311591195,-0.133095352179314,-0.0369587688351863,-0.0567483247546959,-0.353391716399954,0.0795757943165591,-0.107088405095612,-0.173790074916401,0.177173292791227,0.140581670408015,-0.131454996864874,0.111545569043693,-0.184812904885627,-0.185499802647637,-0.142233749537094,-0.13304199356018,-0.171227838322171,-0.0611478961007977,-0.226050015789828,-0.0201888986280534,0.0842021262213914,-0.0570228460384753,-0.168323346217566,-0.161295172755703,-0.28365388788764,0.0557674968649731,-0.10456490168921,-0.0988700050692562
stable,0.081346376881314,0.116260091806787,0.0367811773756411,-0.260061194382879,-0.280695372673803,0.353385490543481,0.249151917663028,0.0166858815091375,0.049701617415684,0.146722756192259,-0.0328509295916565,0.0681982490214525,-0.0210608866043951,0.269827847560508,-0.0048157001561438,0.0939036657645087,-0.0284531154548953,-0.0870772571802316,0.0748792103995126,0.0617337871177717,0.132786977020038,-0.007543059853225,-0.230241198548228,0.174674101787886,0.293875823149206,0.159652842118221,0.0242262718550584,0.0186449885039934,0.0562884321607082,-0.102581981814643,-0.0166022447303087,0.0463469315777052,0.162735340646513,-0.006990232245509,0.0835690361205782,0.0825946836712625
stable,0.0032688099292161,0.0622681193082858,-0.0193925702862639,-0.378117398780455,-0.326717295435094,0.522573770389993,0.0828614860555559,0.0235800888666494,0.0628583616532637,0.0014149810239929,-0.0977689255507523,0.0587799793345475,-0.248772600676718,0.426021210782674,-0.0323334829515586,-0.0148669407401956,0.0890577653710564,0.0423920146412848,0.120866951917244,0.0014032337961419,0.0177206483628475,-0.0615727025686002,-0.259396756206045,0.227835042033274,0.428657329227081,0.0351934041268626,0.0384429999027253,-0.0023731196105014,0.0151335412667651,0.0302647209057633,0.161316989591506,-0.0891873834305313,0.0073504989889033,0.0409300932257378,0.0209192961542502,0.0474836720556747
stable,0.0436755622727684,0.155708276343131,0.0565429614800871,0.325747061954539,0.455046751936115,0.144378025646266,-0.194910321955897,0.122650878044024,0.0171531151880612,0.108342586339584,-0.11511978623225,0.222208514416246,0.0378778326428708,-0.191224893963596,0.10848827816753,0.207941812794592,0.000792783076941,0.151895202911642,-0.259854860436495,0.140255454286986,0.277335250145439,0.14105651686746,0.227440728120331,0.150231691022021,-0.0114107899395102,0.321659489657838,0.154238977803789,0.148978765536967,0.0317448707141666,-0.342430621834407,0.246217839506032,0.0580411995239275,0.196893050370204,0.111294139243819,0.135502333479951,0.158266974971044
stable,-0.0677461774893245,-0.120077084787273,0.0021211306328737,0.134059534803456,-0.0462430964737699,-0.282183851805933,-0.107203083286637,-0.120074699550543,-0.039121567755742,0.0488154027783016,0.0090488713836238,-0.142160178311882,-0.319783499702164,-0.0564796946043886,-0.0135159407137751,-0.119555435268402,-0.136381245435889,-0.0504293824640059,-0.0676717692896946,-0.0126162841926406,-0.109626041569772,-0.113664036028868,-0.0962573122686865,-0.236736284650815,-0.272258332386051,-0.201714832648717,-0.267497790684412,0.0281460721961923,-0.109777419630723,-0.0701354400399496,-0.179705033656392,-0.153258806938693,-0.13124767415392,-0.249717353403643,-0.0575497318407919,-0.114053867385112
