group,CD274,CD275,CD252,CD137L,CD33,HLA,CD16,CD25,Podoplanin,TCR,CD62L,CD95,HLA-DR,CD1c,CD66b,CD35,CD272,CD58,CX3CR1,CD24,CD11a,CD370,CD41,CD163,CD184,CD2,CD226,CD29,CD49b,CD81,CD15,B7-H4,CD144,CD207,TCR-Va24-Jz18,LOX-1,CLEC12A,CD94,CD85j,HLA-A2,GARP,CD328,NLRP2,CD258,DR3
progressive,-0.0370055069126869,-0.109540644197878,-0.187256906686708,-0.125037905775476,0.101465613973542,0.103362020160982,-0.031780194247334,0.0706482569336617,-0.0804054047530211,-0.153054462261195,0.025450852713512,0.198051530160243,-0.0764004657354155,0.0332263910200772,-0.013751789099777,-0.113322061653304,-0.065531751440891,0.0001503860077687,-0.210330506448518,-0.095755862312811,0.0813443910896157,-0.0267432940639813,-0.0638805992592105,-0.177631380221072,-0.16021011235119,0.264184528515974,-0.0372963903023496,0.0949251185659662,-0.0475984346890233,-0.0566786170763223,-0.0595410800393561,-0.149267589574776,-0.0149819259866887,-0.162706725658876,-0.125426479357062,-0.118472624332047,0.0228928610972677,-0.178589293018245,0.0921847290515966,-0.0767365226856758,0.0211093224488535,-0.0990290852858499,-0.0833140630913641,-0.0625130830919746,-0.0148573570782611
progressive,0.280471853273044,0.482524415444796,0.280360649610654,0.348742844051935,0.491291656470523,0.322077613029335,0.616352711385878,0.110932305593504,0.393793792361475,0.32496165269721,0.500387535112376,0.140910451711916,0.277404795963894,0.134480506864831,0.634303876901541,0.570482456457167,0.350169720614052,0.405580282163654,0.459150365019098,0.569543703521253,0.151464192390102,0.209675679847914,0.205979487623074,0.29960789937056,0.308441518051089,0.0673368260069318,0.18362532807554,0.217146122076856,0.292929060282975,0.212609514800795,0.546247318683434,0.425421085604965,0.27311501918375,0.10151307721175,0.18653231312768,0.452105342816173,0.589245879082659,0.480660170288362,0.407964573224232,0.319312416118052,0.233490725479898,0.395556349112059,0.243343947773998,0.367855284049902,0.356684353142624
progressive,0.0784696394214109,-0.0085291465853206,-0.0922626064173243,-0.0804203727740375,-0.188370621673041,-0.0743224617540691,-0.0760609096972579,0.112339042104823,-0.0470595024118826,-0.0884207442208689,-0.047904387153354,0.284959287386184,-0.0637251865091512,0.0135538703279558,-0.146263786807357,-0.122839646425698,-0.116717005379569,-0.0431202957965962,-0.0613611104516769,-0.135434255332593,0.0698622796713591,-0.0884912741632773,-0.166652661176677,-0.118784296529972,-0.11757988277925,0.113083526753161,0.0911430891734534,0.0569337502951443,-0.175357976300648,-0.239988875966455,-0.149793976399215,0.0283894717697115,-0.0464441683633435,0.0761523254510944,-0.0169926780404139,-0.0778681173340336,-0.193865145697554,-0.0755813235497614,-0.0847092327829751,-0.0867795495128281,-0.135629082534547,-0.154832017145151,-0.0346185275490195,-0.0941103668392453,-0.0144139419883756
progressive,0.205011499683672,0.167419086428604,0.153661206700328,0.140208623670707,0.138537877622795,0.305950335037481,0.108483999353422,0.153002948575259,0.220938264828584,0.246009785502312,0.146223442835187,0.378719520066854,0.131600398196731,0.242048048740443,0.0255698298129725,0.0618616757269096,0.229341396349173,0.287228327821884,0.245190759531321,0.0979241097814524,0.345742626121494,0.246265478892103,0.0395229897281704,0.147025919635519,0.237632070245112,0.358715295590565,0.191617381230061,0.323810369997593,0.160534659797542,0.15910004106224,0.120642596898833,0.29228232878537,0.137055199823458,0.26459606849841,0.195152655342484,0.0978743243352808,0.0988588676299317,0.221826123205767,0.20075054219716,0.244918510226828,0.138880464569021,0.205074642056846,0.254963266279444,0.234738083086923,0.266165213035721
progressive,-0.492391233942369,-0.508301839265552,-0.541817416888691,-0.494836886150343,-0.464505113466065,-0.493622856020143,-0.219659032341625,-0.535273542801873,-0.451605131860952,-0.557295582015186,-0.278274335698903,-0.543207500511061,-0.547928178298584,-0.547614331456674,-0.325432728572615,-0.0746623615931773,-0.45275401190325,-0.509386620716911,-0.539648073392715,-0.289636254428674,-0.393498253913286,-0.543416422949067,-0.481967476065181,-0.453962534888561,-0.516895130475362,-0.256386031172047,-0.666378973276048,-0.4761494272844,-0.558465404823875,-0.431758270338163,-0.0352204425146071,-0.481442733579588,-0.503817002884001,-0.504821448393212,-0.484970325507177,-0.244347147611025,-0.35784538337956,-0.418384970162372,-0.503481992958809,-0.567666921057247,-0.465784520679056,-0.484723633650493,-0.491148641798682,-0.503796111013196,-0.452661231420863
stable,0.201792916984306,0.316432736533944,0.284962753168425,0.275992776831411,0.160836053951073,0.250240226534096,0.329148875614434,0.299234767639931,0.38863001631842,0.36420659894547,0.32309190640653,0.0985458892349782,0.256723712494328,0.194429782120372,0.317383307653401,0.267619244068453,0.231965472909287,0.406908101807539,0.392103842444094,0.28828588820626,0.156278918614967,0.205303113555609,0.0459070580024571,0.171309926170563,0.101718413026643,0.105344763020802,0.171977670453334,0.20200968954427,0.142526524506932,0.456216387233177,0.369134407211362,0.391838580947925,0.363854807749339,0.0559939643849177,0.245478913223205,0.254481999207906,0.226620519488169,0.277029216070158,0.315074447557502,0.334557679939405,0.198799350441394,0.191883359871261,0.235520633454599,0.350975600050974,0.335353992728659
stable,0.0230811971028033,0.0480313662181761,0.133467373453,0.0987137470978884,0.0764741285804454,0.371575905605822,0.0584029382094406,0.166739861022392,0.106444724772027,0.120742899358576,-0.0010826641318674,0.54934014312844,0.129134704039002,0.245288570672574,0.0381889221499473,0.0285532204431848,0.0527247096125083,0.272010605653413,0.107168063578346,0.0903188898139918,0.471939232393185,0.0799792175509337,-0.0320698063708632,-0.0160492341755148,0.0689355213484971,0.606040770531153,0.292687942761955,0.467999758939177,0.0285853821737377,0.135039133329231,0.0232732739655895,0.0876055878800755,0.158809406124392,-0.0408868265850086,0.120109914765513,0.0149494043577448,0.0289198825881124,0.108121538412223,0.143567056763604,0.054092910716874,-0.0388056870534274,0.0156387803047198,-0.0099710632047109,0.0937238289799096,0.0261401023441581
stable,0.267559357798195,0.207844675760245,0.242449621966108,0.271831328457911,0.246955488062783,0.19277488010225,0.139594112211147,0.098819835241141,0.233127431889409,0.233556951727415,0.0410377048932784,0.287619973466535,0.145372421022079,0.152257017980678,0.13569718392764,0.215022354864113,0.159255686752609,0.285737665847521,0.216419283044835,0.191310844594257,0.292269862912388,0.105213563710102,0.140353137838969,0.160733892001852,0.342495585930205,0.180621330120627,0.384285668425875,0.285464188425535,0.275336926555764,0.0719772933580717,0.11645648803837,0.299239511525788,0.247058772802956,0.153134357467526,0.194133079813644,0.0704154322253391,0.154794931481743,0.228776850408247,0.253435026555266,0.202451431267343,0.279647592171376,0.134850951544839,0.252163587691448,0.256289600696941,0.207596192558194
stable,-0.0960809539268832,-0.0118089109892568,0.0364662861492006,-0.0484219355921888,-0.15913304568549,-0.0336149010211977,0.0573928374544229,0.278761891310919,0.117677929966217,0.079134822728311,0.118568053650374,0.319526696670107,-0.0207416330601738,-0.0743931918702538,0.181335450780963,-0.0805063379084018,0.0576284871235847,0.030974399703186,0.0194808778759449,0.0885792332008719,0.100381297665541,-0.0545304539482341,-0.192496194377741,0.0706798375718417,0.0551922664367351,0.120475086419708,-0.031231546606193,0.0990513055163756,-0.120970154968014,-0.0448026012751426,0.151993954789924,0.0373439771099071,0.0057561927360413,0.0292552066148373,-0.0352014168643485,-0.0452998022871433,-0.0980294968382239,0.0983124001502761,-0.0086107690053767,-0.0052341930881463,0.0100685520041744,-0.0025267537369546,0.0728867694257374,-0.017886435099164,-0.0316226028947187
stable,-0.0186941070824356,0.104586263817983,0.0345777116516796,0.0084528013692397,0.144697379577576,0.209519095222866,-0.0370799550025897,-0.11786116463467,0.0690408551060371,0.0630796710309759,-0.121627375791283,0.13350928892849,0.123805800908366,0.0814404788755622,-0.105724767491334,0.0585141118170115,-0.0083162507752564,0.0151276317544521,-0.0215864311607871,0.0254055485233436,0.194354026761544,-0.111042743802758,0.063418914116744,-0.0304055667595247,-0.0321545140688687,0.193971687254123,0.0402456890141379,0.20218366587251,0.0162100684563387,0.0127450347382838,-0.0439499683537488,0.0820743944177232,-0.0215053447100175,0.139488614695429,0.0585416373737012,-0.131018658373399,-0.0416103295105953,0.1173803952274,0.0561996298683519,0.110022748433952,0.116478681526611,0.0278135621829181,0.0115977371554292,0.104459606020273,0.0995365046979913
