group,CD137L,CD47,HLA,CD16,CD45RO,CD31,Podoplanin,TCR,CD62L,KLRG1,CD107a,CD66b,CD35,CD58,CD11a,CD66,CD206,FCERIA,B7-H4,CD26,CD193,CD158,TCR-Vr9,LOX-1,CLEC12A,CD94,CD85j,HLA-A2,GARP,CD101,CD88,NLRP2,CD258
progressive,0.124545886750706,-0.0548570343925998,-0.0772732587891685,0.373139760749823,-0.0596245959905219,-0.08402765932823,0.18098575143793,0.209252812486644,-0.192291454435368,0.107481136317513,0.136146883180603,0.302702882970121,0.186654835261488,0.222859399428479,0.118975379365829,0.093771549098102,0.170636679603653,-0.002001994474202,0.146827333864105,0.0436193290490723,0.145352300545162,0.0635884477895161,-0.116355592251851,0.220582700605487,0.171845711173269,0.0250676410352692,0.16726660453647,-0.0473562004444808,0.0916978919662164,0.156601969368407,0.198759946461449,0.204889682546158,-0.005054761405147
progressive,-0.0308529717940204,-0.259071725383178,-0.169940879292093,-0.0483225919985418,0.0599997491043166,-0.136510413222331,-0.181387984480376,-0.199355044543064,-0.240894092713502,-0.0128934165891314,-0.103635801478311,0.003691802569501,-0.127958516942258,-0.0710983816031295,-0.157824885692981,-0.0962953571115132,-0.137674687537088,-0.140466841487718,-0.22898494997565,-0.163400924802335,-0.0528086050779376,-0.25538209879853,-0.10576999857343,-0.323281746454749,-0.0995081665632978,-0.172546712257669,-0.117468752423127,-0.162191976277783,-0.146363362494176,-0.0138086823858361,-0.100549835237364,-0.188000027099561,-0.0857256777020025
progressive,0.0164639629176351,0.062484340556126,-0.0987980823550084,-0.0646006519895641,0.0134479147974749,0.0751638166099111,-0.0020874132733999,0.0271828982722856,0.0111048663810879,0.0255640290110987,0.0060045850573051,-0.0316187922295646,-0.0202216663173732,-0.0115339352498365,0.0116933780641166,-0.0860009753815203,0.0116075005525746,0.0134013261695401,0.0066965022109451,0.274990214917497,-0.0471364544536098,-0.0475304153050654,0.0203459702875482,0.0327924870462598,-0.0395099037757979,-0.0162198547784029,0.0208388977690606,-0.0468710065968894,0.0300895659243051,0.0249674042152751,-0.0029092934202556,0.0390595928704196,0.0721866177846426
progressive,-0.085678202335581,-0.165621432904527,-0.287940354734893,-0.1471212464929,-0.195121296170043,-0.0971651559615858,-0.14774980854305,-0.188279842812312,-0.0887059406219152,-0.12976265299769,-0.267063719881935,-0.213320642639543,-0.173867187361541,-0.271285872329112,-0.249649651325376,-0.156661796714214,-0.0788605758879807,-0.177321995548073,-0.187435378007689,-0.121930652970573,-0.229034941952002,-0.0745471721518701,-0.178818876758579,-0.181044192066253,-0.284257990730677,-0.159174143621907,-0.136883269324457,-0.184821777832559,-0.164984436971391,-0.207528040078064,-0.16047647987284,-0.144472013116157,-0.153477844752993
progressive,0.519705548262162,0.494122829113693,0.471406707253623,0.504782643899431,0.487962867430835,0.454838971224995,0.508271822818901,0.493871095897102,0.322892686085641,0.55109486388394,0.583665840605665,0.616807824962227,0.48663750037578,0.553538812959921,0.466843515537819,0.480061398027395,0.4781560021809,0.521059067722602,0.530692486898553,0.300580788841709,0.510170393612509,0.505994340896696,0.556727239253459,0.476890390132083,0.671277552308169,0.5534755637216,0.577467060360054,0.53890628493918,0.477501980336762,0.581975180886136,0.650116421971838,0.450957560153574,0.460703805093916
stable,0.259745823659686,0.0862478223337209,0.150407982680706,0.286755793040914,0.161345266620657,0.0972023666016427,0.278498236393487,0.286207544606732,0.22814363637109,0.278623352647089,0.296422262183152,0.179744316465836,0.184339533102015,0.307789143259524,0.355558648063119,0.138614628570355,0.212362170910648,0.243062538033846,0.318745908127831,0.285346590593592,0.240956461617923,0.244011625379154,0.269049264453752,0.178028170048353,0.203294219652142,0.23536063098657,0.300424428200608,0.234894911163243,0.227123716456892,0.265900975673795,0.30971181930028,0.32428866110529,0.300177415613588
stable,0.0016598561811974,0.0741216180815382,0.160863992445954,-0.0435639118929535,-0.160628297588566,0.0144285218594046,-0.0020122579616535,0.0352105787373764,-0.575643540761177,0.116901163114131,-0.0005646696681559,-0.023231547307101,-0.0783580594984187,0.0405010153619701,0.264177742820358,0.0711498458293241,-0.02290159975378,-0.0441704975544307,0.0702001615212278,0.127815008398656,-0.120975760453829,-0.112064453996339,-0.0987126534610232,0.0790810914806733,0.018721978947756,0.0182583387559491,0.0174648003497365,-0.0607588221015329,-0.0166479353806038,0.0319066351495722,-0.0428198575775614,-0.0490579698847464,-0.0330008319270585
stable,0.0721518812469067,0.156491017569487,0.218600005538905,0.124209957995318,0.008085994924162,-0.0819741595743862,0.0711429707312082,0.112237065245396,-0.428214734022016,0.1976226878712,0.107797676937636,0.157362275526346,0.0771602971068411,0.147473312082873,0.40848952969164,0.112268834398429,0.0565820204023457,0.0836883640157512,0.111576008376542,0.47065439576673,0.153687875195282,0.100036422905006,0.0143429137939331,0.053754784080188,0.115378036541505,0.168135630264225,0.0964341771632581,0.0537877067073003,0.0339652212534956,0.232920133422392,0.0526694447309778,0.074541047039565,0.123439290920316
stable,0.0934710134250266,0.137104132760369,0.128773437303327,-0.0038423376458327,0.148014219381893,-0.0344246075890246,0.196655190753877,0.152605295443181,-0.0192730767695838,0.144840862005492,0.108652336370694,0.042349700330904,0.0661937814344966,0.177287097620071,0.363383109836583,0.0241395325897592,0.127419691811493,0.0479673070972718,0.173019414676493,0.274501250427512,0.0174252134787939,0.0119728112689627,0.0187838955813869,0.0299900499003893,0.0706195365123394,0.147424806834225,0.169628715010246,0.157701239287895,0.0148930346696902,0.113673451154278,0.113971498894332,0.153199946175188,0.178092309096582
stable,0.13711211993055,0.0900906645808386,-0.0708886798574534,-0.0010351062625995,0.124527061614182,0.0560495343450218,0.157845318802541,0.153166523171773,0.0519592109995676,0.155542871919749,0.054151192750582,0.062521380711608,-0.0284013767521861,0.136135945214904,0.0321465753062548,0.153854748407464,0.116619545072048,0.0604777505950087,0.142796252600726,0.198810011210031,0.0495557493286395,0.0385691274537937,0.125859358344628,0.0805872747811688,0.0877805959237109,0.0736994970935096,0.160228995575495,0.166433479400256,0.114197716796084,0.12663381723294,0.190740298539382,0.149821877545821,0.10518290202724
