group,CD70,CD154,CD52,CD3,CD34,CD269,HLA,CD45RA,CD7,CD49f,CD194,CD4,CD25,CD20,CD294,CD31,CD324,IgM,CD62L,CD223,CD27,CD95,CD66b,CD278,CD39,CD79b,CD169,XCR1,integrin,CD62P,TCR-A-B,CD267,CD41,CD357,CD184,CD2,CD226,CD29,IgG-Fc,TSLPR,CD15,CD71,CD193,CD36,CD49d,TCR-Vr9,CD305,CD158f,CD307e,CD82
progressive,0.152191424840992,0.328508980440344,0.316328005618208,0.497688706750257,0.337499946081896,0.137935344815694,0.297998161791304,0.362287193005457,0.450935667376015,0.0867140049202357,-0.0081921855540414,0.33300895493143,0.0909350204852364,0.101422042090405,0.303218307493999,0.348076426197989,0.323756720524506,-0.0033614283133946,0.268970752926084,0.243336847695196,0.351336498778276,0.100222669613971,-0.0631594811540556,0.230465194054012,0.0660044828723884,0.301976245073793,0.209991729694945,0.167097296558225,0.316781715399354,0.31293421417519,0.45858657146051,0.211737692290783,0.343766826581226,0.183969336728816,0.312359722140415,0.0384634717030182,0.319502315855424,0.188344593798464,0.0825559969992748,0.0059164894582543,0.0392624460411105,0.261505116133535,0.237122504127488,0.369614562137075,0.166477544245373,0.298494943497167,0.335767071300114,0.249982395746235,0.343538702011381,0.200502960390925
progressive,-0.113049809852705,-0.152460544079995,-0.0649059658311862,0.0072625544929775,-0.137129354187917,-0.0446772340224733,0.0010214283472025,-0.145337468340904,-0.124820302956275,-0.0820291901669118,-0.0674561935883557,0.0601616709802433,0.0252433685710084,-0.0726333796042358,-0.131226129422362,-0.157490471714739,-0.0331169122099835,-0.0297750061641771,-0.0234544243540739,-0.0882107630299294,-0.253180412605856,-0.125230599327397,-0.341892000626211,-0.0163995074706622,0.031369925511648,-0.0308555380774248,-0.134118626154112,-0.129131428620104,-0.135474100703785,-0.10325659341256,-0.154481806777948,0.0395651903096209,-0.0863340093012811,0.0441915169774994,0.0071694505554866,0.0132357469775727,-0.0310380742922065,-0.0361905315887272,0.0707338999272148,-0.109704999614984,-0.355417316979961,-0.230597413396065,-0.0865537685403097,-0.149705220648331,-0.112669532673483,-0.313359724026865,-0.0567452842124505,-0.0829780798299773,-0.29371523813868,-0.0598244039702082
progressive,0.190655095382064,0.0774220408460919,0.0940189530453124,0.172142554783518,0.0395880510141178,0.0738395204952214,0.0905914235481162,0.188972671513775,0.245864615247026,-0.293084251965141,0.0593607601360901,-0.127685855965082,0.218730254442818,0.0173377756820061,0.137644673439574,0.140804273277262,0.0313409290057994,0.0304586305014734,0.214053777680181,0.220918125090551,0.0774589708012541,0.162457084943118,0.216811519342867,0.238641343583486,0.344369841305858,0.171465074232146,0.254864130351015,0.12103370470209,0.162797174408049,0.0745083125610334,0.22773565332698,0.0964048533940199,0.0371266268346293,-0.0036718205983254,0.144582303514566,0.0818816572945274,-0.0509730017551183,-0.0708213230262067,0.000463879620997,-0.0329387194242047,0.206218548320646,0.331980647836863,-0.0065189374715671,0.18206705240993,0.141985410584647,0.117547209936048,0.300276819947597,0.199642609096558,0.0594734882448058,0.0721457172708687
progressive,-0.184630124675467,0.0279088440417622,-0.180284173345907,-0.0693032901887006,-0.114138447781982,0.0137069752486646,-0.206129683445777,-0.0320889108462067,0.0517742451487592,-0.0423762291140404,-0.194636442896283,-0.0318949318344673,0.0191586717743932,0.0118004406623744,-0.0410838021459643,-0.165170840083968,0.0298021276850973,0.0710891261987124,-0.0681949035540678,0.0350112614477453,0.0436003946112448,-0.179069463169308,-0.269945080833606,-0.169966863986557,-0.279173051108971,-0.0058622852343611,-0.05035901316131,-0.0947691510721595,-0.239239326008472,0.0355836395440346,-0.0370864857139439,0.0481050816573007,-0.148886335832116,0.0203821028519407,-0.0220895786008155,-0.0489898129129156,-0.092626568588333,-0.0736704065106212,0.13084390896957,-0.130815044499334,-0.216834551988193,-0.218770385518328,-0.112530278610384,-0.122555196965367,-0.0755636649684524,-0.0554042542179237,-0.0887823524474606,-0.0722919619341704,0.0969278558804762,-0.134862590232441
progressive,0.324476243510646,0.0121585513196131,0.214695123933269,-0.143440091321476,0.0993088471071835,0.125658548941112,0.124747419618744,-0.25375849310388,0.12991760341279,-0.0901907965098342,0.26746243284149,0.160399103760497,0.385877332570786,0.307231795578031,-0.0331976359435118,0.0543380624133243,0.128979294378969,0.422467428836362,0.184625513926182,0.217516485572024,0.420438248873895,0.195864701870396,0.0242915597965884,0.195286188510674,-0.0423316247021653,0.129146787596965,0.356721591322001,-0.094953854828076,0.0172196497025989,0.128604926896378,0.169767846571469,0.327831335537508,0.0538887896858501,-0.125730020205179,0.0392088587919468,0.0091810144237752,0.225172251972366,0.195310126666035,0.434285140954246,0.217199275289281,-0.0076754567167157,0.143826094732951,0.080490775687457,0.14594660927676,-0.151142097605907,0.0743341462148155,0.0627701356909448,0.115902026733003,0.182660365652067,0.0863036173426694
stable,-0.103432835626066,-0.199570015055484,-0.0303459706848853,-0.292472737806376,-0.237824483779079,-0.301649911216713,-0.0284292961676669,-0.346739170364424,-0.443817416421633,0.0976771652661399,0.0259505237129503,-0.094095949354632,-0.175528731631043,-0.133641378288176,-0.325019984170576,-0.130107722133872,-0.101478503580382,-0.0431418152826598,-0.0715425380909327,-0.175135396847349,-0.196004460191832,0.146422740685764,-0.136162004120232,0.0867961971520278,0.0009055261813864,-0.249481798281971,-0.175712161837398,-0.347615928491801,-0.162168247885179,-0.118439057355005,-0.403664127352515,-0.170144610654144,-0.0477559853681562,-0.254645264917281,-0.122068460473997,0.164120536685452,-0.0492308675907525,0.11362717327724,-0.032949363298017,-0.314482704892184,-0.239355333346668,0.133555360291591,-0.260407462258193,0.0135114868604774,-0.0170128134950274,-0.21440049899314,-0.183148958077433,-0.314582773495013,-0.0654295095462974,-0.182342456800515
stable,-0.120629736205734,-0.0059404669533226,0.0358175889512738,-0.215472078906153,-0.235788060107149,-0.120116483205524,0.0813217464655125,-0.294100542594093,-0.335249913391423,0.18934957258058,0.327124620825936,-0.0515683857053101,-0.0508584843100456,-0.136160575355846,-0.169404219155797,-0.0020057471128739,0.117785889461005,0.0897068897790069,-0.0025156575576785,-0.146653561856979,-0.0945600117214588,0.251498361036545,-0.111335726555835,0.146569431525124,0.0777340237260407,-0.149516457260143,-0.0622979005713637,-0.167679635728142,-0.362133918284981,0.0416476975849928,-0.280034731691456,-0.222568400183447,-0.0260961624647605,-0.12304145616214,-0.0939944204179679,0.202487393391809,-0.0644291597041957,0.187273389056634,0.0590574570025198,0.0410891453814092,-0.161525723637889,0.109546642942419,-0.15022645560663,-0.0241615109914673,-0.0594709338704686,-0.211528591754211,-0.103883560261583,-0.129755863593186,-0.111530031412132,0.115468686361251
stable,0.0629747442165333,-0.0764041324937188,0.0016417654904648,-0.162282251430416,0.0033188942481803,-0.0441221610516136,0.215753362809839,-0.206753485877052,-0.186533858924598,0.0148531784683814,0.0347269621515396,-0.0455785144807385,0.0711735710590382,-0.0599290185281225,-0.0765608118575876,0.101939255172762,0.156454316906482,0.0421871210055409,-0.34548463700645,0.0481761811624539,0.0717061353829555,0.256556609520469,0.0015852302623669,0.167667628250126,0.0712304492276672,-0.0541314313596914,0.041186766597815,0.0470529048257577,0.156739311490087,0.0660217501005809,-0.170086942544999,-0.0749793688689722,0.0964067359746007,-0.0214750213209348,0.0502457422864099,0.261620089006109,0.128392134156238,0.175608863412818,-0.120331949099932,-0.0218989723792228,-0.0601513043483502,0.183816706202892,0.0247278443407599,0.0457841371952929,0.338692634115903,-0.0193284811582886,0.0772896067580579,-0.0905949302776096,-0.0390514796614204,0.0347624892768969
stable,0.0281300576835895,-0.113119177600837,0.0100863994285326,-0.294784848390856,-0.0293771440136217,-0.150927776421408,-0.0214593269283077,-0.299114410983399,-0.591112305567124,-0.124040086924725,0.29419111476619,-0.0578882270371285,0.0572370785422947,-0.161418511523869,-0.0982309750364642,-0.124949792500384,-0.0065243653175613,0.0222859705915692,-0.0614732187347573,-0.0494387314559728,-0.224465620346668,0.292289338930408,0.0880016462554619,0.331056396147758,0.195258551148742,-0.224100605578571,-0.0005441367569382,-0.0338650301290081,-0.102048704239663,-0.100085514504657,-0.291414881428569,-0.0486138945649706,-0.227756874552647,-0.0789886660787578,-0.137676560949976,0.0241240884806313,-0.0970593251575522,0.0530865178346767,-0.0762703124072833,0.0177428396485467,0.0098160173250454,0.315506448409269,-0.108548848038801,-0.157548679418639,-0.0181004263113156,-0.211151868274292,-0.0261809095455484,-0.169425762859081,-0.0713057974353457,-0.051982326687938
stable,-0.136284292176772,0.111216095915167,0.0940133629317799,0.129853662491882,0.0137334212912001,-0.014738251351038,0.0966048928569617,0.248031810654885,0.0950366805450306,-0.162881196451934,0.0210170539049911,0.108535286889169,-0.0022242687351814,-0.0908041411680857,-0.0062269080148222,-0.0623141449390022,0.0079786548219127,-0.0226932180101138,0.0270303765530587,0.120934535586623,0.129750300570038,-0.0599132998282072,-0.130244020330886,0.267645903448177,0.0094734430534422,-0.0262020851618979,0.179213874510849,0.0463417146186088,-0.110079320939338,-0.0754377764132971,0.139829427249089,-0.0305339307447422,0.041963232455019,-0.0617632441492032,-0.0046333159695702,0.106770016231569,0.0037908941112059,-0.035624380999539,-0.0087395041790007,0.203810427494598,-0.101419199594804,0.109372459515614,-0.0041718427503167,-0.0711102052446295,0.0449242047033461,-0.0011455075205717,0.0381392497837994,-0.0320668337732784,0.0230926549883971,0.0708378025551468
