group,CD52,CD3,CD33,HLA,CD45RA,CD7,CD49f,CD194,CD4,CD16,CD5,CD195,CD152,CD27,CD95,CD272,CD278,CD58,CD96,CX3CR1,CD11a,CD244,CD62P,CD267,CD2,CD226,CD29,CD49b,CD28,CD127,B7-H4,CD26,CD144,CD1a,CD36,TCR-Vd2,CD158f,CD337,CD336,CD307d,CD150,Ig-light-chain-1,Podocalyxin,CD224
progressive,0.368604661947267,0.184410710397995,0.2162430051612,0.280199970263469,0.249712179583608,0.249073352660981,0.16695742982351,0.138262046683025,0.287810061973338,0.0534094392243493,0.114243698942149,0.228811146602224,0.210120702475368,0.184531882637862,0.145443630058406,0.240083006211794,0.18173999583613,0.144680837537223,0.182802414235012,0.156806650622211,0.234193508379553,0.146182506597388,0.378539122979633,0.234956595492814,0.21618325713288,0.336882512837889,0.289491562021853,0.176362382006187,0.0652352641975332,0.0386934049855587,0.128256037156925,0.0460193292745893,0.239886999046317,0.221993620969536,0.168993363497476,0.362808032257672,0.321878425952182,0.386518396256608,0.12904290295205,0.16205122688569,0.128518306527917,0.128936852765,0.312448969184925,0.248013465733243
progressive,0.0211298421492253,-0.145351507449125,-0.151104639790413,0.0052104654127531,-0.0811641162429935,0.120396091545426,0.133085092283747,0.0420720947729112,0.0611918064265609,-0.35441453569664,0.231279720960137,0.0444064024289056,0.154615960208397,0.0097896784148307,0.2343045532224,-0.0887626211052087,0.0857348098100002,-0.0644705912329125,0.0202751045163826,-0.127419227323683,0.15480714543413,0.0414356314645097,-0.145594017152785,0.0218163474767538,0.197031274072315,0.143532039249084,0.0860819110489829,-0.0164262886568118,0.025030370200929,0.139898478484882,-0.0866371555860587,0.141919236219262,-0.0632051806958849,0.0583060269183783,0.0226459308267779,-0.112521535397058,-0.0328504992697447,-0.0044338145706359,-0.139577918733773,-0.0327094821244032,0.0982170685135319,-0.0100928311028017,-0.0012439467771885,-0.0830722492800922
progressive,0.0373293406433241,-0.177797681725695,-0.0451322901174479,0.0845674612814323,-0.425213819401463,-0.321701388444365,0.0684690531552468,0.404819967180676,0.0788849494942869,-0.141121052075169,0.219593031934983,0.0852406171890663,-0.036496684684985,-0.0499173823941383,0.488808354032921,-0.0630034672836334,0.471827636309037,0.0321326936362247,-0.061387166292366,-0.046935414749374,0.108659026982096,-0.0113152371930287,0.0032129559580592,0.039004369478599,0.102430085230469,0.0896216579562263,0.128217746646478,-0.0900888918736429,0.218841351352934,-0.236740114509207,0.0677295947772863,-0.23178142455851,0.0113896793531305,0.103192876322831,-0.0663576408472976,0.128414166671692,0.0176510896097564,0.0372700906215841,0.0040433270485335,-0.0368830033366092,0.0780168036058037,-0.0589291341998806,0.0272661388653607,0.108482892417901
progressive,0.0467865145562672,0.130419074010604,0.179665353741629,-0.017631974341222,0.0978168556641925,0.136372568184593,0.0230252405739456,-0.0849471551075949,-0.0077944217424092,0.148810821044955,0.0176558095292077,-0.103085051460012,0.0706971091644521,0.166986700392954,0.0066274826860888,0.112814925323731,0.0368965958610968,0.0177962293872811,0.0439052992189597,-0.0228311797307553,-0.008352640850968,-0.0124704107087758,0.12558515233932,0.167642610881567,0.0016662796446514,0.0708076949793039,0.00055307056668,0.122109396791526,0.0873830134466303,0.071504096901882,0.0308529268038875,-0.0970608310676162,0.114120574820787,0.0695599051162932,0.222765333403058,-0.0329807836942049,0.0537013475571373,0.0867929350077341,0.0527289198079593,0.0120624767217254,-0.0129023595533722,0.108897961482405,0.0966419332405708,0.0655263482486254
progressive,-0.245285752444945,0.215919079264339,-0.450243425486626,-0.413682163408031,-0.110773418408816,-0.148795578182157,0.146367131091593,0.0834955596646681,0.0561056641383614,-0.274419100967636,0.277875519603345,-0.365221834896378,-0.153271513770221,0.269183793442936,-0.269714277166853,-0.158380187152568,-0.0488840587116988,-0.340743771743959,-0.0950186208256034,-0.194854038177519,-0.496638100369315,-0.452755075827137,-0.0257334470969981,-0.166135391669494,-0.157255888947771,-0.176272766487827,-0.256217265692694,-0.409557869774019,-0.31083267864751,-0.0197109970795234,-0.214202268848813,0.0544709831508862,-0.147240983868682,-0.0117178248184223,-0.36741848913543,-0.0670999463576788,-0.0622471151574049,-0.14837318265051,-0.0192655078597971,-0.236342399477248,-0.279965468249888,-0.35963655754049,0.0351843934812948,0.0040189330683056
stable,0.164495706324633,-0.372233460441478,0.0273424865679508,0.0540295451297905,-0.377502836562641,-0.639277482520445,0.366750864472394,0.138076159934946,-0.0801792456177734,-0.0404778883669024,0.122419432936547,-0.0841468443429755,-0.0465854932612342,-0.0343556192999023,0.195890489000933,-0.0312660338753578,0.246940418929018,0.0101350814563293,0.0308619761783992,-0.0735396607589045,0.348729272780983,-0.0107128657249766,-0.118211954389762,0.0428316494807321,0.240748816716875,0.187004315511142,0.355055748498018,-0.0557597225630634,0.181870015036491,-0.0815408967893587,0.0450635361232241,0.0069207932486677,0.022506227048558,0.0228626049426315,0.091175018758998,0.0879054975110735,-0.0225053525122362,-0.0388863461978029,0.0109289764691062,-0.0225744008412914,0.0497799350922718,-0.0851975077983651,-0.0400097489195941,0.0452758050372683
stable,0.266878855261262,-0.0974837599593159,-0.0096929003543443,0.36966465323387,-0.326820167422622,-0.213223579993463,0.357610331926929,0.262560970801484,0.341917955079181,-0.0253372871963634,0.277781884250295,-0.0178956658403545,0.0910618827656148,0.141320193826553,0.515317001428637,-0.0082376672063909,0.239233072054902,0.207743581091196,0.16402272094881,0.0130230232423482,0.481806740907965,0.0404590739949576,0.148558772379747,-0.0463943233046365,0.601446664447587,0.221036212589096,0.433605077298419,0.0178684864348729,0.379395197462648,0.357460399012091,0.0386827098266752,0.350451087824718,0.0982822999332842,0.0099472726769058,-0.0824698255057028,0.0913960628349193,0.0555612575177088,0.0214107666639315,0.0338485937482332,0.062449772215213,0.27513374345906,0.0501641300834505,0.0537510313723159,0.253324708064415
stable,0.163376711015003,-0.251607419593415,0.0804629657202132,0.212283120558028,-0.514990584296882,-0.578186641509325,0.407512354037652,0.359281094194644,0.196228992152116,0.0266922937177858,0.220032953843977,0.0749930775175403,0.0264452624395915,-0.175338544273402,0.516383114894836,0.0060655556137762,0.227860045516003,0.110586810602268,0.0868045744985559,0.0090669759122391,0.323698742535489,-0.013401001265057,-0.0834286958769699,0.02940138892092,0.283052737263906,0.238081072734653,0.419434479168584,0.0803558343278285,0.271582400130127,0.0711187464401392,0.028873448902916,0.0549305768894408,0.0241256242642064,0.0313893238661494,0.196876687114829,-0.0194164976317148,0.0077724720442023,-0.0191049659285125,0.0025599253333808,0.0030479994144693,0.154899199766427,0.0551667184318273,0.0168586121214167,0.201364097321288
stable,0.135954231895774,0.225186446144274,-0.0164605169837646,0.231875677462696,0.0695163386109718,0.0701967122066265,0.044351470063236,0.174946018393259,0.356487782573602,0.157122881956458,0.261804727545908,0.0591924142848721,0.196690206427424,0.172317973134404,0.323295882162244,0.0917192920618423,0.386945085646528,0.203577325134946,0.295188470732641,0.168604311058635,0.245316626155951,0.0788601389517826,0.270613147704786,0.0764540345828678,0.245851367706485,0.286149950237524,0.184009381252055,0.0829657561774264,0.254327420065297,0.114553252277247,0.237881971037857,0.0692910867471138,0.138841262850684,0.17994020962688,0.084917899470524,0.186068571322382,0.244392398364571,0.0983366141803634,0.231711644637647,0.128745992998121,0.257407335443657,0.191999292869181,0.179080260757207,0.268661921892883
stable,0.354382471025951,0.364711066077137,0.113398857467725,0.0883061482175017,0.26664894009737,0.445505610406037,0.122776225678475,0.148984059549464,0.326191525251656,0.0790900463376916,0.391422112506597,0.108465885106363,0.355333924201801,0.404931036296061,0.0904876178932712,0.375251965917612,0.282436208444724,0.361845250987133,0.363448508367687,0.351485688328368,0.200591479567173,0.172493066220897,0.0253427310464075,0.358403612884763,0.172384366843818,0.246925843497492,0.116772914628463,0.213606165603742,0.206341601551008,0.123917411511363,0.382576486854468,0.229300693402076,0.404011869220126,0.362393604761502,0.0792430244039837,0.1406854603705,0.392807233404391,0.439720162222408,0.350722218337129,0.408864074331494,0.358022156895393,0.179729679499542,0.372731739480057,0.252499897090812
