group,CD80,CD252,CD117,CD10,CD45RA,CD7,CD16,Podoplanin,CD32,CD196,KLRG1,CD107a,CD95,CD66b,CD35,CD58,CD24,CD206,FCERIA,CD254,CD2,CD38,CD15,CD193,TCR-Vr9,LOX-1,CLEC12A,CD94,CD85j,HLA-A2,CD82,CD101,CD88,NLRP2,CD258
progressive,0.158461912612418,0.200484788667475,0.13876732311498,0.164363380523731,0.257603307976858,0.405048939993527,0.0550666399722767,0.181348166067865,0.212655152042818,0.0520031141341239,0.301289911466944,0.0560333058357166,0.0068230134827996,-0.011106847903722,0.0428797351533419,0.201001188951938,0.0303400376751959,0.214589735736804,0.17749056490545,0.144555234281698,0.322116714806113,0.215600889614107,-0.0630045693091674,0.353666485702846,0.185631136128694,0.246018236575226,0.0809538440174918,0.141789786565862,0.368943162467274,0.164433366414739,0.102665392446632,0.155511538984674,0.258222027994669,0.159194724312121,0.271262693978343
progressive,0.0559017023882874,0.028826990241972,0.0823347508668749,0.0882174138874675,-0.0062721910624075,0.104586948580975,0.0021137286192409,0.0005513758320098,-0.0356768902265014,0.221702579521797,-0.172747632907419,-0.023330237074424,0.215794119325818,0.0040612760593795,-0.0842412682199478,-0.0706406855881876,-0.0467778812161467,-0.0528563513509442,-0.0329494118267478,-0.134172711068653,0.275978404445539,-0.0891551942591755,-0.0290064657138119,0.0625401678346332,-0.0959237989793706,-0.0550254819314094,0.0231652376404745,0.0014996646713715,0.0611740012493995,0.0226952728150314,-0.017470219291187,0.146432504985685,-0.0438959684983555,0.0605641024747339,-0.0284685909722833
progressive,0.125510040903371,0.194840726312784,0.0309433220104486,0.19512904227051,0.173243364418884,-0.123379048055006,0.138707985932097,0.200547638718113,0.183734817549135,0.148373108732176,0.0449780529452472,0.120012022267297,0.0842075950965838,0.153813277411304,0.159722371956649,0.161755982199327,0.0655621266978735,0.134426253549274,0.213523156688318,0.0579358248677388,-0.0423424871619529,0.145851899287687,0.17465687594577,0.224200613446951,0.169528738784748,0.108627730037865,0.119478336991475,0.149512711730247,0.112473119807384,0.120628209873557,0.195453038261977,0.162366804514815,0.208201409870594,0.195921699633633,0.209777824896187
progressive,-0.126691947802693,-0.0759914282177896,0.0248053895202245,-0.109555425926836,-0.309400216994293,-0.235696798854296,0.119681624932083,0.0203000209611071,0.0065988849482425,-0.0074084251573225,-0.047942518389362,0.0292996086785748,0.353929358453367,0.0902980121014608,0.0690146301115416,0.0496881765949077,-0.0438719026632639,-0.121149759920223,0.0622113359251326,-0.0343527776259591,0.0185012817872987,0.0421467877032435,0.101453396457175,-0.0898688833371852,-0.0295964914846876,-0.181740432002615,0.0345172584940696,-0.0653916312894305,0.0119256086090537,-0.0592744850854677,0.0364413273458815,0.0041665576971127,0.0107879525777261,-0.0801460828339653,-0.04470907656656
progressive,-0.646806483265417,-0.480659458715947,-0.548587843770935,-0.466563779629565,-0.468769631544592,-0.146381673211648,-0.766702836547909,-0.513765652334432,-0.520055245524642,-0.491297780950504,-0.533719955440352,-0.58977978814772,-0.191829555952202,-0.733568019506134,-0.513838144972796,-0.660059836203547,-0.564765684369557,-0.59892447558683,-0.49223214421917,-0.550874073051434,0.20433960481024,-0.505515975587889,-0.74996639983652,-0.580982294023352,-0.454416536751592,-0.557560928661375,-0.558603023596481,-0.532321267477435,-0.459746673015096,-0.453181034058231,-0.458101579161304,-0.493815870504214,-0.575884452824868,-0.450214427673233,-0.521936981177491
stable,0.0990749321681622,0.123454925380483,0.089339575877623,0.0876982814751828,-0.0390367995603343,-0.262857792427588,0.248996413106829,0.0471285870710878,0.101018993175706,0.0232476712011935,0.0303033884077631,0.0671926699887855,0.0158221800935981,0.25951025193048,0.203321818623955,0.0105578342860343,0.127410685540295,0.164505423873863,0.120891963248968,0.143549630702683,-0.193473891876132,0.123248124341757,0.18061452063364,0.0874906811726029,0.0300245749914236,0.142136721502021,0.188384253360827,0.0654574416857816,0.0458650831108497,0.0895420638311408,-0.0393206199107779,0.0510812584342522,0.0926732499260267,0.0540115420126328,0.116214492892815
stable,0.0808391961470528,-0.0276343920585968,-0.0670473237479392,0.0308843115139045,0.222590447421366,0.220063335907049,0.0003165266021489,0.0303580494486488,-0.0505142805425532,-0.19180532702293,-0.199497644839173,-0.079596624730612,-0.396202082346308,-0.0789250421082273,-0.0345640709013179,-0.126517102040964,0.04245486677943,0.0235033788701186,0.0408473666536268,0.0585205771639647,-0.401708170201829,-0.0168308305402057,0.0250675516552803,0.0128653741938144,-0.0565887700246404,-0.0529756829346955,-0.0076695656619105,-0.0524510551537741,-0.0111066715978437,-0.0670475944928829,-0.101303108168773,-0.0529509570097158,-0.0422575915951673,0.0812058101675877,-0.0280143449632284
stable,0.12692294502676,0.0445402693631765,0.0015450138700311,0.0638423202065039,0.439984562371108,0.453201421406737,0.122028900111773,0.0517683555794845,0.0077046514117562,-0.236276642569502,-0.12488233523208,0.0274683628983137,-0.424286970235948,0.103256446528476,0.083437274100262,-0.0338287329861081,0.0644344847694221,0.0916927203339809,0.100450188150388,0.0790978187250416,-0.496240391371028,0.197372988455885,0.138033339755024,-0.0683649508936677,0.110847663562946,-0.0123406849985141,-0.0382347320854803,-0.0023372977127414,0.0873502224782004,0.0683714794464239,-0.196490269038748,-0.123389953009777,0.139205371744762,0.0732995518805098,0.0474426451039555
stable,-0.0667649252068986,0.0631560679036276,0.0375968801402159,0.081904698848521,-0.302001408800854,-0.510180000813712,-0.085991103008127,0.0354830839140628,-0.0368120162329845,0.0405839674584362,-0.0009153044659459,0.0731007513458933,0.488364035038499,-0.0298308337719598,-0.0382980488069667,0.0561157285382164,0.0011383032881791,0.0860971708394,0.0161302206174916,-0.0299130433316179,0.340620857729833,0.262443875230025,-0.0222657070090827,0.0214803242292244,-0.105940054748923,-0.0509766450827963,0.0143884813655529,-0.0143994633568711,0.0589720516155076,-0.0329277237451566,0.0424862607766361,0.0175456139934108,0.0202157514043389,0.0038591326693404,0.0315142366221805
stable,-0.0464621609479472,-0.179621248076301,0.0346909948793798,-0.0005143759606213,-0.0817208436747027,-0.340489918029005,-0.0169752329319597,-0.0501369463585104,-0.0926566569724933,0.0563754460696093,-0.0482762502439621,0.0682943487656854,0.160010925828564,-0.0139369140911028,0.0620351894917129,-0.0663991329929366,0.0060936023712413,-0.142677417786882,-0.0382760791328465,-0.033700180418548,0.103791561334515,0.0848280717770959,0.010185442897027,0.0248003707717748,-0.209858219030765,-0.105099391672164,-0.0053915535183276,0.0075945042309245,-0.0203138179559045,-0.106416740875168,-0.0845527768508153,-0.0704129587222341,-0.0773367749498719,-0.0947697282409854,0.0085524913252004
