group,CD3,CD8,HLA,CD117,CD45RA,CD7,CD49f,CD194,CD4,CD16,CD31,Podoplanin,CD5,CD62L,CD107a,CD95,CD1d,CD66b,CD35,CD278,CD96,CD39,CD24,TCR-A-B,CD41,CD226,CD29,CD49b,CD18,CD127,CD15,CD71,CD26,CD36,TCR-Va24-Jz18,CD337,CD336,CD307d
progressive,0.232628575718028,-0.0768363519177284,0.0854669093613026,0.0579497636960896,0.184726026192499,0.253228456259016,-0.0149961668511525,0.0176427468785851,0.241047560752317,-0.092817514426258,0.142244007647366,0.124996647604675,0.0394910629797116,0.346773023105767,-0.0012160791123433,-0.159816349062414,0.197573619576257,-0.194299983925804,0.0972322240651753,0.138376425986068,0.117869944005417,-0.0085664514807811,-0.0769403844984781,0.186797833724638,0.233145104398307,0.215100899574081,0.127609598743978,0.240055514681469,-0.0239305140572012,-0.0116017580880619,-0.0994078826335323,0.0820944379151494,0.169793265458334,0.177100068892192,0.0609551913461377,0.148788134307596,0.0678000256488199,0.224626185064235
progressive,-0.0564878475936107,-0.0689138414018634,-0.0050510517400683,-0.0423233969642098,0.0902195153746787,0.106665476569616,0.347636064011131,0.16718768148594,0.216149417338599,-0.320630057738064,-0.317557551028368,-0.192148611755078,0.447142945222756,-0.223986662988435,-0.362240970861396,-0.0089926790042083,0.0695732059314136,-0.3856980678111,-0.302977470110005,0.0150084116117835,0.141502414947959,-0.155928681504451,-0.305430313422271,-0.0856467862564053,-0.182680470292938,0.0150734584445151,0.0484280397582239,-0.0756474599571414,-0.29276503431539,0.313990846467552,-0.335630302043352,-0.294318248206938,0.0124375415744717,-0.0006325242748169,0.0522641842493097,0.0689414121218292,-0.123831450355264,-0.0312935889601497
progressive,0.281802905384443,-0.0747231116414891,-0.0326207606829645,-0.0130255516232329,0.357535584631627,0.450857194747445,0.125635771759449,-0.320111152454018,0.116392650677275,0.0861031440131381,0.0278453393883504,0.0089743478629947,-0.0117006420228619,0.0061212624812131,0.001038799085989,-0.397390944435671,0.0584534359564026,0.080397088629382,0.0183007260420667,-0.337758425719968,0.0997547450207904,-0.339481572513478,0.0111061931756871,0.217802717689404,0.10820963657729,0.0454648748551906,-0.0162557426206067,0.118433036638982,-0.0599127910959962,0.335481508142732,0.0776328056131846,-0.405428642920558,0.30619246092095,0.0946758040101323,0.0881952294203609,0.0162516412920239,0.0439340149354587,0.0703802867741148
progressive,-0.213661612758903,-0.135167704675822,-0.0189777405503852,-0.0292865876620873,-0.406346388386195,-0.319451244294055,-0.0430690756967347,-0.106879683824836,-0.043066629585689,-0.0877252867756696,-0.20146653246305,-0.1021096792789,0.0384960834936255,-0.091969368063131,-0.0569749227729604,0.170814789171302,-0.108715748163703,-0.0247442980999465,-0.0698231307131985,0.100096902683767,-0.0905153972050861,-0.012036044590205,-0.0694729806627296,-0.216701575100348,-0.231583017924602,-0.142959247258087,-0.065858149465031,-0.149890784827153,-0.126093935059108,-0.0945666935933511,-0.0203171165174183,0.0022533365779898,-0.109474598821331,-0.0335890556653967,-0.104895026536432,-0.0874712291384912,-0.182650814376618,0.0026555553615122
progressive,0.393511573281405,-0.307120055446342,-0.15882050171571,0.123468138612838,0.0908328692792339,0.151766538145861,0.334218324643561,0.122979905650671,0.32197351911816,-0.0701671387818037,-0.137252067890963,-0.0904321375309315,0.297551408098973,0.0820281650563984,-0.0842983676253024,-0.250179046927981,-0.226870395606961,-0.146738328135116,0.152360786022924,-0.212226827782887,-0.0686866631589002,-0.0402866186779061,0.0333281786723842,0.179493804729806,-0.395040094310164,-0.181335592005166,-0.0514656068371163,-0.306702289428647,-0.358267773914675,0.358829742288596,0.101018914207098,-0.478225085072352,0.272850106510348,-0.32167692235015,-0.243136254483268,-0.0267171141288606,0.099734622682551,0.0275061665446653
stable,0.137969408896899,-0.0390038388819205,-0.0974525537050119,0.116178042241477,0.304926788280025,0.492607523348191,-0.196860083575386,-0.148857858185963,-0.0241045570623048,-0.0449941233541304,0.093156389520411,0.0218410446575247,-0.126824394691109,0.0794576079072689,0.0033485625403626,-0.292794558451094,0.115557248127734,-0.051671707867928,-0.0222849545397699,-0.290368821844647,0.0102828642875865,-0.165096342636452,0.0323797912795349,0.220268038760859,0.118010195985224,-0.0713678035574476,-0.237893025937235,0.12198380413808,-0.165043725168861,0.0869788592805185,0.0471136253479715,-0.216170506255533,0.134173544891266,-0.0311889825970469,0.0918673652341739,0.115024169191071,0.0487902534504171,0.0888224036843077
stable,0.363745423660822,0.0769084778559837,-0.137918879747195,0.0609061742092739,0.358396215472202,0.452113454868653,-0.0762419643794223,-0.211649289437556,0.0814057808330503,0.135775910474869,0.120663174839838,0.133838895743104,0.144845549611904,0.373359008030612,0.0356200317218466,-0.428948743894386,0.0624523266055288,0.152327698176832,0.112915018714867,-0.079157609078862,0.0410281098443565,-0.177075675103764,0.039559444071508,0.303392939025882,0.0791177284727718,0.0022796651335371,-0.15695182115615,0.0264665347988175,-0.194625929004569,0.0944480405264231,0.151623543484028,-0.234588409578652,0.0354669006359187,0.0731114826771236,0.114011236773853,0.108715499075072,0.151714198133924,0.0884680262720963
stable,0.224744499032464,0.0101906323739806,-0.124143527403127,0.161258377302655,0.399323977557967,0.410516747385528,-0.113810807082773,-0.174781828472119,0.13902666943063,0.118666981412845,-0.0049785248492422,0.12156928729317,0.0757563270466625,0.198077083743342,0.0169435405245743,-0.275270252533509,0.119026014436493,0.0694641719812979,0.0739575621727142,-0.120095159057609,0.0403855851099878,-0.0547026180639967,0.0579546844869652,0.230976210374467,0.0515604914486846,-0.0032891735828424,-0.161830461204155,0.0384820901987941,-0.278751535495285,0.121260115772841,0.158984972147145,-0.215457582673205,0.066172890403481,-0.108672289529018,0.0577548755559097,0.117752689268352,0.131019778970168,0.122705406707683
stable,0.293452829922996,-0.150025066894835,-0.0193644233772422,0.0332641942210223,0.235781136625789,0.57949276546815,0.0683992268232218,-0.277053617187494,0.135659121819493,0.119922938014475,0.104954727405786,0.0245091090050177,0.198307857468221,0.0767972354541963,0.0277108958874147,-0.37236436946079,0.0864360807159901,-0.0123189814664078,0.120799128062474,-0.213432562513294,0.184322161730093,-0.0991625041106747,0.0181808635952353,0.28908543621284,0.120003573707641,0.042996326454051,-0.115387138369219,0.0698494994118685,-0.110465862321344,0.16195510883221,0.0147005589198573,-0.29994111822039,0.17415574585108,0.114611467759781,0.0884087083859527,0.124403151593327,0.124176274385567,0.175332671584987
stable,0.17103298476397,-0.0567396207571591,0.02310771213047,0.0216642988986144,0.0621364244359403,0.36178856905302,0.10007935077137,0.064140483626674,0.079696448926493,0.160220509749872,0.0590744654158592,0.219863271308502,0.152855068333689,0.297327812402338,0.177345583341648,-0.0942213036818223,0.260428415110684,0.19875931484611,0.0542158844646925,-0.0518439355680803,0.159600481025104,0.107773504600551,0.144883196006335,0.243186678743696,0.0943837749009681,0.219032188441847,-0.0237266811496111,0.232015068051579,-0.0400017338815033,0.178558449600959,0.145128588453789,-0.0140626444594859,0.0909941771552789,0.18697426506839,0.179780329674423,0.303848353483711,0.237947190901142,0.322159101412612
