group,CD3,CD90,CD45RA,CD7,CD49f,CD194,CD14,KLRG1,CD27,CD95,CD141,CD35,CD278,CD39,CD11a,CD2,CD29,CD127,CD71,CD26,CD207,CD73,CD305,CD133,CD88,CD224
progressive,0.430510757543104,-0.0171832912719009,0.400573840326357,0.458826087132709,-0.0762933154972748,-0.181185403502927,0.0110852354622746,-0.0908709484687367,0.394737626684329,-0.12946462571158,-0.0338985482252022,0.0359334406451865,0.0331300618548863,-0.0587806761049306,-0.0604716561718438,0.0028374042591552,-0.0009900553852431,-0.156573948128381,-0.0013789378467301,0.081496764772371,0.0304984703373756,0.178309997803466,0.314910614330847,-0.119753138715687,-0.0586689793861524,-0.0834366972961817
progressive,0.0949389240247107,0.0797522236643775,0.256248463330951,0.128131856022924,0.254540165259878,-0.0507593210372946,-0.0621137544500643,-0.0167926590660638,0.128157688328216,-0.122436229945552,-0.0475453931386091,0.0818242936134278,-0.125112610710798,-0.047577934284084,0.0667008492553353,0.165539425722834,0.141630168836332,0.268442782363976,-0.081133210634604,0.0261700472504028,-0.0597819979478782,0.186332264380296,0.0152592863570296,-0.0696109507997167,0.0690862186107611,0.0447138398066826
progressive,-0.0328079495471848,-0.0050936807398827,-0.0977300669796906,0.0481777927723785,0.347497223803729,-0.141303543162651,0.0409448437259587,-0.0005824298649402,-0.0321759602015165,-0.06244609299796,-0.0163911306940184,-0.0991596612025984,-0.152198406621492,-0.345138269303275,0.163915527805705,0.200307690108453,0.137476837894551,0.259329284798571,-0.370256926818957,0.335128605857338,-0.0496730770387877,-0.000206636913016,-0.0471867979095092,-0.0364532337484528,0.0120301383610346,-0.0710930627825088
progressive,0.189572262800456,0.122384431214437,0.323075081741433,0.259775186991676,-0.111487675737797,0.0216008355842916,0.102877222498375,0.0277400762438086,0.115795606558075,-0.264058079268056,0.0842056306830724,0.181246651968353,-0.265403201146512,-0.161637470778273,-0.112303710035801,-0.137477005884962,-0.134970864867453,-0.0642799716478774,-0.281101244249186,-0.0300591216207727,-0.0214193929778444,-0.0647923756080663,0.111061168216097,0.187594067390869,0.11716169155923,0.0622133064635231
progressive,0.270499678387105,0.243344765135579,0.154722655453614,0.320368516086042,0.302179294261217,0.163595968559839,-0.303187099888097,0.30555017562938,0.265026028320719,-0.0516242477787897,0.375958281502301,0.300694141752439,-0.223416401324311,0.0194957240979377,0.0701375630505417,0.175928087201531,0.102622666870653,0.344366478197777,-0.507375433912502,0.35239012167954,-0.0873260200731072,0.401872809274083,0.174878114661603,-0.0554111155492732,0.313911064204698,0.25201801825252
stable,0.184864509963699,0.0460787791225784,0.247551415706997,0.516976474420954,-0.274182059321708,-0.180288023279083,0.0226028725628456,-0.052710312215329,0.11463236569758,-0.292016598434596,-0.0083312271288621,-0.0001968581982745,-0.372095209577192,-0.169946887385268,-0.351619303785792,-0.223964777734295,-0.332375619161402,0.0021782872332071,-0.228898144153541,0.0103016025416722,-0.0308788348685752,-0.0142872967234063,0.0432372957770188,0.0680487569013826,0.024125658572455,-0.0906030303803738
stable,0.0841565181497294,-0.11937485213456,0.106364082107787,-0.0412445954145356,-0.110971225446267,-0.479610778287846,-0.0204259141395139,-0.0514893923284782,-0.0519171536882032,-0.470204086267463,-0.038966113786899,0.126151302138866,-0.273756350616768,-0.284211632933611,-0.207218757723534,-0.185565150508519,-0.140633157170059,0.0737947508620604,-0.154792926156739,0.136571889112115,0.0305999751899437,0.223136188984365,-0.0992900347889064,-0.106581316266515,-0.119456483183514,-0.217591205043605
stable,0.200454219878866,-0.0087346855447751,0.272480283491828,0.295543066745811,-0.273447826377781,-0.328531732514957,-0.0303716942529581,-0.0342942736912109,0.056970661289269,-0.416499371879046,-0.0334957677111834,-0.0100765452753545,-0.367101161177209,-0.160915649745981,-0.246080340740498,-0.20421926431498,-0.290780813547027,0.0774365044112282,-0.375058586619039,0.0140744282038127,-0.0553028209421353,0.0273939886520907,0.0292646903546179,0.0672513540245649,-0.0505657592889316,-0.170345831552209
stable,0.177730445771055,0.11459345343878,0.263462464057995,0.412520177790025,0.0022922338084897,-0.260616081220778,0.0888178136926787,-0.0019184703216883,0.163163881265167,-0.305430158581105,-0.0088416743205524,0.0163319242573945,-0.310878723059901,-0.226909941054753,-0.238367064903192,-0.321096481009882,-0.201317913336724,-0.0495049353369601,-0.319199223005928,-0.0149196409615362,-0.0174426659685637,0.0593163206655967,-0.0050931181811045,-0.0534326207233335,0.0185749083871832,-0.083468680255707
stable,0.0162303106121863,0.101756716866618,-0.160267223967352,0.116582238224939,0.149329694184052,-0.0224921383048687,-0.0861632381993771,-0.0299398044275524,0.0992754664267565,-0.145047855663452,0.0501067894259527,-0.0813815064663447,-0.400360359197466,-0.0428911166753782,-0.0985812931878183,-0.119246435803606,-0.0456638715719009,0.0959006920176626,-0.245812728433942,0.0423144411563851,-0.0370685091617324,-0.0736454235536398,-0.0853867681168634,0.100142879362114,-0.0302771948257358,-0.0593502798854292
stable,-0.0210913855929758,0.106653002518692,-0.0184442502115245,0.155998380474721,0.0815169850786282,-0.0257086410162993,0.0477443680308852,0.0794061322041358,-0.0113545122813175,-0.0296646395886837,-0.0741745359230198,0.098633186589346,0.0674170991130795,-0.070981133027769,-0.0408568362643156,0.130662862736642,0.0601522816470555,0.126435773533134,-0.132318648175532,0.0572160092864343,0.10249385085432,-0.0058885044342197,-0.0562446972077721,0.0196868407075725,0.0221311176210903,0.146393125741848
stable,0.185793081896031,-0.369752602852245,0.130246930320261,0.304959691975127,-0.23490474025867,-0.354444882361599,0.154476098323863,0.146717723793208,0.0457390281538718,-0.458164371736992,-0.160492739776653,-0.0536782113690084,-0.244520809882941,-0.0474359542998807,-0.244949533207395,-0.125151138102173,-0.250081484835467,0.116409668608999,-0.163932926797519,0.156820061484622,-0.323224125418102,-0.001059633980007,-0.158727529144604,-0.303670575944149,-0.350973562681337,-0.315023106576124
