group,CD52,CD3,CD33,CD269,CD45RA,CD7,CD49f,CD194,CD16,CD32,CD107a,CD95,CD66b,CD35,CD278,CD24,CD11a,CD66,CD370,CD54,CD83,CD2,CD29,CD18,CD28,CD38,CD127,CD15,CD71,LOX-1,CLEC12A,CD82
progressive,0.303470460591624,0.381824526392666,0.11929563404169,-0.0192155532618051,0.254243899251343,0.29266471400704,-0.0810286971539257,-0.119427825024268,-0.0594879564174646,0.0182059352610996,-0.0155264408860549,0.198686152619125,-0.025515903303119,0.0604974713503824,-0.0013492097653946,-0.10909438470779,0.199728600227558,-0.12196697411283,-0.0069722320291096,0.0694423559954054,-0.124961660395701,0.252476669377359,0.0892172752986458,0.195674349676863,-0.0184651766122416,0.0784152366973488,0.165893577445244,-0.0531195923369943,0.166936722884874,0.0385557802201899,-0.0054048619208697,-0.009552591995598
progressive,-0.206728451443502,-0.252160381253126,-0.482079279777343,-0.137040805347436,-0.105700534900044,0.0985979696306539,0.294010056719353,0.096784458824244,-0.498960152300905,-0.3529757371751,-0.504438589708442,-0.0384844413894862,-0.58928675772205,-0.449448483551837,-0.0576726394030668,-0.484542065736466,0.107496009803139,-0.358597727214795,-0.174068745342911,-0.0233826429056054,0.0283272725429384,0.349520129823924,0.0188386658233517,-0.207463441213044,-0.0667476538691441,-0.357991514800706,0.109093226425319,-0.435652091217498,-0.226280601656115,-0.391616737294849,-0.541812437306639,-0.21811170465223
progressive,0.0770074218233296,-0.180640711767829,0.0435252711774655,0.112446463219493,-0.468209866803759,-0.394409914229485,0.252560882342683,0.318961278030678,0.0825856579993843,0.0813561498092474,0.0913311332926102,0.474650841337004,0.0149119377631645,0.0864886056285471,0.273125008879414,0.0333736053876823,0.22591724368989,0.0669594965259411,0.0076778859508019,0.257866937229863,0.0066962319268767,0.270759953812456,0.257976521548849,0.234919844955806,0.215138610670416,-0.132940007930668,-0.0159458505977255,-0.0093277881610032,-0.0123110824883533,0.0242361384821333,0.0235543423988656,0.286517845836065
progressive,0.12305556583456,0.0182037328766879,0.156495560387233,0.350142574003467,-0.143340348551608,-0.129178768792785,0.0058085442803848,0.230013962441899,0.118297818996912,0.166347004172682,0.133918158152618,0.295584638648751,0.105652360631474,0.184581987895429,0.149488046094092,0.12111035010371,0.251727936841252,0.128770214272543,0.288405572193449,0.365765369297999,0.358451747536436,0.19228444707948,0.151031557898696,0.185238924770142,0.124534634472851,0.0982165566200551,0.134774438346082,0.177731836122509,0.010950240394614,0.122835371137597,0.254944115746719,0.262290252815679
progressive,0.0882206313086213,0.189419344580168,-0.100928868777567,-0.0723902510204232,0.0562203442014641,0.108192458678207,0.13735422466419,0.0719268977834189,-0.0401573836590746,-0.0630819776947478,0.088003790378063,-0.0556593936969829,0.037519024927555,0.237122703582647,-0.318871590138588,0.0079412358187482,0.0091912901447059,0.0642151986494601,-0.350665620634679,0.0205376621771865,-0.172177413523049,0.289822293161337,-0.0344955326402254,-0.200393956448583,-0.188573480833497,-0.204121605297203,0.353773999531186,-0.0056327948485575,-0.499473630923942,0.0787137414288164,0.120727133842265,-0.0542797822542004
stable,0.108908106630018,0.253723048666669,0.0691707037054102,-0.0649914066508355,0.0825487625757244,0.186007289729058,0.195877074950981,-0.101190252209108,0.0724220677899014,0.0243946116719225,0.0078310429028825,0.0720534228667131,0.0949825063796815,0.0116120055528042,-0.19041668346064,0.0146306719256067,0.0983001160807769,-0.0200618565379193,-0.0139679265340763,0.0507518567459073,0.0724874614462954,0.257113744258732,0.102730437044139,0.123348376557342,0.116009834792205,0.0234434839087482,0.243591144947005,-0.0271880562335981,-0.0024295219333371,0.150665295979852,0.124081668643099,0.0384858746440616
stable,0.364237088824194,-0.109051581904931,0.0643433592328661,0.172045306456852,-0.267305773919699,-0.259105603152328,0.623187834790402,0.334842626624786,0.183401939477121,0.176827789370571,0.211854929684932,0.387020612279984,0.177941567118858,0.0323075682676876,0.116050996938227,0.11319705491333,0.382586265160599,0.161859193276015,0.130094873834626,0.199659566174241,0.130682363153632,0.461130087221612,0.584715908893036,0.28168701916135,0.369032572752167,-0.0546036007179326,0.39816818770346,0.147463508378274,0.0022478833993955,0.121769805718699,0.0868637413724662,0.381300133348919
stable,0.19980594396941,-0.253137825875045,0.0145110184036688,0.0386119334515272,-0.517582721562963,-0.489014902760157,0.417303310316918,0.259207615796969,-0.0155949594307362,0.0843944659177302,0.0878422904693869,0.553911398387332,-0.0151699196564689,-0.012648008351216,0.201154522759858,-0.0011226663261993,0.442296473429162,-0.020622284596151,-0.0620959457108452,0.282839651925979,0.0191209070722488,0.485954179342823,0.466534472652689,0.377475175750977,0.283504261723448,-0.132721104647466,0.222088479414626,-0.0271803738236479,0.191237096789924,0.0494015799519889,0.0913400725993355,0.299660932779117
stable,0.182038304554061,-0.203600400310222,0.0112521367249756,0.0222440432316254,-0.302930123458666,-0.559175577659189,0.0696621990842013,0.399616489956403,0.0038717183075255,0.0623761099942315,0.0974315945123082,0.487452345467021,0.0676670981965834,-0.0116642842305822,0.385750835671211,0.0696000732774129,0.313578933513373,0.0362101824531163,-0.0068846346065807,0.0461078995103194,-0.0228435757772776,0.306595589670023,0.298396032084198,0.136384701206774,0.432454368127606,0.240787481653873,0.0367709676125661,0.0676575801766467,0.23061141909581,-0.0420139791292633,0.0227256230124197,0.118538400951415
stable,0.128648532624571,-0.0689164340442042,-0.0077593896913304,0.0715548664585732,-0.201041798490053,-0.175842214825469,0.330311046907481,0.280912243890453,0.0594496586803514,0.103137533618574,0.136478624466519,0.183722212841043,0.0607236112555977,0.183086211832912,-0.164287491313282,-0.0118039872058522,0.225736520896204,0.0043814126166841,0.0851391053371528,0.15520461231842,0.0054897660367367,0.208598756245606,0.307387290376482,0.19087432703279,0.144322387950396,0.0946494269215239,0.243687327062112,0.0098798037953981,0.0020231097156403,0.174784959394974,0.186626391436211,0.0890561525487866
stable,0.195831090203413,0.167127179190095,0.0068166319641622,0.0877968765060194,-0.018435927087818,0.191520953235835,0.110849207761419,0.201402814389268,0.097689668144258,0.144240934290859,0.0471400788642408,0.218020809041038,0.110351166305368,0.0681126318854466,0.0754960369777381,0.175650537170107,0.139000569205252,0.15046787413172,0.149068189911081,0.0946270570502139,0.153950111895723,0.050350697285643,0.0961703168992908,0.0692775098558426,0.0551100725996359,0.145751897593033,0.22528878495818,0.0675797990039301,0.0251988424124114,0.0458930637814227,0.0932922869351826,0.153054768720307
stable,-0.0419301850252477,-0.228918611620766,-0.0489208103129293,-0.163628572917561,-0.248011952307985,-0.108520525076088,0.261823902352236,0.0081835234852404,0.144437181525625,0.213878714256132,-0.0066680082316081,0.277992909337449,-0.108317734779396,-0.0790262556265957,-0.0440220731348606,0.099829943841161,0.0687255884614124,0.0270677923413509,-0.126077678606759,0.340592234358388,0.0770299820405938,0.129158664889076,0.234322695251649,0.168153177457217,0.148767970083594,0.0873114368215467,0.0716520476588252,0.0164927568987209,-0.0537488748477801,0.16945419229161,0.0443779227220723,0.0972676212299457
