group,CD273,CD275,CD3,CD33,CD269,CD10,CD45RA,CD7,CD49f,CD16,TIGIT,CD294,CD31,Podoplanin,CD32,CD185,CD62L,CD27,CD107a,CD66b,CD35,CD58,CD24,CD11a,CD79b,CD66,CD62P,TCR-A-B,CD41,CD2,CD226,CD29,CD49b,CD81,CD127,CD15,CD71,CD26,CD193,TCR-Vr9,CD305,LOX-1,CLEC12A,CD94,Podocalyxin,CD224,CD258
progressive,0.407360003019463,0.247772227167964,0.493895737364364,0.250378484825276,0.429717376310953,0.428219189509575,0.40913983513189,0.433394888824343,0.352815222808871,0.126020205392148,0.435340504322863,0.392988771923008,0.403422679225062,0.412454753008062,0.340822717011532,0.441826694447628,0.185020688584767,0.458164238007367,0.30310057468369,0.0833997904628824,0.283591337015261,0.442570190757463,0.197594396884136,0.332250313424913,0.454029942262493,0.230750755587014,0.441848060112921,0.499863424887218,0.509293000023554,0.265619082065994,0.533636594242878,0.439739583744058,0.502460976186002,0.438680552339345,-0.0152907445676132,0.1053621500983,0.133240496230231,0.469801235409131,0.35575017168133,0.47687599794159,0.409631190416615,0.127217847140669,0.218112535941842,0.419815166212081,0.416685634482486,0.283121298090762,0.438517971187059
progressive,-0.0204546469879205,-0.471385201918766,-0.407470950821129,-0.556894489192528,-0.215498315232559,-0.447832311336472,-0.142459134086237,-0.164303527418466,0.151339880409879,-0.639536297961408,-0.161564289940837,-0.174049357751857,-0.26430454880639,-0.400592139056149,-0.446055076192628,-0.257816125580014,-0.497759909852285,-0.242582384754579,-0.571599614401802,-0.687185503222733,-0.615999204521557,-0.403984214008984,-0.603586229910588,-0.158492890332804,-0.181335488007121,-0.483486448352147,-0.297481311819654,-0.37594895756052,-0.0619577028652186,0.0593889113217538,-0.210096220676467,-0.159568543500317,-0.299407116751276,0.0003187057730972,-0.142277988650754,-0.605966685568705,-0.262609135361771,-0.182077838865657,-0.440590804613076,-0.237697281278024,-0.3965560129515,-0.515587846777983,-0.590595910072625,-0.357705310349676,-0.335889100534811,-0.402673848328592,-0.371617833908301
progressive,0.0925977536536726,-0.03694463055013,0.15021354750154,0.199608086791627,0.194779106824918,0.219394674803025,-0.0683773047971578,0.0172918806125165,0.385203219716672,0.32694190111474,0.0823201182693961,0.166609540780487,0.343197182352904,0.17066408513504,0.29342872584484,0.183530467412446,-0.061883130006928,-0.0727377847072251,0.177580889053837,0.354383076779957,0.279847446972063,0.227387164155257,0.249875647386129,0.128945286926155,0.127875759813293,0.140940821107617,0.341354520544488,0.0837331439808407,0.433740108413709,0.230551258763312,0.362819566964067,0.356545018329665,0.25711490381108,0.122815981471752,0.170798592254263,0.239136069873733,-0.0314851967477338,0.227768889355905,0.0976298521343779,0.122730482429773,0.153416664650931,0.12241036625864,0.225453822790542,0.0975086117086222,0.18453432417442,0.168967560883157,0.180976615892047
progressive,0.246270828219977,0.182799651657085,0.0299012545507389,0.246530426492508,0.209593020371643,0.203116460991311,0.0162623989205476,-0.0274755502880936,0.212785635132454,0.287709327068947,0.29355543175158,0.244475648022608,0.0852861790381437,0.223618551877985,0.23856611907667,0.233425406367821,0.291360340997568,0.0538517457002975,0.159452849197593,0.195605544076411,0.226735648621227,0.272508009979856,0.171424171433521,0.224501368532652,0.222308433017168,0.0511508691437114,0.17120580336492,0.083949829902549,0.128105287617099,0.238078165594367,0.196173398445937,0.245404229114156,0.157102378058022,0.202340840113089,0.0874386715929146,0.269919201571128,0.0975762349450724,0.0374380976403294,0.0717326913857437,0.227153805027026,0.15071136965706,0.165121179269484,0.142598286150566,0.167640876460656,0.234036893321257,0.267444364431889,0.268517600475381
progressive,0.0300854724830533,0.0670472848608695,0.0430699745105492,0.138228668108407,0.201463434443631,0.0903467034367132,0.0536194030106491,0.375021800418341,0.141428552227262,0.113851442115096,-0.188347006839572,-0.0396630931310122,0.116554831229501,0.0489506382675964,0.106620911319358,-0.177066011016535,0.0025478445206911,0.117110384275782,0.116720816711957,0.0644066292825574,0.199574661154875,0.120291567118019,0.135313655998198,0.233113325213718,-0.0109530337348648,0.0382558630252102,-0.0669194241699177,0.335171481148814,-0.231393884529368,0.166498937252788,-0.0960702012802308,0.195310126666035,-0.0367918450540545,0.125428390624708,0.290289229716617,0.0145462284550662,-0.436724018955964,0.0704408850292142,0.067127683370067,0.117389380946113,0.0856954424504977,0.173208104635663,0.235631614743958,0.0700194834748381,0.137707634943486,0.0931155877056663,0.045073561363845
stable,0.175103986394838,0.0210264051810713,-0.26422362179779,0.0736897287159251,0.0997327263065874,0.0537745160853298,-0.217592643309098,-0.340831675817696,0.471243947958042,0.0770139896632017,0.115962331325941,0.101110503344985,-0.0207311062815232,0.11640640221133,0.142311377018599,0.186154839025704,-0.0896854905403041,-0.176741849721743,0.147792070129253,0.0297637691226634,0.0395816891214128,0.165874976461892,0.0024022404882355,0.47668644843789,0.0862505548609885,0.0074918990696423,-0.0158633092988096,-0.288529168581165,0.119800927402419,0.386182651167709,0.319440420625581,0.452376215162081,0.115214839234026,0.0129216627737385,0.11228421802664,0.0444224637154206,0.0526799669760706,0.300919825885361,0.065953141062202,0.113809138219796,0.0705523025618411,0.095460736148128,0.0911198378077913,0.11146093232724,0.146170790132752,0.241816855817054,0.0926055006453379
stable,0.0364008691860124,0.0655914976887931,-0.27662811507135,0.0019459287203861,0.0199783586439219,0.0359205643093997,-0.406630502883003,-0.348442837004151,0.299084872207231,0.0375343617018603,0.107522587494476,0.001541705940469,-0.059949091049883,-0.0068045248411315,0.0153968039369124,0.0679105424736484,0.0303954646570566,-0.267063757826259,0.0873480555839317,0.0152564929803096,-0.0096232366169052,0.12306287510777,-0.0251113890116218,0.291684325431759,0.0167584821821338,-0.0008474635846829,0.0797483214951579,-0.347347499510561,-0.0202022134798425,0.457455365258732,0.194797333607438,0.37877876479623,-0.0775789925115824,0.0653448391005547,0.253470399015649,-0.0798264419627191,0.19720975879237,0.232792223648651,0.0167023738391993,0.0035022346819704,0.0506051256871546,-0.02544683185509,-0.0145692901890577,0.0551065846318732,0.0865570908679304,0.224318780199426,0.0249222371093297
stable,0.138356450395407,0.0095324504591913,-0.140231911638511,-0.0378794270686367,0.118580214007516,0.0543356958338287,-0.374679966174309,-0.282304522500887,0.489032080686921,0.0400060552698785,0.0045802812177703,0.0735314017971491,-0.0448998502251646,0.0725767406634029,0.105159495558992,-0.024587123292138,-0.279554156604359,-0.171450134823209,0.10476739287432,0.0356791952759976,0.0158978635445853,0.164212167606228,0.0763299531573805,0.450847481173222,0.0932280708319163,0.0545382489566835,-0.0164609612041158,-0.222244052061696,0.0247493416385166,0.511620794159921,0.344997985940407,0.502749805271822,0.0077837911413293,0.10775364588883,0.418941284395567,0.0392796076143124,0.024377926364909,0.505691582554143,0.172030879671293,0.040618012902291,0.119941626919945,0.102967857319327,0.0786740053892642,0.149973241479486,0.0812831881547307,0.279419091468354,0.0916971091803975
stable,-0.0202432115045987,-0.0724211067319315,-0.274087069960888,-0.0826826996271507,-0.0018099538186624,-0.0853872336097246,-0.321135599082184,-0.421671391495575,0.129578628821097,-0.0224512870412306,-0.030971293584317,-0.0107372545486393,-0.170198011424711,-0.0076936917722198,-0.054581941249402,-0.100887467486552,-0.180143730834694,-0.403325742681356,-0.0584509136335857,0.0498613036366308,-0.11600310221398,-0.135102594290557,0.0440499738029245,0.0620214598700868,-0.034990204999647,-0.0372082834945213,-0.0540593741730781,-0.231277800907665,-0.16489800091847,0.152343515395767,-0.0173642999174003,0.154298906824594,-0.0890439548623823,-0.109547241500146,0.0108833742253908,-0.0625238172287096,-0.0153175478957358,0.0419891149806247,-0.0397743243391741,-0.17063204066383,-0.106935134062531,-0.0069399644251757,-0.0433672063982763,-0.0888648076939738,-0.0783822365301079,0.0289765612698161,0.0129805527584031
stable,0.0490208231091115,0.0055880504145506,-0.20609213055123,-0.0010989476802698,0.0493106556103496,0.0591437722273336,-0.196802644283411,-0.199526572773699,0.260344671364873,0.17428580822126,-0.0025822471071746,0.0962658587069405,0.0720143541833717,0.0998202354526692,0.147557069293619,0.0151085154240179,-0.0725048290524155,-0.204199339411862,0.120862338609894,0.23080641387171,0.17668079155772,0.158898081072238,0.0587280874886325,0.117734191058897,0.0688201544397958,0.0805623636789822,-0.0464412848995457,-0.0737876964244715,0.0330507665604376,0.0257068044791977,0.165321665662376,0.223321772769922,0.0672397908289664,0.0609272268843855,0.160385469370155,0.201913900412918,-0.0043978073654672,0.250559658762743,0.163250539720125,0.201083294509209,0.10441803712348,0.143105187188259,0.179650738977662,0.0595912157858785,0.0845772763433192,0.134657129563804,0.102235778771602
