group,CD275,CD252,CD137L,CD52,CD3,CD90,CD117,CD45RA,CD7,CD49f,CD4,CD16,CD31,Podoplanin,TCR,CD195,CD32,CD27,CD107a,CD95,HLA-DR,CD66b,CD35,CD272,CD58,CX3CR1,CD24,CD66,TCR-A-B,FCERIA,CD41,CD254,CD184,CD226,CD29,CD49b,CD15,B7-H4,CD193,CD49d,LOX-1,CD158e1,CLEC12A,CD94,GARP,TCR-Vb13,CD88,Podocalyxin,CD224,CD258
progressive,-0.10259096479449,-0.177593918265912,-0.273872073610227,-0.509119714919362,-0.56494445231568,-0.209434335266237,-0.186493573606512,-0.392817021956189,-0.57707466444208,-0.354895560989025,-0.45127603827563,-0.0310427795604572,-0.474080450836351,-0.344665808647339,-0.255809700008344,-0.195584418587966,-0.288168964670855,-0.457268077950693,-0.172822940169319,-0.0816985990330791,-0.335249068682295,0.0121991165369068,-0.211826209638489,-0.196087108532688,-0.337013460399246,-0.305698904775147,-0.0515751948628055,-0.166280711625316,-0.595507546162499,-0.20892299125299,-0.528359928882764,-0.165920836600441,-0.377291548334024,-0.55089655683879,-0.40850697392332,-0.50963892195194,-0.0050804221057175,-0.253078285920979,-0.278645788611157,-0.26196842561442,-0.223916585839345,-0.255955626955674,-0.17487999176398,-0.285759368004356,-0.26427192880501,-0.283860021110822,-0.294823454626093,-0.338924987251703,-0.195290779838605,-0.353410484671326
progressive,-0.463941279498605,-0.454820288115988,-0.455143744780519,-0.425862793174283,-0.417043109874297,-0.505142759988331,-0.455434047625836,-0.18287548852996,-0.103688601738427,0.090555132676481,-0.261897996646859,-0.619000002569199,-0.187410860680106,-0.494434545954116,-0.499937170004005,-0.245387025097452,-0.550792819677687,-0.206272282577938,-0.642344713009086,-0.201351514723757,-0.450702789559574,-0.665025890817873,-0.525442046453915,-0.452417886215631,-0.489922508711962,-0.495905742141933,-0.618002333116951,-0.531753820059639,-0.353349968637585,-0.46767448186028,-0.105372152072402,-0.471161071431538,-0.530864547144526,-0.282077701054738,-0.181729782234294,-0.341034408247259,-0.496704886154012,-0.525442196092442,-0.566731042766947,-0.141102027633519,-0.462818163572523,-0.454704325687316,-0.620146588408563,-0.541937644968189,-0.505468350361876,-0.490914031142192,-0.501329676704409,-0.465726045403863,-0.517446995842348,-0.567839798364478
progressive,-0.241703603894915,-0.304433374025046,-0.284283124849335,-0.220041972030696,-0.401766963711701,-0.19000858067466,-0.28736756571039,-0.544243994561321,-0.477675609785989,0.133865844736103,-0.0952280213627686,-0.363715127585786,-0.324599917498639,-0.30157381547268,-0.305179779595825,-0.111324625834889,-0.334144582702589,-0.404703984350183,-0.32494159994127,-0.0060342159447229,-0.222344030261861,-0.386251412522678,-0.307057406313577,-0.30245686895577,-0.308059814354146,-0.309543344943921,-0.331113256562022,-0.330243068832017,-0.456521737179758,-0.249461893904228,-0.216425260540204,-0.31240272325139,-0.292673167636669,-0.161365909879514,-0.037143615207792,-0.195284421653706,-0.326636961010416,-0.300304056855681,-0.192939880423262,-0.0317971102720912,-0.268339335954887,-0.176212773672962,-0.355080567981286,-0.308772062040721,-0.321173008589454,-0.376505070839872,-0.35517606079559,-0.314761964561119,-0.216050371293602,-0.348329663364159
progressive,0.084481915431471,0.106811056529004,0.083628842272887,0.0744366869149829,-0.0139967009410941,0.0574806568560072,0.164169020227982,-0.150815265655202,0.0454319014712716,0.203686610870664,0.10752123038218,-0.0198089357235383,-0.124667907794665,0.0019196723646084,0.0341547040758001,-0.0321900460273792,-0.0763670318393,0.0768105177015489,0.0808479355358451,0.105582824212127,0.118238048175708,0.028711180980638,0.0581150449227167,0.0934577953210038,0.056816952059016,0.110454101171941,0.0781745362029596,0.0875283826781465,-0.0593673175105223,0.14009021784658,-0.120079398448601,0.0817032143113507,0.0428072320998094,0.106128464701952,0.160778479597791,0.0452501814586348,0.0542320685303224,0.0320706343590117,0.182633374284636,0.186729913614892,0.065018014793365,0.0800262089665633,0.0837694889755834,0.0586653065201227,0.0711616444532577,0.109127437978129,0.0574094075442252,0.0488766724884741,0.113232850934284,0.11027127124396
progressive,0.330629647071567,0.303251859401085,0.217507999963071,0.278742305420036,-0.289662971010742,0.0261083449247105,0.170759118435238,0.159057557438306,-0.592520827761144,-0.0103092833792897,-0.151800771549657,0.186493612247228,0.151508774715172,0.210432188971294,0.305512105965107,0.506866070335026,0.0629582875424052,-0.237559579937587,0.306376704607418,0.192213855563459,0.175054151382158,0.378033536172861,0.150006288312931,0.163713270979945,0.20291483036438,0.211534631173058,0.113741007514197,0.282882233895832,-0.172573411424836,0.150409443538383,0.284663973989204,0.0733626141640119,0.27059107325525,0.241904272889424,0.0902190853667434,0.294024018497858,0.113522480794006,0.0635340449499379,0.360116604646676,0.450473807951769,-0.0517604394319402,-0.159767858936901,0.189979537965226,0.179873372742782,0.136021727455058,0.221831570637752,0.162606301800309,-0.0268366024092828,-0.0239899389308091,0.242146563865382
stable,-0.122292808891645,-0.130180645293788,-0.188847768499962,-0.296912958963176,0.150078595282892,-0.0835340267873861,-0.244565067954158,0.0305411986409703,0.0402341896384593,-0.282820903048207,-0.159976473721572,-0.150436338148226,0.0162792633299622,-0.183848760418245,-0.143620251918068,-0.0385509369405157,-0.186828946737856,-0.090227190468064,-0.202375722890372,-0.108156989221054,-0.0927991888653898,-0.122630887078218,-0.0299747057980693,-0.124139670518704,-0.196767939237239,-0.171429865275803,-0.123732642837365,-0.138696304276859,-0.098811252205266,-0.15672202165768,-0.0274915300050777,-0.23343981535045,0.0032237617874105,-0.181889004802344,-0.204322927592614,0.0150299417029681,-0.113650778360339,-0.241357607207285,-0.022532231762576,0.0140197744244868,-0.16857796614083,-0.0184647820585245,0.0049812794959457,-0.15421930179643,-0.0991301121810678,-0.171986445368467,-0.17545929856735,-0.216244086484086,-0.200593071212055,-0.260355007550703
stable,-0.0336475087590342,0.0311256285844555,-0.0305938325191589,0.164471675301539,-0.199148355887855,-0.0018266370018701,-0.0301190813714962,-0.336658466381031,-0.385897332678011,0.319261816163956,0.273980423875612,-0.0149855635528463,-0.0550472349992369,-0.0552206650997457,0.00927780774028,-0.112592811700834,0.0156372999450676,-0.201570176218367,0.0278398330707046,0.334946842382644,0.102367058571352,-0.0223331884944044,-0.0673925409394556,0.0184321237591688,0.112768049881296,-0.0079872618184433,-0.0543790353293112,0.0488097175685914,-0.217365171705028,0.0006804081437153,-0.0091290707928508,-0.105574671641692,-0.102046520000704,0.0355648659272374,0.323550837528682,-0.0416367204847983,-0.0402757048392066,0.0026937682431358,-0.0389967234438814,0.0579153192313789,-0.0810229880049999,0.115843137278429,0.0174110768334176,0.0081578599975638,-0.0140824854483433,0.0993375763031194,0.0643005184462532,0.0259064708150236,0.186917769758439,-0.0265909532617916
stable,0.0111780143320175,-0.0144153668635026,-0.0349905196464103,0.168544612057774,-0.298230020001599,-0.035389287589771,0.0187158599680658,-0.480537952743236,-0.402401284677603,0.460969074498077,0.0444452002838792,-0.0665261285525732,-0.0825839625520785,-0.0253093554081981,-0.0229682661492667,0.0591220340098776,0.0473583216301242,-0.184609436509625,0.0314273104912898,0.477778003234797,-0.0223860643917136,-0.0513346183432311,-0.0302239581256905,-0.0015704413353684,0.0666746184236047,-0.0361422627099089,-0.026664543736995,-0.0307890000334886,-0.366296376342569,0.0323577371597658,-0.0199837590496106,-0.0198409700394998,-0.0209279893668224,0.252949973817872,0.451719850988533,-0.0222506484601933,-0.0641811192830492,-0.0113470426211274,0.0613047459514392,0.130326191727358,0.0663671370582337,0.0715026831127411,0.0506174008980701,0.0603310721551284,0.0060051116885112,-0.0007746294438972,-0.0653321340180808,-0.0280179969699497,0.19594132083655,0.0017754756004726
stable,-0.0245139331203894,0.0779843423740517,0.17011221285767,0.17295805804685,0.363296557960934,0.105061435091564,0.143408199647572,0.326825022211123,0.332087807910053,0.314447497347432,0.165316392357036,0.218705401768283,0.145726389843357,0.289532689365473,0.202691453149096,0.101126132449517,0.300466446569662,0.177650186374416,0.154137771446001,-0.100218124784344,0.210836054947889,0.121868436876776,0.190663890280615,0.209634774299412,0.224608224675517,0.216370309696933,0.245404997584772,0.147869712999422,0.368001164239941,0.337684389619018,0.166976421207155,0.202744956568459,0.210327312479683,0.246375951203406,0.232210367669925,0.222077166284357,0.0817983209823945,0.211779285942171,0.167439349920206,0.149603701963423,0.111358536381207,0.157766017262773,0.248206738138627,0.251945615535119,0.210597034977884,0.161606440377188,0.204085966721272,0.256265493510239,0.196148269617287,0.176409397028833
stable,-0.0869504779443954,-0.320433906423677,-0.180726287573372,-0.0372662121789684,-0.227385891422889,-0.185696473013923,-0.0590449473532466,-0.249243983943891,-0.406981563236184,0.122734399782989,-0.164774910988114,-0.128645769646168,-0.007818688937781,-0.205955741967004,-0.238946749800241,-0.0506606897741936,-0.16956565229536,-0.387104028652495,-0.10853714933388,0.0877910722057313,-0.0826931139260954,-0.107138174101574,-0.0071676962747687,-0.27308020265726,-0.21681295753182,-0.281075445579031,-0.182671195058764,-0.0902764178282731,-0.31613173590681,-0.16906015424703,-0.0303820827754015,-0.190350391645729,-0.0614349747167058,-0.15845593229003,0.0993242829976456,-0.129484115646797,-0.106446596966505,-0.305433833494668,-0.092091281967402,-0.0361291678363188,-0.107121804739361,-0.201603182254728,-0.110419008989789,-0.152353821239631,-0.0905563482025325,-0.210881802950633,-0.250288237225011,-0.29324442423695,-0.154162766446781,-0.162222095530416
