group,CD275,CD137L,CD45RA,CD7,CD16,CD45RO,Podoplanin,CD195,CD32,CD185,KLRG1,CD107a,CD95,CD66b,CD58,CX3CR1,CD24,IgA,CD79b,CD66,TCR-A-B,FCERIA,CD226,TSLPR,CD15,CD193,CD158,CD158f,CD337,CD307d,CLEC12A,CD94,Ig-light-chain-2,CD85j,HLA-A2,CD82,CD101,CD88,NLRP2,Podocalyxin
progressive,0.0273952085850399,0.148304057014515,-0.0040856777392246,0.0592375520581392,0.205321622235071,-0.0113111509878588,0.13638659560309,0.171838253428622,0.23024920301913,0.213446957185585,0.280554918428005,0.0145596103646227,0.102124892890983,0.0409870629403075,0.13303146247227,0.117817051379352,0.16831436367747,0.127270486362429,0.1994574981049,0.0002132009509897,0.246628167858601,0.120251650613649,0.272903580909265,0.271336426781165,0.0410771103086267,0.129779068397217,0.14153294639594,0.268975531741387,0.19394509862821,0.202248542938819,0.030118926491474,0.0606804760431627,0.161325825753516,0.155735398970237,0.107082812439957,0.0987920343976286,0.167591859311432,0.245462739960013,0.0690452944558312,0.185555185654072
progressive,-0.025757393979317,-0.147486309812501,-0.125621799272426,-0.03683515631847,-0.249355480496752,-0.121141865127265,-0.0813572637231497,0.0344611245721813,-0.157002391264205,-0.0411484758761511,-0.121939678819778,-0.234520544924649,-0.0742439199800462,-0.263988808518242,-0.0359144674288742,-0.123975702246498,-0.200887764214173,-0.131855640682194,-0.0153498138705313,-0.0809214367329694,-0.164509464842647,-0.125129489121816,-0.0794361293133935,-0.139420566189664,-0.0531550239457846,-0.15071635693797,-0.0250357929716379,-0.0371844310666458,-0.0184663972415428,-0.234682823206169,-0.178954107892254,-0.215487110681274,-0.157038288556887,-0.0691310224191055,-0.0071566977602551,-0.0409402227946091,0.018975196203666,-0.154766503484881,0.0384459335292172,-0.036042184334342
progressive,-0.142102922612979,-0.297338396005504,-0.268147136030938,-0.142309863909471,-0.283269473240785,-0.155945313952358,-0.358922940765619,-0.0409285948959711,-0.307117131267246,-0.26577428368077,-0.299145765833255,-0.27844131126077,0.0273021913649446,-0.24468929042431,-0.248760116319447,-0.329554329439437,-0.23241346985657,-0.322924108040721,-0.288779550772857,-0.223507807369116,-0.230937592837932,-0.239157038581194,-0.280589140619591,-0.0940088338188556,-0.286672559668237,-0.27017205400719,-0.0691952492755679,-0.313376250697153,-0.273894079196828,-0.304229190569314,-0.124090409709308,-0.252904367808878,-0.219913969294428,-0.307685134483337,-0.230416372388939,-0.229859764858629,-0.275604375090136,-0.295020954512121,-0.306564290380799,-0.35732795157356
progressive,-0.0952630462459909,0.0317810619714537,0.168541700019832,0.156824285447246,0.125413839427718,0.0225255197320754,0.0531444999122611,0.0367916801375913,0.0678276167836463,-0.0469920968139656,-0.0334141704290908,-0.0117796573880725,-0.147928463175774,0.0650865442517822,-0.035901511298289,-0.0201866519889063,0.0746239108272362,0.0068888232231315,-0.0227767039307117,-0.0121961147068636,0.0611736517287067,-0.0965316521765541,0.0249211652081498,0.0278283212148391,-0.0355358573436807,-0.122218045500445,0.0421573136776084,-0.0045117857801237,-0.0757896172795574,-0.0706787524050266,-0.009479565480356,0.0088847560853334,0.0604395819434891,-0.0297742279859399,-0.0370857400966633,-0.0902985177756366,0.0332907635079287,0.0150703214262121,-0.0084671467980223,-0.0121242948114511
progressive,-0.424197027894117,-0.414910738268578,-0.45996644597568,0.0274194846650148,-0.566287172955086,-0.464426658207864,-0.402901407279447,-0.451277632325225,-0.240824726611126,-0.336225769333371,-0.421341529757004,-0.530987080470586,-0.223149974269607,-0.662918521166438,-0.464740417931322,-0.295926075735673,-0.40425267376541,-0.275751674398314,-0.143503306390686,-0.630538599504805,-0.113282474190364,-0.4250107407047,0.0122248713711348,-0.166208436435154,-0.469564634298435,-0.657039520390553,-0.433257654392796,-0.126966806885114,-0.229021587625536,-0.20041092065764,-0.46451142980151,-0.468054268068993,-0.0642612720466732,-0.280475163542848,-0.411864679376793,-0.430961688034204,-0.512313859138736,-0.425197260879273,-0.44724189775187,-0.0955358311574701
stable,-0.231795323629703,-0.0866248747936602,0.184986145712339,0.431606061190118,-0.333078223753463,-0.052958857781276,-0.171104343050097,-0.0715393675226619,-0.228063171161837,-0.101011683309883,-0.134336164009991,-0.263467740879958,-0.225393315570134,-0.291154438825347,-0.216197914136144,-0.196777994288756,-0.132654794214616,-0.159021955255928,-0.165743907057675,-0.177613275348431,0.198813023261634,-0.171805648432625,-0.2295785816216,0.190603472572665,-0.243408459843215,-0.0450957450593886,-0.148567907936304,-0.143296219153567,-0.149550511772609,-0.117569015860275,-0.284349982688585,-0.16402489272788,-0.200747130130928,-0.173539275007175,-0.144233556410023,-0.233555855931286,-0.0943444665418882,-0.203989118087334,-0.105464117924627,-0.100188113121494
stable,-0.050523126739911,-0.10545447923281,-0.509670879443089,-0.47755141098435,-0.0801133998764775,-0.0020714619788459,-0.125669072829421,-0.041017849104828,-0.0775202790507473,0.0009255473405208,0.0857188075774327,0.0096497183252306,0.456290006565533,-0.104184164588117,0.0352071613127999,-0.149523095657743,-0.0793038976872828,-0.113651813961724,-0.0947763744192592,-0.0876562341212857,-0.415399178869358,-0.0588742078889526,0.0825852776066991,-0.0682612354448409,-0.112111333083641,-0.077229646549322,-0.0774295078514831,-0.0838625469305802,-0.0886776127041917,-0.0480525515333087,-0.0490689249541173,-0.0122427357608175,-0.105064214840831,-0.0442277318920291,-0.109859044273199,0.180193801761166,-0.0222218065110015,-0.0720542910512287,-0.148937712513287,-0.0691312961573031
stable,0.0054126565629182,-0.145538823177615,-0.447531905943409,-0.477758769733998,-0.204516242782631,-0.127088627047007,-0.141030496058087,0.0019531191629939,-0.0810012584091776,-0.149998599933607,0.0071087427941809,-0.0848121457369505,0.279888928987802,-0.143193086917214,-0.0859807788181187,-0.146674815194926,-0.104075279821355,-0.163633797627991,-0.176363321054485,-0.122809328890253,-0.364792280603839,-0.112189121442764,0.0516846752306513,-0.153422647764584,-0.225572952703303,-0.0239802483302229,-0.0374433860669864,-0.215400973656283,-0.201145737851401,-0.142476733230419,-0.062641976258579,-0.10979285229235,-0.197984452996166,-0.151254990335302,-0.150039752729477,-0.0038366325004117,0.0505573983930897,-0.162281642108617,-0.160461990808484,-0.168781563872313
stable,0.055783915245173,-0.104214497081057,-0.31099424758079,-0.471742486844091,-0.0207813772844209,0.103414643417134,-0.0312465767278119,-0.190481954303157,-0.0633366052763166,-0.0343631475377247,-0.0915325152022886,0.0183683970352105,0.313635140087337,0.0459561331073655,-0.0435552260757258,-0.0655524192696323,-0.0610371304540422,0.0609683902202884,-0.0720085023239401,0.016792881591399,-0.249916738325428,-0.0544096668203302,-0.0362290588167258,-0.0069008166253271,0.0635140290228871,0.0237226463987801,0.0085121451180063,-0.0820252095109137,-0.106796279216388,-0.158035355096991,-0.0781466795308927,-0.0359366495680412,0.0034324002508103,-0.0550297783771067,-0.0941325317428682,-0.0640068636872141,-0.0492582449917065,-0.0758406558972504,-0.0788849585962632,-0.0721436501355876
stable,-0.114324938353162,-0.282165719485067,-0.302394933364503,-0.402932452691951,-0.200504222787446,-0.202042611794866,-0.307545363740607,-0.104014407886328,-0.263644854077399,-0.249624803980464,-0.254224166258944,-0.24803917268729,-0.0519339987949599,-0.132439084960047,-0.340768122094869,-0.34048012616788,-0.169434400063176,-0.248488749614146,-0.279981656865311,-0.198012751518807,-0.253783487107822,-0.207687875968389,-0.27597400091684,-0.203587520100434,-0.139578422154294,-0.292342596310394,-0.093488414119931,-0.287182159065883,-0.354678893937384,-0.247307251208163,-0.186067152225156,-0.23491298439732,-0.229056253956313,-0.270428953687412,-0.22604957002094,-0.217440498733377,-0.198750299666015,-0.272147610459645,-0.274705976346415,-0.310752639583902
