group,CD273,CD275,CD252,CD70,CD52,CD3,CD33,CD90,CD10,CD45RA,CD7,CD49f,CD194,CD16,Podoplanin,TCR,CD32,CD223,KLRG1,CD107a,CD95,CD314,CD66b,CD35,CD272,CD58,CD96,CX3CR1,CD24,CD11a,CD79b,CD66,CD2,CD226,CD29,CD127,CD15,CD71,CD26,CD193,CD144,TCR-Va24-Jz18,CD158f,CLEC12A,Ig-light-chain-2,Mac-2,CD85j,Ig-light-chain-1,TCR-Vb13,CD101,CD88,NLRP2,Podocalyxin,CD224
progressive,-0.149585857531648,-0.0391789583020953,-0.0476498974015634,-0.0232185028451785,-0.116534206887434,0.0076383322375593,0.0200459320272342,-0.075958066872156,0.0401842511594314,0.0208296606169398,0.0552836296102955,-0.0881658086578314,0.009990547889354,0.0836767439850587,0.015295796499192,-0.122424264730179,-0.0646568295541775,-0.0904927060628228,-0.111008304475895,0.0104239888402696,-0.0612936784704223,-0.130758539955916,0.242035933435397,0.181207821074045,-0.113905642691833,0.0671164837619062,-0.200878934135342,-0.0670848362992564,-0.0416541906340349,0.049617201746979,-0.0021787196005639,-0.0331503433569029,0.153742926868977,-0.180671150172171,-0.127275889979942,0.114671751246373,0.252858635821011,-0.0740564838485733,-0.115425556842039,-0.158334528392673,0.0137010260744885,0.0056508129980301,-0.0351931637557244,0.0978226022570099,0.102551731010854,-0.151940283303224,-0.115414970444947,0.0585268440525336,-0.0861940265007028,0.0596265718988414,-0.0354220631592388,0.0018004505171017,-0.119542322252393,-0.0913458915746417
progressive,-0.133976302825981,-0.281256992333748,-0.156793286620798,-0.177516279667356,-0.243143648545972,-0.280427932718067,-0.356066482449738,-0.176706371206381,-0.400839087259761,-0.123648698072265,-0.130812217680592,0.207679754467435,-0.0249757755101022,-0.425563051453032,-0.311454023831286,-0.182507809004928,-0.248334877937693,-0.127707895717808,-0.130141635238401,-0.441017212980963,-0.172067972087235,-0.185466713527921,-0.517834690040532,-0.387845034669598,-0.24402638679908,-0.267872460642402,-0.0493575474597743,-0.276734463762517,-0.391873856395831,-0.0502614894568776,-0.124445865461663,-0.393781603052274,0.252869489780276,0.0121478824959297,0.0239559559637236,-0.0458287089663011,-0.450073086221023,-0.13338886519481,-0.0566635087395418,-0.308467150477676,-0.0993611106422502,-0.0675409553620927,-0.0916664694877701,-0.461066466135493,-0.130706444178483,-0.19218546641656,-0.160651435895006,-0.139189502969636,-0.190860627034207,-0.129858563499624,-0.239033154576934,-0.222042901880554,-0.231057246189291,-0.185624317791195
progressive,-0.0509715370596296,0.0648848562163698,0.153407580777097,0.0171248151425746,0.0734280838703878,0.308084952420603,0.0649128867438305,0.120383789329161,0.146497523967267,0.530033660154937,0.482030720769175,0.0281252377042274,-0.382250534156155,0.100385833411012,0.0556459171815702,0.0946043108994836,0.134702289112127,-0.034066217646913,0.0707621415061538,0.0278430026596595,-0.438191586829008,0.110584620399696,0.151029778626967,0.0603571412686119,0.152925210901552,0.0095165122539662,0.0891790711510666,0.0981904207648187,0.100433292642763,-0.0382167294937992,0.0387695164548325,0.103838598564852,-0.0528853174781121,-0.0004038700027939,-0.0456576557029661,0.272159755068956,0.13725724865608,-0.2669664899888,0.273056271310474,0.0845853791540471,0.0626380570302043,0.0924673199843873,0.0611356004743107,0.0818056555790247,0.042901653475398,0.0493378621596056,0.0479212452970229,0.0930003920580176,0.08824271348426,0.146479127678364,0.104769650620485,0.0785849294243023,0.0666646834764843,-0.0741698651858117
progressive,-0.127735622797956,0.0363735387819306,-0.0775575632032096,0.0662867902653576,0.0456308571976212,0.0309451534824516,0.0961087399999475,-0.0923936017707605,-0.0081979992607528,0.0176757625014737,0.0420904926190799,0.0738119776582235,-0.0194758244964776,0.116455089544718,-0.0899945219614798,-0.0957310362040264,0.0758555113507356,-0.0592366227586469,-0.116394274616756,0.0766934689342565,0.134343485107806,-0.06410826836886,0.191297080532822,0.144634905219194,-0.110251196431365,-0.0121163744240777,-0.0481857299602691,-0.116277475771546,0.124271345490168,0.0247657397415079,-0.0918345215246535,0.076227754584645,0.0053909047326959,0.0720909352761489,0.0601926937286578,0.0287425173938241,0.0854063253332001,0.121879683614813,-0.128151632312606,0.105947669881332,-0.0989108181965579,-0.0519631955792774,-0.0889322506764361,0.172917397169856,0.0335425388397685,-0.003676849929215,-0.011515220842873,0.0003565148922836,-0.0690671557255895,0.0686870087323085,0.0094873772870365,-0.0808722253433637,-0.0759040621322363,0.0174842654442344
progressive,-0.381227691608607,-0.450156840138298,-0.315322509040443,-0.386495594871447,-0.128655087325073,0.387693015785119,0.0965406570915856,-0.0996239477390267,-0.446955566521048,-0.0980354756537987,0.168540082940938,0.17427010167506,-0.401382268749429,-0.184761090301998,-0.283271726368221,-0.251536447866562,-0.202975539994277,-0.383759417289803,-0.228604152522062,-0.270001804584485,-0.129893268604697,-0.375128932430614,-0.308991113035993,-0.135383618324558,-0.180332648488516,-0.269420999659096,-0.115637040508022,-0.20819851257395,-0.385493848996714,0.0819813731698944,-0.233045904211868,-0.293501962105753,0.360664985539386,-0.218133689667773,-0.0254859659756943,0.107258542549614,-0.110675133947482,0.139244377033702,0.0305161303333942,-0.375540360732635,-0.242179194006233,-0.417814864245923,-0.210416266132876,-0.1969171670008,0.0372233881307819,-0.321293700669496,-0.099842724737132,0.150555617596165,-0.208156597942928,-0.262188882384973,-0.181936257160543,-0.255142151583731,-0.163740375990279,-0.281819952697495
stable,-0.137907708546943,-0.0814246714801598,-0.0726967885987608,-0.0922778983324702,-0.211966053608347,0.253867281346901,-0.120299636220865,-0.0925319815927752,-0.0569763168177293,0.264140825115903,0.474527217368228,-0.39313258193225,-0.257440314010066,-0.0900926233881259,-0.151660698483532,-0.0971631162045449,-0.0805445171897166,-0.066131177572725,-0.131616654972487,-0.141628112373152,-0.269972149830013,-0.181830963366984,-0.0408306308251771,-0.0462031498182413,-0.0621814800090139,-0.171427150358606,-0.146726924438464,-0.0817995823712245,-0.057917933530103,-0.43981249932855,-0.142520703099384,-0.0890837389404799,-0.259673867819116,-0.289591315818544,-0.455654710147146,0.0091308651103049,-0.0677555120756028,-0.366329693489911,-0.0947215371712637,-0.054813552363775,-0.138036296519034,-0.0391932259148327,-0.123759531717402,-0.13589288340826,-0.0551343583575563,-0.116251465304394,-0.13264127084031,-0.0217674531890131,-0.157369085425369,-0.0200243264964653,-0.106395206380083,-0.0646312714780363,-0.0977110816898096,-0.162146133620716
stable,0.188275657892307,0.120242708952312,0.103421529889718,0.0290083695742322,0.190089968538887,0.0494454511437095,-0.0469565652190097,0.183841876000176,0.0954852625863551,-0.133009873219333,-0.18422548178026,0.110475251221674,0.0961049801219997,0.103404990223588,0.0833391578322188,0.100048408756965,0.0775419457057296,0.0818650100249224,-0.0854442506292297,0.0280842625561042,-0.0919173699839283,0.118437811611521,0.0376854085500897,0.0438576828675997,0.0422714145895182,0.0281050990535177,0.0627809439487223,0.11038803655169,0.0233399109551936,-0.0633520079281987,0.0905714021790783,0.121317866450859,-0.0179137249787184,0.0917666334625859,0.0514409544119218,-0.0590469208645508,0.0307891181725618,-0.24024978307542,-0.230791824266026,0.126747481504436,0.0366440389300671,0.100322144548391,0.138340052652818,-0.0438104849093676,-0.0054083996186557,0.0867238937754869,0.0565481263009773,0.0262396654845398,0.0850577555513014,0.105018897116091,0.104109745349562,0.0592194227419914,0.146769733038677,0.0798043117263876
stable,-0.0450838934430185,-0.109176976332023,-0.112273138528724,-0.198324569461235,-0.322158613225031,0.0577736813181485,-0.0398499956970286,-0.0800463420462676,-0.0912268700389299,0.319299545942807,0.182227026298485,-0.36203368612987,-0.173699377055178,-0.0499948867698815,-0.106117256370544,-0.117420960052934,-0.125437866162477,-0.0026425578120065,-0.204644481014197,-0.134388023080767,-0.457010784263172,-0.15903716116074,-0.0788351106429184,0.0071127158729025,-0.105024608340631,-0.179093720978978,-0.287214804103049,-0.0981594309562139,-0.0592556817451445,-0.421347915033193,-0.0575891629492049,-0.111913158403086,-0.516490982649527,-0.232808357194646,-0.420574771250553,-0.206071344216808,-0.0510075326182822,-0.229598672209576,-0.402710605585204,-0.0595512785908026,-0.0770240407207802,-0.121941521135466,-0.122415168293853,-0.10509946099548,-0.0880418781814504,-0.127062777200588,-0.13646500895786,-0.169819915483788,-0.119224159173313,-0.203990536243492,-0.077677505683184,-0.103861786438335,-0.141226184693848,-0.212136836049058
stable,-0.220550638734247,-0.110125326321528,-0.155142426019458,-0.117263586639369,0.107924081197689,-0.135708346081234,-0.131760293604232,-0.216968100712089,-0.274717522636426,-0.287646130431106,-0.277130782537811,0.0549885127636743,0.0128924665719511,-0.0749558352935549,-0.20009303353521,-0.247857240038384,-0.18411714460345,-0.0493998915735693,-0.181276011374671,-0.0978799577319572,0.0700882277401863,-0.220321666243736,-0.030272128613661,-0.110999448144061,-0.27751333046876,-0.241104175174824,-0.23678561976882,-0.24820695371353,-0.142711243322034,0.0660330922587637,-0.242034565025807,-0.0823279286905901,0.212236382141874,-0.136806177372632,0.0212743357265331,0.0539200308766498,-0.149412139727413,0.141758634025864,-0.0395367160970021,-0.118674751718482,-0.197235595768066,-0.143093837993932,-0.270373299326982,-0.0336835990612419,-0.16463944482168,-0.251341885452738,-0.23561171587348,-0.206126752990587,-0.175617697147368,-0.204998169404862,-0.203681029716905,-0.200733117774694,-0.303089765149704,-0.105960857544436
stable,0.0353886241781857,-0.011835552445656,0.11331098094576,0.231291472519058,-0.133878131219627,-0.175168162422526,-0.0207441984703211,0.0503444367390627,0.115648714410469,-0.0697279047719856,-0.107629977411663,0.184944795668353,-0.0799023375222091,0.163593372348773,0.0442647027143748,-0.0073966385395083,0.087359698642024,0.0613534387644145,0.0156388572842821,0.0880816993125709,-0.215212468550611,0.0883754524217043,0.203600667962513,0.0994058367713267,-0.0533465043748158,0.0022173872748863,0.0474259297659082,0.0790039097243294,0.12067830705667,-0.10149737845806,-0.0099132562528125,0.0153649048284615,-0.12626717423735,0.0985956431934228,0.0215373414888089,0.0794844971043849,0.235729909352579,-0.201602267278494,0.123161242578918,0.0045909948757023,0.0580148009004886,0.135811242220731,0.0846187699128835,0.0607161383499256,0.187819280764969,0.14354460866741,0.114364651060433,0.194893101476521,-0.0496782999994274,0.0217288594165746,0.0385844579715846,0.130036367093283,0.0547359234497656,0.0392481242257474
stable,0.282648007098937,0.220033789817394,0.386169822331203,0.330441355288353,0.395986688225193,0.23118987539894,0.12921413793241,0.355291461877075,0.269839592135167,0.113989652838446,0.287374151660224,0.432733108198423,0.190098563729338,0.376071305184791,0.409661283797207,0.350170516002903,0.379809215974122,0.143921704436522,0.367196747972766,0.332183704086308,0.157370622981353,0.31919654609332,0.332875399528831,0.174544018633459,0.379736222694127,0.401356888847162,0.383902388135703,0.406401212647776,0.234321411697404,0.375082111094093,0.38557153268599,0.275281433963565,0.319655045982422,0.466267608559977,0.384505208788038,0.467404688954667,0.246137682011339,-0.0528482105680173,0.455438957399577,0.16484554356226,0.382640417066221,0.384125446088422,0.451166794610145,0.243633561945046,0.381031787350479,0.369881631319133,0.375453060427282,0.379441018427835,0.373726813527136,0.35679552100856,0.365467073304744,0.435310306874192,0.401198604294532,0.357502131916303
stable,-0.0832703309670347,0.168495952564738,0.116258972878381,0.071731439414376,-0.0780698774750301,0.101294522841746,0.272390323951705,0.0971053156052446,0.0481191524480823,0.104555596712376,0.302536764848823,-0.0547426397887121,-0.0916597068670969,0.145299221087353,0.034493235043558,-0.0399471935958359,0.0828397540057547,-0.0502670797329817,0.0494035824129677,0.0459508149096883,-0.138000025910211,0.0842920799683686,0.0406833114854646,0.308925314403314,0.173421975133064,0.0157876074649451,0.0539225795337629,0.16869363211758,0.0877166870570871,-0.0216718702257621,-0.0634687948464183,0.0138530918350782,-0.0713297731074412,-0.126845409633979,0.0170615161894135,0.0272787344732099,0.181174060317903,-0.0237049051608148,0.111859633131439,0.0251230321361805,-0.082687715221942,0.0484886104088737,0.0185538338734682,0.011535999332242,0.07710814689822,-0.159401065922817,0.0125370437626351,-0.0671528931285401,0.0091254724289865,-0.0425508981735287,-0.0531140272179785,0.126064453932284,0.0871418025429,-0.0656739401558169
