group,CD80,CD273,CD275,CD252,CD30,CD117,CD10,CD45RA,CD7,CD16,CD25,CD279,Podoplanin,TCR,CD32,CD196,CD107a,CD95,CD1d,CD66b,CD35,CD58,CX3CR1,CD24,IgA,CD66,CD206,CD254,CD15,B7-H4,CD193,LOX-1,CD133,CD158f,CD337,CD307d,CLEC12A,CD85j,GARP,CD328,TCR-Vb13,CD82,CD101,CD88,Podocalyxin,CD258,DR3
progressive,-0.255213440748839,-0.325613732142419,-0.15287204800054,-0.162469309747225,-0.156775538788854,-0.0690334974361578,-0.237971974790295,-0.296077326070701,-0.314267134047603,-0.120602982660167,-0.212122879695569,-0.287016866989324,-0.320444167113957,-0.266897461236831,-0.161136397494648,-0.265578637889556,-0.261191884856484,-0.255747918630577,-0.282019884216905,-0.104386271657751,-0.0938997833947487,-0.35371580532523,-0.292810513484249,-0.19253028531042,-0.242890819685306,-0.242755732443874,-0.0925696849542094,-0.21607684269926,0.0058554017489626,-0.205201736542929,-0.247318482137411,-0.0457184117250283,-0.252613013431978,-0.213168754465178,-0.32024108236267,-0.213403278326309,-0.130067589298438,-0.265741801762533,-0.14147761063759,-0.148052723218883,-0.163741878576366,-0.346564866615401,-0.255715434552587,-0.272816057323638,-0.277453988564993,-0.190557537257819,-0.135051135080512
progressive,0.147376129553652,0.224778169835576,0.411596754964475,0.345915055612582,0.303118020609796,0.32735809700812,0.445347686486965,0.188322229790123,0.302419950799253,0.6663522143001,0.204842651916444,0.194217097355731,0.44820402872023,0.480547895967512,0.492964667374247,0.0282398883482375,0.620904847433898,0.247386185263757,0.298472816066332,0.675661449133663,0.593017363250803,0.490485826884198,0.453465908801394,0.521503786679759,0.363099189193006,0.500952782346225,0.301702391157865,0.314335365287926,0.608909625893254,0.382342031818186,0.54200097166665,0.418437324512184,0.0425141319575006,0.324889473140222,0.31490066875052,0.348835537651999,0.607713950076125,0.431116805543609,0.433456420995252,0.341184423633599,0.443815235515417,0.306227104829469,0.197002694496909,0.546812317144878,0.428211075026718,0.391223007897461,0.374008734777557
progressive,0.226144486048949,0.167306501426419,0.255296590395915,0.263656994639878,0.22599121923725,0.29037533737511,0.200273544056114,0.323015568410495,0.238988264272492,0.246675220595891,0.232067479135379,0.22328116273128,0.263630017991328,0.244398741783425,0.211366399751584,0.155453383650711,0.29014549045172,0.0726974109110407,0.258358203985176,0.268436804243303,0.130446634084759,0.23331854144545,0.251443058403308,0.176446812428043,0.285925325054988,0.229100822236026,0.256686010736825,0.2806719885935,0.229131195384694,0.289898604333254,0.178266306026282,0.143330811528234,0.177148243910578,0.337601943315916,0.27681930610686,0.165819303578102,0.274620370765044,0.306985862021769,0.257087219548045,0.272042094583145,0.329899911717698,0.118575435966632,0.271806329641897,0.270805486044449,0.255123855475148,0.26275348978899,0.210143373302986
progressive,0.211278613523628,0.248973827901582,0.193342627574653,0.169356166928048,0.157368489667969,0.182262401560479,0.273579364858195,0.461341160813795,0.294459151613908,0.453694061898312,0.129014835707469,0.144917907307224,0.315080708295317,0.279362842694069,0.474764629034842,0.138030124832516,0.340918194946561,0.0443698257462427,0.250937525372923,0.510325299695464,0.460969977755676,0.298201586781669,0.293285434887229,0.322876278626154,0.379331288927445,0.331057814666473,0.176017978151045,0.215286919805576,0.310311815696363,0.16627533831148,0.198792715326212,0.321713010407051,0.225738917443739,0.25362623495478,0.188646491853261,0.274314152916143,0.387198495998409,0.23468549575447,0.243203627298406,0.197208763889495,0.198109138318872,0.20236943695174,0.309119699030279,0.301532587576171,0.285037861792949,0.233335746899898,0.202843287080897
progressive,0.507382346021413,0.521460803017219,0.505251405692494,0.574005815926978,0.50688963752569,0.562500625433726,0.574781259570244,0.150321062669158,0.275618431632756,0.603907649480074,0.523201121773099,0.524891034033998,0.542963195714726,0.515671333092509,0.643869088019627,0.649265730261123,0.517338773331252,0.346061799936477,0.564385073817207,0.551412226324083,0.404973606118678,0.724281206738835,0.504309928231796,0.626419688442673,0.583933821256106,0.338899747611319,0.607390719083328,0.505871687812337,0.556903903873322,0.5167808289623,0.491624419695383,0.571763488261603,0.514541023968631,0.541865155382136,0.521915717866115,0.514563557027005,0.569752784546511,0.634811673638444,0.532059464457295,0.57858917336355,0.533509568211632,0.536244682543205,0.579129336480825,0.551119877427252,0.526158179494442,0.588061381639835,0.523503923798913
stable,0.132832390272057,0.16463447916714,0.0922308738490181,0.174188032526664,0.202929305695323,0.168111153056287,0.111749966729753,0.428279629758823,0.578957189950056,0.137397579224116,0.117366691153793,0.146047071158018,0.134669278954039,0.230626704718798,0.223659930596361,0.0423504482972263,0.164349947491945,-0.159473072244775,0.240061990769122,0.120819389345554,0.12201407590452,0.154595848692352,0.24668314879222,0.0865319491640084,0.248826713236528,0.125145983571625,0.15185101259884,0.116694219424883,0.150363981354168,0.152132430904005,0.129111271945651,0.0970813335093244,0.136233524830726,0.209245883776972,0.232448087187547,0.198334753098759,0.061210789089073,0.125195094531534,0.212181941304134,0.0874153068971627,0.113731717124319,0.0658038724828394,0.245171440808584,0.192702897246095,0.256708587412271,0.13689736839976,0.207974383194953
stable,-0.165265112158977,0.115128384756232,-0.0286386034943862,0.0236135387640463,-0.0562742635497838,-0.146896558640015,-0.016720191923777,0.0114952172682485,-0.344052634925811,-0.0820056935698995,-0.0474823935313656,-0.0614054316421963,-0.138235435799789,-0.126648281023735,-0.0691614303202133,-0.081643005404133,-0.0191359286959479,-0.0017020648320328,-0.0736838324004282,-0.0784279798488006,-0.0339448879776698,-0.0776663387537803,-0.134364524903747,-0.120686946137615,-0.101597983345932,-0.0468855166058431,-0.109051194722359,-0.136869078210547,-0.0359702661669555,-0.0207210088098263,-0.0879289807422654,-0.0865402506373398,0.0059835277029454,-0.0879461341878162,-0.067901980889927,-0.0624652777531892,-0.0823306477002916,-0.0956177099546303,-0.105726019256774,-0.111887814164487,-0.16378452185552,-0.121021909712972,-0.172538860352499,0.0117150779537109,-0.0607411630009761,-0.112554170557469,-0.0168847450774635
stable,0.0739308629411895,-0.0230247866328557,-0.0906872749347341,0.011240064078349,-0.0412147326025461,0.0117535393983677,0.0101295741121024,0.53844068353768,0.489026226070455,0.06970854012238,-0.094265375483501,-0.128365334676786,-0.014718345592237,0.0360840670977798,-0.0537477271548297,-0.219988122510813,-0.0800980712239795,-0.538445429434066,0.0450288748598677,0.036538000674625,0.0344987313134259,-0.116703041676298,0.0185060609898761,0.0087456082269019,-0.0076323968142161,0.0322092949514336,0.0309138423361834,-0.0042316913857712,0.0776980627704971,-0.0112811649389778,-0.0918852626115829,-0.0272268105108235,0.0539074914795409,0.0432605350498039,0.047302017898118,0.0115614786316197,-0.050311745471839,-0.0142606113386726,-0.0300270216198071,0.0139001557592839,-0.0270342273041476,-0.274416234009958,-0.231736981256186,0.0248148124128321,0.0107119416793401,-0.034797404163903,-0.0063315743575708
stable,0.0506913388032395,-0.0418545698855546,-0.203796625742143,-0.129031145328178,-0.187741556945181,-0.144526737636605,-0.113535843772058,-0.0954009525506913,0.0678074088304279,-0.131059732237786,-0.208911977403592,-0.0790686407864208,-0.220137880171295,-0.152823761211713,-0.120708121032056,-0.0052739896921137,-0.226397378569908,-0.336878787577798,-0.118583832814762,-0.122751462514579,-0.18555899419445,-0.184640331749507,-0.142930821845211,-0.114354574919443,-0.118046026627733,-0.0768595233832927,-0.190204383797438,-0.0774868074520647,-0.0566495014540366,-0.0928036947556127,-0.127647906088554,-0.0145307756569992,-0.118833866171395,-0.117464612675417,-0.133420098070211,-0.117072328948911,-0.197153119942286,-0.124897124222571,-0.072659990101719,-0.0936268388007761,-0.112154689860531,-0.171364715657494,-0.181111532262677,-0.118022608731784,-0.117989285904305,-0.0909890976376283,-0.0720134402754144
stable,0.0867446194173376,0.0645882028769375,0.0275557204882355,0.281550722603944,0.227197174139738,0.0374575160114629,0.13895111285486,0.184386130587445,0.357122984931118,0.0933088924562537,0.119419961971672,0.0836973345721649,0.172057424002968,0.180701822305936,0.180449690332953,-0.040949910702845,0.139007134853838,-0.104572272093902,0.239230818906386,0.0466657315172224,-0.0136924601094761,0.167893102870648,0.253193821265528,0.0206591509504375,0.125077367320824,0.0904118221700094,0.291831281564659,0.154524526369269,0.0137046563198776,0.226859208263702,0.0966944417362013,0.08756555616097,0.0277584862799192,0.209464838456042,0.309398177483663,0.237168632116955,0.134323835676733,0.138813110378467,0.103005767880824,0.176768297526277,0.206194762500413,0.125794082859438,0.164508311464667,0.207876681784901,0.246613472842489,0.129817554496153,0.148619715872718
