group,CD47,CD3,HLA,CD45RA,CD7,CD49f,CD194,CD335,CD5,CD62L,CD27,CD95,CD141,CD35,CD278,CD11a,IgA,CD268,CD54,TCR-A-B,CD2,CD29,CD303,CD81,CD18,CD127,CD22,CD71,CD26,CD49d,CD158f,CD336,CLEC12A
progressive,0.256723039383684,0.321991188478582,0.0478479323210817,0.0263363715633541,0.0019722089132874,0.277641236910811,0.215617113193022,0.161932505350349,0.301823874644602,0.196545423460523,0.171537561816078,0.250051113397348,0.211253107743119,0.0679891032392421,0.150738580467573,0.176513313765057,0.0213528130872961,-0.0111450428791336,0.108417939478254,0.11739007638457,0.251915529093705,0.177631119070609,0.0099561642393898,0.236332142210695,0.0389985776269219,0.195101934913071,0.0393270607600833,0.183846679485321,0.0201275995087701,0.0160161758796592,0.108934386143837,0.0716749926077641,0.0479848214190962
progressive,-0.130342440906193,-0.028229156504221,-0.0773923859834194,-0.0776444473836092,-0.179046984422639,-0.367665867697583,-0.0277156840662395,0.0995314497879002,-0.142515317425066,-0.119264173619285,-0.117541763441445,-0.0043605440137855,-0.150050665675259,-0.146024078964714,-0.0158092557096454,-0.157540690736565,-0.092524976667424,-0.351312695144295,0.0951534462716775,-0.0492384476936395,-0.161971094203675,-0.254770667922685,0.0155125642489653,-0.157026632260901,-0.022528313416795,-0.396745253967743,0.0367915380421983,0.141645771198118,-0.255887849548614,0.0311908491070231,-0.300689243695144,-0.278423785446216,-0.15019462418878
progressive,-0.192633713894239,-0.310253472347153,0.0179132933546331,-0.474408750672966,-0.528106795963578,0.0486966572620819,0.394874430894297,0.0102067297124629,0.0899243095299808,-0.0537197463902509,-0.220104943795369,0.381192987898937,-0.0951509896036147,-0.0425219449345591,0.337747055625434,0.0239257349486896,-0.0455815861210727,-0.0562372689656786,0.081330325600916,-0.244446881883271,0.0061660042111861,0.0725502481869325,-0.0174668911395372,-0.207590266723026,0.069877044312025,-0.232760868748448,-0.106995384086089,0.284921357735114,-0.190155463846951,-0.0099376842906205,0.0081367681773567,-0.0192052124734876,-0.0496720590662463
progressive,-0.142812196359826,-0.10080291335295,-0.11357779405101,-0.0432879374623804,-0.104842724635051,-0.149544439437853,-0.0914858599005743,0.0601484523811953,-0.134100914721412,-0.12426331825857,-0.0688242208417962,-0.211877408479367,-0.0260349218379819,-0.263164778277383,-0.281906703137584,-0.248311562265038,-0.148327563000268,-0.155993686236033,-0.125087166603105,-0.0267649630060767,-0.30467140795437,-0.212560929024321,0.110915649542472,0.0172104089475947,-0.224359063031356,-0.0507103014523167,-0.0148957913591091,-0.0459501104346893,-0.237638700199284,-0.0729527142324023,-0.104244715721204,-0.0875118592606284,-0.255850724850282
progressive,-0.397924158754818,-0.0939823526030485,-0.185592209077611,-0.137983264712727,-0.116176913580661,-0.256003581879728,-0.256648248909018,0.0393682768080496,-0.213712323471377,-0.113037297149688,-0.165176668946262,-0.0155000843206788,-0.420273470735734,-0.379136091774815,0.310182479958375,-0.0592807371078018,-0.303116815921264,-0.0933196260641192,-0.0629278978294892,-0.158358549501114,0.0700362519219069,-0.17136689470824,0.0431304223843575,-0.0205269354134813,0.222976422606748,-0.27736188747615,-0.321786836109015,0.36706862958622,-0.274088083400141,0.254290611433379,-0.0134137278938996,-0.330549035176455,-0.310335013109156
stable,-0.0767037124477817,-0.181800196337477,0.0374679904342875,-0.278452311245657,-0.547059617400407,0.196959027321048,0.10071375500777,0.0403002996556069,0.0199932470145599,-0.0122379005846696,-0.0707913244635031,0.140994535127102,0.0085968761079548,-0.182005487285708,0.311546174565824,0.292500694537407,-0.158671078480962,-0.121943460138812,0.0933966950385836,-0.293406635756484,0.188901922657402,0.266579944779843,-0.028540623276408,-0.117797092265769,0.0951756565077775,-0.051103662910743,-0.0117645777710672,0.268407524470654,-0.0425273328347499,0.0357603071687082,-0.0502027474542754,0.0332992409229748,-0.0640553983312051
stable,0.0991264181890114,-0.207339560996788,0.316359423915289,-0.233916870633846,-0.369785419404331,0.210437190603295,0.165651674703461,0.0642875485648931,-0.0333844751157734,-0.408225183767673,-0.0700037438351203,0.456848192742719,0.0449917458799946,0.0320831032851362,0.126520699162943,0.404307831035761,-0.0276329334737884,0.019973770172793,0.388050617883977,-0.166464835024923,0.488624514946536,0.355579730694149,0.050741577024538,0.0570722587930841,0.339280136392596,0.146293537682665,0.109201587034765,0.373349187501495,0.355964114192551,0.314292205912017,-0.0142356214008201,-0.0122918303439431,0.0243686484442146
stable,-0.0377086506795293,-0.147881815233785,0.284762656720106,-0.365188607728511,-0.376043922862555,0.173353101600645,0.22978253820575,0.0647776350970019,0.100786303176104,-0.279412018580358,-0.106030244005589,0.450936521505932,0.0033281620701191,0.0017535251832047,0.292570925300723,0.31146449996011,0.0198848459858711,0.0599207810529087,0.267742830856491,-0.200077442558965,0.32106777201411,0.274818804465274,-0.0003381186108651,0.0277395276284316,0.224034734611445,8.27341007429169e-05,0.0625968030935798,0.321607629408914,0.190302443959729,0.132736355454202,-0.0652646399176963,-0.0197300209808828,0.0529191272576152
stable,0.126685225957926,0.183168828788431,0.0117445666860778,0.104811905136884,0.176126740256216,0.215926534212819,-0.0090999393221917,0.0613486781308424,0.25285130114658,0.0474746289085443,0.0240111484002749,-0.107531971011518,-0.00216393241426,-0.0137231637631143,-0.048329882300846,0.176308715461726,0.0454577120792577,0.0649749539452031,0.155204113483596,0.314489695824079,0.235170966904656,0.174992510390625,0.39572481640627,0.317291294444739,-0.111695699751984,0.285059225726662,0.0050490462946082,-0.272403834851138,0.385638661696228,0.252166355055186,0.172888789510568,0.287773468837109,0.0558265474029368
stable,0.0155306189505535,-0.126276388731182,0.126454044930786,-0.170090642422836,-0.276459584996131,0.14858561501814,0.0503011986173017,-0.244578024788609,-0.0150197122818621,-0.1586955719522,-0.242048173253943,0.207082059167373,-0.0238329014535844,-0.0061502658697583,0.0224987551964302,0.208378143784079,-0.171532476003368,-0.104782396311387,-0.0225087828449933,-0.227374645180389,0.28512623776061,0.23061576856922,-0.168100088354051,-0.0698860805062641,0.145764845939067,-0.0719159120193836,0.0383052472853401,0.0524212275434464,0.0958800454774308,0.256462061699485,-0.18707422276578,-0.186905696977648,-0.135899985860005
