group,CD269,CD10,CD45RA,CD7,CD4,CD294,Podoplanin,TCR,CD62L,CD95,CD1d,CD366,CD58,CD96,CD178,CD79b,CD122,FCERIA,CD357,CD124,CD226,CD29,CD49b,CD81,CD28,B7-H4,CD204,CD158b,CD158f,CD337,CD336,CD307d,Mac-2,CD85j,TCR-Vb13,CD101,CD88,Podocalyxin,CD258
progressive,-0.480784193697019,-0.505821407724252,-0.273627654434596,-0.119896044995972,-0.454821484367257,-0.505260867156691,-0.520584085652738,-0.488738134515914,-0.276395372242546,-0.0683041193115446,-0.47900989078633,-0.446910893844042,-0.499219808378661,-0.471065991449314,-0.546478357877723,-0.521909584664924,-0.476466797884644,-0.450164120467602,-0.482506194394852,-0.476874405421035,-0.510282646686429,-0.452583417264122,-0.483720683383973,-0.24638968302481,-0.502742330240593,-0.470299074129775,-0.4637668003885,-0.455495815210764,-0.495188813785973,-0.506737903506911,-0.456827357284282,-0.474104790812707,-0.462602336632796,-0.465417062997509,-0.475534840991095,-0.464589910441173,-0.457410977813114,-0.512382771486281,-0.494837704700233
progressive,0.276516570002674,0.266986906905608,0.307905050583675,0.134790191444163,0.164176002470111,0.290888549825518,0.367984710863143,0.341577260736648,0.0823567787286633,0.312214951387048,0.296726724959214,0.455585136504893,0.354444488289146,0.263993795981543,0.264858388673278,0.191228440104974,0.297365828441635,0.302850912526711,0.351508412145325,0.333378243735604,0.357327735724264,0.245500894780154,0.259377113652555,0.131315714191968,0.252635048446845,0.28491600964383,0.350517716591097,0.106200111481224,0.386573227727238,0.415184158174977,0.22312004820422,0.285936980737071,0.325223146894132,0.353148560497972,0.296449159013595,0.156979825524016,0.31724933576773,0.282546080952637,0.205731060822177
progressive,-0.162054799883048,-0.0861900893346338,-0.214980622811717,-0.216614673237753,-0.475114046180728,-0.230766372001043,-0.18487222026767,-0.171149564752183,-0.0845712077377546,-0.0875908655413977,-0.162857528077992,-0.152992859967586,-0.153671378464623,-0.239030123631721,-0.165545616093922,-0.129456437233447,-0.201626540877676,-0.216726018157915,-0.17044605587946,-0.202803735917118,-0.267900764648906,-0.220151171980442,-0.0728597384074971,-0.248253957740297,-0.224713374455512,-0.185496933725793,-0.178791574488846,-0.111304185568494,-0.182763283999538,-0.176527138992904,-0.192088118970498,-0.199641310826125,-0.179556528483285,-0.159967023477098,-0.188935686692855,-0.12971561125397,-0.160235363166805,-0.238519274186385,-0.217010070822408
progressive,-0.0665433943525634,-0.0041288085659404,0.299737692035101,0.349059493574152,0.11216897710628,0.0135131686485796,0.0317747461275594,0.0368059305700911,0.0644795168823681,-0.0500971252868833,0.033909246009963,0.0617547445359329,0.0460601922401953,0.0916055524774297,0.0501493600828225,-0.0026870387722707,-0.0144941217595477,-0.034384316335458,-0.0331141259976713,0.176558351770572,0.190221566499752,0.109224942940053,0.145088305804593,0.254610959617108,0.117474179724575,0.0316571448776767,0.016522703171542,0.026571576783863,0.0711314018006868,0.0403064910064443,0.0986313421955209,0.0164228129797383,0.0103261952591022,0.0644498285935606,-0.0309208484931578,0.0198970188338075,0.0079501860920875,0.0449193321119914,-0.0097389270254888
progressive,0.0722660824938015,-0.107907223404151,-0.207475078067325,0.24931305695413,0.415627295860695,0.0247428073137035,0.10265436499245,0.277844949411162,0.1590227836207,0.157306640874327,0.320397064982384,0.112443001705718,0.181981133622589,0.149669853718761,0.325909888905087,0.208045759415906,0.276637267401044,0.0293239394259053,0.149628083599017,0.0372652281621108,0.399901474095151,0.307868000611958,0.147415973763881,0.500957969784225,0.345542120789731,0.237243452305731,0.243273322409508,0.112938529956596,0.255726231783698,0.131597320290527,0.001548674265257,0.255547155398073,0.0131370087890565,0.176549650805313,0.161129542521815,-0.122495041793829,0.027049586095152,0.351349250897569,0.159305320589524
stable,-0.261875926709392,-0.216702573237529,-0.190883604105639,-0.0984663411161926,0.0059551856249368,-0.263589536378717,-0.25458939340246,-0.252961965461823,-0.508575489826136,0.100595406076828,-0.210754287811883,-0.048316002405058,-0.221248624014141,-0.217446829626335,-0.186248525874514,-0.215274214664948,-0.261547112267873,-0.164133474236308,-0.321040315956894,-0.172482847156374,-0.183836410276716,-0.0762962021171593,-0.205931518675615,-0.230987838246492,0.0277890354034855,-0.20739792042438,-0.201137048610115,-0.087148532316855,-0.305142696349916,-0.252448155427543,-0.215647680758501,-0.24531457192143,-0.303419655590878,-0.176714804433201,-0.198492596086276,-0.256505574255799,-0.263915462240422,-0.275365058205336,-0.228012479753729
stable,-0.268123785169724,-0.211269218363597,-0.0868489650172068,-0.183370020846216,-0.16351283987708,-0.332864231987697,-0.333272745426434,-0.315571653792532,-0.260871396929499,-0.226128944053431,-0.224320373482658,-0.209697607115955,-0.303397320648693,-0.350648301096887,-0.211588302301222,-0.336073730848864,-0.245339263448171,-0.310891226640991,-0.339912535907341,-0.268965564572675,-0.255500401607145,-0.215170082547538,-0.214190700828388,-0.228647821908468,-0.310676890801623,-0.293930892055477,-0.200021173116526,-0.0501155213325724,-0.341001406966817,-0.352534650354578,-0.209223582158381,-0.252541210384842,-0.248577293153659,-0.29001285465812,-0.331614305696292,-0.258478279573711,-0.329997352869896,-0.311663564112652,-0.26033853146846
stable,-0.0201874174559274,-0.0581801126141131,-0.558111779454616,-0.545864252264656,0.0013625284838296,-0.0894235253513039,-0.0957556201232569,-0.127324756441701,-0.259630815461795,0.414218616287623,-0.135438423894365,-0.063265230114778,-0.0017058990678604,0.0398117911852189,-0.131374220860997,-0.130197446136164,-0.154087361236673,-0.0573076860093564,-0.0165535803957419,-0.0857279961033538,0.152088665027306,0.357675776509377,-0.079389852077062,0.0119615661621787,0.201356635630293,-0.0766685299045729,-0.104564261480117,-0.0021998054569493,-0.13717478102047,-0.133047665557881,-0.0669636885641579,-0.100100095061374,-0.0366467989144576,-0.0892544687155135,-0.0660903619007849,0.105791429753222,-0.111102554941006,-0.104639846499646,-0.0535103375425689
stable,-0.119697042378483,-0.0446601641420417,-0.0266143344658358,-0.0052482821233734,-0.308976541586679,-0.214648960178002,-0.248321932057174,-0.213963743358132,-0.271448799652408,-0.367260278146671,-0.217140138535846,-0.165277787896372,-0.278848067184586,-0.248274964002725,-0.204005895112807,-0.133202183255444,-0.135724445286871,-0.213732063719172,-0.135118343666729,-0.213210449815211,-0.217985916439666,-0.283305571208448,-0.0432428571274735,-0.0657030094641462,-0.382346027854413,-0.206153470849487,-0.241512366083863,-0.206522955605156,-0.236927029252035,-0.147938580036767,-0.0648474827470411,-0.147690621128593,-0.195291939288403,-0.239751575546623,-0.240523473346982,-0.237021430919318,-0.199499000396839,-0.132986054953824,-0.216061625430398
stable,-0.0947823745921945,-0.0195543346831863,0.0232025268130934,-0.118508938450172,0.117286497740828,0.0265126494418527,-0.018296601879118,-0.0582023302480371,0.156897942460682,0.19312873084682,-0.110426510712073,-0.0630187294779805,-0.0222483831470684,-0.0088332360529547,-0.0122915500567154,-0.0500555025455901,-0.132772840440699,0.0062316866974453,0.0233285732689756,0.045142336884009,-0.0098091437332225,0.142341656635149,-0.0321410759368754,0.0708555468946309,0.159232421058096,0.0718762719648147,-0.02304739247128,-0.0179210333398408,-0.0289092413783215,-0.0783413293128821,-0.0369715178916987,-0.0814436723954592,-0.0396731250655558,0.0004803860315119,-0.0097076251703525,-0.029037255979321,-0.0462825071726884,-0.0945097540191999,-0.0241677657763377
