group,CD137L,CD47,CD3,CD8,CD19,CD269,CD45RA,CD7,CD49f,CD16,CD294,CD31,CD32,CD62L,CD107a,CD64,CD1d,CD66b,CD35,CX3CR1,CD24,IgA,CD244,CD268,TCR-A-B,CD267,CD41,CD137,CD124,CD226,CD29,CD18,CD38,CD15,CD305,LOX-1,CD158b,CD158f,CLEC12A,Ig-light-chain-2,Ig-light-chain-1,GARP,TCR-Vb13,CD101,CD88,HLA-F,Podocalyxin
progressive,0.0228899947588113,0.0682172629533487,0.128432261420263,-0.136665293539458,0.0702234425087724,0.0891898907471589,0.0794534984701403,0.0403249398366624,0.0467775280599822,-0.0658820553798025,-0.0044011497835234,-0.142735930904008,0.10787234606163,0.0169270534811542,0.0871576282867499,-0.274382482010687,0.0552101076272324,0.0710165123541014,0.0834906760143657,0.0029989564705612,-0.0202229724695393,0.0313877018338857,0.0223410453563624,-0.0820993664163109,0.0582721781385363,0.151212351590214,-0.1527270582994,0.0354437837483602,0.0573648250300052,0.0125613293319472,0.0390803012290074,-0.194925604589931,-0.0201288350709469,0.0358292543293686,-0.0408488259817056,0.0171289399894755,0.0064984919671251,0.0716618205636145,0.0789881509922166,-0.0417986732353273,-0.0470477608685689,0.0852051616694008,-0.0258751581272625,-0.0264048985363148,0.0774675582213312,0.119193043555187,0.0593084319624458
progressive,-0.164608901488764,0.0242991039865303,-0.114877722472084,-0.0079080162891969,0.0216377461639572,-0.0672101766858441,-0.181819894730807,-0.0307992049842248,0.238996309989507,-0.561785678390133,-0.0422625458088662,-0.134148522923349,-0.331743407507715,-0.149283247419343,-0.441742246770266,-0.0539617193424897,-0.055204698639173,-0.624357415967667,-0.493077521522084,-0.170216905689279,-0.439029168827035,-0.13872736671459,-0.0502828113225955,-0.113838404871019,-0.156454991106808,0.0496453995685999,-0.0158002402202554,-0.0935085096866786,-0.0392911967986972,0.0201038074703392,0.162243024077978,-0.16373072358094,-0.26518202404101,-0.462743589774019,-0.294538322312872,-0.311255760342821,0.183176223628826,-0.0940269668467048,-0.509146981588621,-0.172253415736125,-0.132818018141435,-0.156702554807902,-0.186273139181983,-0.176680094973707,-0.321164690745034,-0.120779582502119,-0.189819236990796
progressive,0.129845412593752,0.24245376637729,0.233226215231595,0.117482883809144,0.0673911284903162,0.060681587275819,0.420017784665271,0.424803393139725,0.0202040252688768,0.246311644357471,0.0681600027880377,0.320450846125915,0.210825657437558,0.0300541943553485,0.119759184791582,0.0557284033417527,0.0482947750220256,0.295889864141128,0.216793686292081,0.0692538988960143,0.162432513998201,0.0962136292950845,0.176125799756751,0.118437853846154,0.178365647101421,0.0420005967282553,0.251301244471011,0.0102138082709841,0.107918506846294,0.0639824513368351,0.0622139421592147,0.109573313282173,0.203714207384854,0.20375779484641,0.319187142175807,0.157676723187129,-0.10709779452942,0.066665210296251,0.22617432311378,0.107973592960328,0.202904216244506,0.181923993194142,0.0672238512710851,0.184971535331451,0.137699147020478,0.021171084108258,0.0502284990150326
progressive,-0.416445349837444,-0.437539861082365,-0.357616142647835,-0.404669437208212,-0.393182761495904,-0.307596834966864,-0.47469837291341,-0.42455216624362,-0.0797379810858308,-0.382923509633003,-0.275164746714915,-0.418771700824022,-0.418098984732347,-0.280158905393129,-0.363731461142844,-0.392453534881943,-0.293145236651147,-0.434784546629283,-0.411707797664908,-0.277524374359861,-0.456906281633001,-0.367959074272146,-0.379074126129332,-0.388181053269705,-0.387316968709022,-0.367949622461772,-0.336371563689957,-0.259908911685052,-0.353835738375043,-0.430752539070032,-0.234780079050494,-0.357120636364192,-0.469321036970218,-0.295668409583097,-0.410712386390022,-0.363113388893948,-0.311800146658688,-0.317817552113959,-0.387412007048501,-0.419051665792982,-0.353927721142879,-0.366443615829256,-0.353287302572869,-0.371105232391939,-0.365665785278507,-0.409203576038955,-0.371744759385201
progressive,-0.0291371638175787,0.198015242070727,-0.272333788902239,0.218408960820159,0.0017135765465488,0.0149002231945982,-0.162458788226295,-0.193793242632419,0.0909315833394838,0.113913317898854,-0.0382954002644256,0.154385127846372,0.161353803730978,-0.0423812186124725,0.190396972446013,-0.0757461725612874,0.0251802571395369,0.206447352978639,0.0809823291305251,0.0575171558475808,-0.301954549360118,-0.0476264652690636,0.2217177499287,-0.269338185149668,-0.265468781014072,-0.268993020309434,0.466314360347017,-0.0473011967516161,0.0523458054451054,0.129966435536559,0.10404198216712,0.0960263425824682,0.128584011238146,-0.0655508763145324,0.225830416163821,0.0451325782851674,-0.357799559292692,0.0335652269418777,0.269948101223494,0.0267292322730158,0.124854021009407,0.0445759444121178,0.0196152323269644,-0.0657018860530537,0.0324224490866548,-0.264194517922644,-0.223906307198187
stable,0.282184871507632,0.133450055399591,0.440808378548608,0.0374460289217303,0.160574286872001,0.355558303171855,0.452462675246264,0.562763427349248,-0.0236272642113559,0.231585118949365,0.35889556936435,0.0613695530540394,0.324842603863805,0.0524532136892489,0.239840854856648,0.0282223574413377,0.404035132580267,0.209603107900845,0.202968282527182,0.364537351974386,0.180648312391798,0.309686818600394,0.181673112412363,0.281950409609314,0.515551552885385,0.222277434954883,0.130076566528486,0.378887139948664,0.227136520535871,0.11328218967359,-0.0172411350800152,0.0514103878520103,0.101641039772921,0.228601206834817,0.218530971650877,0.248116692387884,0.111510540096668,0.375208116269148,0.140445115081595,0.260222333781029,0.288966429562665,0.28246469836036,0.254496795940007,0.282678104574183,0.305629454936309,0.355007660342931,0.360549214487823
stable,0.182272369643432,0.198783972062735,0.273762705800135,0.153652276138646,0.231643997447647,0.131456980272939,0.230396376302283,0.354896991801031,0.106514320252354,0.199668884180757,0.248539559629979,0.0642532581975449,0.183125563752107,-0.0433316053310584,0.139413045993052,0.0168277699579432,0.14679950738816,0.244521486427816,0.164209153394464,0.174560430810341,0.0679159689539954,0.200369537134601,0.0342110259765534,-0.070386191644535,0.180110508297587,0.191429098059965,-0.0054500236743112,0.136058074981543,0.159243150004106,0.155422473749326,0.0946737047077198,0.0008888267290424,0.0505346264943366,0.194543550852984,-0.0447434408227932,0.0351198511746291,0.120605124596516,0.198605848324812,0.0833507572743447,0.126469621061901,0.107278234192925,0.0469543869946846,0.177658183277668,0.0871726139864652,0.166177415736087,0.153332609025474,0.272704519120931
stable,0.0523868540872665,-0.0989822100468268,0.244079240771607,0.0393880207278793,-0.076407976023655,-0.027197011873665,0.381150996763732,0.491190803932233,-0.446956054851497,0.0369454124536404,0.0496187184080891,-0.0168009196078961,-0.0420734901914929,0.405417851654137,0.0193494596977395,0.100812365940445,0.156151228732311,-0.0298834345986762,0.0542326028070922,0.0243586515219339,-0.0210359838990434,-0.0015889019998621,-0.0192447364855696,-0.0856290021471777,0.254016804249892,0.0071033218972989,-0.149955100484922,0.125430343186265,0.0449478884095263,-0.253089791089896,-0.438557541163611,-0.347463536574011,0.187474688758157,0.0488834849097009,0.0561050176597694,-0.0742802550533063,0.025056860309823,0.0563288125235553,-0.0907179711664429,0.0761621330911894,0.0187026263000632,-0.0324959590431221,0.0290224112400769,-0.137293686669835,0.050862371710284,0.0259697999331489,0.0292766809985538
stable,-0.0306184265712698,-0.0560132896653617,-0.338515263952213,0.127128464092673,-0.0539800020359773,-0.0810850580202705,-0.318858699182133,-0.610376615076327,-0.104224221647266,-0.0584884096837699,-0.028393748953841,-0.124958576325099,-0.0718041008158322,-0.221553385718226,0.031149255444222,-0.0412185380345856,-0.0487300449358024,0.0415193161869373,-0.0769466686172135,-0.0674667679123986,-0.0339294627236186,-0.0089922104894173,-0.0374864409084841,0.0445689721686977,-0.254234248299178,-0.0250427938339342,-0.150788019505929,-0.0420641891654089,-0.034382264838692,0.006700377875213,0.149924636805166,0.0878220594651465,0.185595934512938,0.0017031949189874,0.0324206959850629,-0.0941600868579963,0.0559491174624306,-0.0963087687645115,-0.042181211103927,-0.0441079613575629,-0.0918214712981941,-0.112717091486554,0.03757553928819,-0.0714490486357826,-0.0199504328515317,-0.0113265789370598,-0.0830759514679189
stable,-0.104962027247296,-0.0915784250754012,-0.250706167899989,-0.0133421944320603,-0.0383503260030225,-0.164651815493729,-0.284853910368071,-0.318677715259613,0.144185460517408,-0.0250032172165467,-0.110980702402437,0.0875776386648239,-0.171039131088254,-0.216969431266822,-0.111209547231572,0.0484340415031173,-0.229511744851583,-0.0160579037566253,-0.038897058488523,-0.142098430618268,-0.0694202115916774,-0.0652524259979092,-0.0459169756556386,-0.118795564127475,-0.267706660926262,-0.0789451768518868,0.046499682240434,-0.188788077323518,-0.0987080610413322,-0.035470790150659,0.210590059659488,0.0714132196914175,-0.0317454685822289,0.0196979860932369,-0.0127163669993644,-0.109949483552091,0.0739154570963934,-0.140577045993603,-0.08059915897973,-0.0514028731744316,-0.0769232158043232,0.0283071307759449,-0.0945030953548404,-0.186689408113911,-0.110487434740608,-0.0884517021570026,-0.154188507018375
stable,0.0558667222769635,-0.0773451873987574,0.111935666408124,0.0085958583000594,-0.0392784677253567,-0.0035788440820773,0.0205482318454617,-0.0184522294944706,0.122640272294992,0.0340808677400907,0.0650271411034329,0.137736815899449,0.0940676113282471,0.124598023837075,0.0430731753665107,0.0323434442899001,0.0064975365024663,-0.0315725956017488,0.1200675072475,0.0080856796539175,0.0181167365570098,0.0245490918821848,0.0598138720007547,-0.0418254358044223,0.0894628750489579,0.10588975789058,0.114659706637035,0.087421039060245,0.0076161769442399,0.0279485365692899,0.0672109022798442,0.0855062236356874,0.0239414036496372,-0.0596750730770214,-0.0708037394815624,-0.0599495176490678,0.1504596878931,0.01421404184142,0.0227250230812048,0.0763674050861905,0.0562585579916649,0.0455328768225027,0.0223941902238131,-0.0446703553152481,0.0787334981016418,-0.0244741096620594,0.0514992829606212
