group,CD80,CD10,CD7,CD16,Podoplanin,CD32,CD107a,CD66b,CD35,CD58,CD24,CD66,CD254,CD15,CLEC12A,CD150,CD85j,CD88,CD275,CD52,CD3,CD33,CD10,CD45RA,CD7,CD16,Podoplanin,TCR,CD62L,CD107a,CD66b,CD35,CD272,CD58,CX3CR1,CD24,CD254,CD15,CD193,CLEC12A,CD94,CD85j,TCR-Vb13,CD88,CD224,CD45RA,CD7,CD4,CD16,CD335,CD27,CD107a,CD1c,CD66b,CD35,TCR-A-B,CD49b,CD49d,LOX-1
progressive,-0.0297131273181791,-0.0519028029594065,-0.268478621084894,0.138391327913278,-0.0466739400262981,-0.104056787840171,-0.10618466244006,0.185137945725063,-0.0499309633848981,-0.0498331739427521,0.151711346317754,0.0027828334655504,-0.0119306134521229,0.31436586791823,0.0140043719571301,-0.017447686981151,0.0077661078267708,0.0063938913612873,-0.140462939669578,-0.317471463179861,-0.520564011443409,-0.288052249221668,-0.0827293827181252,-0.354125786417607,-0.367901711867752,0.048705843608701,-0.148222835853215,-0.0981204364572617,-0.387301515473687,-0.207560573403242,0.0825790013882362,-0.187193813022593,-0.139951290339732,-0.127199651392057,-0.211829193402408,0.12930141726051,-0.183472971759194,0.221806828016668,-0.231642826101122,-0.080277442378746,-0.290642489269248,-0.171292947493346,-0.0954405857016842,-0.170915887250336,-0.114150708697726,-0.146766034112926,-0.442391012855314,-0.547383291445712,-0.0113625295300473,-0.131829815651541,-0.459768653592704,-0.302743371289072,-0.281548339776858,-0.0744377898315915,-0.309360515634667,-0.538931568389657,-0.427938881447613,-0.18764378651822,-0.169199094020418
progressive,-0.34079703507159,-0.386248899681945,-0.0745715952534834,-0.597513848546429,-0.470927751839443,-0.52109045805643,-0.452705814393942,-0.55241858162488,-0.449301465631732,-0.474604361955476,-0.494437840406246,-0.408511249181967,-0.485149679139851,-0.490628096202424,-0.575351442488753,-0.506501090771961,-0.523763876884247,-0.523150081971181,-0.537811541477023,-0.553506275523659,-0.463896775785885,-0.539369311453217,-0.532706508118745,-0.219382463612867,-0.216965441345358,-0.64492469352613,-0.587009961578529,-0.509290229761515,-0.57068018890669,-0.527117176980334,-0.634972447978464,-0.576251439642072,-0.45542188715596,-0.54351988564119,-0.556349286661146,-0.568517562405316,-0.520561935365828,-0.605693538412834,-0.535419510149115,-0.627370283640281,-0.5212069862757,-0.504865951606195,-0.466573636543025,-0.545474937467237,-0.52939238935754,-0.178539575628208,-0.150889976034144,-0.170987809794622,-0.548751507181887,-0.108357886719041,-0.231945579993065,-0.528722818610897,-0.0146489096540516,-0.560585118682911,-0.542710771349404,-0.321996628377815,-0.377502369317208,-0.0237200583935846,-0.51965184159175
progressive,-0.158988535464184,-0.146414666268104,-0.186150716386738,-0.25761186767068,-0.18535601445091,-0.287934628697308,-0.249099964440896,-0.288708903173298,-0.306991174896306,-0.270956181935096,-0.172434975655285,-0.269316628262746,-0.128928445037032,-0.264772913004703,-0.32310422291705,-0.193278995877566,-0.234325684343079,-0.266363988097112,-0.130594405029061,-0.1377991018014,-0.287397689842543,-0.114334784682803,-0.260495450621748,-0.550252987554453,-0.401528490359693,-0.242022737797679,-0.178126718825841,-0.256251186386483,-0.0682404054441841,-0.150583549977758,-0.245228648505675,-0.177774902064791,-0.177065465406512,-0.143767541080665,-0.240352818413123,-0.208765130483176,-0.219164853115149,-0.215223148736326,-0.17190955751557,-0.159498257850015,-0.178554684007448,-0.186692885131096,-0.250879911690933,-0.239512619416739,-0.0688284066352865,0.535097133930098,0.569628566857826,0.0713209454598108,0.24186011729606,0.0846291466642643,0.539104355017605,0.151255673725776,0.167652279454007,0.284851255831718,0.254941607593318,0.399192389154716,0.113144208041551,0.0567859024373606,0.0805012677913312
progressive,-0.0703880095489351,-0.22071565654831,-0.442596748374944,-0.402310322310224,-0.304078051459925,-0.377941649276665,-0.262204380947448,-0.350581394565173,-0.398169747711025,-0.274676790124468,-0.286894654575609,-0.25871955836972,-0.164307664761199,-0.291584724962979,-0.292782175547804,-0.205830576620408,-0.252985649955888,-0.280411504753849,0.109797019751746,0.111344579520855,0.0857428013505781,-0.100981500550446,0.14318369910758,0.0939625249118907,0.131524737683988,-0.0878627473574191,0.0039887608523504,0.107623665298773,-0.0890430133333792,0.0099944503650893,0.0133102778753333,-0.035895367529728,0.0017816938936568,-0.0387030101823695,0.0202175093238675,0.0041025107504919,-0.0069109239590896,0.0037326329308325,0.156198980523775,-0.0155819714069718,0.0287676983664922,0.0365900216382474,0.0312949805267912,0.0290046699299153,0.0515597202102691,-0.292494884756284,-0.292846095015895,-0.0673208736714163,-0.0902531544030402,-0.071512394425898,-0.19509366824312,-0.039239879771343,0.0644386526331479,-0.0763511274756235,-0.0971365786528191,-0.265113283183748,-0.0379348594600053,0.0371825799950575,-0.166532741677662
progressive,0.561050829172986,0.529111497393444,0.116053123582173,0.709529612355329,0.522407631347627,0.457035112906065,0.512521723752663,0.702168242466269,0.550704622273992,0.533469634667644,0.517555975368337,0.529868544368659,0.501321585149658,0.661512951060819,0.541816439055048,0.289194418420072,0.424609952041929,0.621214124500306,-0.351733667097412,-0.314753269329912,-0.0614743248520613,-0.229284060592516,-0.397935033749754,-0.0326118010848351,-0.129546233417327,-0.352444464286732,-0.387160659791128,-0.307550088479125,-0.330971217492711,-0.390489801095082,-0.332355514061719,-0.171568530499177,-0.53678108848576,-0.400951306620791,-0.258858091301142,-0.305706314313858,-0.267521104496125,-0.424873668576913,-0.433301390609204,-0.334183112918942,-0.259109201657329,-0.410938798283004,-0.596686704507627,-0.429705525228465,-0.284478631496528,0.118509551181497,0.121685568513362,-0.252630134885411,-0.048448738682674,-0.522869993939971,-0.151065466107222,-0.221893065844477,-0.588670881592999,-0.0846805010720764,0.0875501385320826,-0.208359949776662,-0.524532385567939,-0.505754375654678,0.0245546474866155
stable,0.118605009003646,0.149840095447135,0.436194565565724,0.135957271324544,0.0997266772977014,0.208368473360668,0.147202793171127,0.133204365628039,0.103078642128357,0.144211189055439,0.195785970236425,0.127986953030919,0.216520679926141,0.185653005404177,0.0285887387251255,0.130174741378404,0.169882943944062,0.194284072441647,-0.110252663393129,0.0082705462553781,-0.291422534140999,-0.0145451921124221,-0.11195860537397,-0.383983454205792,-0.629230394085342,-0.0941769064450324,-0.11302360773211,-0.209888478387401,-0.253717708739767,-0.122445059000676,-0.078459165334007,-0.0995995335803149,-0.101807842363465,-0.127464869386755,-0.195000043565002,-0.0735349041645112,-0.130936674525955,-0.147710973663775,-0.105965280178273,-0.0244950418311945,-0.118377576994252,-0.131666165567977,-0.0975326238107064,-0.189630896855054,-0.059530918467575,0.134376163915871,-0.0038832132704611,0.0734465697547742,0.244787740734177,0.0768163300826995,0.133102506678282,0.222907068110763,0.0621225913407331,0.188855666165153,0.128120723351638,0.178959244792869,0.287377984588541,0.22146358480546,0.267931776254032
stable,-0.0108739818752429,0.0723275881564417,-0.0687714812103497,0.105155799688801,0.0617503699963387,0.0592710850893762,0.0427084480800003,0.0802576495304068,0.150237412942282,0.0300307228798945,0.0387188098722631,-0.0590886571208206,-0.0193931256794195,0.0797168574179234,-0.0198337640816982,-0.0163079741948825,-0.0067468118822601,-0.0029446861368684,-0.0556709216338411,0.119846358435447,-0.32310644789844,-0.0571566726853507,-0.0397869820600447,-0.35307741372655,-0.346010859549275,-0.057900877491238,-0.0807647523733931,-0.0296495497169727,-0.416436161633305,0.0427211864453886,-0.0496866787674716,-0.0627220293400827,-0.0764460079697779,0.0540453042592169,-0.11045456619462,-0.0678602249092236,-0.0536120936625375,-0.128686836805508,-0.0588687671807162,-0.0176732183282344,-0.0027139025534014,-0.0357620519564372,0.0449722234275367,-0.109232840554523,0.129579566353039,-0.305992876089516,-0.26778714016943,-0.0920093278574724,-0.027780088770101,-0.0308400229112946,0.0666348098716472,0.0074256926526754,0.127832768430501,-0.0082759108494008,-0.0930582230172459,-0.34957419594064,-0.0619061269441178,0.108409284603748,-0.084446103145497
stable,0.0050864244587542,-0.0138125422134163,-0.355161866861152,0.0060738180256519,0.0086865519916324,-0.0237533092316604,0.052076216409248,-0.0539807926403641,-0.0746676702968133,0.116425477069987,0.0391877034241782,-0.0181792603924591,0.0209548914302164,-0.0407240398526258,0.0113866492967043,0.160066715826171,-0.0084601303297335,-0.052652051436027,0.039907209616774,0.0184114621082873,-0.301291688315688,-0.0259388041999958,-0.0927336391624427,-0.447777743851841,-0.47449247999785,-0.144486144126936,-0.10514387658653,-0.170896746133116,-0.283948530680903,-0.0042124369053158,-0.103006466484472,-0.0901113178115656,-0.123790821409754,-0.040996387210409,-0.10860528666774,-0.0870111527736292,-0.105008572598255,-0.151200013817902,-0.033385769425896,-0.0262892565737421,-0.0436238164022529,-0.120985888331362,-0.0931211631774486,-0.117084342992422,0.0208371283033042,0.0625261839281597,0.453417142022306,0.30849331047968,-0.0905747171468114,0.104977068029152,0.409185224684977,-0.0110854666086073,0.0738620380115811,-0.0658664517743096,0.0825718203708778,0.131925481494046,0.0264615213126942,0.102771663573324,0.0595924226999397
stable,-0.156837125766868,-0.137979266388116,-0.549357348733861,-0.190779844550079,-0.139835597104238,-0.191311929444357,-0.121226341743513,-0.0851808033083366,-0.166600031154438,-0.1739223493248,-0.119859543733102,-0.127119549089384,-0.207927567527218,-0.148060567911561,-0.104891709087992,-0.0997261380501526,-0.157110016723223,-0.167210493679992,-0.0805980655313589,0.0340259451068342,-0.248522460758288,-0.0598650337315037,-0.0473507161598837,-0.296787310291034,-0.468032650072601,-0.167404154838179,-0.141644273161362,-0.201606732567034,-0.0357605031952677,-0.0499860688912097,-0.0061048874445666,-0.161522059972053,-0.0695595845724699,-0.194987375644811,-0.178932467638638,-0.0907079867668389,-0.196812819287999,-0.0817822386562709,-0.129688991385244,-0.0934918659519776,-0.158056620581029,-0.178826374415848,-0.159447020430431,-0.188645840530349,-0.111703303012574,-0.155161829984972,-0.35438383656359,-0.283760978336227,-0.260299386892331,-0.0623407911870702,-0.0624736999109446,-0.156569765915244,-0.0472268964047051,-0.182874805768414,-0.170014349745546,-0.33606025833991,-0.23518041652884,-0.126716320465303,-0.160959779893212
stable,-0.20428049997,-0.0457521320613505,-0.0866289890156295,-0.0065596574421832,-0.109909014286015,-0.109637994239526,0.0199216396860044,0.0844097406917528,0.0030797366923679,-0.0935241689829066,-0.0289861486734722,-0.113021395890377,-0.0655033243525176,-0.0018943100708971,-0.0093977270201352,-0.20910623768144,-0.0193880182068631,-0.119185255701005,-0.067448889571375,-0.0371415777941305,-0.291962313955754,-0.0648751017898741,-0.151395632635305,-0.137920592579783,-0.462354742661558,-0.163413369153918,-0.238739331614356,-0.244369686652898,-0.287013508798449,-0.165376150211234,-0.129062691813377,0.0033777414559656,-0.300452232183141,-0.201961488727319,-0.257120080539189,-0.0473452847420215,-0.14188624917508,-0.105329387755388,-0.13214115126593,-0.186751098600773,-0.137453742775448,-0.168451707127869,-0.24669650385895,-0.201555252207353,-0.0900541291971901,-0.139763110708906,-0.487919803235315,-0.0981813664857788,-0.124072387692521,-0.0951246246570291,-0.245609749817192,-0.117500443033971,0.0527103464587424,-0.122070085625879,0.0667789189148649,-0.251028525101123,-0.0726435307526529,0.15153965471692,-0.0653617540024019
