group,CD275,CD137L,CD30,CD3,CD33,CD10,CD45RA,CD7,CD16,CD279,CD294,Podoplanin,TCR,CD32,CD62L,CD95,CD1c,CD1d,CD314,CD66b,CD35,CD272,CD58,CX3CR1,CD24,CD11a,IgA,CD62P,TCR-A-B,CD122,FCERIA,CD254,CD357,CD226,CD15,B7-H4,CD193,CD204,CD144,CD73,LOX-1,CD158f,CD337,CLEC12A,CD94,Ig-light-chain-2,Mac-2,HLA-A2,CD328,TCR-Vb13,CD101,CD88,NLRP2,Podocalyxin,CD224,CD258
progressive,0.145867710003649,0.275381461005569,0.200131697157859,0.211974436437543,0.103520101882629,0.297901771107193,0.300546036097978,0.22571257768568,0.132518969664881,0.308889755235292,0.384438374017437,0.317021010587547,0.296715896029126,0.316708769498093,0.144157525275643,-0.0737559536992466,0.411170235025096,0.168366008851219,0.302809838416402,0.136198595599258,0.242296737047232,0.192293482619334,0.227511867605663,0.280366822334897,0.0646825884638949,0.124515624415945,0.221449412278317,0.0698286000656052,0.383850618771518,0.287649177897091,0.174976543250396,0.133811952424464,0.376220087513095,0.293593387584731,0.19668696316062,0.303602671203269,0.129511806063571,0.175408963368429,0.294737133204809,0.399894011759407,0.294834349857304,0.297056951357617,0.23796470369032,0.140699479845484,0.309472172925195,0.256808023755678,0.19787630943008,0.326922108574891,0.220542720169004,0.27704034707275,0.255644112797837,0.300427409916749,0.201774189316565,0.287925114496159,0.192823212522192,0.220197251925782
progressive,0.48126499385699,0.463986990670266,0.294293624085493,0.296453398630591,0.490334917153596,0.49061490489899,0.151213811728629,0.197333920639085,0.520833285765755,0.361658696459943,0.355114585788023,0.495836448335503,0.456704923569998,0.475093927511779,0.452092783271526,0.160978007207884,0.216754258770977,0.225251631912809,0.407124723076272,0.504281464086414,0.478228711591517,0.422914937884185,0.485401293590004,0.505775811890424,0.523175689015208,0.218466815671323,0.341050447089914,0.449207396381039,0.443054868714895,0.362863911015962,0.415668144875899,0.495594702766944,0.219314415664769,0.325278315037005,0.567723146680538,0.449808450069604,0.431368468748425,0.459470554199983,0.258101066183391,0.0559760858407558,0.449517547431477,0.306251807036634,0.334570949418526,0.475519739086901,0.436237750307166,0.328895935088927,0.415157653843565,0.506261265388717,0.431481079343369,0.409674698920998,0.264663476875977,0.483709112881458,0.402333167233393,0.449557671137151,0.413094173189746,0.435631074907937
progressive,-0.0557957236933455,0.0499516464212108,-0.0636047931786455,0.292048403946841,0.101876717670049,0.0863011003404185,0.527657362182371,0.579582530607518,0.0976993244693794,-0.0774249913634637,0.0292318723730753,0.0137511972706181,0.0447701636326313,0.112317718454389,0.0912075113956227,-0.479969893797805,0.0394751705955238,0.0353863526689783,0.0950709836556854,0.0732230551965415,0.0732835735761536,0.0842446707242411,-0.0210685546302883,0.0493375545233429,0.0786321078896034,-0.0660896559225887,0.0444188926137269,0.0414573052326627,0.23064688131553,0.0431645238115341,0.0137169109805009,0.101517591645556,-0.005380307195735,-0.0948291632463936,0.0859333429354802,-0.0273842806743931,0.056747723172208,-0.0563219891244665,0.0337007582791205,0.110433335832063,0.0685539114847467,0.0384157081999331,-0.0038163243763917,0.127817093382484,0.0729398415819305,0.0389834858130087,0.0026415843072182,0.0412925718095203,0.164812847941564,0.057235052303461,0.14585001526161,0.0689250763114345,0.0214625450754948,0.0137032728073902,-0.0973878947399123,0.0846159988287512
progressive,0.034208395403707,0.0018277929821648,-0.0329868533609468,0.0325847143694873,-0.152119529604638,0.10279096547639,0.0449012642022116,-0.0271854166181156,0.014085380162187,-0.0098835751650979,-0.068989678775627,-0.012727438604609,-0.0227687201420697,-0.0035416704303462,-0.0616171084226368,-0.271218701276222,-0.0980890237303074,-0.116241922875062,0.0109130055793662,0.0635210113245224,0.0097870840258211,-0.162970992322777,-0.100789551332461,-0.0631308591900639,-0.0633496035055138,-0.191908375921408,-0.0085386333263848,-0.0197484217444056,0.0814389548851928,0.017841420152217,-0.0689329718697558,-0.0950199142193304,-0.124783062774116,-0.0275477215812365,0.0471487339046859,-0.125626016548099,-0.0383874837475244,-0.113599278422222,0.0412175357861497,-0.0035949183729493,0.0590822558370761,-0.0183952028993337,-0.0555003878890988,-0.0617464202554285,-0.0024333181980213,-0.0589108364271483,0.0410260757033285,0.0104212795457074,-0.0589986956977005,0.0014115227376011,-0.0698724252645388,-0.0046343147015036,-0.0313438872284423,0.0943140859602868,-0.0290379641772507,-0.0152616409666678
progressive,-6.22537463889224e-05,-0.14413926049885,0.0320017026011457,-0.142048697137582,0.0154232734257279,0.234678044229155,-0.106171753225066,-0.0577480342944895,0.125360337894122,0.0804948679319624,-0.0383575681219977,0.0630864467963222,-0.0493438796575946,0.171867466680102,0.0814067395635469,-0.0388783106721158,-0.193727526665269,-0.0605938700131221,0.206445955814314,0.0046976044390349,0.17980927248415,0.243771540993244,0.0700259944105924,0.0391067235784303,0.0075660593233742,0.107272842695595,0.0681348783291532,0.0927151798555284,-0.0836681785159427,0.0545202066842013,0.0870399134230792,0.133012590166526,0.253331951381154,0.168740269986421,0.157161166159205,-0.0598077080027275,-0.0881089871955019,-0.129473196800579,0.14742689420185,0.428912828511515,-0.0810492734519649,0.20825276163386,0.0229891447155312,0.192828921319122,-0.0566588753206287,-0.0016049885429524,0.0920216187081052,-0.075705416362396,0.203809898728813,0.248129595050875,0.0014847883853797,0.134136303649932,0.161507459060769,0.0556519404800796,0.09243546057103,0.148779901040274
stable,0.0949214938927405,0.161027969894386,0.145027378662642,0.200113911288395,-0.0039968816024873,0.0956889800480312,0.382381729679718,0.437496174683616,0.10349797969481,0.112389438963919,0.183172696347112,0.113799082267234,0.156914060046995,0.0903815952775486,0.0650284339761002,-0.132797251993589,0.11749003003656,0.131879182807546,0.0632690956013329,0.113773181195215,0.0872804052927072,0.0605218058200098,0.0722520053659174,0.0899335576533827,0.19083491290508,-0.294839051079845,0.225713501310335,0.195003208500418,0.340485320342708,0.0921725327278469,0.0707636747958805,0.117387069677468,0.175920310663331,-0.0064447961945712,0.172924739563257,0.118673171978784,0.0228281326597197,0.14256992891469,0.0907880329909188,0.0437039528199626,-0.009304182957162,0.146685189799755,0.130165473730861,0.0042032774820836,0.0703885245929136,0.225140792261486,0.158219776989693,0.135017025984753,-0.0259625248994748,0.0368343025879389,0.164860575537815,0.109781122826899,0.160714746742938,0.134005960698735,-0.020292409163257,0.128286168866596
stable,0.120091968138103,0.108613646417011,0.239504665055955,0.24915598487358,0.194268550585213,0.069139432218733,0.177565566858029,0.201603896602594,0.0893856312597291,0.134596789458797,0.140617091067134,0.255091238765736,0.183092987915358,0.186955154675609,0.216827789749273,0.160976691257748,0.0206563511023653,0.154557793483936,0.204055173115955,0.0803650044708706,0.126401221512617,0.145443086317107,0.1725160013494,0.186472902971351,0.214221757741787,0.1152660336475,0.257862687829556,0.138524820607917,0.335940415062511,0.189235394499236,0.166302615449801,0.182610004472079,0.259298805651089,0.0695025453399136,0.213180156899204,0.167122992469498,0.171798700781758,0.1036858868555,0.175764407677762,-0.177315709829022,0.128325036083951,0.193844800475896,0.234447628398854,0.176929743140704,0.168468181438232,0.224462423951389,0.139412440570416,0.126905200332257,0.187032702673122,0.200692552174039,0.183748144888379,0.248842561222763,0.275389869282142,0.134646776850742,0.130573112893812,0.178517129467494
stable,0.0470794806585717,0.203082174409018,0.191217662783288,0.442419779228804,0.121203386517008,0.197521896114136,0.48679520511134,0.520713909109745,0.212686292320373,0.111747822981305,0.191856258122509,0.192701937139427,0.283846202214956,0.15812353009711,0.371226118031228,-0.283701789102363,0.0043145267811326,0.220095611311436,0.130049296386228,0.135148617895951,0.120708724352358,0.236222998445778,0.139049502758543,0.231214319392794,0.13161361480856,-0.163529055370676,0.214826813669,0.165018787163726,0.468505046532444,0.244929618252833,0.130595371222748,0.196827338704348,0.119080704582236,0.0013588259945481,0.238043472084011,0.187563493273707,0.0599587921693618,0.223389222283878,0.214928145403479,0.0703742935331217,0.0524801700518708,0.273545332949339,0.211651436654107,0.0502136280990268,0.160693726525622,0.24486001994958,0.110067220929378,0.168047849233959,0.168711405832222,0.215606946813189,0.0285306835212648,0.193769620257118,0.217653840684482,0.25677323047461,0.0726132568245393,0.175095387453842
stable,0.0635405035682582,0.0295957467732314,-0.0021071391802987,0.0770516490494696,0.165928831694305,0.0957872204098025,-0.0365161015552621,0.0188122673734758,0.2818063577033,0.0075798917706497,0.0314757044120106,0.0442230803876371,0.106322724587893,0.0731688317540511,-0.0001106246384225,0.154807405172318,0.170360455362367,0.0009974507977778,-0.0649346686431449,0.163085527675707,0.287459466623345,-0.0572899603668795,0.118496872940182,-0.0025034793288776,0.114397336868173,0.0308670233547761,0.120797633916505,0.140729781722071,0.0186098629098816,0.104635266225839,0.0704682898740061,-0.0284720502763744,-0.0524407775675809,0.0303967276271048,0.233781226010833,0.166431932021396,0.0672543127676122,-0.0294186976092628,0.0114731980782669,-0.110927500911382,0.0767232225730176,0.0751440177244246,-0.015509748641968,0.14821620348847,0.0483963329276499,0.195136287384242,0.0518019419714622,0.0004739804124649,0.0962862804448448,0.0591306744191037,0.0483720984701512,0.126842710818833,0.146341991481301,0.0340432306743053,0.0374230787322117,-0.0045072406407198
stable,-0.23991366677741,-0.350634987804798,-0.301247510401878,-0.0202489219292282,-0.101453035403495,-0.249118751649176,-0.132386501828511,-0.0742427694656815,-0.304645475474688,-0.34170888818583,-0.407314392364906,-0.358785881469138,-0.37705264327931,-0.35797423936314,-0.243224861420833,-0.0007414246822219,-0.212836043014726,-0.453021671063745,-0.3516213922255,-0.337111552544903,-0.207323401402739,-0.265768889306183,-0.351536807688288,-0.419110562449105,-0.247341194643721,-0.104863738376485,-0.408973696413435,-0.147852986456245,-0.266609721550752,-0.369738903280286,-0.359490752404148,-0.252303102992163,-0.41440012005139,-0.357133234418933,-0.28077019913954,-0.339442130963951,-0.396439107152877,-0.426876110913037,-0.414625752290219,-0.253810107078537,-0.105744825456607,-0.466847164417279,-0.443604396549211,-0.275170156346454,-0.228506705885933,-0.383932156027924,-0.413232240927992,-0.254857495133105,-0.204174082150299,-0.311754265314648,-0.339866796472669,-0.356525147955579,-0.289190897901153,-0.410766606878592,-0.347796099761815,-0.345338646440678
