group,CD137L,CD33,CD10,CD7,CD49f,CD4,CD16,CD294,Podoplanin,CD5,TCR,CD32,CD62L,CD107a,CD66b,CD35,CD272,CD58,CX3CR1,CD24,CD11a,CD66,FCERIA,CD254,CD29,CD15,CD71,CD193,CD73,LOX-1,CLEC12A,CD94,TCR-Vb13,CD82,CD88,CD258,DR3
progressive,0.0770597022278331,-0.0713738882892567,-0.0598948203109835,-0.252959158656398,-0.100236203091234,0.0617189608059408,0.063975878060177,0.0489655638442614,-0.0330066354668545,0.153161969037869,0.0698653965691688,-0.0285762642535343,0.0282138706261967,-0.0128339210759579,-0.0015336213657798,-0.0496574997420959,0.0232984844707946,0.0202941959957459,-0.0535555070819329,0.0549767731121944,-0.122092458749233,0.0480599827941637,0.0736301446651731,0.0851233990474771,-0.136962933485716,0.147301943507741,0.0610409820152548,0.0839539806031295,-0.096966122567344,0.0655642673436383,-0.0507571154595893,-0.0644530759027836,0.0585002886299545,0.127221499471997,-0.0502472160679924,-0.0411855371632403,0.0908382212636006
progressive,-0.336313545943197,-0.519359018381258,-0.449458343930292,-0.0068139314429878,0.1853996417979,0.0346489432456584,-0.615238679658677,-0.195234937602006,-0.503837263599986,0.291417259647562,-0.336636851428998,-0.517957867382329,-0.398007251462188,-0.53318750036608,-0.645672517538519,-0.525580243298813,-0.412158962022201,-0.439194533722563,-0.430748616022178,-0.475185899756963,-0.0264682189305411,-0.513297431600584,-0.26550804960973,-0.481485224054196,-0.129357470132918,-0.583568618787263,-0.324909560015007,-0.471144418135771,-0.0882117880400668,-0.43150672869446,-0.620634834910381,-0.458915032553475,-0.367069469450177,-0.353314093321179,-0.454336618426254,-0.465314717082543,-0.335233430818176
progressive,0.16535104344914,0.016049867927509,0.0764237911934131,0.171435500165597,-0.115217600869712,0.126967400646251,0.0437191299263379,0.25222143722516,0.191372971609251,0.0306189430175528,0.168926294917219,0.134230642494855,0.345670361544505,0.185658192428342,0.0021248500729795,0.0014144647314712,0.198724047899897,0.183453264952626,0.234019385754916,0.123176192576647,0.0207556244667803,0.202157662771783,0.104406598242729,0.27657298951631,-0.11307593167163,0.100511922234426,-0.0883205605796436,0.0761591486044967,0.121964157032271,0.125856759147715,-0.0467346875449331,0.131514033482163,0.222657074864523,0.123418310186181,0.214005459377407,0.164629140465807,0.21858999462617
progressive,-0.256878589111407,-0.163366715614548,-0.16156985056347,-0.359027425538045,0.132177806813506,0.0065548060892307,-0.136239130832191,-0.0995330902262821,-0.167466781806277,0.116242693618654,-0.164714888661851,-0.152399545517825,-0.180983659766755,-0.134159255914447,-0.127740341278424,-0.162259351310541,-0.096185420514278,-0.0570783747717306,-0.123828861128978,-0.157062127845886,0.0086891921633539,-0.160564336069291,-0.0692372434557264,-0.131910911385261,0.0757479387077687,-0.1112259603816,-0.0714456218145272,-0.187416025425878,-0.158593988867115,-0.15501179720211,-0.0724241403849052,-0.213933020191775,-0.144234125475657,-0.0041009085197963,-0.149908899544619,-0.168793088531443,-0.0956366935419021
progressive,-0.0655122218318807,0.0853119977774573,-0.0493307893078208,0.430479719740808,0.04648437356051,0.168935577466224,0.151162539721293,-0.15517097250001,-0.0969753502123504,0.111620449201611,-0.0067932750467276,-0.0370452006266215,-0.0008699956899921,-0.0097576132489361,0.0063046796418626,-0.0071254535960293,-0.0494860569098471,-0.0289613680587018,-0.0049423979246041,0.129686008567589,0.152303995753551,0.0220468041784897,-0.10679629634138,0.0181380804772536,0.0739895234984442,0.0238310551285127,-0.420721207861486,0.279313607176102,0.0229966518748257,0.0869196647533923,0.0016724641425044,0.0577722593334795,0.006125892745645,-0.0359804479179324,0.045453185767196,-0.0255086638487694,-0.0562026964050023
stable,0.0641583561668764,0.15577372391137,0.0501023951967974,-0.166271224618082,0.367687967216833,0.21567898514061,0.0203704557906624,0.0241226798224142,0.078860192455372,0.302170050469926,-0.0138978555633289,0.0875726158817722,0.157254761838714,0.0526292762262975,0.0165074286985991,-0.0287508997870244,0.0741315078338631,0.145176040743313,0.0594704019455959,-0.0360400441136678,0.349700261901436,-0.0167325652001887,0.0864678725488979,0.0215977816724226,0.321386497773836,-0.0124148800310581,0.217974897103952,-0.0747851307187514,0.0472282374247521,0.0855570287988346,0.0732752388472782,0.0507446975616579,0.173316049646168,0.136394819286818,0.0746909396078749,0.103778119940574,0.137497951828833
stable,-0.0593091859193774,-0.0095136929756437,-0.0750515213785681,0.207231383351693,0.0092521709129363,-0.141642395382432,0.0231080234327034,-0.0636392578685423,-0.0566054580552848,-0.230973333629606,-0.125023234367337,-0.0707221632872216,0.454926818009394,-0.0441706498091492,0.0005555878926769,-0.0344952080292471,-0.0390838717916046,-0.126259497891407,-0.140690822475477,-0.146820400070614,-0.27324951435113,-0.0410733635985835,-0.0460577024297076,-0.006820625063796,-0.109807373879898,-0.0893472230302108,-0.166594455859104,-0.0738650834146442,-0.0969973720138683,-0.156601247481287,-0.0683030024115726,-0.0404978994267717,-0.0684468813919268,-0.161612494890608,-0.0109550555775915,-0.11408861686396,-0.137219793669871
stable,0.256086315465056,0.0490129170113009,0.177753043381545,0.0791602686126869,0.436966207888322,0.434921629619455,0.200008346870216,0.217146165131385,0.300285638530843,0.454500662812831,0.313261332469635,0.28191626227271,0.212059277826656,0.240470931670006,0.124559333492524,0.192827339874372,0.273607126587804,0.343270536520653,0.260687313895558,0.174186970737622,0.283233898572644,0.154052916853345,0.270138410720131,0.228437507728299,0.396907297013413,0.294646964701181,0.109448504963881,0.220076086709632,0.208490284256263,0.150947320798276,0.189946843680409,0.25033338904091,0.323263540865825,0.371196422605912,0.226408172972681,0.284782761442185,0.208444158395327
stable,0.0045266727309804,-0.141312360556589,-0.0046349873281852,-0.040937623725346,-0.0728794970556281,-0.287844993400194,-0.0414585076284649,0.0050702189974168,-0.0719156548444757,-0.130500046196275,0.0207387054209839,-0.0559567998589626,-0.290135652944367,-0.0826493403411106,-0.056503286902364,-0.0958787067534466,-0.103731298719397,-0.0894262910569604,-0.144367452892874,-0.0289070773416457,-0.149716867933505,-0.182941748807449,-0.0629674886083112,-0.0071713978683744,-0.161947095104383,-0.0780338532301181,-0.27931505116256,0.0353565012448946,-0.0117135755354293,0.018098351638874,-0.110096237024252,-0.0696674865582239,-0.0416577080613106,-0.0923139729418008,-0.0701794756452839,0.0467883935504974,-0.0539415066020267
stable,0.293186672428958,0.0404938529629514,0.216639482773906,0.0783596427573748,0.285379930159938,0.0340522373673322,0.233906768770152,0.152690219722197,0.238449426701041,0.119503494233796,0.293271588856079,0.222625315736407,-0.0667759399950876,0.239931983256389,0.29470064471109,0.240935080692801,0.21711583717693,0.294625888551692,0.312272909621926,0.230586604594286,0.0818601766120573,0.0657007981076487,0.197080683830887,0.26324833565626,0.175172799705386,0.254953965301496,-0.142722781590585,0.279374909716759,0.158551991808634,0.195516691233264,0.197210161312514,0.119557130761638,0.210636417836207,0.200115346030555,0.248167501261271,0.248257715598046,0.161675103851458
stable,-0.145380630474259,-0.138094226560057,-0.151789802985803,-0.0667744962097589,-0.0089500151972027,-0.149896563879081,-0.0809750308375838,-0.219842412050187,-0.198597846270682,-0.0542048708765784,-0.234357640901585,-0.220006742452058,-0.0545585082510583,-0.26061622923847,-0.0543731378783112,-0.0316210707508571,-0.103494375820558,-0.162768854880147,-0.256643699075584,-0.145952369703749,-0.257619192329374,-0.087985966168233,-0.18170620410541,-0.272477306528686,-0.177516174780743,-0.164886344414781,-0.0272291933155318,-0.103952663512786,-0.166539893468358,-0.172083427524092,-0.0733563532209734,-0.0629663056056881,-0.220722946010193,-0.339454345223885,-0.159685452333188,-0.128225434860072,-0.173109485905376
stable,0.443107007390641,0.130870178874761,0.361305972409718,-0.0545018549827186,0.349079842607083,0.27880580120056,0.443957382741629,0.601262052787157,0.313532144398571,0.101768772172059,0.426937383625391,0.490975024588495,0.173637537752087,0.175431283094527,0.339641665743844,0.272828907916624,0.234754481910109,0.463760092583103,0.218633794878058,0.141033423959986,0.412542529636722,0.172010996928134,0.439677632652214,0.30926888205977,0.41454021293219,0.318435451777052,-0.0347088515051288,0.351864267756576,0.432035119671573,0.283049996599998,0.179857037966247,0.429048791513014,0.420536867498582,0.537676136447943,0.414022789706536,0.182420762492663,0.441537400962191
