group,CD30,CD33,CD10,CD45RA,CD7,CD194,CD4,CD16,CD25,CD45RO,CD294,Podoplanin,TCR,CD32,CD62L,CD107a,CD95,CD1d,CD66b,CD35,CD278,CD58,CX3CR1,CD24,IgA,CD66,CD244,CD268,CD254,CD2,CD226,CD18,CD38,CD15,CD71,B7-H4,CD73,LOX-1,CD319,CLEC12A,CD94,Ig-light-chain-2,CD328,CD82,CD88,HLA-F,Podocalyxin,CD258
progressive,-0.127887821154373,0.139281235868419,-0.0973668411935519,0.0458627275118561,-0.014909582563744,-0.139537944141471,0.11535848681863,-0.0842111714032898,-0.0248373655789627,-0.0720288482565958,-0.153268694567101,0.0126037996191997,-0.112684694249041,-0.0618621352689952,0.0588418131600317,0.0691037749374436,0.0237703925142932,-0.0102132276195495,-0.0974722747136817,0.0590283992227707,-0.0430690804113521,-0.007666520374992,-0.0152907215929091,-0.119241735755405,-0.239812167075994,-0.0389276082243245,0.0097167197050672,0.104025299125194,-0.0686790156180035,0.0732034447441617,0.0661558071377881,0.0952924766743212,0.109624432686072,-0.264437086828424,-0.0196310606179947,-0.140300442128877,-0.0715270166451108,-0.288818896211249,0.0319038240700558,0.0515224337456819,0.0650765543488858,-0.196925013676454,0.0054150688095985,-0.0798549126058572,-0.046232631147907,-0.100114218321718,-0.0864077501677457,0.0267243588575378
progressive,0.336044785507477,0.489552677460511,0.47141419452351,0.0483486508704955,0.0307434252783149,0.070971324651737,0.0105097294394971,0.646522449555931,0.306756483473405,0.422735726661216,0.205670677711092,0.430504277942681,0.367677868248044,0.473097524832877,0.471109963625356,0.55378491777313,0.266629914797259,0.218822841927512,0.678884079017604,0.628780942495453,0.112426646982814,0.440687913668752,0.425058293492587,0.594144552171424,0.373858248296629,0.501682762802492,0.326702872761505,0.0718704552635487,0.466520804090572,-0.167482314630712,0.258596876056573,0.441239577805621,0.40949811601207,0.581486238857018,0.372771206631044,0.334399024284844,0.0984224784219171,0.409420058120149,0.243857721992803,0.617567117432091,0.411637368658746,0.311863201194636,0.273556532852538,0.401362340723914,0.500998264635169,0.407901509468896,0.352852544557698,0.446187932817968
progressive,0.301318018847195,0.203035538764881,0.107461018782573,0.0549590182749299,-0.0786808280069516,0.371307575277745,0.0373502492289884,0.162923000092605,0.410798737835955,0.0928275255794988,0.207084030915372,0.260623479458026,0.237457783259969,0.0997444323494239,0.203762927597806,0.252054030279744,0.362192018387396,0.21900203895475,0.145510817042674,0.162564058797544,0.419866151671552,0.275796642894716,0.247986259446868,0.13627311271544,0.213506716185144,0.277283982076318,0.17885775270577,0.0687137838980425,0.169886433859667,0.0144311109133258,0.160129362114935,0.179554354612281,0.291947782022937,0.196939607918368,0.46811338483012,0.293896372902787,0.0706384520933302,0.120232501790409,0.132444365198682,0.172717918964135,0.241999794266297,0.251336304490132,0.213018372643737,0.222176237138866,0.206962463703397,0.200303640472042,0.286909479199943,0.219776518661181
progressive,-0.0851813925377982,0.0212528208287541,-0.145607978539905,-0.347774618306792,-0.402869004766041,0.0896028216720431,0.103674091322293,-0.0955681165028918,-0.0114519429537587,0.0949924770064565,-0.0555880773083871,-0.0715064421747506,-0.126217975738112,-0.146207711794344,-0.0083027186693569,-0.106433013304079,0.249526084569758,-0.0413216094813583,-0.0983384203201986,-0.132155167379946,0.189193460082869,-0.0281540895388747,-0.0540084565333807,-0.147534100893883,-0.105850906880581,-0.117373951686353,-0.143341090227887,-0.152188114090638,-0.124467167505639,-0.0119103524551397,-0.191040437258557,0.011130096953883,-0.119648984115518,-0.0758634618968263,0.100445830813452,-0.0396668100600251,-0.162208087444798,-0.18981398014487,-0.15833461576902,-0.131974214736722,-0.109703721977062,-0.133342445764709,-0.115258840223728,0.0084552804821791,-0.0724602365847317,-0.226315673252894,-0.236811903823289,-0.100191776858765
progressive,-0.244190941511643,0.132291675827373,-0.164684169588624,-0.208942275662144,-0.237553007097803,-0.293680541561495,-0.358593754145624,-0.0667020948913442,-0.0498616139365542,-0.115136591063722,-0.231823940886433,-0.238703806028745,-0.0734291275505382,-0.165311888605942,-0.209917531485238,-0.169276062755278,0.130149468345534,0.0450267652298123,-0.0407949859179346,-0.220083575418229,0.1658432324324,-0.118377276265525,-0.194112678488828,-0.275317018188569,-0.319980661600194,-0.21022093561743,0.0516354884809809,-0.40293873238789,-0.200765488719016,-0.144911146580668,-0.100330383727747,0.188797554907904,-0.104013818007927,-0.275387959134424,0.509035476557157,-0.238671881468828,-0.420952449016383,-0.201423856374782,-0.421666565055809,-0.0258302795342352,-0.251686641571657,-0.321923663519117,-0.0289294586681775,-0.180705926570647,-0.302238982533502,-0.331901725989184,-0.42388227998994,-0.184937812903578
stable,-0.0100128796283898,0.0090561288381195,-0.0367781378622654,-0.261307073268209,-0.446495556792732,0.111162705239886,0.045388339777761,-0.0446031496782298,-0.0018319132434936,-0.0560530638573279,-0.150537232252599,0.0012074529760348,-0.141505784977319,-0.107636259357661,-0.140708181654413,-0.0695474629843932,0.204006420939173,-0.0999659294654209,-0.0434626434641284,-0.036970373966021,0.294474780676831,-0.013547605306793,-0.0679860799104396,-0.0374307962498195,-0.149960453535559,-0.0220461227351062,0.0226053526888316,-0.173387166381895,-0.0896164292326191,0.251301907889335,0.115987281559424,0.111667315461352,0.0728945180949504,-0.0694111314231735,0.254105105220625,-0.0023842821701817,0.0467571658118719,-0.110709802159621,0.063983294671069,-0.0323587343600334,-0.033385327018452,-0.135775881289961,-0.0181178799646236,0.0568784108208362,-0.0897020399795009,-0.137547572258066,-0.102000148124509,-0.0151376627223084
stable,0.12851531118485,0.0778910969206192,0.0770487676526103,0.471144943552003,0.522377540801447,-0.100761823835088,-0.0640815802885309,0.14472058349772,0.128188887973149,0.0669084936122714,0.176190553899391,0.215318782190465,0.182559715832852,0.128612568788427,0.317957748290242,0.0840430886198532,-0.317142049300155,0.130722507816738,0.120473335606741,0.108886268667062,0.0260907502054129,0.0549180087574906,0.221416247260318,0.108863334709671,0.209995841440499,0.129453968865175,0.133318977974743,0.0418443073270459,0.229763986072737,-0.408045929177205,-0.0261570588877289,-0.195668804798799,0.19343595811274,0.184766930682323,-0.0520733039392194,0.161350333840702,-0.0250341336781181,0.0813371454538268,0.155412911739058,0.117022314540482,0.116665001571455,0.190839717972899,0.196314990370178,-0.0742669855303141,0.175776554329836,0.137609962942073,0.128926522606656,0.16681212860557
stable,0.0612728407180835,0.01294595988034,-0.0048809001016315,-0.268348576635826,-0.292906329953417,0.0141734195218621,0.226161378230636,-0.0150949302937412,0.0210116563036198,0.131199708660593,-0.0848589525448752,0.0128926365829001,-0.02331280274876,-0.0236614369702827,0.0277161503727151,0.0490849914356501,0.358484710565428,0.0205859864478213,-0.0749167719160994,-0.0115589369964888,0.21648215902043,0.0588759020836302,0.0392052957708102,-0.0679602927471974,0.0098830675913975,0.0190713623069961,-0.0273837833742888,0.0031909704984551,-0.0363445734241939,0.398012575246886,0.0527166829754303,0.0991888405547316,0.0841358307586842,-0.0534406756965584,0.0871100307893307,-0.0223215971168396,-0.0752424664234883,-0.0122308462561835,-0.0088285417439218,0.0432417711572998,0.0094656182055752,-0.0115422706048892,0.007867619406419,0.119390065891297,-0.0063373894504518,-0.0001409006158932,-0.0183190075926803,-0.0419033826351578
stable,0.197810864281143,0.0363939614356373,0.241252393071247,-0.19210441214521,-0.408940195646014,0.429861582437146,0.304675216545115,0.119102673466916,0.320159569468164,0.280211334487307,0.221350027766445,0.303218211425582,0.286418295904613,0.195386847013557,0.0604791213442083,0.261656557537752,0.545484862950381,0.270907854460469,0.204330519556257,0.109180922630637,0.486046068258026,0.283018924789138,0.235346513444536,0.160972574131846,0.274881887177238,0.143401617654724,0.133804664301382,0.118717785476831,0.129304716532852,0.372232084950748,0.256879815600539,0.197710950622209,0.298245670136124,0.204292913518598,0.363032847704625,0.26564812228258,0.0739363479379627,0.171316579214254,0.211320710376877,0.111210135340221,0.212213829595915,0.18912790365089,0.296696936789947,0.240771378008626,0.271767750908367,0.212752305558818,0.171876401304117,0.240430013740081
stable,-0.0129693670605594,0.052135921774647,0.0007889869230919,0.0716271327625825,-0.268510195221655,0.152768902421904,0.180017135084334,-0.047652945395679,-0.0108201350201764,0.117464613397038,0.161678123551197,0.0091530009131536,0.0230271930384587,-0.0100456945810987,-0.0721529163541298,-0.0161478066721805,0.255983581788059,-0.0304573815277356,-0.0927632324048206,0.0674477917576994,0.396223867872116,0.0134256666445081,-0.0814263475617125,-0.0267852203629767,-0.0452382251925888,0.0032830633955063,0.0207513929235266,-0.104257975906822,0.0568532672528656,0.182451210125516,0.0321510910345859,0.135332605751247,0.225552610566031,-0.0199633376063326,0.380491857018764,0.0517059378995395,-0.0556568547405385,-0.0189426015996927,0.0080989202692256,-0.0019116760460014,0.106094017507494,-0.0424329562619612,-0.0023748087175694,0.0473708492690349,0.0341326789220953,-0.012883959116677,0.0248068186641209,0.0917909268714836
