group,CD137L,CD30,CD3,HLA,CD90,CD7,CD49f,CD194,CD16,CD25,CD279,Podoplanin,CD324,IgM,KLRG1,CD95,CD66b,CD278,CX3CR1,CD11a,IgA,CD79b,TCR-A-B,CD122,FCERIA,CD137,CD2,CD226,CD29,CD28,CD71,CD144,CD158f,CD307d,Ig-light-chain-2,Ig-light-chain-1,CD82,CD88,HLA-F,Podocalyxin,CD224
progressive,-0.111734346208956,-0.0188249908493707,-0.490761655502601,-0.211325322473777,-0.172248045197238,-0.400705328073661,-0.0966043189319702,-0.040433684251174,0.0367169080543175,-0.131598404327996,-0.14827247187594,-0.205862587979141,-0.221662810926698,-0.0646021126339543,-0.0768462937733629,-0.0823397978904989,0.0198592853670181,-0.136324602831577,-0.155558008587766,-0.0664797792632827,-0.0223479171424127,-0.188254693171869,-0.45691734528211,-0.0265634603069754,-0.159804955261228,-0.223355938988875,-0.101466527392619,-0.261152251655146,-0.124030532710743,-0.041741489673525,-0.0888537405238485,-0.0525041985076464,-0.166280933568629,-0.181557745391613,-0.0893950279378413,-0.0758294543901525,-0.155148363440538,-0.136986629130388,-0.143398400092548,-0.164446825886803,-0.0533478873635171
progressive,-0.227422086425338,-0.14800866143662,-0.114068474838462,-0.0938503716355999,-0.0795008632501437,-0.0326340637312594,0.163509739160634,0.0653672352291409,-0.220214755843139,-0.0968776959397309,-0.144053061849291,-0.114043878870753,-0.0054053480506397,-0.0219200331310078,-0.0469116566578973,-0.0764136301156254,-0.244870021581668,0.08916360898455,-0.200475342398174,0.0963713886741519,-0.0857470625945149,-0.0816087651200228,-0.229765699480102,-0.0654421491135464,-0.0906851856983913,-0.0874770417884512,0.182461076922009,-0.0711079116080518,-0.084316519264167,-0.045636180012805,-0.166567793768314,-0.0704516720283459,0.0166290441273518,-0.0689293217825884,-0.0154613835728904,-0.119546781663718,-0.175210748849507,-0.164881903722125,-0.162795630758918,-0.155927554985886,-0.154260694356021
progressive,0.260075758609234,0.287915572664547,0.0341177319257009,0.215901716072713,0.215538704610346,-0.212551281627548,0.0603795371908673,0.441157677606993,0.179732620409473,0.427350804204518,0.264750092857368,0.236791803858912,0.0619114050509239,0.0420852809940541,0.14349041256816,0.454438642074742,0.173139501371509,0.398845746634492,0.211035377657597,0.0978954861808511,0.242746096304428,0.195990823344162,0.130964741137895,0.128556948910854,0.187161178278739,0.224730990908626,0.119219633987616,0.163440153369014,0.215781808842345,0.321348134402966,0.472190657745001,0.231168507164111,0.260941523035174,0.215144492384459,0.154970378330789,0.113909513001123,0.21622423221136,0.216065879066078,0.147501258891562,0.197719400240859,0.325620079656438
progressive,-0.316584145703979,-0.194080233449022,-0.208106075868947,-0.234247261546282,-0.202684965362099,-0.177720946509755,-0.0929063964481644,-0.236493397478335,-0.417773555390263,-0.0089990837702665,-0.132970782144674,-0.317880636515778,0.0267277852746702,-0.119965109697434,-0.196192593089137,0.0155999070686689,-0.433806900548152,0.0232279547386997,-0.274287060972705,-0.179996515564211,-0.313375150308112,-0.252810305686792,-0.223067372198095,-0.167075004684448,-0.225802601579388,-0.251993064486213,-0.151341730533,-0.239838206825885,-0.144621459207576,-0.144870954264148,-0.107022957844338,-0.16635877836928,-0.256846464541578,-0.229073767026816,-0.395116837797412,-0.276357015826053,-0.22673821387306,-0.304352486041579,-0.227649034316422,-0.277449621019056,-0.236770717804944
progressive,0.293784269574694,0.41664112225979,0.0307371624260307,0.177541975395361,0.205119150078347,0.201034957543946,-0.0485832695778505,0.215403454375868,0.0730134248346811,0.518485332308734,0.449171285386135,0.231605037553621,0.408357932025467,0.477967913386818,0.0993472443506574,0.259338187662927,0.150756016142186,0.4789637568402,0.236987980484769,0.296773804605239,0.464527910276729,0.239605348143482,0.077308898181646,0.42169330705286,0.308398379894479,0.428985953495682,0.123819626958482,0.373599478114831,0.246343767978139,0.133435762367858,0.19495540818834,0.392580653538763,0.385227429653374,0.251334499260602,0.287478140174214,0.40038752273106,0.332540943901303,0.163779685672016,0.105342991304992,0.321606380485438,0.324358813482022
stable,0.212520083254299,0.265738641848218,-0.0259998835644641,0.353107881861908,0.195031351638697,-0.222470699448715,0.538087781038853,0.278722581749426,0.100145687635478,0.2613439655479,0.198927358469117,0.24839287033024,0.0187419735256632,0.12020847968375,0.299154704368434,0.287120051169467,0.0148772915652516,0.143779827623615,0.266508255249564,0.57865057235862,0.0764076903165013,0.20663325656295,-0.0101082587172385,0.259591763582195,0.179255378560392,0.141333250912649,0.400538501623072,0.46430225202057,0.511363860586227,0.365266257065022,0.0496654361281915,0.286410730634061,0.339475924974488,0.238005534361403,0.0760822671775226,0.091374738350005,0.371254492755671,0.193753266191275,0.267863293991569,0.261508290437754,0.36245190328006
stable,0.242971129760486,0.282429492701295,-0.0087044190743857,0.250315448522715,0.191789888672121,0.02975765994909,0.198684213088231,0.48112173997651,0.286501627719718,0.252108218705755,0.284783016146267,0.302840499611244,-0.0342513822503413,0.0827503897940253,0.268185408234273,0.296728031248379,0.164905919108797,0.180216776520605,0.241095399198595,0.300746540874591,0.267797959850411,0.336994948535479,0.0154506144251115,0.168865713115664,0.298322540663508,0.191034680164186,0.274296667793776,0.288876020930658,0.224566557605699,0.302731878591907,0.121757202958634,0.179814481969966,0.287199548897251,0.28517070103049,0.146006290619516,0.208439452946067,0.315427829157372,0.24770745033336,0.210211301796869,0.227498396494057,0.284518289648062
stable,-0.09736524469997,-0.0267949189083375,-0.0678157091524487,0.090864611617074,-0.0647542692283615,-0.0921086819172293,-0.0369070412171208,0.246725605168964,0.004747894168166,0.111825444744057,-0.110010732628623,-0.0710782453607904,-0.0233836925106025,-0.0535510167603096,-0.187338694104862,0.138316747468214,-0.0964601401458343,-0.0066243361743046,-0.0937079833627621,-0.0757328034902992,-0.054158889335787,-0.0730471589276305,-0.0053354135921464,-0.0003029710868059,-0.168734635714033,-0.126419119799584,-0.144818924614633,-0.136808472759136,-0.108203382962961,0.105823040591072,0.0564974860098254,-0.101209119892118,-0.120962656860216,-0.124603896643766,-0.100110420186605,-0.124218193049252,-0.005059116510146,-0.0274384207288489,-0.235255389258832,-0.130850351645453,-0.0914801459747896
stable,0.305967489015589,0.386164610703229,0.252176984177825,0.15460814177867,0.15547359718232,0.366161531544147,0.177053956031221,0.0331420370949757,0.193741850517782,0.167040015993259,0.224005969506009,0.326787395654744,0.0404074912725641,0.132770634133276,0.308715309992381,-0.0514562670940446,0.108273416880698,-0.0141495489565654,0.357562978626718,0.145867766656372,0.271447400040035,0.421572064692234,0.261729917774905,0.414560426914117,0.411008602469836,0.311953691129708,-0.0739702020653325,0.255216149942551,0.117590447040974,-0.0535924971562835,-0.072875749596482,0.295060828612176,0.402949291152205,0.397741186453634,0.244306838202414,0.231087953955865,0.302972378041918,0.325430711692959,0.226693752077244,0.373793708074018,0.281098002122008
stable,0.409490208971911,0.315000521822514,0.00817827322998,0.12022145976725,0.425045458903793,0.088532514204995,0.307329826206695,0.255188887629703,0.275602909220479,0.369123908012596,0.290041906139613,0.339567557665625,0.151037844642009,-0.0068629768133879,0.292224480495276,0.0768192314398181,0.295773763958676,-0.0135269632911538,0.381703037167483,0.178325336821428,0.311695336870559,0.318098855081253,0.254437540297706,0.359385615278017,0.260981755044306,0.235365043387064,0.0244981253564597,0.463076868131761,0.243142993528862,0.0972578025352747,-0.0836923798128566,0.408627503746467,0.419688212051954,0.349367543775695,0.299004719754643,0.305514071132697,0.288758276888674,0.348164802694522,0.429374993356627,0.424113678449626,0.362008972252841
stable,0.376780018343149,0.367082876237676,0.332613979547476,0.302142846040958,0.179342642470433,0.212229821820558,0.216016588106518,0.307224559079982,0.254720781454199,0.208472691893377,0.450781906703541,0.423571730651202,0.206427342765855,0.0258837496313415,0.424992124980462,0.239865145608427,0.206121205939747,0.278646620552912,0.486702419530743,0.458294360490787,0.401620734610584,0.428557439183954,0.37944167507365,0.397310142351241,0.372722875622834,0.315815158903321,0.31179522585491,0.431066090413157,0.3355874313553,0.236001690473333,-0.0167854977631139,0.324717665620818,0.399128796186655,0.41410580934683,0.413517560129866,0.399099381397383,0.397834497956755,0.43747844371049,0.221369789563709,0.439889391924927,0.286039745115622
stable,0.251683205156314,0.215871298857783,-0.0902607803536559,0.444207261269204,0.137030789819286,-0.250660914699526,0.501888148678839,0.44660677606314,0.360844153777954,0.200339767196903,0.316054406968012,0.166252062519825,0.215764352169026,-0.14231446875925,-0.0243883971341564,0.644385835272454,0.241793590626021,0.31558561855047,0.152942625458789,0.502120993228156,0.233561155324807,0.250893376724745,-0.0762428006092002,0.166110402157098,0.436657975296108,0.0870043645863875,0.441094180856329,0.367606406759689,0.486085117642723,0.437260200577285,0.427928710082857,0.28007355894777,0.12896492845509,0.106317272127157,0.188996750842218,0.117327188330419,0.429036744653924,0.375608087062093,0.10798323199063,0.0736690135944162,0.472980013900911
