group,CD47,CD3,CD33,HLA,CD10,CD45RA,CD7,CD49f,CD194,CD4,CD14,CD16,CD25,CD279,CD31,Podoplanin,IgM,CD32,CD62L,CD27,CD95,CD66b,CD57,CD278,CD39,CD11a,XCR1,TCR-A-B,CD357,CD2,CD226,CD29,CD18,CD28,CD71,CD1a,CD305,LOX-1,CLEC12A,CD257,CD82,CD101,CD88,CD224
progressive,-0.198734200814074,-0.349408847886275,-0.126996702608847,-0.14056472098443,-0.061071285964488,-0.316819104820685,-0.412635211869618,-0.0376376556748784,0.214666163401896,-0.220362623478692,-0.143211259825476,0.0034936011939559,-0.0425214928511216,-0.0582051203994453,-0.155604122054572,0.0171664257244424,0.0044152523023206,-0.0657379308034653,-0.151523458218529,-0.246317139878603,0.0201517292189578,0.0353923613947506,0.0597113172078552,-0.0612442003352211,-0.0059705570926656,-0.029138053424779,-0.0689744959677217,-0.182310598332513,0.0675933409036683,-0.147470519799996,-0.177651052225737,-0.108189646546852,0.0002950124651273,0.135513412096355,-0.100779463598297,-0.0299958766332643,-0.173321777772359,0.0190762503043845,0.0067354360365244,-0.128341474814493,0.0825026849930188,0.0381571387912232,0.0402392484556976,0.0790317968205054
progressive,-0.230621511995328,-0.221908105664851,-0.158677321742318,-0.252685431730652,-0.304362133487956,-0.222352855466297,-0.299029131834733,-0.0580356740474152,0.0024262689158019,-0.106147973853039,-0.0947557766027993,-0.291457084797611,-0.159609974458081,-0.189381938812451,-0.125114837102604,-0.299989512515721,-0.17953352065955,-0.252721092058693,-0.221353152789351,-0.149845912506837,-0.0997915778490489,-0.241040399535784,-0.192654300274653,0.0487476768457829,-0.107240477761792,0.0385948470192626,-0.0616289686807104,-0.191251846789968,-0.256726753335573,0.0854459615007861,-0.129393709790139,-0.0801845640734598,-0.179027495227354,-0.106642195051503,0.0672255424824344,-0.15740299387977,-0.205892695434001,-0.155614541019943,-0.326095720822677,-0.343492802883335,-0.101852289752827,-0.0314893146158299,-0.213341387085413,-0.251307851590911
progressive,-0.120668740201675,-0.244632925662469,0.0311046018552087,0.103566849450705,0.001432156418959,-0.378248273372722,-0.438834965732551,-0.055139094381173,0.456089029715818,-0.0460029601593013,0.0768365434009221,0.0671733722172474,0.281853611969747,0.218720195529824,0.0206898514091692,0.0937132689566134,0.0222791349880513,-0.0148121236536508,0.0459411400251352,-0.155938792249851,0.477467860526604,0.0270809523040761,0.0508333663359058,0.414162561230422,0.33512451231075,0.0438342081306944,0.0797012001327783,-0.137114085732797,0.0634882669967135,0.0084176345350814,0.10834459077777,0.0756869559424797,0.0580870051236047,0.229435018208846,0.382872343922074,0.177393612966042,-0.102763694057458,-0.0325171834722805,0.0679791367620791,0.194016982367959,0.159789652109597,0.0272485457409305,0.0428817093825643,0.221949534024099
progressive,0.329475440564579,0.343540851184883,0.197586970318298,0.181768878058739,0.190034674123878,0.347059218776431,0.292853673134141,-0.0052434412863747,0.139690659784351,0.221375326933152,0.284407182258676,0.303318679665019,0.0743654382083581,0.186982455245814,0.343762857281411,0.269559678839462,0.186781276765977,0.314697689103774,0.164429162677041,0.325270795449232,0.0160584395601797,0.278218803261074,0.137842486282831,0.0398882557328428,0.100543484604956,0.204663237797412,0.1388724312701,0.346099164139627,0.127803760392647,0.197596288819612,0.216372932127441,0.0218960745581618,0.268953486968532,0.117246126061154,0.0908893782923364,0.12593385655007,0.42238990882894,0.329609908792547,0.250477724693778,-0.061521216967019,0.136468400290707,0.223044054002898,0.215546801132394,0.159736677775064
progressive,0.149663416942842,-0.0583120653432104,0.353444638295865,0.204875326967652,0.0212835984057642,-0.0308111494911939,-0.0951945088370041,-0.185196707412391,-0.0397987117979932,0.024557826530242,0.19694852210095,0.0691771262416724,0.314197332712435,0.0157516921839125,0.286759901297474,-0.0601234825632268,0.305393887634508,0.11466077122163,0.217561065047311,0.159066014145428,0.425419669660944,0.195259637143569,-0.043371069765712,0.207538458980614,-0.0555559969923748,0.281105430801512,0.0063677141304824,-0.0003117294281517,-0.314793028255646,-0.139700300556363,0.0430340168973784,0.267571788064432,-0.0264479333383917,0.165847799574011,0.406046430882731,-0.0282715773396856,0.170422209967493,0.0034717367911667,0.353695194581494,0.0125834989208628,0.009829709998198,0.17520502947481,0.0552107990161321,-0.04105494703623
stable,-0.0128183485122522,-0.22963119490425,-0.0165433194081672,0.115385401243846,-0.0737789952061292,-0.40091156510395,-0.576037683958289,0.245608210530316,0.125065763352738,-0.0136464447964292,-0.066353083268025,-0.0996553028209455,0.0134224589985756,-0.076760267878773,-0.0486890102791435,-0.0627382975744152,-0.0255336007288067,-0.145485033047119,-0.0516556297341053,-0.055085779076543,0.271390672085901,-0.0845615755357333,-0.105637226162285,0.231347287985219,0.0655493803073588,0.28613450345121,-0.11869054890816,-0.360096484088952,-0.132146148191212,0.261232775122474,0.0964552748842733,0.276854998600749,0.0508947511959099,0.178342539975986,0.207673571365651,-0.0657945840584411,-0.0538387369129727,-0.0816325623745447,-0.0215921139411817,-0.095847837639581,0.0318657033417259,-0.172107156105805,-0.11627392480367,-0.0124019757740889
stable,-0.0194756338429947,-0.151176258271762,0.0280162714433785,0.0626196627150032,-0.115201963132979,-0.0795028259541694,-0.298973767551512,-0.16015656981846,0.288364841766941,-0.024997326630931,0.0038691063632672,-0.0457760108579349,0.110700842490018,0.0149558214351502,-0.108253415690943,-0.0718128565201958,0.0560194738861761,-0.0603661587709617,-0.45428472768893,-0.165915602565789,0.270212427115784,-0.102314743832838,0.0047158785463349,0.0713299418616122,0.0804695926960486,0.0963023239255229,-0.0199079632753377,-0.0392132790087546,-0.0786661739136678,0.138299954461883,-0.0729063692097848,-0.0669073240307966,0.0976510144208729,0.0816004920849916,0.212106130521609,-0.0553382140703732,-0.0226315894609399,-0.0127097176579747,-0.0153381581225484,-0.0459814103275756,-0.0028264340352585,0.0320481125690696,-0.0825358818384542,0.060934217059474
stable,0.124083806157285,-0.164818951302909,0.104385004238113,0.331838268802659,0.0573539982926276,-0.461829986195848,-0.454276072880374,0.448620351195095,0.373482677097887,0.270614228235123,0.0798734459693237,0.0700558956701741,0.252787349396028,0.226058332155695,-0.0447183018567817,0.134785435023171,0.0549887050150977,0.181063672571753,-0.193186512008954,-0.101291855430564,0.620886498485086,0.068936688603922,0.0570800069124828,0.317667985646307,0.161246330002076,0.488781512055328,0.0490999252399098,-0.162255181428898,0.12093928154694,0.496691655388959,0.354785495515245,0.499515718936459,0.410064479051172,0.334541516275988,0.22290184207562,0.098189807930996,0.0005547900754173,0.110894619878664,0.146346466343665,0.0703825426704858,0.43069199483181,0.303997926307279,0.121852630268545,0.317595327855557
stable,0.148419822343375,-0.0318861213387696,0.0655020539805346,0.2573238405581,0.218689258994612,-0.221761208593888,-0.35404183887747,0.172263809948134,0.466603046365362,0.316748850245408,0.14653636893146,0.244262442384979,0.338201702879984,0.338318249257061,-0.0195494856226726,0.333064245906457,0.124927537538095,0.205896211775192,0.168039261293912,-0.0549907333075907,0.412069309535499,0.321342424413719,0.0781222378423144,0.405983304916009,0.225755593201446,0.379662694683412,0.304728719330375,0.0054066606397807,0.0864883824758653,0.284819609598669,0.196523098371029,0.380338208315689,0.243265452105615,0.393066904879737,0.439595797092702,0.33914800245012,0.0574128927693929,0.178763964736302,0.17108820521457,0.102756173666872,0.277662452310626,0.218672011452815,0.306470221507311,0.332708088169988
stable,-0.0678540180302545,-0.12771359672119,0.0508990546913219,0.0954026525685013,-0.0023905746588022,0.0550836877838976,-0.262129217855545,-0.0173703119691724,0.10923687664049,0.0249606342506135,-0.0955329407611287,-0.0269633008339562,-0.0405051750449859,0.0683771153301229,0.0946624546584039,-0.0244161431993089,0.0498623827942737,-0.049165808796946,0.138656416316245,-0.255287890921067,0.151371094626212,-0.066200143988952,0.0506240325826335,0.174975675572179,0.0935008022601949,0.0235270696286667,-0.138739740590363,-0.150146972983521,-0.124628140720925,0.114750853380236,-0.0346514007544274,0.14234929202962,0.0708807208406423,0.151852333065643,0.259430383805967,-0.0070899453968261,0.0367743093144068,-0.166709045491379,-0.0715265361187692,-0.117011046759917,-0.0230959708591725,-0.137115530512957,-0.0514233869926257,-0.0309407876240985
