group,CD137L,CD154,CD52,CD3,CD90,CD45RA,CD7,CD194,CD16,Podoplanin,CD146,TCR,CD32,CD62L,CD27,CD107a,CD95,HLA-DR,CD66b,CD272,CD278,CD58,CX3CR1,CD24,CD11a,CD79b,CD66,XCR1,CD62P,TCR-A-B,FCERIA,CD41,CD163,CD2,CD29,CD303,CD28,CD38,CD15,B7-H4,CD26,CD193,TCR-Vr9,CLEC12A,CD150,Ig-light-chain-2,CD88,Podocalyxin,CD224,CD258
progressive,-0.0168270506471306,-0.0398051808581369,-0.0552988781899268,-0.0737890519793821,-0.0709158039250585,0.0957945512786056,-0.0982540223667892,-0.068724838757363,0.0630719503794893,-0.0580543924448899,-0.153805491219995,-0.0239905163386748,-0.128338765753059,-0.0763842805046311,-0.162619323832718,-0.0183618420539991,-0.14923327971572,-0.0001018312224226,0.137746505362855,0.0218852039923999,-0.115931209200903,-0.138502347133838,0.0140389144329017,-0.0253604076606266,-0.145361487959722,-0.0842041826410082,0.114958593979542,-0.151203145865857,-0.146344978144051,-0.217288185667732,-0.0048245045549873,-0.141850604994536,-0.103813622385373,-0.194844074933579,-0.133159286198959,-0.10607966051867,-0.161456405868424,-0.0348311843860611,0.111262200880207,0.0410295721534997,-0.0247020539425815,0.0237687435886631,0.0395570712542399,0.111888898307828,-0.0189729341273791,0.0223459886508812,-0.0808346805103776,-0.0616434345118341,0.0697281658481645,-0.0720351007389511
progressive,0.420549060843178,0.354228419601642,0.165896698393338,0.147926923275833,0.462719036428349,-0.0037804987225469,-0.0800732357205921,0.0433444065214415,0.431276861548594,0.376290542545334,0.433758479493394,0.39122177729281,0.443574252275463,0.243371652029288,0.19839460412164,0.432701339600006,0.0834991369283372,0.380862718922497,0.43608428191097,0.351208432137624,-0.0691988622337764,0.368967534917111,0.418666946692599,0.396270340314973,0.0652007686606444,0.409514677829946,0.36114231495911,0.405668351144847,0.448927559971519,0.228915848107463,0.379852543255523,0.410751928628863,0.409491024105793,0.0575106874002195,0.355010903784112,0.364435389085522,0.297765564415186,0.233317643096248,0.425263688095814,0.416521960562915,0.172286144398485,0.306051283361928,0.375205059740569,0.446724960455585,0.361141707551803,0.388639495163242,0.357822385023175,0.382719002557177,0.3245727362958,0.432481920463271
progressive,-0.132716447398118,-0.109045757536132,-0.126028656937885,0.157425769578947,-0.128942073505636,0.355255813878067,0.345052547291925,-0.34664372267484,-0.0718466959964895,-0.117668727090109,-0.151857414925188,-0.075897234318852,-0.0097032274058655,0.0138655327678851,0.098499947210352,-0.103080679883454,-0.471012919437515,-0.198134947684427,-0.0435228095254188,-0.0622669833897369,-0.361216228001989,-0.189574310588736,-0.0709737777200876,-0.0708386398917194,-0.242343786014868,-0.0680808649011933,-0.0122306776365934,-0.101329782665883,0.0429561669116827,0.112788454461373,-0.132066328556922,0.132003276763335,-0.0038027337398063,-0.29366476560145,-0.312678616048737,0.0358921975336828,-0.315359793642707,0.056932637708334,-0.0129086108360796,-0.201107511079201,-0.0532334288797136,-0.0904947653985596,-0.0528975335950816,-0.0887834499433101,-0.211137747024832,-0.104040209112842,-0.106793841142453,-0.0875452815830273,-0.281603273450011,-0.0584842841382243
progressive,-0.0354176874276697,-0.066004019920406,0.0497333595509581,-0.0539049679405405,-0.145687987734231,-0.0079936226275121,-0.152136136723962,0.0449455070331225,0.149042447537037,0.005481297995392,-0.052530390739421,-0.072704121893362,0.0335990473716113,-0.0140887722711273,-0.0060142779164666,-0.0098080736683045,0.0970003158199531,-0.105131299294266,0.0995867325367481,-0.077691730957731,-0.0663042760149556,-0.0234387382486681,0.0118248555711786,0.0141015667145879,-0.0460572094238031,-0.134047960240629,0.0400067338564285,-0.165179793894232,-0.0653538272279916,-0.0281848836936383,-0.0647707969130029,-0.0228604040222253,0.0297752306802818,0.0594997756504509,-0.206647078581386,-0.0480025632723827,0.0244504945506314,-0.089681533596982,0.0633409930729956,-0.0276723635457547,-0.149423315662789,-0.141079227928742,-0.0046996739935973,0.0461958794091301,-0.157411928051724,0.0729136906308262,-0.0122731640774602,-0.190525638133921,-0.084329118804526,-0.0934318667062533
progressive,-0.285680302568107,-0.34355864645001,0.07812759298094,0.112007231803499,-0.120298259150699,-0.28703720218636,0.261320686807433,-0.0225714653009156,-0.289578667988396,-0.1479630263902,0.277261702845173,-0.240296665516521,-0.0797183031848333,-0.104399482799053,0.159758974999131,-0.266172867739966,-0.110742337977081,-0.0228897880439463,-0.362395458237653,-0.152799052914616,0.285677939018496,-0.196554444628673,-0.036944424486416,-0.318212197492989,0.220652649983982,-0.0347774291468587,-0.424230195333135,0.0103007140346039,0.170974767152937,0.108793570424978,-0.206572242777829,-0.0786367987264242,0.201937466575376,0.52555104187989,0.022215369857748,0.112758860867023,0.148399940464952,-0.0001890014863862,-0.312836760050658,0.0054652941892419,0.176659302173442,-0.426370067024016,-0.0128978778428054,-0.192766978202733,-0.0365441651034146,0.188277502154038,-0.17094350299402,0.0588055504406175,-0.0628808450841053,-0.195834717848684
stable,0.0319344282103274,0.0495171505119358,-0.0860342515145094,0.0764690078692269,-0.0343218860073579,0.252571622059425,0.404620301587951,-0.20399191186105,-0.0805024077721031,-0.0424174538700597,-0.149304526900666,0.0157654675163552,-0.0270420706089598,0.0777203763140188,-0.044351479869616,-0.0637339010830688,-0.363065365409036,-0.173858373425616,-0.11007363579522,-0.0519815126698195,-0.332387692260375,-0.106193584429526,-0.0192622116638163,-0.0632356851655686,-0.377579854003625,-0.0327352832033343,-0.0334657927735431,0.0171264867387501,0.0958646110982517,0.170767083549056,-0.0005838588695966,0.0075578267479149,-0.0531422164778204,-0.278118345185518,-0.320989036086504,0.0236773858042267,-0.355010257657163,-0.12298131654767,-0.0310983319546252,-0.0527921988400041,0.0256705594787327,-0.0167992537746656,0.0487459383700799,-0.143965303267154,-0.0317701389322093,-0.0040172389696181,-0.0113182448968171,0.0406290945674782,-0.101472931871277,-0.0387922232518446
stable,-0.0511852596335998,-0.125125562349067,-0.0471318534093083,0.0185488591865332,-0.0680731102002858,0.192480112116006,0.231604773569518,-0.478478206476255,-0.0754966861932457,-0.0992128566543055,-0.096443950826313,-0.0595831537161918,-0.129120827575535,-0.104154326642772,0.145079415801002,-0.0214701857553133,-0.250935870886311,-0.136614362368438,-0.0764284506230351,-0.0790511933101264,-0.174380865256003,-0.126817974732872,-0.0295948858252368,-0.0488455539052396,0.0328789150660683,-0.118486738113552,-0.155031323074313,-0.0737332720052848,0.0143610085993391,-0.0162944724854103,-0.0617841770657417,-0.0022544174274949,-0.0533003526449027,0.117505741894443,-0.0271335098086697,0.0760232297656602,-0.0241139369839057,-0.0564502759698605,-0.1275712638186,-0.0999715020367752,0.37759299064755,0.0141914836855248,0.0078184037403197,-0.0231218997577731,0.0094859927867479,-0.0516833256605234,-0.160255766159509,-0.013859513607786,-0.134937582342854,-0.0317504536433735
stable,-0.096955149388372,-0.0723574501119341,-0.0966629310970411,-0.395155458211733,-0.0796240387373675,-0.51043904820488,-0.511027163782045,0.0237123567955655,-0.132422224093711,-0.14482559653115,-0.0122326988776513,-0.103904294680315,-0.0511045936834721,-0.477905580398913,-0.470357467580926,-0.101429675226719,0.141178397218632,-0.136643486035835,-0.105420430403379,-0.0912494187940244,-0.164419813091957,-0.0561945359047187,-0.131753860197241,-0.0480032727856348,0.169692017521953,-0.138294194686587,-0.0684460527829913,-0.0964594524456834,-0.0678680652478329,-0.408617498362877,-0.0546168964847042,0.0161746854063161,-0.0884339307741674,0.165254358221259,0.213199581775151,-0.0404933284418886,-0.0579131424919404,-0.270303267747254,-0.157444320202003,-0.102396927746945,0.239148952113205,-0.0096632345090141,-0.0571129616110599,-0.0272213250038801,0.0150810370650652,-0.181944512357728,-0.167541365237686,-0.11764847651567,0.0798044551547407,-0.0695121984447217
stable,0.0790635999271648,0.0540653403975391,0.231741648019965,-0.118829953501,0.106009403351518,-0.257528368598949,-0.445552016684609,0.22566972786157,-0.0888164344903247,0.0659754389228902,0.0884862824243333,0.0808734189638477,0.0196260113642473,-0.266733315557129,-0.286369254276331,-0.0506077178471838,0.309724770193161,0.0716194639051971,-0.101266757759115,0.0690624144553294,-0.0665195814394996,-0.0009662008574231,0.0093838083510478,0.0643135311787336,0.227982433562654,0.0229359696357871,0.025389450647254,0.0498392268400443,-0.0858329390184001,-0.0748837362543438,0.042551798541365,-0.0943128496448475,0.0614387642080395,0.314543493821913,0.258752432558522,0.0470978678743391,0.181126424760448,-0.0751245136176193,-0.107962186917379,0.0422599407247576,0.221572860280864,0.0216033636783863,-0.0548757232423803,-0.0725108805785053,0.0818413680176096,-0.0511390279094269,-0.0131092374622443,0.0673519412418025,0.132823942479153,0.0390661250068815
stable,-0.205908905556359,-0.0934631776357552,-0.353381766678939,-0.11161156231131,-0.0941769118793427,-0.190168050798276,0.0807898492751746,-0.240402187788096,-0.0288886670382957,-0.19425096286686,-0.127379176658397,-0.184059451434924,-0.136758361072689,-0.119953350909755,0.0141569088043567,-0.187364521762892,-0.346651378045793,-0.243024332672678,-0.0019826929400588,-0.137268243147373,-0.404292764027978,-0.257818366900627,-0.155297830781052,-0.157853512881543,-0.346366449792858,-0.110445584214061,-0.0502488731837384,-0.113527410511625,-0.142932697046414,-0.120872734174982,-0.169250078380831,-0.139522897384753,-0.0727899340149751,-0.351764269198496,-0.386253718689931,-0.118928795355039,-0.378138531239191,-0.38842560500938,-0.0182098137036792,-0.230316718212946,-0.22654594789896,-0.136438846991154,-0.148484550461085,-0.0610929094292622,-0.263520083915891,-0.0589201801359388,-0.225781964742276,-0.236847714977608,-0.3511888771753,-0.301772644907665
