group,CD275,CD252,CD3,CD117,CD7,CD49f,CD194,CD4,TIGIT,CD146,CD5,TCR,CD152,CD95,CD178,CD11a,XCR1,CD122,CD83,CD124,CD2,CD18,CD28,CD127,CD71,CD26,CD144,CD158,CD158e1,CD85j,CD23,CD258
progressive,-0.0891947865690844,-0.0268763769594841,-0.15725184295761,-0.129173785544234,-0.0172968266057714,-0.0692147827701313,0.0720730740353321,0.111117575653623,-0.153002506823625,0.0079704157034175,0.216643876512267,-0.0511078224857541,0.11642765636941,0.0069134389626921,-0.0373896042126188,0.0038663165171427,-0.068287810026622,-0.0224810458182735,-0.0229570723692037,-0.0172820652343796,-0.0315934660833652,-0.0478541272380252,-0.13584833449515,0.133718934375445,0.0731639349877807,-0.222699690019384,0.045591783244162,-0.12038790756631,0.126507634299467,-0.0032616069568089,0.0540293499098486,-0.0656485553921598
progressive,-0.0769491773424902,0.0866280922439418,-0.0773776596834156,0.119892146021353,-0.143353844188323,-0.0447920042304175,0.0373645413033492,-0.0767084050153968,0.078647363333165,-0.0548287791510608,-0.116417286098497,0.017240122687824,-0.0528906796682845,-0.194314290751337,-0.0369491839960788,-0.121737985917967,0.106017253245707,-0.0004445238198895,0.0921728169100425,0.0250828114307236,-0.116617424236109,-0.0893513813908534,-0.0968817030304693,0.0772698903424651,-0.125332669322472,-0.034566712208275,0.0539601647433015,-0.0093253924318039,0.198868842678925,0.0615759599146833,0.0835915182503945,0.0877243488826339
progressive,0.0268813222161376,0.152777576284208,0.193107072790315,0.0776784992877505,0.290049266266024,0.225796744316532,-0.299510927068351,0.14893449513433,-0.0707456656872485,-0.0188165798850907,0.0153404903515811,0.100994909170954,0.122564511334388,-0.387889266842926,0.159571624921235,0.0147635509897794,0.0618375531610389,0.084012989827102,0.0592009216575204,0.171494979747868,-0.0266541817512728,-0.003020506207065,-0.123237149094257,0.322966188208717,-0.415909186092051,0.355533260167521,0.0615857223775979,0.016078671784394,0.0357202062791594,0.0737979034109482,0.0292731876086455,0.134645083234388
progressive,0.400347081498188,0.354109137544534,0.265081494197936,0.358867834301583,0.303407826673755,0.298236352807156,0.224745479220346,0.374638916234497,0.377791683562168,0.364018876592964,0.219916386210231,0.29148443642889,0.377764392235326,0.311919177939567,0.352272815938981,0.27661325510372,0.382093800001993,0.393751645812885,0.182774422201567,0.355239051072017,0.328168821038891,0.107660037601071,0.208652309479815,0.330184569281445,0.0493240192115712,0.227759405510843,0.381540783410637,0.441032300691175,0.22641705185904,0.357473190550544,0.189162335528681,0.326066445512639
progressive,-0.0776926754933752,-0.139338627375351,0.342029988477313,0.0265153910613724,0.253955181897417,0.39564189926867,0.317886709084761,0.38024423093551,-0.24273898069698,0.107711817650594,0.455267885379963,-0.151922332863182,-0.129256908171405,-0.225135522261099,0.188913468378292,-0.0841404010562348,0.0830299979758981,-0.14164076474563,-0.114116859744996,0.105626357416016,0.339201262629749,-0.350740285195286,-0.0597946203630747,0.369069221290946,-0.377228090571512,0.316798286097995,-0.0189628539830879,0.0107523797440548,0.176792823626797,-0.0862952918267033,0.0572461527602878,-0.0359102549327337
stable,0.00547245099733,0.0406653013701084,0.232656649480864,0.0426717874845786,0.54075276833497,-0.25849626121832,-0.191137494097504,0.0618498856421481,-0.0007714038392382,-0.0283675188058545,-0.0965453439718456,0.0096638060360078,0.0619087297351193,-0.247721134019436,0.0495230557608913,-0.3472192292022,0.0465740475976678,0.0131552612477451,-0.114324317382425,-0.0084991581532454,-0.197505939246051,-0.128010221255443,-0.234657034586706,-0.0201342920227714,-0.219154599594851,0.0227289309903067,-0.0474380020697815,-0.0061712301337239,-0.0297680992386594,-0.0088926468774745,-0.0199863153001869,-0.0256067620024745
stable,0.0491084550976954,0.215476656842346,0.441409115704501,0.0784854479154756,0.22766496623815,0.121184539195403,0.0314911960560416,0.270220602885724,0.128594118477526,0.133563332566896,0.19942886059426,0.209029423880105,0.119507689577682,-0.0717360794929192,0.210979348232416,-0.0686623414090989,0.163310070785097,0.137446011639567,0.0770481324697728,0.211490014870558,-0.0493713051205549,-0.0872283061466879,0.0841068122695249,0.130422390788034,-0.28766657762521,-0.066312202226948,0.186483999416071,0.0273146378475127,0.174314762684999,0.143351001596193,0.192568542182455,0.144981883467072
stable,-0.0553045102956483,0.0544403529741155,0.280354402812788,0.0984695025840943,0.442199531359955,0.0122179173644068,-0.139928270757497,0.143604391663533,-0.0454803438543745,0.0151697977256258,0.203897698910652,0.0858928539642998,0.0982140798770765,-0.259705402475172,0.118948296385193,-0.167984168090033,0.0422898400845466,0.134788346497102,-0.0330169615622117,0.127001866412567,-0.140324546746383,-0.155251104107568,-0.103013366498281,0.106453885742032,-0.254842385605169,-0.115035172934982,0.125395681960593,0.0943731130842519,0.073403181352419,0.0724865014652415,0.0843618355313074,0.0597224988487683
stable,0.0057419993595404,-0.0588861739114382,0.0318112335637791,-0.075301700955081,0.390228503021735,-0.135846769713725,-0.321066594019506,-0.212753530641598,-0.16248153778319,0.0382291935428436,-0.248090081471063,-0.143437015357145,-0.0586841220596918,-0.446965106776401,-0.0881678593519474,-0.356874053465579,-0.240523249185981,-0.0393259505563242,0.073771835673221,-0.127395854483159,-0.360997133664159,-0.143323510143071,-0.382316253396607,-0.165855210129038,-0.176512799082044,-0.159318945155847,-0.0920635974144832,-0.179940095919662,-0.0954400781311082,-0.158782436997049,-0.0849691915534607,-0.120430593258859
stable,0.0535528181692357,0.264178940368642,0.0995362119255317,0.0749115663180513,0.18589506954742,0.098688376137881,-0.0388977026922357,-0.04507296441599,0.0406477308938527,0.0589266225572978,0.0200078861176551,0.198837973179151,0.264231992517268,-0.16715211884072,0.193034228641172,-0.0848094141645381,0.187320412900483,0.166685911786579,0.267357609378429,0.142873030089841,-0.188328178016862,-0.0135238652855186,-0.138960116844109,0.18187270350281,-0.218960721280488,0.170878883446003,0.267383210141098,0.113916136970859,0.111445175242749,0.238484556708835,0.082950803080484,0.147828329007346
