group,CD275,CD154,CD3,CD33,CD90,CD10,CD7,CD14,CD16,CD25,CD294,CD326,Podoplanin,TCR,CD32,CD62L,CD107a,CD314,CD66b,CD35,CD278,CD58,CX3CR1,CD24,CD66,FCERIA,CD254,IgD,CD15,B7-H4,TCR-Vr9,LOX-1,CD133,CD158e1,CD336,CLEC12A,CD94,CD85j,TCR-Vb13,CD82,CD88,Podocalyxin,CD224,CD258
progressive,-0.0940529709681215,-0.245277470903467,-0.0387616385881882,-0.0759263726084399,-0.0464645009574047,-0.124943832039077,-0.0131274660758336,0.11948869493061,0.0183957212210117,0.0622723251343087,-0.0359252960731378,-0.0380697109412765,-0.0028281001907973,-0.0548596537791383,-0.0698626015522142,0.292621361477198,-0.0627582550783882,-0.162133886434536,-0.0735058687739179,-0.0045614371581363,0.0588274663545024,-0.125602393688492,-0.0500501305213561,0.045910148424976,-0.0217096276635656,0.0341165936807034,-0.0488508963028292,0.0785984237262505,-0.0577646863715064,0.0166840599854864,-0.174680209314372,0.0166854930860804,0.0106449061646064,-0.0657231082697361,-0.021148151642899,-0.0540184510604901,-0.0738274630224219,-0.0716461050497878,0.0194879512233123,-0.0183171942448372,-0.0175036535731008,-0.0351674164450565,-0.102450735892768,-0.0544764558579141
progressive,0.51526641338284,0.433362644980948,0.228718781004748,0.508091758186628,0.511497742696431,0.477935967205411,0.121555722273551,0.511780489526059,0.627806716538963,0.28119369195572,0.461488682646805,0.32596235952923,0.4961326662027,0.481685509505416,0.607355604989058,0.46818514894615,0.5463731351092,0.504232266880701,0.577056012275355,0.584346246323032,0.306833034783432,0.553850319414335,0.506268582088863,0.53241980510274,0.5049868848677,0.466915265261968,0.558848563038719,0.241233537812168,0.555246489496225,0.560162890691773,0.509868052991058,0.541889689216026,0.301738842399139,0.492772803467333,0.464364998864284,0.576310288028468,0.563250526415446,0.485128900939302,0.481636328582447,0.459478819839978,0.58236432690883,0.451197685874058,0.506489964127947,0.501017852049329
progressive,0.140531735730978,0.0522561480218033,-0.101891103395874,0.0617312241372502,0.0595093347067504,-0.0511180122403737,-0.216618094497014,0.0724042557985383,0.006015057010567,0.308833263466228,0.139995932242474,0.0789869190636345,0.166278896751998,0.120776466027955,0.0112501187314383,0.193820386958624,0.162808882409513,0.0281277621111262,-0.0467116071700507,0.0403048348729103,0.493164954115212,0.145733001188344,0.142112110573385,0.0461315692862943,0.128921935729741,0.0412252216417441,0.0615815266444311,-0.0483038034583369,0.0322664213182263,0.219236510543552,0.0703250345716608,0.0142661168800168,0.212749579637882,0.14620402422866,0.210700722958779,0.0306082803737371,0.0907800583511609,0.163314215777903,0.137596463186694,0.155002044114755,0.0662909266677126,0.209384417321842,0.166881607329735,0.0620017793394767
progressive,-0.199248107793359,-0.0358112033093591,-0.159006511837318,-0.105501249626725,-0.22008980913782,-0.110971079375804,-0.262794525818425,-0.115214788815461,-0.178662496987101,-0.115452191626023,-0.047493499190409,-0.0950836929863689,-0.0666081918772388,-0.0686087401751492,-0.152252314223762,-0.0562526666689677,-0.146225521653098,-0.130141274136561,-0.271957754216577,-0.221900901725796,-0.0315383019014734,-0.062450259706912,-0.029744846832322,-0.264127890550987,-0.172398017783975,-0.0786777982247179,-0.0519716457110308,0.0258735598854642,-0.157459142812686,0.0200691428077068,-0.0913067885707674,-0.227522160629379,-0.0332722337573308,-0.0896251883962661,-0.116537753366145,-0.172790049208507,-0.0520251888794881,-0.135916313453219,-0.103769390793126,0.0014492909665841,-0.120360608635581,-0.190410869849405,-0.120726571488889,-0.105619196912332
progressive,0.2680646319507,0.493853618521249,-0.0387060563883349,0.302012216035174,0.360832317296776,0.30107294304597,0.285026471517818,0.320925091782446,0.160134528366233,0.463467788557807,0.236610865919487,0.52592537555306,0.254382825095542,0.332808720243776,0.280220040132257,0.287782145739531,0.0756523812021945,0.410516095056568,0.130729386691563,0.0643149637624216,0.320809449243527,0.342719813914275,0.245019377112251,0.5684549199074,0.227175238549057,0.12021572624815,0.22625852966471,0.450046065561033,0.240291314308796,0.196750590812711,0.176707157305295,0.181919007857136,0.499863867341227,0.0769934970304269,0.346717194505738,0.197288825699134,0.18791447950226,0.344686283912825,0.317494501797017,0.310655929188334,0.200586885016104,0.329088474705538,0.174607184383002,0.40857202120881
stable,0.0202085100298743,0.0042788344844509,-0.0826655627590377,0.115466008442439,0.133438888889159,0.080140455096685,-0.0550660142533802,0.07233945832411,-0.0267117528875754,0.243698763465067,0.117276254593693,0.107663193971987,0.130898697047196,0.162067170454041,0.0981650130551069,0.476668518556042,0.0857704941575566,0.125384584638868,-0.0858885247311157,0.0284878325413199,0.234289346979811,0.12059577552652,0.109924000030202,-0.0609878262737878,0.0348987097379917,0.0484344311565232,0.113721151756993,0.122162849708506,-0.009237784153662,0.185529670347818,0.145616329032258,0.0326822086887765,0.050013160601331,0.0905998349884187,0.137913615154065,-0.0516122049946287,0.144566810659166,0.135689510053199,0.143119874137715,0.163937033469701,0.0698851227156196,0.210231376997738,0.126109629468566,0.155753694333909
stable,0.132951598941901,0.153247702996317,0.293368243255813,0.167510092661463,0.289833893168977,0.222540497860202,0.254775415162223,0.175861321247009,0.262388171382846,0.11453201135678,0.2618286730054,-0.0251375067258687,0.276109231869218,0.242412881218397,0.240167262046116,0.510046579673925,0.192957003214036,0.176939822005577,0.234717341881133,0.138206851566178,0.15081544424415,0.154352863102931,0.283309075081907,0.198177859211756,0.261596059957419,0.179603475962511,0.20604512294798,0.110417917525984,0.258539803251664,0.218660960391343,0.147209777566933,0.108514944031895,0.102546725988696,0.175209839530862,0.225482249603762,0.145363103443282,0.11869872416314,0.210956775006428,0.180009274393599,0.146980556240971,0.286627391212327,0.24315302917281,0.125026415627698,0.206277845026624
stable,0.0932785328359647,0.064192246156626,0.16650892042173,0.130023515737557,0.110900721720226,0.0927804911182228,0.252426142685587,0.0894951419751092,0.218983221977516,0.0471562063842667,0.155550299786679,0.0241771512483965,0.133981308495945,0.183990432338168,0.111816228989409,0.472394645788061,0.0509961698796656,0.0439243929159847,0.199760003041545,0.169752793250633,0.0278001394244788,0.0814700589794258,0.119371458503296,0.120250504013806,0.0972152285509568,0.125196139187505,0.0650315335114543,-0.0097224640198662,0.176083455295795,0.139519940099805,0.104735489104077,0.0825953936668597,0.0557292255420048,0.0560448760005217,0.108836466243,0.0864482340438607,0.0413273471816881,0.175825147984733,0.11239550767686,-0.0115517990684067,0.169306865735828,0.11809291251886,-0.0348666452740717,0.0940160915754371
stable,0.247251039479281,0.137103884484967,0.0658005534649829,0.135204577676766,0.177184923017509,0.269437017376298,-0.117545323110449,0.307136068823605,0.177563443565242,0.253680663905307,0.350527497935816,0.302773755095926,0.393191505472519,0.41436011035384,0.312739224041366,0.258162192612263,0.293698289016419,0.267113079537135,0.188425595170202,0.177269735707591,0.400132912830682,0.401828264260827,0.344303733839764,0.243691661510454,0.143416417426722,0.339044743331515,0.341731082091635,0.203302729345735,0.22923736716125,0.390482409469774,0.278117118158907,0.225662509247404,0.240938360154654,0.159313490742475,0.27606136548955,0.160776371025017,0.263883486731721,0.412075204327977,0.34966933877074,0.346029411367294,0.378968189850527,0.284916123305734,0.363645261887406,0.347372830549054
stable,0.0953169584266408,0.167535596182269,0.323097946689369,0.091625589257031,0.212323097276249,0.108506795230955,0.481068451947307,0.321682843350262,0.0955439028283046,0.23229636070248,0.254614145132345,0.244210731610045,0.221377629155693,0.275005801827213,0.213224081193323,0.366202657136763,0.105679916745688,0.154328059585799,0.0893446112503747,0.0045709999835265,0.0872877582250506,0.226012531461151,0.267126989999661,0.0860958517319455,0.105466924726493,0.177945562093335,0.201233451109785,0.0498821849453559,0.0614851192236335,0.27689599432153,0.208125949221405,0.167835142471165,0.192249279944562,0.116258073695752,0.283714581022031,0.144488176144745,0.199403567181836,0.209036726023895,0.233432862134375,0.229071992686451,0.249919211063155,0.346931629128482,0.148861656063108,0.176958591730753
