group,CD274,CD112,CD47,CD70,CD3,CD56,CD10,CD45RA,CD7,CD49f,CD194,CD16,CD45RO,CD31,Podoplanin,CD32,CD103,CD27,CD95,CD66b,CD24,CD11a,TCR-A-B,CD41,CD309,CD2,CD29,CD15,CD71,CD193,CD36,CD158b,CD307d,CLEC12A,Mac-2,CD224
progressive,-0.330356740779519,-0.0248554804786288,-0.0361719377579986,-0.283460629270693,0.0337413919585556,-0.146998411465805,-0.270361346086034,-0.0254658436359625,0.158616287941743,-0.113551000728289,-0.38876006192979,-0.190268847594567,0.0591579885792241,-0.165082603612184,-0.277005054614234,-0.138190736815117,-0.414905844430215,0.0588847822186005,-0.137484543728229,-0.29484267657056,-0.362754251022927,-0.138163121067217,0.0383144529751188,-0.115832391267307,0.0491748467954295,-0.209441648018808,-0.193354969933368,-0.188302512617034,-0.122143807303636,-0.160482229301371,-0.143838177618154,-0.351309625918357,-0.139442119244843,-0.275735286814428,-0.201811638771166,-0.23928438699686
progressive,-0.356211980835731,0.0217028413654153,-0.140135108506135,-0.227036554281749,-0.281892848142433,-0.283024190605736,-0.365795585536181,-0.209716415742718,-0.0947286195049072,0.007088326601211,-0.0825671147505512,-0.381168887124092,-0.38909437015977,-0.153802935477198,-0.376504640607763,-0.252345298613253,-0.298673024060582,-0.224858353937722,-0.1909737217387,-0.406693545489915,-0.345903913874416,-0.105392381156678,-0.408449156074023,-0.0653555390928747,-0.19724607377327,-0.0757344562789561,-0.134055406410784,-0.356556898662521,-0.0960166388081071,-0.388374323828214,-0.0560760100921008,-0.224065958877344,-0.253242186301094,-0.381744057053985,-0.308249434699183,-0.341377819733573
progressive,0.215318416843023,0.136812688225684,0.252435206897326,0.0483607703656752,0.365974727852835,0.0498586562970289,-0.0177885409001504,0.386268520155277,0.424325405206983,-0.0300841417871294,-0.0571680633010867,0.0253626372327428,-0.0082116038019633,0.300293398706684,0.0747045473845663,0.19023590077062,0.0405378286782541,0.23925249803896,-0.0083986496991633,0.0983085729164623,0.13278811603241,0.151852038791839,0.381543221798745,0.201042822497038,-0.0129209746126995,0.133474558137304,0.167214487477171,0.140681164099932,0.19145215191338,0.0828876121177361,0.28177744880955,0.23722213404409,0.102458398427959,0.153687209663184,0.127486645550277,0.0502083567978442
progressive,0.106584701188134,0.10826325790412,0.235339134842138,0.16568535652862,0.169750649180693,0.133712984941671,0.273511075296721,0.510120184694283,0.212730770216552,-0.0863487118002413,0.084453421722811,0.335983968065889,-0.0449497039304972,0.381432787453592,0.203696943489597,0.36874727147904,0.114653697624114,0.0114484544982131,-0.177590940943118,0.361258090942885,0.263918966392397,-0.0456914398302775,0.259144738705841,0.383946550114417,0.228617715859642,-0.227087868100639,-0.0006964792752614,0.257815502740843,-0.0290833375003263,0.160122746550543,0.21172132692427,0.251013298859405,0.17999992787833,0.274047935667772,0.178306345778363,0.174922219405979
progressive,-0.0113523187962391,0.160363146367282,0.350961028343399,0.450390531454854,-0.560795101299617,0.267709778759171,0.256396001786057,0.154722655453614,-0.0279765396582093,-0.122291559127982,-0.0177302317962624,0.423292236689876,0.242995457383104,0.223292544163384,0.216172932172916,0.156715423018128,0.190367324437251,-0.305028768511747,0.201629196039243,0.430016237925866,-0.0545256506610112,0.385787440033499,-0.0971972356977307,0.412858660819377,-0.358570922557249,-0.0487586306559954,0.128910854535655,0.0138034423211905,-0.0668665177267228,0.284309155705967,0.368064556462905,-0.0458189363698555,0.0711195477326031,0.437070629241159,0.386228058398261,0.183448837133275
stable,0.136859810133562,0.194490051380565,0.0178556149293275,0.0786442974310342,0.337801465909891,0.0635150135466644,0.0727183397279351,0.405998789218975,0.591980953877769,-0.245626140945139,-0.0921537230471132,0.0028119007335906,0.129091058606914,0.0425133841211032,0.0463386162784834,0.118175469290384,0.119793196573715,0.100293393090608,-0.170169813342583,-0.0143453573634938,0.0264250508376861,-0.233323392254355,0.376586280293881,0.0495005808438125,0.201796931081341,-0.216986114173453,-0.247739639218144,0.0630431982090025,-0.196437039341582,0.143849205076647,-0.0503453923580814,0.0496993369544305,0.137145662148187,-0.040960407289582,0.0848410076951037,0.0253540234052549
stable,0.133505351408246,-0.0471546851293903,-0.0278067568712806,-0.0372633718312653,0.314568251345907,0.0400487310625853,0.002149417418731,0.380768918024031,0.415817766868989,-0.194392825411901,-0.375749096486545,0.0375598581780997,-0.0265126815190487,0.072389510041233,0.0483838289377012,0.0149550513527982,0.0327538650113379,0.184363772279751,-0.577667915549019,0.0466428436383034,0.0147839197371782,-0.343673528278357,0.325056866255714,0.041956310814444,-0.0239930573034408,-0.414068230596786,-0.308177278692435,0.0642293081284342,-0.37003106485641,0.0344198556624408,0.0529317206979509,-0.0075952242749887,0.0134598896442958,-0.0217723420888827,-0.002516996193167,-0.204315942195713
stable,-0.0410256664258126,0.0522346789075204,-0.0074556713681764,-0.0284455807055478,0.263392704382004,-0.0112050308627302,0.065821141376547,0.580144441246875,0.597269562157209,-0.384361945429501,-0.215981806338988,0.108488811529871,-0.143370303430782,0.135398744769328,0.0473184342960134,0.0213158927568602,0.075879312170259,0.266119076930642,-0.500954088204605,0.032965649156069,0.0157971309009398,-0.30857664108047,0.304848966883912,0.0777228335384873,0.061297819909361,-0.361300498598554,-0.361078833524769,0.0883724654926336,-0.158155214564508,-0.0227821279715884,-0.0353128319726163,-0.0314962361743469,0.0873190132134075,0.0128531660863033,0.0419047047380515,-0.142082552390927
stable,0.102133897258672,0.204297634198599,0.159432594198131,0.163154046093511,0.231634994184881,0.122925759491471,0.264050658997604,0.418370237330513,0.482256466631824,0.142606996064885,-0.116024089368433,0.243915968211535,0.030894545263734,0.270913573762346,0.240375601544623,0.27988995869498,0.145234213034628,0.167227988546817,-0.143541069599285,0.192369020698094,0.207927172539653,-0.0016869383993928,0.273113948776589,0.234926820675835,-0.0037754156484501,-0.110137730090793,0.0460621552981421,0.124660783401822,-0.125630841589937,0.193197448750409,0.123440198671636,-0.136549064554828,0.384812500385278,0.175675430082914,0.263300504101669,0.184213695930228
stable,0.256773463968375,0.0907202071660587,0.0583682297672795,0.146946988283897,0.284644538071807,0.0737632351063622,0.117375270033448,0.16285405902832,0.352362409597562,0.130762599239004,-0.0467380019374911,0.144851154929821,0.0618919188108723,-0.0238071395790808,0.228148753731053,0.198909256712571,0.215185398427644,0.402889572170419,-0.131217215806536,0.197135032122042,0.14179776258988,0.0094523471382702,0.285138435383144,0.0932397470102582,0.195702031042237,-0.0077558679001851,-0.0468068111374676,0.142361880185684,-0.247478042869799,0.176647396586403,0.101134152768987,-0.0049911577079719,0.327017946621706,0.136829902103403,0.168951461255676,0.181798277791651
