group,CD80,CD252,CD137L,CD30,CD3,CD90,CD10,CD45RA,CD7,CD49f,CD194,CD4,CD16,CD62L,CD107a,CD95,CD66b,CD35,CD96,CD24,IgA,CD79b,CD62P,TCR-A-B,CD267,CD41,CD2,CD226,CD29,CD49b,IgG-Fc,CD26,CD305,CD158b,CD85j,TCR-Vb13,CD88,HLA-F,NLRP2,Podocalyxin,CD258
progressive,0.161705052994655,-0.0250796452097566,0.0025854806172586,-0.0497664880247053,-0.388275273406012,0.0344639790098478,-0.0598216886622522,-0.2313017575306,-0.36430738092458,-0.0600321637100929,0.14558451936277,-0.198424581710662,0.0915900757861663,-0.248363905209896,0.0394828818850905,0.0345688389130951,0.221913106508628,-0.153912333750627,0.0183048148368019,0.216953425862031,0.0644143985820811,-0.198355452892096,-0.245198246588106,-0.358147391714578,-0.162055156298273,-0.302887905989357,-0.117842629851464,-0.202090273323964,-0.08679907292798,-0.211789171514538,0.0352896265272485,-0.259859190532932,-0.276316847163308,-0.0124383272291119,-0.100964151661065,0.0091261654200538,-0.0759605058380815,-0.109424215090384,0.124653041484025,-0.148048020719486,-0.0660824540842056
progressive,0.0832598241382734,-0.0644951310721429,-0.0735331608573908,0.0685979171144206,-0.0138103720248731,0.0042997416740704,-0.0207444122050558,-0.012848172200734,0.094749169922874,0.192197511307422,-0.0003402694211185,0.147638073011422,-0.194269543249128,-0.0486684454668652,-0.086760419880316,0.128607380470252,-0.216197705835377,-0.108087574860917,-0.0411322694495034,-0.0808882272769374,-0.0318139807609038,-0.062164098641638,-0.0083555501842372,0.0221814148920881,0.0316722241138639,0.129280727944267,0.165380702574535,0.200621810390067,0.191753219311538,0.0781930457331113,0.171504993930273,0.171406157429539,-0.0674674601414883,0.0790443097553842,-0.017202070471234,0.0678965812447303,-0.06077158837806,0.179787479906834,0.0403241408323647,-0.0166993987164082,-0.139293587230468
progressive,-0.214294873311667,-0.215681958084123,-0.182029764312219,-0.112444683241159,-0.188250645672114,-0.220654668959107,-0.154249449204894,-0.136983466294209,-0.221704898794136,-0.179470095692451,-0.0941485436107612,-0.350608324345951,-0.042384394396673,-0.0961821315765255,-0.131608920900849,0.0124596054597434,-0.05874092910979,-0.117524021351455,-0.232595515409097,-0.189701386632037,-0.16320354634964,-0.147838467265599,-0.142518892109693,-0.217704468314529,-0.240738399547113,-0.0299958808404084,-0.196900804088272,-0.31097784934827,-0.179910754306358,-0.0721049337598041,0.0097319170454234,-0.368899419484983,-0.118110836124734,-0.0069230728288329,-0.164461454903467,-0.173334915532389,-0.185835683920515,-0.2046388529836,-0.173156962351356,-0.227235621916665,-0.239958909346318
progressive,-0.209583963503254,-0.306139002991113,-0.40403759332781,-0.281434659411472,-0.315200566999322,-0.410979522851001,-0.308751740901155,-0.385063661002019,-0.383158319208984,-0.179547944186873,-0.129759984887538,-0.172066772414362,-0.354511922698871,-0.362149945745349,-0.291273727718657,-0.10558500251375,-0.328318022262471,-0.368130590638473,-0.2304356343917,-0.381289845387425,-0.354993342246775,-0.387789707679696,-0.359199126421693,-0.392272058345044,-0.445652060670099,-0.337642673949295,-0.218846363416872,-0.409169638792688,-0.286689161072526,-0.295356533006582,-0.354412983406554,-0.272232766673748,-0.370349428754022,-0.394260360329388,-0.353488964203151,-0.399614702465505,-0.372843314859431,-0.381053878498497,-0.315793416466017,-0.427145359216629,-0.372619675381518
progressive,0.350680501347718,0.350110740308744,0.196165491434272,0.0668507520488149,-0.333049171472176,-0.0391000572317434,0.363558609502543,0.0994359824488529,-0.306194561259206,-0.255324527285882,-0.0521218516280195,-0.347644798740453,0.386166766434953,0.0979988002226821,0.356770454044961,0.214311083210708,0.499429524571079,0.182907295786771,0.140975339394849,0.171017952474617,0.14417661470557,0.172587633257276,0.0412482856615321,-0.216838990222391,-0.0552742515001254,0.406733528581835,-0.371396846994204,0.150958638901134,0.0465905673405549,0.267486657284883,0.121843904697041,-0.15976091762777,0.131675212627404,-0.104315303167887,0.113575738920306,0.195100402293119,0.178539619637179,-0.107141076500899,0.3587472048846,-0.109201474319801,0.206483965863219
stable,-0.0871594463684509,0.0679276609800578,-0.0333301047762267,0.0144537967562584,-0.258204355013527,0.0190547676534392,0.0543417870966974,-0.255755122855673,-0.403270499583822,0.227226973849063,0.112450536890986,-0.115400718181383,0.172454099703815,-0.243514063746743,0.138334954950714,0.122273512891385,0.123122764330555,0.153250544198077,0.0896216750606508,0.105818346325576,0.0852816501297253,0.037162299715906,-0.0815848498821159,-0.185202886093594,0.0518715014436468,0.0121309300699095,0.0331934146870797,0.0854244556037846,0.130760082883305,0.0796720598729925,0.295990223533678,-0.116493250768662,0.0365906856913964,-0.0945840994730162,0.160631314572752,0.0878074723167369,0.0792293204999428,0.0717587437205948,0.0589116770046518,0.0088077412470408,0.0680375146074122
stable,0.0760673553913638,0.0308892284658374,0.0359998975260169,0.128560106780324,-0.125921740242283,0.0311149426192502,-0.0278301576101772,-0.205460662029204,-0.145546459729287,0.296465122781497,0.465786965797504,0.0870919776846703,-0.0526191339338106,-0.0740354214988197,0.0727231344097549,0.465228302154693,-0.028709816994795,-0.041890038997007,0.0984144288638268,-0.0684724757959388,0.0649969224205713,0.0836724588784362,0.0732228110526907,-0.160178275881132,0.0733466965514855,-0.0920769192161384,0.285758048138867,0.136024248162643,0.290590329152705,0.0197980420813507,0.0384526665801765,-0.0611290665547299,-0.0420178087812193,-0.0319256264436895,0.104721364475144,0.107810013590078,0.0381512314297145,0.0675978901212579,0.0238918702089644,0.0183118193754365,0.0190400512995902
stable,-0.114364366740778,-0.11623204408639,-0.13327856571645,-0.0531891688639025,-0.336057745332386,-0.0922927185672149,-0.0547306606098617,-0.47763073803934,-0.539197526228528,0.177455409796198,0.119289679371153,-0.218468694388465,-0.12220500678368,-0.227385193881365,-0.0158278020681812,0.343999392914129,-0.116472907672402,-0.139878851391375,0.0138031699586808,-0.0734316965565609,-0.0844713644341031,-0.159960829985959,-0.162489560400889,-0.326453430008509,-0.0835311031168918,-0.039682582471028,0.204303363413245,0.0843132827207532,0.246631300979787,-0.0322765406415319,-0.130012111204648,0.0823130208950861,-0.0785216666400814,-0.0035392398853851,-0.108272605803984,-0.0798287552604228,-0.0890997357458287,-0.0855474628434265,-0.114398500168901,-0.112020565341148,-0.0525087592936921
stable,-0.0577614652093679,-0.0906613126081413,-0.148542440556627,-0.112042225018521,-0.0052231216612359,-0.195571228237203,-0.0942712329857782,-0.259523284769199,-0.240547152906189,0.190386440563247,0.209785629524493,0.21442540495424,-0.163408602482481,0.284852564282064,-0.0602021894178684,0.259944520320455,-0.118083371784793,-0.203837063631152,-0.165831469434046,-0.0734057767865159,-0.120755937961377,-0.175659930993497,-0.15115196655311,-0.0974295470570145,-0.0733039776254545,-0.0920320770797741,0.377108908754725,-0.0017435858932387,0.136577892083867,-0.0845595468523653,-0.0363854854780913,0.0375062575697733,-0.06885237008697,-0.14693832097145,-0.110312245676533,-0.156280741689654,-0.115088229032582,-0.0636610611598393,-0.0853324368514671,-0.0967342664846209,-0.108728762089042
stable,-0.110727401857848,-0.365117882962313,-0.298128156970851,-0.354600219129355,-0.157993877350634,-0.376568371320968,-0.0806194107909424,0.0408959115315043,-0.130576170814419,-0.308651383912802,-0.250329261408701,-0.291362064739852,-0.122848840585308,-0.120537351922673,-0.20983879985203,-0.0796834173066653,-0.184640116521444,-0.20519248142204,-0.248207055719289,-0.214458113936874,-0.216620708128208,-0.230839255684215,-0.223205697492808,-0.230095823994676,-0.213590778776873,-0.197693236288992,-0.163018606974841,-0.365406933905858,-0.298653364495617,-0.358501957229297,-0.1848414476189,-0.23513965211173,-0.170130926930942,-0.0525789309800728,-0.320394900393606,-0.264475442848604,-0.324095227282104,-0.333664232471393,-0.324758231883955,-0.351043319135383,-0.321024021657573
