group,CD52,CD3,CD7,CD14,CD16,CD294,CD31,Podoplanin,CD62L,CD223,CD27,CD95,CD1d,CD314,CD66b,CD35,CD24,CD11a,IgA,CD62P,TCR-A-B,CD41,CD254,CD226,CD81,CD15,CD71,B7-H4,CD26,CD144,CD49d,CLEC12A,CD150,CD328,CD82,CD88,Podocalyxin,CD224
progressive,0.448400530260101,0.52024329992564,0.505747234129957,0.244984508744262,0.0039455650342997,0.309292464538646,0.453922999508727,0.269212348772328,0.339378540035195,0.0683896628660994,0.455827476569264,0.0919528484528915,0.232035333267687,0.338894918221154,-0.0175144005251374,0.227787264929716,-0.0147252951583198,0.263105526128963,0.0995198977602022,0.46623915665293,0.559205050216098,0.505006933268268,0.134332404745547,0.419114923082887,0.465504407002242,-0.0372723748584566,0.118080537115271,0.140664895903847,0.43733055069024,0.233063469030768,0.296837092427621,0.136099631142558,0.261784994098817,0.179227161376052,0.184043963294443,0.274628636082904,0.279692490331514,0.172916481195357
progressive,0.228979396638903,0.126080190626563,-0.0921363310670967,0.0584649302768613,0.559900619441212,0.07333198977921,0.160779691801728,0.322660444331869,0.156071524547037,0.219158833704282,0.118445563733856,0.023353806313278,0.0139158170052101,0.089639780263399,0.605974643681565,0.489416775311479,0.492485813340872,-0.16272651622993,0.0962657285519534,0.151969420569662,0.196956731436747,0.0622956759180582,0.2931298741929,-0.082215133320667,-0.037410696356094,0.47204234133841,0.0947073911845458,0.265057559211488,-0.0442377395659925,0.0729711669839051,0.0504278373157095,0.571695476213091,0.105718049364512,0.147344015755326,0.191058292547772,0.351522622857446,0.224497187241665,0.26076914289462
progressive,0.176147388076539,0.309488219935437,0.352987739993722,0.153466805988038,0.220845486777345,0.254234636890077,0.198255742772535,0.21112005181447,0.413900412871908,0.149703618433916,0.242171581142818,-0.139588861004154,0.199361854500479,0.219494135873217,0.301834298176621,0.189538426800115,0.203595301642189,0.137248083899487,0.272005251416313,0.132157583979288,0.367378632271681,0.167073927488279,0.244445323759736,0.194370345938036,0.234697429453468,0.264954587040273,-0.165952282091586,0.18939373392987,0.21103326934076,0.197084548563822,0.0942608135607581,0.23018625892892,0.131812087580425,0.198717485314329,0.103794841952919,0.279665800654087,0.209115164942131,0.0913755030042373
progressive,0.137409447879853,0.257028404723696,0.316948300096333,0.173030552954422,0.244743153971144,0.266495543454212,0.18098711735113,0.291427486367943,0.311298571222943,0.343162186989372,0.189923766076723,0.0953279247493714,0.268418931831454,0.345399317196971,0.132957160372478,0.242590822283344,0.203203435265573,0.197130332056194,0.280102356063662,0.220299171067824,0.322422799606228,0.150869964037423,0.306465864353367,0.277695148640906,0.245968780929724,0.163232534560709,-0.0619894776851026,0.275061548643321,0.210250669229335,0.393195258746808,0.157614865764544,0.161399722401693,0.234592097742259,0.255224292602196,0.124774961852921,0.267352147786263,0.380685858380822,0.282640731227924
progressive,-0.104419334797492,0.118394996011377,0.261630161803652,-0.201114740837701,0.0020419008640207,-0.143172575988591,0.109676595480979,-0.127098819915487,-0.0288341428683098,-0.477940506322446,-0.0442864981957369,-0.198810998890029,-0.183890301523958,-0.466722913432422,0.0295454594981405,0.187182567944389,0.0496483562211501,0.01628523891411,0.082157196897347,-0.278955551218549,0.231365581574265,-0.379510718637204,-0.149530086133785,-0.328095790233385,-0.0450836986381982,0.0701932896512557,-0.431212677375708,-0.0676330155918694,-0.0486524917688597,-0.253395784107341,-0.424592451254498,0.096693204683312,-0.132611961841374,-0.263531227567411,-0.144849122803635,0.0936854385989625,-0.0361119258226295,-0.0526789380645602
stable,-0.158496191207873,0.183584230444865,0.528613627209784,-0.0021850263806203,-0.0709054209634893,0.104665416646467,0.0254155895424832,-0.0404069383256334,0.247518292493482,0.0430531929977745,-0.0058125473263854,-0.314308603536364,0.0021855127955818,-0.0722601594589719,-0.058212485662742,-0.0778974713642164,-0.038269504936009,-0.394172605269327,0.0707814331021372,0.117326072788988,0.255717478246345,0.014318615333382,-0.0243753458421353,-0.183048544745253,0.112222632177188,0.0024498555656576,-0.212132887733532,-0.0483765524886586,0.0316732352912467,-0.0718350822229241,-0.0462521798132246,-0.0882223032585938,-0.0789838945808253,-0.0588197391147107,-0.132098866351645,-0.0031828799188962,0.046611453809458,-0.0944531822168492
stable,-0.0856532628032807,0.370892644838979,0.40746875492524,0.148898154383388,0.176477389682121,0.0719153635002458,0.139146391632037,0.0947498795805464,-0.0152556061105675,0.0579395574277463,0.0321346788675148,-0.422962152147981,0.0230138537289651,-0.0327297516071505,0.22172013149819,0.124252715448674,0.0297885594394889,-0.173310366845072,0.0887537540527426,0.103478610411473,0.357435223175248,0.167292993639614,0.0537359723291809,0.0589459024386637,0.0380049386294695,0.108523396607443,-0.207904693700937,0.100936316860416,0.160157084227911,0.0467194622336652,0.0622808398596438,0.0672327535079495,-0.0676519075216805,0.0470546166523676,-0.197538123727221,0.0593491184156175,0.0895469370623563,-0.0886963989888921
stable,-0.0935733865369113,0.0613339979537117,0.301287012319069,-0.041914183612926,0.103047177825321,0.0886054947415119,0.063483225379029,0.0782667880107609,0.423725608983082,0.0615262536154405,0.20011390292186,-0.27122447509535,0.0702007951325104,0.0446561835670895,0.130772924577038,0.11721154015381,0.0151099959577216,-0.306047352947814,0.0845761269491326,0.247591681518519,0.159105457956877,0.116568750828701,0.0669571574951012,-0.107717949660058,-0.0181587961865778,0.107663913598897,-0.101833859699595,0.0547956796018417,-0.190396001541003,0.090138319604875,0.0096340291403549,-0.0264564756117298,-0.067597668855883,0.0514498775627921,-0.0746012260914022,0.102584078727967,0.0537968812661488,-0.109914612408582
stable,-0.0403874843925549,0.179375243690372,0.525402707495635,0.0308076573953384,-0.0195906987650014,0.0839356835284164,0.130007108099165,-0.0154027048615953,0.0425632651631452,-0.0016414844014651,0.140736164114787,-0.404110193308553,0.0389419600765609,0.0397348431743979,-0.149636988358129,0.0349226947107593,-0.0069402972572854,-0.139367607181995,-0.0501349341290519,0.0727084945456566,0.218444291350139,0.152963608413498,0.0938596113126205,0.0553696293974878,0.0897927864717184,-0.133377732371514,-0.308141300630226,0.071084176580699,0.133170633097979,0.0642470790376301,-0.0665292204573605,0.0414335872856967,0.0600357232428408,0.0372085746249217,0.0393124641372847,0.0375900933400698,0.135225466721556,-0.0387800580888864
stable,-0.0366231235384518,0.0708364963697241,0.264376931980641,0.18036070643573,0.14162155659245,0.164665354072885,0.0053668283751349,0.198132965356099,0.235864497006326,0.095999795797716,0.0730235720612837,-0.154815194775384,0.20598875193573,0.154233963329304,0.188636205682215,0.0299851578621088,0.104807867282142,-0.0408114241846825,0.231605796718751,0.108442152407167,0.264454124537346,0.0146504710136373,0.143280667222233,0.224573887582481,0.0831740379737129,0.130970983272022,-0.22079470093498,0.180567999290836,0.165497754187033,0.294524939477998,-0.120484157719582,0.164409262488378,0.16992236769992,0.179297438722735,0.180350809710803,0.174266387122409,0.280558698006811,0.15650148903215
