,B7,CD101,CD107a,CD11a,CD11b,CD11c,CD123,CD124,CD127,CD133,CD137L,CD137,CD138,CD14,CD141,CD144,CD150,CD154,CD155,CD158b,CD158f,CD158,CD16,CD169,CD178,CD18,CD183,CD184,CD195,CD197,CD1c,CD1d,CD204,CD206,CD207,CD223,CD224,CD226,CD244,CD254,CD257,CD269,CD275,CD279,CD28,CD29,CD3,CD30,CD303,CD305,CD307d,CD31,CD319,CD32,CD324,CD326,CD33,CD336,CD337,CD35,CD357,CD36,CD360,CD366,CD38,CD39,CD4,CD40,CD41,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD64,CD66b,CD69,CD70,CD71,CD81,CD82,CD85j,CD86,CD88,CD95,CD96,CD98,CD99,CLEC12A,CX3CR1,DR3,HLA,ITGB7,Ig,IgA,KLRG1,Mac,NLRP2,Podoplanin,TCR,TIGIT,TSLPR,Tau,XCR1,c,group
69-2,0.44072355859673606,1.2448254105710872,0.6225723867077158,1.0908719016856814,1.5802325815514335,2.4229208731759893,0.7122226055007692,0.508405810026755,0.3114493727291874,0.4038019824695023,0.507196510463213,0.4769721437872148,0.5208760333720662,0.9123344978413533,0.8503027526483358,0.560931860453049,0.4403371016091046,0.5139440699455968,0.989228552936944,0.4374360718738936,0.5435385855907093,0.37642535971613117,0.945982803270505,0.5300866737809546,0.39452880351601033,1.0303592288860879,0.4158801769045246,0.4437943854081732,0.6363387686304021,0.4865374047401485,0.24820021736726236,0.6707765886013508,0.46494059550203004,0.47357498122543806,0.5177899123994469,0.5376720365190035,1.0546664461299553,0.6603522277257361,1.319978500585687,0.47036299629174133,0.4085206185975588,0.5945377795013074,0.4675477077635592,0.3846852161338507,0.3432391534898053,0.761706847806032,0.22749122445382447,0.4973751658549664,0.5093876477490415,1.3242542449875307,0.5463461484751887,1.5694894240890782,0.5656915656267392,1.239381699223737,0.5309526457839889,0.4432351476742954,1.3228647504297644,0.6524617401238358,0.44054447275355907,1.439994678368639,0.4105777432572393,1.1971003995955063,0.5084215366997126,0.9344299159044107,0.6982533332379723,1.2167185009380213,0.7641476368733342,0.4858727011904528,1.914305581559032,0.9333430851101641,0.538099344810688,0.4492679975396949,0.7776018678083058,1.1829818490070607,0.8473282586591787,0.35522856693578564,1.0127587926199668,1.7630360215112466,0.6565021692429944,0.8468512455717371,0.3408222409816585,1.1663655693266843,0.5954485946153387,0.5756296875985504,0.4985395807755185,0.455078316720411,0.30743030456719084,0.6573172212304025,0.7268256697962497,0.976621843852132,1.5024416536924678,0.9884968214031482,0.4779434168480441,0.48386885665815105,0.6921392628652875,1.482578277672869,1.0959410490022532,0.4139438658379157,0.30481657577086124,0.4604154986682248,0.6812258100915081,0.34375641112217026,0.27912453295331074,0.6209178880343731,0.4896940471757486,0.5198478443681034,0.36836874925826646,0.4644280990845332,0.41039710494825354,0.4142764119905175,0.501034458594887,0.4541846077780589,mild
70-2,0.950183874238015,1.8038616898621775,1.0950736559873944,1.622219711380472,1.935329600141153,3.0005546203534497,1.2914954650328088,0.9403262986081347,0.6615175963701853,0.7887221643898487,0.8718582187412062,0.9882685172152218,0.9706691631073908,1.4577389522722215,1.2479435124777585,1.037937682792302,0.8796292247921491,1.0282874677218123,1.3433598750129652,0.8601776453997652,0.968320744537661,0.7534030329685111,0.9336938139033596,0.89838699975883,0.802447101627204,1.431151620076498,0.8737510722512049,0.8976360514502043,1.0770545353253695,0.9009545744836848,0.8836634562786335,1.2993502484208508,0.9203146635436599,0.8251822228790457,0.9403117990185286,1.016402262866702,1.5480158772716617,1.0271481568950114,1.7774276107811198,0.9586766121970877,0.8337249048477657,1.1229370208695988,0.8490265320157522,0.7258333082676254,0.6755454872743066,1.1506766624168938,0.4431280732390949,1.0442109376858149,1.02411378585224,1.804997321393663,0.9984238049681042,2.275016829708071,0.9274187869141823,1.8131775694508658,0.9538061590795371,0.8835786784968856,1.8946361125738795,1.2465577801409002,0.8690721522369078,2.052653229004337,0.7936326782270372,2.0269249356458237,0.907374770539579,1.2659492850543927,1.203305507730799,1.7095485146008027,1.2129984998842342,0.8418580559197377,2.4320207370347355,1.3662804831757398,1.0507940446097315,0.9765119704500035,1.3382729522493644,1.5683129722759028,1.2690870795574465,0.5587411859650533,1.5019079352669098,2.0447302818010384,1.1464940679175162,1.3869875930973277,0.7699051805990477,1.683655443412877,0.7957797741100436,1.0815054619195918,1.004398045679839,0.6191908386855255,0.5683431051350504,1.1556192370969707,1.1444066740790138,1.5256133628654955,2.0432319851793252,1.4342257880432219,0.8845602335270338,0.8684735325031249,1.0498453862805672,2.201750089215303,1.4566504449271593,0.8966223102769557,0.5616700937984068,0.7385141911398879,1.208906938076117,0.9816028216173183,0.658473134028178,1.071409393806421,0.8196053316238512,1.2068112346409183,0.7331016726524376,0.8664454539530475,0.767780614891852,0.8071977935485384,0.9255915323390008,0.8669660614457211,mild
71-2,0.4979100289249663,1.4251827190464128,0.6603839616339578,0.8825473142449292,1.8858206148831635,2.235756753482359,0.7228308870613533,0.5941976463163483,0.36668599045572586,0.5529594548216156,0.5752593826994237,0.553940288888971,0.5729680390657422,1.3153420957781652,0.7461620182970827,0.6263596074883968,0.5025733375299445,0.5907936627421991,1.2281735740216257,0.5285867860148593,0.6035262466441614,0.424302317931549,0.5517709201560698,0.5493022735300269,0.46305212600082696,0.9267267190657393,0.5284734194094963,0.5022404736509981,0.7268087614422624,0.5442170660766389,0.2903383916531561,0.9162669581242304,0.5225309405210127,0.5757676091603808,0.5970215164034854,0.603684137451428,1.431201183924266,0.6993766702455277,1.1501208501712468,0.5324703909759615,0.4395215677465009,0.6550250008334582,0.5786380874966129,0.4156624295086058,0.41602235666461457,0.740391979950508,0.3502026928007837,0.5859048792516114,0.6192949296816835,1.322867739155516,0.6283043697855202,1.4295638960483366,0.49822320822311045,1.408806705018574,0.5968437947593717,0.502468580403733,2.327772255705288,0.7066588828957346,0.4861619923800989,2.0393366551128507,0.4655253500342285,1.5277034983706772,0.5187733934825921,0.9650834498047157,1.0007684617667811,1.241868626980554,0.9197105849961061,0.32739492990909086,2.0565277019721857,0.8473455793177783,0.44648501044859334,0.5267364496144904,0.7168373884897901,0.948461390447709,0.8569007639335424,0.3855136657660255,0.7738750391315286,1.6258424728552994,0.698585201361815,1.1283997317743084,0.4437630150325031,1.3579464174207139,0.6902525299857524,0.7165893088401148,0.5636963853063487,0.37700616095439327,0.4608358340362559,0.7984730213148409,0.6195612017395814,0.9558484503543274,1.5882473332500386,1.0491426951551386,0.5792308413426783,0.5077284153621,1.054520554570814,2.6984557912580525,1.007494046236116,0.48637955235192976,0.27443261674845004,0.5560574763439373,0.712151646027884,0.40450106180716533,0.32196387593782905,0.7037085627408511,0.5782167822331625,0.6611715415143381,0.45391615298522286,0.5226643620281695,0.4793746026445299,0.4815353922153254,0.5739391507751651,0.4884938721544538,mild
74-2,0.8690465482350318,1.6534792972392307,0.9088157595026901,1.2277587264984993,2.2334607594869498,2.451789659270179,0.8655297530721079,0.902637287219695,0.6147910853374514,0.5897049004915478,0.7879435053824289,0.6797361782568649,0.766462836558957,1.333515256420794,0.729179509501921,0.8281063307246804,0.7243738281423592,0.8252782286160877,1.4804139098072133,0.750040146862454,0.7454305082569846,0.5302990061715955,0.45664831902457825,0.7167326868030612,0.6924806725148727,1.2274568623568864,0.7161430596759859,0.7854701038089325,0.801679614514787,0.7608511244730986,0.770805233202303,0.897254861993772,0.8143493950030428,0.6739424968435797,0.7736268650246971,0.8711449810020858,1.663468232311202,0.7442214251063554,1.1099874571196322,0.8232700330190896,0.7371690253207596,0.9506393146505961,0.6622535492884815,0.7080209289702204,0.5530839427494907,0.8770490564093192,0.3412120341321061,0.7851284854550391,0.8656536538433528,1.427378329302813,0.7785007344439356,1.6641634057070223,0.6881998607056873,0.7243755240338755,0.9125585840999945,0.675766289989252,2.472945684969721,0.9042379993420462,0.7467117336514641,2.1292217133132585,0.6545541626558432,1.926344986439995,0.620870068836076,1.134926820665142,1.3084710123024437,1.4243826109765612,1.0509862912251622,0.5738245445200572,1.4100675756764804,0.8702519133719755,0.7767754522122521,1.0622497880890405,0.9481851399061889,1.1617472946347391,0.6741019541207258,0.5588170508223254,0.8287347082723528,1.6716665466978087,1.129613099701314,1.3184470055882296,0.513902350939676,1.26034116242013,0.7524886785688494,0.7781974899944933,0.8171639087511925,0.5387897029318359,0.39489373833425234,0.9906538142378806,0.7713083660953574,1.13423222410434,1.5038098450503556,1.3450074738185671,0.7242259675936251,0.6119143458357842,1.0630723995601872,2.722939632337381,0.9852400288960944,0.6203172259225963,0.34951778187243904,0.7302527989490569,0.6595702420161873,0.5599808145841968,0.55157176103018,1.001513971429285,0.8392589086895212,1.1378675558029832,0.7100060995523954,0.7012089174808432,0.6267879018495773,0.680530063957152,0.7143674869855303,0.6814220211961168,mild
74-1,0.8240524561067629,1.6296385535587539,1.0073495248048434,1.2414137678322772,2.2467838262308164,2.3764490947232018,0.9534557031250067,0.8437063781193809,0.6621551134734862,0.6538050127104229,0.7465279838000731,0.7160479787551411,0.7751494138727416,1.3510742082130751,0.9009820734466926,0.8211862266527049,0.7837473263807809,0.8332037967301761,1.5134363641727833,0.7477064958962201,0.7622078045883096,0.5923722266024979,0.4890491224167235,0.8013548096845122,0.7016707784650912,1.3605592907514248,0.7558321454620327,0.7770502762715118,0.8242814860959792,0.7831851912010103,0.7514629875258281,0.838254116648775,0.7312383476107385,0.7161500678465859,0.7805028843935591,0.848467736711014,1.6240017686422195,0.8479491818260696,1.1019563630941047,0.7833049289680476,0.7175155870511136,0.9618596477790615,0.7091384261342119,0.6978352198756477,0.6609792824519806,0.8743830104035816,0.5296545191989699,0.8180934730341037,0.8611161180195817,1.4489829812812929,0.8109504033570137,1.6960435255760222,0.664377772285411,0.8354917590753487,0.9062996066068232,0.6601279638349209,2.4359957534594963,0.946353865294518,0.7078100658203165,2.1639758314626305,0.6975550331428064,1.8818401344618518,0.692763157029656,1.1158932074730006,1.2961457491564474,1.4281682161656974,1.0664687353145141,0.5700610788081851,1.575537319264019,0.9413917009736903,0.8567754263126727,0.9665976786980922,1.0252507983072825,1.1469486659904613,0.7497921132530855,0.6865751803928767,0.8781789439622543,1.790180262920943,1.0921562588596891,1.3239495683264826,0.5597972464389783,1.3510158615020331,0.6855701515486726,0.718586623270865,0.8318695832577707,0.5026892462424277,0.550064925495272,1.0591081003293943,0.749104387567462,1.1477175392537793,1.4746411704827898,1.368640362038881,0.7612649033475121,0.582739812075862,1.1109163377983362,2.8207299291154784,0.9970299242214192,0.7377855360842979,0.32867299544212064,0.7038807557909209,0.77207370682501,0.5533469366473528,0.6341308125854437,0.9323899301162162,0.8409665154920891,1.1465423206364562,0.745974719780585,0.6743931359116216,0.6129052223342564,0.6877305715218884,0.8087342030876989,0.6803556386503177,mild
76-2,0.9149864188201168,1.555206170793785,1.0563970215206053,1.2811541104393185,2.0183195575724304,2.4638346553056483,0.7755676671544203,0.7997154699821556,0.4492295072167141,0.7590791936331582,0.857590573067803,0.6718746925955391,1.1041030065092707,1.5463281649687126,0.9601002744768401,0.8729506723108473,0.7575566172647616,0.867615401942495,1.3284311308817864,0.6684208953036399,0.7447205661599453,0.577778521014603,0.6821765681828715,0.7548591129202755,0.7245740311468238,1.1424772753592987,0.838522761655889,0.775421280424232,0.954682559938787,0.7243884922355326,1.005814254229279,1.2547818438212022,0.6394514170236388,0.6641993187554555,0.8843755810523996,0.846111774709304,1.3309547744540104,0.8698345595887219,1.2292787532739935,0.8886509972185342,0.8726195180629978,0.9686797255171352,0.8309111877768769,0.6135449016441417,0.4826055696418769,0.9717711022860299,0.24873418027386124,1.0717813059222976,0.7858104894051068,1.4505600911646392,0.8798305508294293,1.868451715444104,0.7162291970199111,1.8860488351006353,0.8583489609267988,1.0455670866554225,2.3460788117099343,0.8984885245088778,0.602164087726165,2.2303344039650543,0.8734847324786602,2.173242214011466,0.687065810868236,1.0319947919874886,1.2865863727372402,1.3211975444373925,0.8032223461708771,0.4440020298778656,2.0095806057701937,0.9181090140931729,0.4565387127700276,0.7233479645298987,0.9451769101922392,1.1875702704997013,1.0716636228917118,0.2789026970994779,0.5868984719491764,1.5987336842683537,0.8411908145329638,1.3377950261924603,0.3810275819182752,1.2289480403790654,0.8330148144428435,0.8858137335488125,0.9789970475397154,0.37273655217124557,0.4402112680735815,0.9371779178961817,0.9750635243099649,1.152777361768627,1.8096467963364098,1.3686473666054062,0.7051996547163977,0.6697412839950888,0.9688946973144754,2.6653362382436994,1.110088383321001,0.7625682196942547,0.42098348182457807,0.7248696310239495,0.7806097221332409,0.5884600805128137,0.5742291742087035,0.9212310626280827,0.8779398440490433,1.5919899172361527,0.41058138887976775,0.696653914672297,0.6472089217615682,0.6703575501172852,0.9030789275302731,0.6911776528470449,mild
76-1,1.0541904301323786,1.4467930056790423,1.0698266078738032,1.1955959612297875,1.8913528322871769,2.403709148828589,0.7293081728752268,0.7853117952712356,0.4703561935234302,0.7094679797489952,0.7595260589635463,0.6402754364990517,1.0643404497196873,1.453251765917137,1.0988944201878772,0.7720833550419957,0.8514899632022954,0.8520739172587103,1.2412727317836423,0.7684500694250781,0.7517154048362864,0.6018992052976246,0.702385491004012,0.752222897788928,0.7805761709449829,1.1289520884305873,0.7829714847646291,0.6946858876419219,0.9177319904457584,0.7643962208198176,1.1602916270181836,1.1436430000004782,0.7183906610342675,0.6417585872067256,0.91957845201663,0.8061000626818187,1.1616014780107224,0.7845199867420045,1.1442882181665326,1.2819169505763401,1.2032346839915353,0.9428733879664428,0.7889656166487216,0.667436531604374,0.5036616331224634,0.8659405956057145,0.3134449177263392,0.9311908986575215,0.8829131981174697,1.4365285499681113,0.9471957974617784,1.7654005200953518,0.7543070472514857,1.8170708906999007,0.8125522209539734,1.728710868778789,2.1767447289367494,0.8676233695592072,0.6374137797119763,1.958574071022596,1.006729632488357,2.0107797057814722,0.6116002496451094,1.0475036800721873,1.1837057167826737,1.2689324826939647,0.7747257358729134,0.546947158997814,1.7772968161152962,0.9101160985754698,0.6122339765104318,0.970359998716635,0.8614130816495938,1.2022890954940755,1.0486113774020362,0.3968315061338182,0.6622129895826944,1.5542758030185917,0.6876495351605492,1.2985609227121795,0.49788512315792344,1.116009001616969,0.8285036288368409,1.1110616556251798,1.2450871050123,0.45062747878756065,0.4882606037989025,0.8504805767261276,0.903780777065551,1.062634677073778,1.6903250571287605,1.2221622862065928,0.7091716965697935,0.6056446984173451,0.8953397225597753,2.598320737522686,1.043250689695064,0.6502320490365444,0.32152916969488116,0.7514406226207887,0.8008311985251303,0.6195291673634339,0.7027373449753328,0.8908167569621029,0.8598774534201699,1.087345730584898,0.5594180074916182,0.7084480432415888,0.6418109887694705,0.7197328506606048,0.9110855193651971,0.6945963255712619,mild
88-1,0.8344754605086373,1.4164765161373989,1.025905850082009,1.283982668494627,2.152381126242394,2.5651757034940212,1.0572251615391213,0.8921436740723153,0.7326183891537457,0.716814009684331,0.8436807304821382,0.7410402171975863,0.8171624980722761,1.555930221870149,1.0082051366617537,0.8601940270404672,0.7526206065138416,0.8907397175821666,1.5061141078711198,0.7890055123390644,0.8992134056067949,0.6321791098451682,0.7105552316413369,1.291791589386755,0.7112924819199249,1.418622599053666,0.7625160096774338,0.8157503634774076,0.9888166801145329,0.8560343129462229,0.7846215506035515,0.9760090619955774,0.7891382234808159,0.6964285815401889,0.8540585888728146,0.8617299925301143,1.4716088673473475,0.8446137114376333,1.2343423865990881,0.8202535506713199,0.7695705440830929,0.9475381957331326,0.7095576508622116,0.7395305384519515,0.7264776289468604,1.0168091194721363,0.6464158812973769,0.8867034512778647,0.8595262669781492,1.701212369545785,0.9394047198984792,1.84863753800081,0.715555247481668,1.7399297785260728,0.9200051521614176,0.727042926583143,2.451997215170029,0.9719625347065936,0.7402585333563002,2.123627032148193,0.7223502046926487,1.5817136453019391,0.7111338996278957,1.0098564844241253,1.3570594892065206,1.556277031669467,1.1450352622601494,0.7328377785607127,1.8362802620863319,1.0358522631432376,0.9223589816611057,1.0322481532049101,0.9913418600711136,1.3733103759564516,0.7808929736179279,0.792318726175066,1.0637468991163779,1.8268830027038583,1.1070782195327336,1.297532734479708,0.6453221443758212,1.6785303189865288,0.6735714492267505,0.7816253416483335,0.7965162131646195,0.6627215587793711,0.5597055798439728,1.0299941511467547,0.999527508851348,1.0822215290151294,1.5821562971743865,1.3991934751028317,0.8073157369158364,0.7241180441909587,1.2294172018341605,2.727542534340077,0.8988921198521391,0.8068541135759932,0.43603714735092364,0.6847399893387786,1.0089342381384496,0.5744502229100298,0.7102918272679917,1.0311033793241333,0.9146088726042219,1.1678856335402117,0.8290621271511674,0.695331304128651,0.6841350577164074,0.7583701318415905,0.8805017308713283,0.7306745082877938,mild
77-1,1.4438267766088726,2.2921236017275133,1.2309456450722356,1.4514345859170172,2.1294583218712146,2.9337842332372333,1.241100598880946,1.0643726796199897,0.772833186934248,0.9351996867104366,1.0032139056122664,0.9881075534243817,1.2058423898804391,1.4434205518914947,1.2286504969265428,1.180460714058414,0.9660609503795992,1.2057906014052489,1.5945385865828343,0.9817606596626373,1.083716847996897,0.8494156336795649,0.7540331781774692,1.041928877840895,0.9494367633581311,1.341628521190703,1.0807130010594912,1.09791869507721,1.1532256101246032,1.0168821762889833,1.132460693024194,1.428225553228957,1.0260161293521908,1.0075999486325469,1.069869406184012,1.1408295548671006,1.9030892315532033,1.2220560076691926,1.4411053085181404,1.3146609367917932,1.04156575551483,1.3941700306035898,1.0100931223160174,0.8562113804332907,0.8405568153598475,1.1482226139040743,0.531100074363435,1.3869094049564918,1.1381468764999956,1.6401891667069215,1.1886349390003534,2.170330387034636,0.957280174288153,1.549880396611934,1.0568167043058945,1.0892170398525614,2.952567144212704,1.279858893010161,0.9076793136566613,2.2894937178380492,0.9663089343344518,2.4348420417505943,0.9930487593439103,1.5244980174452543,1.3880131703595813,1.6670304548086856,1.3573718352239947,0.7111059085401921,2.689759381208022,1.2240817751778315,1.5345938002523893,1.516584773059697,1.2163354466036103,1.4047420506206798,1.274147134843452,0.6425330103350437,1.2533705964446447,2.0236960078875113,0.8561126921661681,1.7430534157415467,0.6839026241129024,1.6093675395410132,0.956636390734528,1.0771039102126965,1.1401635880311147,0.6560936841449863,0.8022608298219973,1.1427941576575784,1.1864351941773301,1.4359589297715611,1.9596528263689839,1.3165060724131512,1.0353526393673305,0.9246656656527925,1.3701274478417946,2.9410629374962074,1.3513909255682404,0.9973898668178359,0.5552285135480118,0.8443033757671509,1.1046768323305014,0.9875189689907753,0.842997619453529,1.219903882624058,0.9598065671447238,1.3671190056377136,0.8697983535551437,1.0019842591990418,0.8957178979941155,0.979880540581964,1.0667624699179172,0.9840122789869037,mild
78-1,0.8756868837716557,1.9556601336651762,0.9321188879358334,1.3749161625376949,1.9816447168794786,2.7015364201490795,0.925928242290227,0.8373720994371323,0.8610212537129737,0.7201595584800027,0.7581183167117583,0.7611579236805747,0.809916308034124,1.2923814152890034,1.1248486151393826,0.8790726479659994,0.8093541170303865,0.8938385596812016,1.4175158920249284,0.8184011950925965,0.8375792994132892,0.5994614176420023,0.7645180689744758,0.8513454946923785,0.6862634819891669,1.3841643965026078,0.7830106422319564,0.7781731481420274,0.9105918393523001,0.8132648020926574,0.7802106872497823,0.9255005509832541,0.796762477635647,0.6897512966723305,0.8070411211222649,0.901062675292934,1.3713554929607192,0.9310819945448296,1.346842660301161,0.847120984642252,0.7616973350772768,0.9638100629430753,0.6955123224806603,0.7736673850597696,0.7957247058629083,0.9904744604725055,0.7908087128870885,0.8542588864049017,0.8587506778172946,1.4721435159690852,0.8441787515969343,1.9102198695125312,0.7735961350189602,1.4608906904961128,0.8967817937760519,0.6714810675476515,2.121186977313208,0.9917876943651986,0.7395913289922009,1.8796177556904654,0.7186539738254385,1.4763782679582795,0.8443637088910146,1.1414708728671954,1.0474605997027664,1.3599656788003232,1.144250185297766,0.608715916249267,1.569884269202939,1.169188287825533,1.209098163648285,1.0842016051716223,1.1186707541141425,1.5497696307783935,0.9096138771411166,0.9591144228832291,1.1625306636097532,1.570709325160414,1.207485284785536,1.2108266306730917,0.645658926983952,1.3116113357566215,0.6866826396507383,0.750681329385136,0.8198211800896233,0.6596552077194207,0.8256389196669428,1.0055936551028506,0.8323912707461038,1.1750134967377224,1.6262270546518818,1.3014124323535576,0.8767097770147343,0.6367740328282376,1.0722152945783936,2.6318947622805244,1.1700835976311237,0.7841933706590796,0.47976471446548136,0.7034082971492241,0.8180240554860781,0.5608043828185312,0.6978043517807282,0.9694377335299433,0.8197993415057843,1.147790874235119,0.9217793693459239,0.7394679069250988,0.6618640264561474,0.7191562713401128,0.85962839991236,0.7375135390248991,mild
81-2,1.0310785088093508,2.3320567539015857,1.1864575263377968,1.8217389940542554,2.0773294682886805,3.186150241215135,1.2102190439489335,1.0252950704599035,0.7642719570449085,0.8169430318681548,0.9328197091287209,0.9374882897666775,0.9977184492252643,1.382401608733353,1.4390892080411415,1.065663852642086,0.9534556962828975,1.0776615344987512,1.7070766442157612,0.8731422083586168,1.0324691588164818,0.7081378559022914,0.7328885185646954,0.9220085210160059,0.8486956240708984,1.6757630587058516,0.9704196488941024,0.8215906663784448,1.058777277178662,0.9679681480903529,0.9864860447086766,1.2304568436880166,0.959136177107273,0.9469550763231595,1.011084167343354,1.0697446662453185,1.6024782455825068,0.8396322425764485,1.6541772568923314,1.0224487737011931,0.8884037503720362,1.1741198498954963,0.8884243768021461,0.7683166493608239,0.7566059573607737,1.320918202840905,0.5697685891310308,1.1098055106835043,1.0638362709230111,1.7636738367700335,1.05472309471838,2.4346697163355002,0.905390718100462,1.4041603850452535,0.9661283395047743,0.924113441175173,2.0847392709379475,1.3261397697069135,0.9161634815074858,2.485416000300896,0.8182387021354577,1.9952559141390196,0.9880142974127374,1.3544940473059108,1.3668338886590174,1.8723403988895877,1.5233408301353355,0.6504051537820645,1.489873534984066,1.4221628115955776,1.0968048311876923,1.0535955857400767,1.2880809321152404,1.9401584132310221,0.9640352278245733,0.6748189616138299,1.4085513786422115,1.8421091241661136,1.217038541122058,1.6581734838408289,0.7497789801156163,1.4849827951957095,0.7986351742612733,1.0327332526107698,1.0775141464892055,0.5546472843802535,0.6960151895309438,1.1963948830647162,1.4606928852957137,1.6827928517983204,2.0709783584725545,1.3514412258837998,0.9333726195262817,0.927468915369956,1.2135514096193933,2.8240693009778486,1.5393420174683734,0.9168766638607017,0.5386296838407361,0.8323214574219088,1.0978544171487672,0.9278064752425654,0.8713553166309735,1.15627023541425,0.8686708478271669,1.2654013173966552,0.8600512979580487,0.8976917607527298,0.8005121730863046,0.892107198174632,0.9580653036137002,0.9270444422323111,mild
107-2,0.7402220476338429,0.9930384294542625,0.8192890444133184,1.2700358764911908,1.8724247884584013,2.5156690294627233,1.204807552407001,0.7839472206187308,0.5376120761617327,0.5978316674749506,0.6957312989574745,0.6690577039753074,0.7194455882342858,1.337221511555441,1.049104409494914,0.7481658030415195,0.7012402400144846,0.8114044964265396,1.3393081624479122,0.6796410825063883,0.7437088951518912,0.46846938162946883,0.6811230983369057,0.7401541771084098,0.6323598124748032,1.3279862071233681,0.6261225337679289,0.7168503797015343,0.7033804698487391,0.7211633134195883,0.7532364567598298,0.9689219044110207,0.7295664245448339,0.6599518256874092,0.7092068249962701,0.7841901265689234,1.4698133795104773,0.7179143711113712,1.1753882419936128,0.7071461437731256,0.6199256993967825,0.798652350865985,0.5869267628892534,0.7014851893528931,0.5278619766830585,0.7800013324574413,0.40355714163559303,0.7375063916910743,0.7615701717403153,1.7220456850086039,0.6987090920862454,1.8214512778440066,0.6743941080201263,1.889830794215248,0.7790216748167579,0.6198629934040266,2.338385889529364,0.7867762126586667,0.6479412991934169,1.7916602344482986,0.6307847648932743,1.724810519204913,0.6306314761581523,1.1011082249828887,1.2855290701623034,1.3826133772703946,1.033640876559282,0.6162754695438937,1.39130133914536,0.9429977127803969,0.7551153165331765,0.9236184962369222,0.9558588807114845,1.1653179571454926,0.5416745137600439,0.5214143038265915,0.9067097319434851,1.9010355572583806,1.0205177273471382,1.2145966849378844,0.4902876774424306,1.3492904121543403,0.5249663232840392,0.6408299361136011,0.7269397985570935,0.4297670819896059,0.574783208623237,0.8638443578982835,0.9091761625120593,1.1672402076123098,1.5202311913809472,1.207092393919197,0.6500977701636342,0.6179431764220255,1.0415092290079295,2.101914913624903,1.0962286426672465,0.7086580169932584,0.3938169836112471,0.6075415578022371,0.821537364350936,0.5322976399285662,0.6115866909529424,0.8703777293893321,0.6972333936908697,1.0566200947091131,0.689960857884245,0.6008236952292236,0.5503906263488593,0.600463762334196,0.7225351198645765,0.6554760686463272,mild
82-2,1.0664407845593102,2.4435407109844567,1.2076490526164507,1.6794994888640529,2.1829033009911787,2.9781691060384086,1.600157059501215,1.0978163946723738,0.7189519942984376,1.0167927138956911,1.0508150437852375,1.0049690414193382,1.0934905163830575,1.6371742339985944,1.2628947043805732,1.201417209368205,1.0292974489064155,1.156788145207335,1.6328992379434593,0.9695660155336928,1.1374143703037407,0.8763481041018274,0.961085450992356,1.6376026357721705,0.8996309361813538,1.5196881034301293,1.0922620811341313,0.9043728131512939,1.2239823900721674,1.009122514839877,1.0421197307934533,1.6013307023465344,1.0044832433471533,0.9855471477594014,1.1076072094178988,1.1357075034940938,1.7130391930050062,1.0761752571822352,1.6544504027305929,1.0901714717664992,0.9495906767613818,1.2839240869767594,1.0256487401024275,0.8046713450538389,0.7869145314885205,1.2250841083462387,0.47737715434840494,1.1678081053006084,1.083876236730424,1.9337600437286662,1.2188443811513296,2.4174995461142568,1.064207982664871,0.8822150334385767,1.1210532386925756,0.9720924719092859,2.334845107633092,1.330079345350786,0.9950759949965325,2.262907293897837,0.8962871477320735,2.408643064728712,1.1136523883850993,1.4505861764731955,1.5802542726106756,1.775662663029831,1.3256431693012622,0.8180892456612913,2.555134019745981,1.3024315907028616,1.0499775908992357,1.1065591960062333,1.4385366279919447,1.6543708708508251,1.2408454389427357,0.6178926968381333,1.2834715995955683,2.087094471493601,1.2159022212604407,1.7459947760934262,0.8090732775480214,1.7998647141557185,0.8647920100688083,1.128296471094494,1.174082554928142,0.7287339630765831,0.7620362728367487,1.2205184348574492,1.2512638286241125,1.5882927550854136,1.9534716944617356,1.495298424104763,0.9965308212704883,0.9750505608979189,1.2613998987080544,3.371731710131721,1.5118393226832691,0.9325803303272273,0.6605325013943324,0.8250421649710934,1.399227398106672,1.2391889494210278,0.9031734941116298,1.157396678385662,0.9601096785509774,1.3212569693626468,0.779893011312738,1.0293234260610897,0.8811098525071349,0.9630198504230276,1.0856730521537277,0.9692515834794916,mild
