"features_all","pvalues","adj_pvalues"
"CD64","0.000146513097545938","0.00525622641668374"
"CD279","0.00023468766571505","0.00525622641668374"
"ITGB7","0.000238343124093262","0.00525622641668374"
"TCR","0.000318723946270437","0.00525622641668374"
"CD169","0.000328514151042734","0.00525622641668374"
"CD5","0.000463084397855804","0.0063868591846739"
"CD71","0.000513229755911296","0.0063868591846739"
"CD95","0.000824603405171376","0.00923555813791942"
"CD38","0.000922647087942541","0.00939422489541496"
"CD11b","0.00110504388549643","0.00990775395597649"
"NLRP2","0.00137469602734961","0.00990775395597649"
"CD28","0.00147054909970016","0.00990775395597649"
"CD127","0.00153094963164447","0.00990775395597649"
"CD40","0.00155158048909656","0.00990775395597649"
"CD305","0.00163666343075379","0.00990775395597649"
"Podoplanin","0.00163666343075379","0.00990775395597649"
"CD14","0.0016807796889603","0.00990775395597649"
"B7","0.00181970352731513","0.0101903397529647"
"CD197","0.00227187489051763","0.0121166660827607"
"CD158b","0.00282354750918357","0.0143744236831163"
"CD39","0.00328286381035893","0.0159861194243565"
"CD47","0.00362533060938321","0.0162046934125787"
"CD66b","0.00371580931982234","0.0162046934125787"
"CD3","0.00376180382792006","0.0162046934125787"
"CD99","0.00440793068831038","0.0182847495218801"
"XCR1","0.0048532019151631","0.0194128076606524"
"Tau","0.0061464121325178","0.0229950572426233"
"CD254","0.00629118901052398","0.0229950572426233"
"CD224","0.00636470334394037","0.0229950572426233"
"HLA","0.00658982833562616","0.0230643991746915"
"CD62L","0.00722493860659168","0.0245210037557051"
"CD158f","0.0080034213429055","0.0263642114825122"
"CD16","0.0086589651288926","0.0268832541571065"
"CD195","0.0087563586968462","0.0268832541571065"
"CD45","0.00895403074799634","0.0268832541571065"
"CD124","0.00915560126422658","0.0268832541571065"
"KLRG1","0.00936113314399244","0.0268832541571065"
"CD141","0.00989271282273284","0.0270239960035629"
"CD337","0.00989271282273284","0.0270239960035629"
"CD307d","0.0105652443456952","0.0274659414224065"
"CD324","0.0105652443456952","0.0274659414224065"
"CD269","0.0109162032869412","0.0274659414224065"
"CD303","0.0110354228929312","0.0274659414224065"
"CD223","0.0117747956907414","0.0283624880821057"
"CD58","0.0119021155344551","0.0283624880821057"
"CD366","0.0121603417241242","0.0283741306896232"
"CD133","0.0128272497065","0.0293194279005715"
"CD137L","0.0132423951061998","0.0296629650378875"
"CD206","0.0135255634727002","0.0297031982145572"
"Mac","0.0159849866840814","0.0344292020887907"
"CD144","0.0171760727772325","0.0354185956268467"
"CD257","0.0173522695567364","0.0354185956268467"
"CD158","0.0177092978134234","0.0354185956268467"
"CD29","0.0177092978134234","0.0354185956268467"
"CD96","0.0182565840324097","0.0356124982934052"
"CD85j","0.0184421866162277","0.0356124982934052"
"CLEC12A","0.0199856727807678","0.0370630097894477"
"CD33","0.0201861035460385","0.0370630097894477"
"CD49d","0.0201861035460385","0.0370630097894477"
"c","0.0212140051285493","0.0383220737806053"
"CD204","0.0222858357225168","0.0387788737200696"
"CD82","0.0222858357225168","0.0387788737200696"
"CD107a","0.0225055963553975","0.0387788737200696"
"CD70","0.0229506024608055","0.038946476903185"
"CD31","0.0260273550648878","0.0435084144368273"
"CD360","0.0275597220848165","0.0447346213550645"
"CD45RA","0.0275597220848165","0.0447346213550645"
"CD155","0.0280869354752977","0.0449390967604764"
"CD98","0.0299987347470945","0.0471029385614632"
"CD154","0.0302804605037978","0.0471029385614632"
"CD178","0.032314519041515","0.0495784401732833"
"CD11a","0.0329159662824224","0.0496677069972402"
"CD326","0.0338354112477498","0.0496677069972402"
"CD123","0.0341465485606026","0.0496677069972402"
"DR3","0.0341465485606026","0.0496677069972402"
"CD138","0.0360631211940465","0.0517829432529899"
"CD150","0.0370539462396772","0.0525321769473904"
"TSLPR","0.0384095437222649","0.0537733612111709"
"CD52","0.0423468947674075","0.0585537310364153"
"CD319","0.0442414844188076","0.0604273933525177"
"CD336","0.0458058525782353","0.0616050825803514"
"CD81","0.0462038119352636","0.0616050825803514"
"CD86","0.0494883167952767","0.0652081350714234"
"TIGIT","0.0566148558546749","0.0737309750665533"
"CD137","0.0609653213044518","0.0779805660648627"
"CD226","0.061464417733557","0.0779805660648627"
"CD275","0.0619666998193999","0.0779805660648627"
"CD18","0.0661010408104526","0.0822590730085632"
"CD49f","0.0682468011948577","0.0839960630090556"
"CD357","0.0693396478423019","0.0844134843297589"
"CD11c","0.0860890219676031","0.103677101724425"
"CD183","0.0969298846718723","0.11549092641755"
"CD54","0.102712052289975","0.121092103752391"
"CD1d","0.121553006188731","0.141811840553519"
"CD45RO","0.137193417274883","0.158408894173061"
"CD4","0.150271037585265","0.171738328668874"
"CD69","0.152204945713468","0.172191453736448"
"CD35","0.163135664172964","0.18271194387372"
"CD32","0.16826878261499","0.186595085672068"
"CD244","0.177767174069759","0.195195328390324"
"CX3CR1","0.183187378567939","0.199194042714652"
"CD207","0.194333048651962","0.209281744702112"
"CD88","0.209424628225771","0.223386270107489"
"CD36","0.219044999819642","0.231443773394339"
"CD41","0.33098085409237","0.346447249143416"
"CD30","0.335479362372091","0.347904523941428"
"CD184","0.343029282648987","0.352470455565932"
"CD101","0.353704731588326","0.360135726708113"
"Ig","0.370712428422182","0.374052180029589"
"IgA","0.472049870486752","0.472049870486752"
"CD57","3.2112291953617e-05","0.00192778106452015"
"CD1c","3.44246618664312e-05","0.00192778106452015"
