TF_name	target_id	target_name	target_synonyms
EGR1	ENSG00000000938	FGR	SRC2,c-fgr,c-src2,p55-Fgr,p55c-fgr,p58-Fgr,p58c-fgr
EGR1	ENSG00000001617	SEMA3F	SEMA-IV,SEMA4,SEMAK
EGR1	ENSG00000002330	BAD	BBC2,BCL2L8
EGR1	ENSG00000002822	MAD1L1	MAD1,PIG9,TP53I9,TXBP181
EGR1	ENSG00000002834	LASP1	Lasp-1,MLN50
EGR1	ENSG00000003402	CFLAR	CASH,CASP8AP1,CLARP,Casper,FLAME,FLAME-1,FLAME1,FLIP,I-FLICE,MRIT,c-FLIP,c-FLIPL,c-FLIPR,c-FLIPS
EGR1	ENSG00000004399	PLXND1	PLEXD1
EGR1	ENSG00000004478	FKBP4	FKBP51,FKBP52,FKBP59,HBI,Hsp56,PPIase,p52
EGR1	ENSG00000004487	KDM1A	AOF2,BHC110,CPRF,KDM1,LSD1
EGR1	ENSG00000004534	RBM6	3G2,DEF-3,DEF3,HLC-11,NY-LU-12,g16
EGR1	ENSG00000004660	CAMKK1	CAMKKA
EGR1	ENSG00000004838	ZMYND10	BLU,CILD22,FLU
EGR1	ENSG00000004864	SLC25A13	ARALAR2,CITRIN,CTLN2
EGR1	ENSG00000005001	PRSS22	BSSP-4,SP001LA,hBSSP-4
EGR1	ENSG00000005075	POLR2J	POLR2J1,RPB11,RPB11A,RPB11m,hRPB14
EGR1	ENSG00000005194	CIAPIN1	Anamorsin,DRE2,PRO0915
EGR1	ENSG00000005206	SPPL2B	IMP-4,IMP4,PSH4,PSL1
EGR1	ENSG00000005238	FAM214B	KIAA1539
EGR1	ENSG00000005243	COPZ2	zeta2-COP
EGR1	ENSG00000005379	BZRAP1	BZRAP1,PBR-IP,PRAX-1,PRAX1,RIM-BP1,RIMBP1
EGR1	ENSG00000005483	KMT2E	HDCMC04P,MLL5,NKp44L
EGR1	ENSG00000005486	RHBDD2	NPD007,RHBDL7
EGR1	ENSG00000005882	PDK2	PDHK2,PDKII
EGR1	ENSG00000005884	ITGA3	CD49C,FRP-2,GAP-B3,GAPB3,ILNEB,MSK18,VCA-2,VL3A,VLA3a
EGR1	ENSG00000005981	ASB4	ASB-4
EGR1	ENSG00000006007	GDE1	363E6.2,MIR16
EGR1	ENSG00000006025	OSBPL7	ORP7
EGR1	ENSG00000006062	MAP3K14	FTDCR1B,HS,HSNIK,NIK
EGR1	ENSG00000006327	TNFRSF12A	CD266,FN14,TWEAKR
EGR1	ENSG00000006432	MAP3K9	MEKK9,MLK1,PRKE1
EGR1	ENSG00000006638	TBXA2R	BDPLT13,TXA2-R
EGR1	ENSG00000006652	IFRD1	PC4,TIS7
EGR1	ENSG00000006704	GTF2IRD1	BEN,CREAM1,GTF3,MUSTRD1,RBAP2,WBS,WBSCR11,WBSCR12,hMusTRD1alpha1
EGR1	ENSG00000006712	PAF1	F23149_1,PD2
EGR1	ENSG00000006831	ADIPOR2	ACDCR2,PAQR2
EGR1	ENSG00000007001	UPP2	UDRPASE2,UP2,UPASE2
EGR1	ENSG00000007038	PRSS21	ESP-1,ESP1,TEST1,TESTISIN
EGR1	ENSG00000007047	MARK4	MARK4L,MARK4S,MARKL1,MARKL1L,PAR-1D
EGR1	ENSG00000007255	TRAPPC6A	TRS33
EGR1	ENSG00000007264	MATK	CHK,CTK,HHYLTK,HYL,HYLTK,Lsk
EGR1	ENSG00000007402	CACNA2D2	CACNA2D
EGR1	ENSG00000007516	BAIAP3	BAP3
EGR1	ENSG00000007520	TSR3	C16orf42
EGR1	ENSG00000007866	TEAD3	DTEF-1,ETFR-1,TEAD-3,TEAD5,TEF-5,TEF5
EGR1	ENSG00000008056	SYN1	SYN1a,SYN1b,SYNI
EGR1	ENSG00000008282	SYPL1	H-SP1,SYPL
EGR1	ENSG00000008294	SPAG9	CT89,HLC-6,HLC4,HLC6,JIP-4,JIP4,JLP,PHET,PIG6
EGR1	ENSG00000008300	CELSR3	-
EGR1	ENSG00000008323	PLEKHG6	MyoGEF
EGR1	ENSG00000008382	MPND	-
EGR1	ENSG00000008441	NFIX	CTF,MRSHSS,NF-I/X,NF1-X,NF1A,SOTOS2
EGR1	ENSG00000008516	MMP25	MMP-25,MMP20,MMP20A,MMPL1,MT-MMP 6,MT-MMP6,MT6-MMP,MT6MMP,MTMMP6
EGR1	ENSG00000008517	IL32	IL-32alpha,IL-32beta,IL-32delta,IL-32gamma,NK4,TAIF,TAIFa,TAIFb,TAIFc,TAIFd
EGR1	ENSG00000008710	PKD1	MIR6511B-1,hsa-mir-6511b-1
EGR1	ENSG00000008838	MED24	hsa-mir-6884
EGR1	ENSG00000008853	RHOBTB2	DBC2
EGR1	ENSG00000009335	UBE3C	HECTH2
EGR1	ENSG00000009950	MLXIPL	CHREBP,MIO,MLX,MONDOB,WBSCR14,WS-bHLH,bHLHd14
EGR1	ENSG00000010256	UQCRC1	D3S3191,QCR1,UQCR1
EGR1	ENSG00000010278	CD9	BTCC-1,DRAP-27,MIC3,MRP-1,TSPAN-29,TSPAN29
EGR1	ENSG00000010282	HHATL	C3orf3,GUP1,MBOAT3,MSTP002,OACT3
EGR1	ENSG00000010292	NCAPD2	CAP-D2,CNAP1,hCAP-D2
EGR1	ENSG00000010295	IFFO1	HOM-TES-103,IFFO
EGR1	ENSG00000010310	GIPR	PGQTL2
EGR1	ENSG00000010318	PHF7	HSPC045,HSPC226,NYD-SP6
EGR1	ENSG00000010319	SEMA3G	sem2
EGR1	ENSG00000010322	NISCH	I-1,IR1,IRAS,hIRAS
EGR1	ENSG00000010327	STAB1	CLEVER-1,FEEL-1,FELE-1,FEX1,SCARH2,STAB-1
EGR1	ENSG00000010361	FUZ	FY,NTD
EGR1	ENSG00000010404	IDS	MPS2,SIDS
EGR1	ENSG00000010610	CD4	CD4mut
EGR1	ENSG00000010626	LRRC23	LRPB7
EGR1	ENSG00000010810	FYN	SLK,SYN,p59-FYN
EGR1	ENSG00000011007	TCEB3	SIII,SIII p110,TCEB3,TCEB3A
EGR1	ENSG00000011028	MRC2	CD280,CLEC13E,ENDO180,UPARAP
EGR1	ENSG00000011052	NME2	NM23-LV,NMELV
EGR1	ENSG00000011243	AKAP8L	HA95,HAP95,NAKAP,NAKAP95
EGR1	ENSG00000011332	DPF1	BAF45b,NEUD4,neuro-d4
EGR1	ENSG00000011376	LARS2	HLASA,LEURS,PRLTS4,mtLeuRS
EGR1	ENSG00000011451	WIZ	ZNF803
EGR1	ENSG00000011478	QPCTL	gQC
EGR1	ENSG00000011485	PPP5C	PP5,PPP5,PPT
EGR1	ENSG00000011600	TYROBP	DAP12,KARAP,PLOSL
EGR1	ENSG00000012061	ERCC1	COFS4,RAD10,UV20
EGR1	ENSG00000012124	CD22	mir-5196
EGR1	ENSG00000012171	SEMA3B	hsa-mir-6872
EGR1	ENSG00000012211	PRICKLE3	LMO6
EGR1	ENSG00000012963	UBR7	C14orf130
EGR1	ENSG00000013364	MVP	LRP,VAULT1
