TF_name	target_id	target_name	target_synonyms
TCF21	ENSG00000001036	FUCA2	dJ20N2.5
TCF21	ENSG00000003402	CFLAR	CASH,CASP8AP1,CLARP,Casper,FLAME,FLAME-1,FLAME1,FLIP,I-FLICE,MRIT,c-FLIP,c-FLIPL,c-FLIPR,c-FLIPS
TCF21	ENSG00000004399	PLXND1	PLEXD1
TCF21	ENSG00000004455	AK2	ADK2
TCF21	ENSG00000004534	RBM6	3G2,DEF-3,DEF3,HLC-11,NY-LU-12,g16
TCF21	ENSG00000004838	ZMYND10	BLU,CILD22,FLU
TCF21	ENSG00000005187	ACSM3	SA,SAH
TCF21	ENSG00000005189	AC004381.6	-
TCF21	ENSG00000005243	COPZ2	zeta2-COP
TCF21	ENSG00000005448	WDR54	-
TCF21	ENSG00000005483	KMT2E	HDCMC04P,MLL5,NKp44L
TCF21	ENSG00000005486	RHBDD2	NPD007,RHBDL7
TCF21	ENSG00000006327	TNFRSF12A	CD266,FN14,TWEAKR
TCF21	ENSG00000006451	RALA	RAL
TCF21	ENSG00000006712	PAF1	F23149_1,PD2
TCF21	ENSG00000007541	PIGQ	GPI1,c407A10.1
TCF21	ENSG00000007866	TEAD3	DTEF-1,ETFR-1,TEAD-3,TEAD5,TEF-5,TEF5
TCF21	ENSG00000007968	E2F2	E2F-2
TCF21	ENSG00000008441	NFIX	CTF,MRSHSS,NF-I/X,NF1-X,NF1A,SOTOS2
TCF21	ENSG00000008517	IL32	IL-32alpha,IL-32beta,IL-32delta,IL-32gamma,NK4,TAIF,TAIFa,TAIFb,TAIFc,TAIFd
TCF21	ENSG00000009790	TRAF3IP3	T3JAM
TCF21	ENSG00000009950	MLXIPL	CHREBP,MIO,MLX,MONDOB,WBSCR14,WS-bHLH,bHLHd14
TCF21	ENSG00000010017	RANBP9	BPM-L,BPM90,RANBPM,RanBP7
TCF21	ENSG00000010165	METTL13	5630401D24Rik,CGI-01,KIAA0859,feat
TCF21	ENSG00000010219	DYRK4	-
TCF21	ENSG00000010256	UQCRC1	D3S3191,QCR1,UQCR1
TCF21	ENSG00000010292	NCAPD2	CAP-D2,CNAP1,hCAP-D2
TCF21	ENSG00000010295	IFFO1	HOM-TES-103,IFFO
