TF_name	target_id	target_name	target_synonyms
THAP1	ENSG00000006007	GDE1	363E6.2,MIR16
THAP1	ENSG00000006047	YBX2	CONTRIN,CSDA3,DBPC,MSY2
THAP1	ENSG00000006534	ALDH3B1	ALDH4,ALDH7
THAP1	ENSG00000008294	SPAG9	CT89,HLC-6,HLC4,HLC6,JIP-4,JIP4,JLP,PHET,PIG6
THAP1	ENSG00000008300	CELSR3	-
THAP1	ENSG00000008441	NFIX	CTF,MRSHSS,NF-I/X,NF1-X,NF1A,SOTOS2
THAP1	ENSG00000008710	PKD1	MIR6511B-1,hsa-mir-6511b-1
THAP1	ENSG00000010361	FUZ	FY,NTD
THAP1	ENSG00000010626	LRRC23	LRPB7
THAP1	ENSG00000011009	LYPLA2	APT-2,APT2,DJ886K2.4
THAP1	ENSG00000011347	SYT7	IPCA-7,IPCA7,PCANAP7,SYT-VII,SYTVII
THAP1	ENSG00000012211	PRICKLE3	LMO6
THAP1	ENSG00000013523	ANGEL1	Ccr4e,KIAA0759
THAP1	ENSG00000013810	TACC3	ERIC-1,ERIC1
THAP1	ENSG00000023191	RNH1	RAI,RNH
THAP1	ENSG00000025772	TOMM34	HTOM34P,TOM34,URCC3
THAP1	ENSG00000027847	B4GALT7	EDSP1,EDSSLA,XGALT1,XGPT1
THAP1	ENSG00000028277	POU2F2	OCT2,OTF2,Oct-2
THAP1	ENSG00000030110	BAK1	BAK,BAK-LIKE,BCL2L7,CDN1
THAP1	ENSG00000033011	ALG1	CDG1K,HMAT1,HMT-1,HMT1,MT-1,Mat-1,hMat-1
THAP1	ENSG00000039650	PNKP	AOA4,EIEE10,MCSZ,PNK
THAP1	ENSG00000040608	RTN4R	NGR,NOGOR
THAP1	ENSG00000041880	PARP3	ADPRT3,ADPRTL2,ADPRTL3,ARTD3,IRT1,PADPRT-3
THAP1	ENSG00000048707	VPS13D	-
THAP1	ENSG00000049656	CLPTM1L	CRR9
THAP1	ENSG00000050555	LAMC3	OCCM
THAP1	ENSG00000052344	PRSS8	CAP1,PROSTASIN
THAP1	ENSG00000054983	GALC	-
THAP1	ENSG00000055118	KCNH2	ERG-1,ERG1,H-ERG,HERG,HERG1,Kv11.1,LQT2,SQT1
THAP1	ENSG00000057757	PITHD1	C1orf128,HT014,TXNL1CL
THAP1	ENSG00000059915	PSD	EFA6,EFA6A,PSD1,TYL
THAP1	ENSG00000061273	HDAC7	HD7,HD7A,HDAC7A
THAP1	ENSG00000063169	GLTSCR1	-
THAP1	ENSG00000063176	SPHK2	SK 2,SK-2,SPK 2,SPK-2
THAP1	ENSG00000063177	RPL18	L18
THAP1	ENSG00000063180	CA11	CARPX1
THAP1	ENSG00000063515	GSC2	GSCL
THAP1	ENSG00000064932	SBNO2	KIAA0963,SNO,STNO
THAP1	ENSG00000065000	AP3D1	ADTD,HPS10,hBLVR
THAP1	ENSG00000065029	ZNF76	D6S229E,ZNF523,Zfp523
THAP1	ENSG00000065989	PDE4A	DPDE2,PDE4,PDE46
THAP1	ENSG00000066044	ELAVL1	ELAV1,HUR,Hua,MelG
THAP1	ENSG00000067191	CACNB1	CAB1,CACNLB1,CCHLB1
THAP1	ENSG00000067221	STOML1	SLP-1,STORP,hUNC-24
THAP1	ENSG00000067606	PRKCZ	PKC-ZETA,PKC2
THAP1	ENSG00000067829	IDH3G	H-IDHG
THAP1	ENSG00000068078	FGFR3	ACH,CD333,CEK2,HSFGFR3EX,JTK4
THAP1	ENSG00000068120	COASY	DPCK,NBIA6,NBP,PPAT,UKR1,pOV-2
THAP1	ENSG00000068903	SIRT2	SIR2,SIR2L,SIR2L2
THAP1	ENSG00000069399	BCL3	hsa-mir-8085
THAP1	ENSG00000070047	PHRF1	PPP1R125,RNF221
THAP1	ENSG00000070371	CLTCL1	CHC22,CLH22,CLTCL,CLTD
THAP1	ENSG00000070413	DGCR2	DGS-C,IDD,LAN,SEZ-12
THAP1	ENSG00000070614	NDST1	HSST,MRT46,NST1
THAP1	ENSG00000071626	DAZAP1	-
THAP1	ENSG00000072062	PRKACA	PKACA,PPNAD4
THAP1	ENSG00000072110	ACTN1	BDPLT15
THAP1	ENSG00000072818	ACAP1	CENTB1
THAP1	ENSG00000073060	SCARB1	CD36L1,CLA-1,CLA1,HDLQTL6,SR-BI,SRB1
THAP1	ENSG00000073067	CYP2W1	-
THAP1	ENSG00000073169	SELO	SELO
THAP1	ENSG00000073670	ADAM11	MDC
THAP1	ENSG00000074181	NOTCH3	CADASIL,CADASIL1,CASIL,IMF2,LMNS
THAP1	ENSG00000074855	ANO8	KIAA1623,TMEM16H
THAP1	ENSG00000075399	VPS9D1	ATP-BL,C16orf7
THAP1	ENSG00000075413	MARK3	CTAK1,KP78,PAR1A,Par-1a
THAP1	ENSG00000076662	ICAM3	CD50,CDW50,ICAM-R
THAP1	ENSG00000076928	ARHGEF1	-
THAP1	ENSG00000076984	MAP2K7	JNKK2,MAPKK7,MEK,MEK 7,MKK7,PRKMK7,SAPKK-4,SAPKK4
THAP1	ENSG00000077150	NFKB2	CVID10,H2TF1,LYT-10,LYT10,NF-kB2,p100,p49/p100,p52
THAP1	ENSG00000078487	ZCWPW1	ZCW1
THAP1	ENSG00000079313	REXO1	MIRN1909,hsa-mir-1909,mir-1909
THAP1	ENSG00000079805	DNM2	CMT2M,CMTDI1,CMTDIB,DI-CMTB,DYN2,DYNII,LCCS5
THAP1	ENSG00000083444	PLOD1	EDS6,LH,LH1,LLH,PLOD
THAP1	ENSG00000083807	SLC27A5	ACSB,ACSVL6,BACS,BAL,FACVL3,FATP-5,FATP5,VLACSR,VLCS-H2,VLCSH2
THAP1	ENSG00000083812	ZNF324	ZF5128,ZNF324A
THAP1	ENSG00000083838	ZNF446	ZKSCAN20,ZSCAN30,ZSCAN52
THAP1	ENSG00000084112	SSH1	SSH1L
THAP1	ENSG00000085831	TTC39A	C1orf34,DEME-6
