TF_name	target_id	target_name	target_synonyms
MAFF	ENSG00000000457	SCYL3	PACE-1,PACE1
MAFF	ENSG00000000460	C1orf112	-
MAFF	ENSG00000001084	GCLC	GCL,GCS,GLCL,GLCLC
MAFF	ENSG00000006125	AP2B1	ADTB2,AP105B,AP2-BETA,CLAPB1
MAFF	ENSG00000006451	RALA	RAL
MAFF	ENSG00000006555	TTC22	-
MAFF	ENSG00000006704	GTF2IRD1	BEN,CREAM1,GTF3,MUSTRD1,RBAP2,WBS,WBSCR11,WBSCR12,hMusTRD1alpha1
MAFF	ENSG00000006712	PAF1	F23149_1,PD2
MAFF	ENSG00000007545	CRAMP1L	CRAMP1L,HN1L,TCE4
MAFF	ENSG00000007908	SELE	CD62E,ELAM,ELAM1,ESEL,LECAM2
MAFF	ENSG00000008282	SYPL1	H-SP1,SYPL
MAFF	ENSG00000008283	CYB561	CYB561A1,FRRS2
MAFF	ENSG00000008294	SPAG9	CT89,HLC-6,HLC4,HLC6,JIP-4,JIP4,JLP,PHET,PIG6
MAFF	ENSG00000010292	NCAPD2	CAP-D2,CNAP1,hCAP-D2
MAFF	ENSG00000010295	IFFO1	HOM-TES-103,IFFO
MAFF	ENSG00000010818	HIVEP2	HIV-EP2,MBP-2,MIBP1,MRD43,SHN2,ZAS2,ZNF40B
MAFF	ENSG00000011258	MBTD1	SA49P01
MAFF	ENSG00000011260	UTP18	CGI-48,WDR50
MAFF	ENSG00000011566	MAP4K3	GLK,MAPKKKK3,MEKKK 3,MEKKK3,RAB8IPL1
MAFF	ENSG00000012061	ERCC1	COFS4,RAD10,UV20
MAFF	ENSG00000012983	MAP4K5	GCKR,KHS,KHS1,MAPKKKK5
MAFF	ENSG00000014138	POLA2	-
MAFF	ENSG00000018189	RUFY3	RIPX,SINGAR1,ZFYVE30
MAFF	ENSG00000020922	MRE11A	ATLD,HNGS1,MRE11A,MRE11B
MAFF	ENSG00000023445	BIRC3	AIP1,API2,CIAP2,HAIP1,HIAP1,MALT2,MIHC,RNF49,c-IAP2
MAFF	ENSG00000023909	GCLM	GLCLR
MAFF	ENSG00000026025	VIM	CTRCT30,HEL113
MAFF	ENSG00000028116	VRK2	-
MAFF	ENSG00000030110	BAK1	BAK,BAK-LIKE,BCL2L7,CDN1
MAFF	ENSG00000033627	ATP6V0A1	mir-5010
MAFF	ENSG00000036054	TBC1D23	NS4ATP1
MAFF	ENSG00000037897	METTL1	C12orf1,TRM8,TRMT8,YDL201w
MAFF	ENSG00000038358	EDC4	GE1,Ge-1,HEDL5,HEDLS,RCD-8,RCD8
MAFF	ENSG00000039123	SKIV2L2	Dob1,KIAA0052,Mtr4,fSAP118
MAFF	ENSG00000039523	FAM65A	-
MAFF	ENSG00000042088	TDP1	-
MAFF	ENSG00000042493	CAPG	AFCP,HEL-S-66,MCP
MAFF	ENSG00000044115	CTNNA1	CAP102,MDPT2
MAFF	ENSG00000047457	CP	CP-2
MAFF	ENSG00000048740	CELF2	BRUNOL3,CELF-2,CUG-BP2,CUGBP2,ETR-3,ETR3,NAPOR
MAFF	ENSG00000049860	HEXB	ENC-1AS,HEL-248,HEL-S-111
MAFF	ENSG00000050405	LIMA1	EPLIN,SREBP3
MAFF	ENSG00000051382	PIK3CB	P110BETA,PI3K,PI3KBETA,PIK3C1
MAFF	ENSG00000053372	MRTO4	C1orf33,MRT4,dJ657E11.4
MAFF	ENSG00000055070	SZRD1	C1orf144
MAFF	ENSG00000056586	RC3H2	MNAB,RNF164
MAFF	ENSG00000057608	GDI2	HEL-S-46e,RABGDIB
MAFF	ENSG00000057657	PRDM1	BLIMP1,PRDI-BF1
MAFF	ENSG00000060237	WNK1	HSAN2,HSN2,KDP,PPP1R167,PRKWNK1,PSK,p65
MAFF	ENSG00000062716	VMP1	MIRN21,hsa-mir-21,miR-21,miRNA21
MAFF	ENSG00000063046	EIF4B	EIF-4B,PRO1843
MAFF	ENSG00000063322	MED29	IXL,MED2
MAFF	ENSG00000064933	PMS1	HNPCC3,MLH2,PMSL1,hPMS1
MAFF	ENSG00000064995	TAF11	MGC:15243,PRO2134,TAF2I,TAFII28
MAFF	ENSG00000064999	ANKS1A	ANKS1
MAFF	ENSG00000065000	AP3D1	ADTD,HPS10,hBLVR
MAFF	ENSG00000065491	TBC1D22B	C6orf197
MAFF	ENSG00000065534	MYLK	AAT7,KRP,MLCK,MLCK1,MLCK108,MLCK210,MSTP083,MYLK1,smMLCK
MAFF	ENSG00000065621	GSTO2	GSTO 2-2,bA127L20.1
MAFF	ENSG00000065833	ME1	HUMNDME,MES
MAFF	ENSG00000066697	MSANTD3	C9orf30,L8
MAFF	ENSG00000066933	MYO9A	-
MAFF	ENSG00000067082	KLF6	BCD1,CBA1,COPEB,CPBP,GBF,PAC1,ST12,ZF9
MAFF	ENSG00000067182	TNFRSF1A	CD120a,FPF,TBP1,TNF-R,TNF-R-I,TNF-R55,TNFAR,TNFR1,TNFR55,TNFR60,p55,p55-R,p60
MAFF	ENSG00000067225	PKM	CTHBP,HEL-S-30,OIP3,PK3,PKM2,TCB,THBP1
MAFF	ENSG00000067334	DNTTIP2	ERBP,FCF2,HSU15552,LPTS-RP2,TdIF2
MAFF	ENSG00000068323	TFE3	RCCP2,RCCX1,TFEA,bHLHe33
MAFF	ENSG00000068400	GRIPAP1	GRASP-1
MAFF	ENSG00000068878	PSME4	PA200
MAFF	ENSG00000068971	PPP2R5B	B56B,PR61B
MAFF	ENSG00000069020	MAST4	-
MAFF	ENSG00000069702	TGFBR3	BGCAN,betaglycan
MAFF	ENSG00000069956	MAPK6	ERK3,HsT17250,PRKM6,p97MAPK
MAFF	ENSG00000070087	PFN2	D3S1319E,PFL
MAFF	ENSG00000070444	MNT	MAD6,MXD6,ROX,bHLHd3
