TF_name	target_id	target_name	target_synonyms
RARA	ENSG00000008282	SYPL1	H-SP1,SYPL
RARA	ENSG00000008294	SPAG9	CT89,HLC-6,HLC4,HLC6,JIP-4,JIP4,JLP,PHET,PIG6
RARA	ENSG00000021355	SERPINB1	EI,ELANH2,HEL-S-27,HEL57,LEI,M/NEI,MNEI,PI-2,PI2
RARA	ENSG00000026036	RTEL1-TNFRSF6B	-
RARA	ENSG00000064666	CNN2	-
RARA	ENSG00000064932	SBNO2	KIAA0963,SNO,STNO
RARA	ENSG00000065268	WDR18	Ipi3,R32184_1
RARA	ENSG00000068971	PPP2R5B	B56B,PR61B
RARA	ENSG00000069399	BCL3	hsa-mir-8085
RARA	ENSG00000089154	GCN1L1	GCN1L,GCN1L1,PRIC295
RARA	ENSG00000089157	RPLP0	L10E,LP0,P0,PRLP0,RPP0
RARA	ENSG00000089159	PXN	-
RARA	ENSG00000089597	GANAB	G2AN,GIIA,GLUII,PKD3
RARA	ENSG00000099337	KCNK6	K2p6.1,KCNK8,TOSS,TWIK-2,TWIK2
RARA	ENSG00000099624	ATP5D	-
RARA	ENSG00000099625	C19orf26	BARP,C19orf26,DOS
RARA	ENSG00000101216	GMEB2	GMEB-2,P79PIF,PIF79
RARA	ENSG00000101246	ARFRP1	ARL18,ARP,Arp1
RARA	ENSG00000101294	HM13	H13,IMP1,IMPAS,IMPAS-1,MSTP086,PSENL3,PSL3,SPP,SPPL1
RARA	ENSG00000101986	ABCD1	ABC42,ALD,ALDP,AMN
RARA	ENSG00000103184	SEC14L5	PRELID4B
RARA	ENSG00000105048	TNNT1	ANM,NEM5,STNT,TNT,TNTS
RARA	ENSG00000105694	TCEB1P28	-
RARA	ENSG00000110046	ATG2A	-
RARA	ENSG00000110047	EHD1	H-PAST,HPAST1,PAST,PAST1
RARA	ENSG00000111907	TPD52L1	D53
RARA	ENSG00000116017	ARID3A	BRIGHT,DRIL1,DRIL3,E2FBP1
RARA	ENSG00000118046	STK11	LKB1,PJS,hLKB1
RARA	ENSG00000118898	PPL	-
RARA	ENSG00000125503	PPP1R12C	LENG3,MBS85,p84,p85
RARA	ENSG00000125730	C3	AHUS5,ARMD9,ASP,C3a,C3b,CPAMD1,HEL-S-62p
