TF_name	target_id	target_name	target_synonyms
TFAP4	ENSG00000000419	DPM1	CDGIE,MPDS
TFAP4	ENSG00000000938	FGR	SRC2,c-fgr,c-src2,p55-Fgr,p55c-fgr,p58-Fgr,p58c-fgr
TFAP4	ENSG00000002330	BAD	BBC2,BCL2L8
TFAP4	ENSG00000002834	LASP1	Lasp-1,MLN50
TFAP4	ENSG00000003400	CASP10	ALPS2,FLICE2,MCH4
TFAP4	ENSG00000003402	CFLAR	CASH,CASP8AP1,CLARP,Casper,FLAME,FLAME-1,FLAME1,FLIP,I-FLICE,MRIT,c-FLIP,c-FLIPL,c-FLIPR,c-FLIPS
TFAP4	ENSG00000004139	SARM1	MyD88-5,SAMD2,SARM
TFAP4	ENSG00000004455	AK2	ADK2
TFAP4	ENSG00000004487	KDM1A	AOF2,BHC110,CPRF,KDM1,LSD1
TFAP4	ENSG00000004534	RBM6	3G2,DEF-3,DEF3,HLC-11,NY-LU-12,g16
TFAP4	ENSG00000004779	NDUFAB1	ACP,FASN2A,SDAP
TFAP4	ENSG00000004838	ZMYND10	BLU,CILD22,FLU
TFAP4	ENSG00000004864	SLC25A13	ARALAR2,CITRIN,CTLN2
TFAP4	ENSG00000005156	LIG3	LIG2
TFAP4	ENSG00000005206	SPPL2B	IMP-4,IMP4,PSH4,PSL1
TFAP4	ENSG00000005238	FAM214B	KIAA1539
TFAP4	ENSG00000005243	COPZ2	zeta2-COP
TFAP4	ENSG00000005339	CREBBP	CBP,KAT3A,RSTS
TFAP4	ENSG00000005379	BZRAP1	BZRAP1,PBR-IP,PRAX-1,PRAX1,RIM-BP1,RIMBP1
TFAP4	ENSG00000005483	KMT2E	HDCMC04P,MLL5,NKp44L
TFAP4	ENSG00000005513	SOX8	-
TFAP4	ENSG00000005801	ZNF195	HRF1,ZNFP104
TFAP4	ENSG00000005844	ITGAL	CD11A,LFA-1,LFA1A
TFAP4	ENSG00000005882	PDK2	PDHK2,PDKII
TFAP4	ENSG00000005884	ITGA3	CD49C,FRP-2,GAP-B3,GAPB3,ILNEB,MSK18,VCA-2,VL3A,VLA3a
TFAP4	ENSG00000005889	ZFX	ZNF926
TFAP4	ENSG00000005893	LAMP2	CD107b,LAMP-2,LAMPB,LGP110
TFAP4	ENSG00000005961	ITGA2B	BDPLT16,BDPLT2,CD41,CD41B,GP2B,GPIIb,GT,GTA,HPA3,PPP1R93
TFAP4	ENSG00000006015	C19orf60	-
TFAP4	ENSG00000006016	CRLF1	CISS,CISS1,CLF,CLF-1,NR6,zcytor5
TFAP4	ENSG00000006025	OSBPL7	ORP7
TFAP4	ENSG00000006062	MAP3K14	FTDCR1B,HS,HSNIK,NIK
TFAP4	ENSG00000006071	ABCC8	ABC36,HHF1,HI,HRINS,MRP8,PHHI,SUR,SUR1,SUR1delta2,TNDM2
TFAP4	ENSG00000006282	SPATA20	HEL-S-98,SSP411,Tisp78
TFAP4	ENSG00000006283	CACNA1G	Ca(V)T.1,Cav3.1,NBR13,SCA42
TFAP4	ENSG00000006327	TNFRSF12A	CD266,FN14,TWEAKR
TFAP4	ENSG00000006432	MAP3K9	MEKK9,MLK1,PRKE1
TFAP4	ENSG00000006451	RALA	RAL
TFAP4	ENSG00000006468	ETV1	ER81
TFAP4	ENSG00000006530	AGK	CATC5,CTRCT38,MTDPS10,MULK
TFAP4	ENSG00000006625	GGCT	C7orf24,CRF21,GCTG,GGC
TFAP4	ENSG00000006638	TBXA2R	BDPLT13,TXA2-R
TFAP4	ENSG00000006712	PAF1	F23149_1,PD2
TFAP4	ENSG00000006756	ARSD	ASD
TFAP4	ENSG00000007047	MARK4	MARK4L,MARK4S,MARKL1,MARKL1L,PAR-1D
TFAP4	ENSG00000007080	CCDC124	-
TFAP4	ENSG00000007202	KIAA0100	BCOX,BCOX1,CT101,FMP27
TFAP4	ENSG00000007255	TRAPPC6A	TRS33
TFAP4	ENSG00000007392	LUC7L	LUC7B1,Luc7,SR+89,hLuc7B1
TFAP4	ENSG00000007516	BAIAP3	BAP3
TFAP4	ENSG00000007520	TSR3	C16orf42
TFAP4	ENSG00000007541	PIGQ	GPI1,c407A10.1
TFAP4	ENSG00000007923	DNAJC11	dJ126A5.1
TFAP4	ENSG00000007968	E2F2	E2F-2
