TF_name	target_id	target_name	target_synonyms
HNF4G	ENSG00000001084	GCLC	GCL,GCS,GLCL,GLCLC
HNF4G	ENSG00000002330	BAD	BBC2,BCL2L8
HNF4G	ENSG00000002822	MAD1L1	MAD1,PIG9,TP53I9,TXBP181
HNF4G	ENSG00000002834	LASP1	Lasp-1,MLN50
HNF4G	ENSG00000003249	DBNDD1	-
HNF4G	ENSG00000004399	PLXND1	PLEXD1
HNF4G	ENSG00000004534	RBM6	3G2,DEF-3,DEF3,HLC-11,NY-LU-12,g16
HNF4G	ENSG00000004864	SLC25A13	ARALAR2,CITRIN,CTLN2
HNF4G	ENSG00000005206	SPPL2B	IMP-4,IMP4,PSH4,PSL1
HNF4G	ENSG00000005844	ITGAL	CD11A,LFA-1,LFA1A
HNF4G	ENSG00000005882	PDK2	PDHK2,PDKII
HNF4G	ENSG00000006652	IFRD1	PC4,TIS7
HNF4G	ENSG00000006704	GTF2IRD1	BEN,CREAM1,GTF3,MUSTRD1,RBAP2,WBS,WBSCR11,WBSCR12,hMusTRD1alpha1
HNF4G	ENSG00000006712	PAF1	F23149_1,PD2
HNF4G	ENSG00000008128	CDK11A	CDC2L2,CDC2L3,CDK11-p110,CDK11-p46,CDK11-p58,PITSLRE,p58GTA
HNF4G	ENSG00000008130	NADK	dJ283E3.1
HNF4G	ENSG00000008294	SPAG9	CT89,HLC-6,HLC4,HLC6,JIP-4,JIP4,JLP,PHET,PIG6
HNF4G	ENSG00000008323	PLEKHG6	MyoGEF
HNF4G	ENSG00000008382	MPND	-
HNF4G	ENSG00000008441	NFIX	CTF,MRSHSS,NF-I/X,NF1-X,NF1A,SOTOS2
HNF4G	ENSG00000010244	ZNF207	MIRN632,hsa-mir-632
HNF4G	ENSG00000010292	NCAPD2	CAP-D2,CNAP1,hCAP-D2
HNF4G	ENSG00000010295	IFFO1	HOM-TES-103,IFFO
HNF4G	ENSG00000010438	PRSS3	MTG,PRSS4,T9,TRY3,TRY4
HNF4G	ENSG00000010610	CD4	CD4mut
HNF4G	ENSG00000010626	LRRC23	LRPB7
HNF4G	ENSG00000011009	LYPLA2	APT-2,APT2,DJ886K2.4
HNF4G	ENSG00000011347	SYT7	IPCA-7,IPCA7,PCANAP7,SYT-VII,SYTVII
HNF4G	ENSG00000012061	ERCC1	COFS4,RAD10,UV20
HNF4G	ENSG00000012171	SEMA3B	hsa-mir-6872
HNF4G	ENSG00000013364	MVP	LRP,VAULT1
HNF4G	ENSG00000014164	ZC3H3	ZC3HDC3
HNF4G	ENSG00000014914	MTMR11	CRA
HNF4G	ENSG00000015153	YAF2	-
HNF4G	ENSG00000015285	WAS	IMD2,SCNX,THC,THC1,WASP,WASPA
HNF4G	ENSG00000015413	DPEP1	MBD1,MDP,RDP
HNF4G	ENSG00000015520	NPC1L1	NPC11L1
HNF4G	ENSG00000015532	XYLT2	PXYLT2,SOS,XT-II,XT2,xylT-II
HNF4G	ENSG00000016864	GLT8D1	AD-017,MSTP139
HNF4G	ENSG00000018510	AGPS	ADAP-S,ADAS,ADHAPS,ADPS,ALDHPSY,RCDP3
HNF4G	ENSG00000019144	PHLDB1	hsa-mir-6716
HNF4G	ENSG00000019485	PRDM11	PFM8
HNF4G	ENSG00000020577	SAMD4A	SAMD4,SMAUG,SMAUG1,SMG,SMGA
HNF4G	ENSG00000027697	IFNGR1	CD119,IFNGR,IMD27A,IMD27B
HNF4G	ENSG00000033011	ALG1	CDG1K,HMAT1,HMT-1,HMT1,MT-1,Mat-1,hMat-1
