TF_name	target_id	target_name	target_synonyms
MAFK	ENSG00000000457	SCYL3	PACE-1,PACE1
MAFK	ENSG00000001084	GCLC	GCL,GCS,GLCL,GLCLC
MAFK	ENSG00000005238	FAM214B	KIAA1539
MAFK	ENSG00000006555	TTC22	-
MAFK	ENSG00000006607	FARP2	FIR,FRG,PLEKHC3
MAFK	ENSG00000006712	PAF1	F23149_1,PD2
MAFK	ENSG00000007516	BAIAP3	BAP3
MAFK	ENSG00000007545	CRAMP1L	CRAMP1L,HN1L,TCE4
MAFK	ENSG00000007923	DNAJC11	dJ126A5.1
MAFK	ENSG00000008282	SYPL1	H-SP1,SYPL
MAFK	ENSG00000008283	CYB561	CYB561A1,FRRS2
MAFK	ENSG00000008294	SPAG9	CT89,HLC-6,HLC4,HLC6,JIP-4,JIP4,JLP,PHET,PIG6
MAFK	ENSG00000008323	PLEKHG6	MyoGEF
MAFK	ENSG00000010292	NCAPD2	CAP-D2,CNAP1,hCAP-D2
MAFK	ENSG00000010295	IFFO1	HOM-TES-103,IFFO
MAFK	ENSG00000011258	MBTD1	SA49P01
MAFK	ENSG00000011260	UTP18	CGI-48,WDR50
MAFK	ENSG00000011566	MAP4K3	GLK,MAPKKKK3,MEKKK 3,MEKKK3,RAB8IPL1
MAFK	ENSG00000012061	ERCC1	COFS4,RAD10,UV20
MAFK	ENSG00000013561	RNF14	ARA54,HFB30,HRIHFB2038,TRIAD2
MAFK	ENSG00000014138	POLA2	-
MAFK	ENSG00000015475	BID	FP497
MAFK	ENSG00000018189	RUFY3	RIPX,SINGAR1,ZFYVE30
MAFK	ENSG00000022567	SLC45A4	-
MAFK	ENSG00000023909	GCLM	GLCLR
MAFK	ENSG00000028277	POU2F2	OCT2,OTF2,Oct-2
MAFK	ENSG00000030110	BAK1	BAK,BAK-LIKE,BCL2L7,CDN1
MAFK	ENSG00000033627	ATP6V0A1	mir-5010
MAFK	ENSG00000034152	MAP2K3	MAPKK3,MEK3,MKK3,PRKMK3,SAPKK-2,SAPKK2
MAFK	ENSG00000038358	EDC4	GE1,Ge-1,HEDL5,HEDLS,RCD-8,RCD8
MAFK	ENSG00000039523	FAM65A	-
MAFK	ENSG00000039650	PNKP	AOA4,EIEE10,MCSZ,PNK
MAFK	ENSG00000042088	TDP1	-
MAFK	ENSG00000044090	CUL7	3M1,CUL-7,KIAA0076,dJ20C7.5
MAFK	ENSG00000047457	CP	CP-2
MAFK	ENSG00000047579	DTNBP1	BLOC1S8,DBND,HPS7,My031,SDY
MAFK	ENSG00000051382	PIK3CB	P110BETA,PI3K,PI3KBETA,PIK3C1
MAFK	ENSG00000055070	SZRD1	C1orf144
MAFK	ENSG00000056586	RC3H2	MNAB,RNF164
MAFK	ENSG00000057608	GDI2	HEL-S-46e,RABGDIB
MAFK	ENSG00000059122	FLYWCH1	-
MAFK	ENSG00000059145	UNKL	C16orf28,ZC3H5L,ZC3HDC5L
MAFK	ENSG00000059758	CDK17	PCTAIRE2,PCTK2
MAFK	ENSG00000062716	VMP1	MIRN21,hsa-mir-21,miR-21,miRNA21
MAFK	ENSG00000063046	EIF4B	EIF-4B,PRO1843
MAFK	ENSG00000063322	MED29	IXL,MED2
MAFK	ENSG00000064933	PMS1	HNPCC3,MLH2,PMSL1,hPMS1
MAFK	ENSG00000065534	MYLK	AAT7,KRP,MLCK,MLCK1,MLCK108,MLCK210,MSTP083,MYLK1,smMLCK
MAFK	ENSG00000065833	ME1	HUMNDME,MES
MAFK	ENSG00000066697	MSANTD3	C9orf30,L8
MAFK	ENSG00000067082	KLF6	BCD1,CBA1,COPEB,CPBP,GBF,PAC1,ST12,ZF9
MAFK	ENSG00000067225	PKM	CTHBP,HEL-S-30,OIP3,PK3,PKM2,TCB,THBP1
MAFK	ENSG00000067334	DNTTIP2	ERBP,FCF2,HSU15552,LPTS-RP2,TdIF2
MAFK	ENSG00000068878	PSME4	PA200
MAFK	ENSG00000068971	PPP2R5B	B56B,PR61B
MAFK	ENSG00000069702	TGFBR3	BGCAN,betaglycan
MAFK	ENSG00000069956	MAPK6	ERK3,HsT17250,PRKM6,p97MAPK
MAFK	ENSG00000070366	SMG6	C17orf31,EST1A,SMG-6,hSMG5/7a
MAFK	ENSG00000070759	TESK2	-
MAFK	ENSG00000072163	LIMS2	LGMD2W,PINCH-2,PINCH2
MAFK	ENSG00000072818	ACAP1	CENTB1
MAFK	ENSG00000072864	NDE1	HOM-TES-87,LIS4,MHAC,NDE,NUDE,NUDE1
MAFK	ENSG00000073060	SCARB1	CD36L1,CLA-1,CLA1,HDLQTL6,SR-BI,SRB1
MAFK	ENSG00000073605	GSDMB	GSDML,PP4052,PRO2521
MAFK	ENSG00000074054	CLASP1	MAST1
MAFK	ENSG00000075413	MARK3	CTAK1,KP78,PAR1A,Par-1a
MAFK	ENSG00000076043	REXO2	CGI-114,REX2,RFN,SFN
MAFK	ENSG00000076053	RBM7	-
MAFK	ENSG00000076108	BAZ2A	TIP5,WALp3
MAFK	ENSG00000076685	NT5C2	GMP,NT5B,PNT5,SPG45,SPG65,cN-II
MAFK	ENSG00000078140	UBE2K	E2-25K,HIP2,HYPG,LIG,UBC1
MAFK	ENSG00000078304	PPP2R5C	B56G,PR61G
MAFK	ENSG00000079332	SAR1A	SAR1,SARA1,Sara,masra2
MAFK	ENSG00000079337	RAPGEF3	CAMP-GEFI,EPAC,EPAC1,HSU79275,bcm910
MAFK	ENSG00000079999	KEAP1	INrf2,KLHL19
MAFK	ENSG00000080293	SCTR	SR
MAFK	ENSG00000081377	CDC14B	CDC14B3,Cdc14B1,Cdc14B2,hCDC14B
MAFK	ENSG00000084234	APLP2	APLP-2,APPH,APPL2,CDEBP
MAFK	ENSG00000084693	AGBL5	CCP5,RP75
MAFK	ENSG00000084731	KIF3C	-
MAFK	ENSG00000084764	MAPRE3	EB3,EBF3,EBF3-S,RP3
MAFK	ENSG00000085063	CD59	16.3A5,1F5,EJ16,EJ30,EL32,G344,HRF-20,HRF20,MAC-IP,MACIF,MEM43,MIC11,MIN1,MIN2,MIN3,MIRL,MSK21,p18-20
MAFK	ENSG00000086288	NME8	CILD6,HEL-S-99,NM23-H8,SPTRX2,TXNDC3,sptrx-2
MAFK	ENSG00000086289	EPDR1	EPDR,MERP-1,MERP1,UCC1
MAFK	ENSG00000087053	MTMR2	CMT4B,CMT4B1
MAFK	ENSG00000087365	SF3B2	Cus1,SAP145,SF3B145,SF3b1,SF3b150
MAFK	ENSG00000088367	EPB41L1	4.1N,MRD11
MAFK	ENSG00000088827	SIGLEC1	CD169,SIGLEC-1,SN,dJ1009E24.1
MAFK	ENSG00000089006	SNX5	-
MAFK	ENSG00000089154	GCN1L1	GCN1L,GCN1L1,PRIC295
MAFK	ENSG00000089157	RPLP0	L10E,LP0,P0,PRLP0,RPP0
MAFK	ENSG00000089159	PXN	-
MAFK	ENSG00000090061	CCNK	CPR4
MAFK	ENSG00000090447	TFAP4	AP-4,bHLHc41
MAFK	ENSG00000090905	TNRC6A	CAGH26,GW1,GW182,TNRC6
MAFK	ENSG00000090924	PLEKHG2	ARHGEF42,CLG,LDAMD
MAFK	ENSG00000090975	PITPNM2	NIR-3,NIR3,RDGB2,RDGBA2
MAFK	ENSG00000091490	SEL1L3	Sel-1L3
MAFK	ENSG00000092871	RFFL	CARP-2,CARP2,FRING,RIFIFYLIN,RNF189,RNF34L
MAFK	ENSG00000092929	UNC13D	FHL3,HLH3,HPLH3,Munc13-4
MAFK	ENSG00000094914	AAAS	AAA,AAASb,ADRACALA,ADRACALIN,ALADIN,GL003
MAFK	ENSG00000095564	BTAF1	MOT1,TAF(II)170,TAF172,TAFII170
MAFK	ENSG00000095627	TDRD1	CT41.1
MAFK	ENSG00000095932	SMIM24	C19orf77,HSPC323,MARDI
MAFK	ENSG00000096060	FKBP5	AIG6,FKBP51,FKBP54,P54,PPIase,Ptg-10
MAFK	ENSG00000096384	HSP90AB1	D6S182,HSP84,HSP90B,HSPC2,HSPCB
MAFK	ENSG00000096433	ITPR3	IP3R,IP3R3
MAFK	ENSG00000096872	IFT74	BBS20,CCDC2,CMG-1,CMG1
MAFK	ENSG00000099194	SCD	FADS5,MSTP008,SCD1,SCDOS,hSCD1
MAFK	ENSG00000099622	CIRBP	CIRP
MAFK	ENSG00000099624	ATP5D	-
MAFK	ENSG00000099625	C19orf26	BARP,C19orf26,DOS
MAFK	ENSG00000099940	SNAP29	CEDNIK,SNAP-29
MAFK	ENSG00000099999	RNF215	-
MAFK	ENSG00000100003	SEC14L2	C22orf6,SPF,TAP,TAP1
MAFK	ENSG00000100033	PRODH	HSPOX2,PIG6,POX,PRODH1,PRODH2,TP53I6
MAFK	ENSG00000100284	TOM1	-
MAFK	ENSG00000100292	HMOX1	HMOX1D,HO-1,HSP32,bK286B10
MAFK	ENSG00000100316	RPL3	ASC-1,L3,TARBP-B
MAFK	ENSG00000100345	MYH9	BDPLT6,DFNA17,EPSTS,FTNS,MHA,NMHC-II-A,NMMHC-IIA,NMMHCA
MAFK	ENSG00000100395	L3MBTL2	H-l(3)mbt-l,L3MBT
MAFK	ENSG00000100417	PMM1	Sec53
MAFK	ENSG00000100418	DESI1	D15Wsu75e,DESI2,DJ347H13.4,DeSI-1,FAM152B,PPPDE2
MAFK	ENSG00000100664	EIF5	EIF-5,EIF-5A
MAFK	ENSG00000100802	C14orf93	-
MAFK	ENSG00000100804	PSMB5	LMPX,MB1,X
MAFK	ENSG00000100813	ACIN1	ACINUS,ACN,fSAP152
MAFK	ENSG00000101220	C20orf27	-
MAFK	ENSG00000101224	CDC25B	-
MAFK	ENSG00000101294	HM13	H13,IMP1,IMPAS,IMPAS-1,MSTP086,PSENL3,PSL3,SPP,SPPL1
MAFK	ENSG00000101337	TM9SF4	dJ836N17.2
MAFK	ENSG00000101346	POFUT1	MIRN1825,hsa-mir-1825
MAFK	ENSG00000101542	CDH20	CDH7L3,Cdh7
MAFK	ENSG00000101558	VAPA	VAP-33,VAP-A,VAP33,hVAP-33
MAFK	ENSG00000101898	MCTS2P	-
MAFK	ENSG00000102189	EEA1	MST105,MSTP105,ZFYVE2
MAFK	ENSG00000102882	MAPK3	ERK-1,ERK1,ERT2,HS44KDAP,HUMKER1A,P44ERK1,P44MAPK,PRKM3,p44-ERK1,p44-MAPK
MAFK	ENSG00000102886	GDPD3	GDE7
MAFK	ENSG00000102898	NUTF2	NTF-2,NTF2,PP15
MAFK	ENSG00000102900	NUP93	NIC96,NPHS12
MAFK	ENSG00000102908	NFAT5	NF-AT5,NFATL1,NFATZ,OREBP,TONEBP
MAFK	ENSG00000103154	NECAB2	EFCBP2,stip-2
MAFK	ENSG00000103356	EARS2	COXPD12,MSE1,gluRS
MAFK	ENSG00000103365	GGA2	VEAR
MAFK	ENSG00000104129	DNAJC17	-
MAFK	ENSG00000104312	RIPK2	CARD3,CARDIAK,CCK,GIG30,RICK,RIP2
MAFK	ENSG00000104427	ZC2HC1A	C8orf70,CGI-62,FAM164A
MAFK	ENSG00000104472	CHRAC1	CHARC1,CHARC15,CHRAC-1,CHRAC-15,CHRAC15,YCL1
MAFK	ENSG00000104691	UBXN8	D8S2298E,REP8,UBXD6
MAFK	ENSG00000104946	TBC1D17	mir-4750
MAFK	ENSG00000104951	IL4I1	FIG1,LAAO,LAO
MAFK	ENSG00000104960	PTOV1	ACID2,PTOV-1
MAFK	ENSG00000105063	PPP6R1	KIAA1115,PP6R1,SAP190,SAPS1
MAFK	ENSG00000105193	RPS16	S16
MAFK	ENSG00000105220	GPI	AMF,GNPI,NLK,PGI,PHI,SA-36,SA36
MAFK	ENSG00000105325	FZR1	CDC20C,CDH1,FZR,FZR2,HCDH,HCDH1
MAFK	ENSG00000105327	BBC3	mir-3191
MAFK	ENSG00000105656	ELL	C19orf17,ELL1,MEN,PPP1R68
MAFK	ENSG00000105701	FKBP8	FKBP38,FKBPr38
MAFK	ENSG00000105723	GSK3A	-
MAFK	ENSG00000106070	GRB10	GRB-IR,Grb-10,IRBP,MEG1,RSS
MAFK	ENSG00000106392	C1GALT1	C1GALT,T-synthase
MAFK	ENSG00000106479	ZNF862	-
MAFK	ENSG00000106483	SFRP4	FRP-4,FRPHE,PYL,sFRP-4
MAFK	ENSG00000106615	RHEB	RHEB2
MAFK	ENSG00000106617	PRKAG2	AAKG,AAKG2,CMH6,H91620p,WPWS
MAFK	ENSG00000106723	SPIN1	SPIN,TDRD24
MAFK	ENSG00000106733	NMRK1	C9orf95,NRK1,bA235O14.2
MAFK	ENSG00000106976	DNM1	DNM,EIEE31
MAFK	ENSG00000107249	GLIS3	NDH,ZNF515
MAFK	ENSG00000107771	CCSER2	FAM190B,Gcap14,KIAA1128,bA486O22.1
MAFK	ENSG00000107929	LARP4B	KIAA0217,LARP5
MAFK	ENSG00000108055	SMC3	BAM,BMH,CDLS3,CSPG6,HCAP,SMC3L1
MAFK	ENSG00000108406	DHX40	ARG147,DDX40,PAD
MAFK	ENSG00000108953	YWHAE	14-3-3E,HEL2,KCIP-1,MDCR,MDS
MAFK	ENSG00000109390	NDUFC1	KFYI
MAFK	ENSG00000109572	CLCN3	CLC3,ClC-3
MAFK	ENSG00000109654	TRIM2	CMT2R,RNF86
MAFK	ENSG00000109854	HTATIP2	CC3,SDR44U1,TIP30
MAFK	ENSG00000110046	ATG2A	-
MAFK	ENSG00000110047	EHD1	H-PAST,HPAST1,PAST,PAST1
MAFK	ENSG00000110063	DCPS	ARS,DCS1,HINT-5,HINT5,HSL1,HSPC015
MAFK	ENSG00000110104	CCDC86	-
MAFK	ENSG00000110429	FBXO3	FBA,FBX3
MAFK	ENSG00000110619	CARS	CARS1,CYSRS,MGC:11246
MAFK	ENSG00000110628	SLC22A18	BWR1A,BWSCR1A,HET,IMPT1,ITM,ORCTL2,SLC22A1L,TSSC5,p45-BWR1A
MAFK	ENSG00000110917	MLEC	KIAA0152
MAFK	ENSG00000110955	ATP5B	ATPMB,ATPSB,HEL-S-271
MAFK	ENSG00000111057	KRT18	CK-18,CYK18,K18
MAFK	ENSG00000111186	WNT5B	-
MAFK	ENSG00000111325	OGFOD2	-
MAFK	ENSG00000111605	CPSF6	CFIM,CFIM68,HPBRII-4,HPBRII-7
MAFK	ENSG00000111639	MRPL51	CDA09,HSPC241,MRP64,bMRP64
MAFK	ENSG00000111640	GAPDH	G3PD,GAPD,HEL-S-162eP
MAFK	ENSG00000111641	NOP2	NOL1,NOP120,NSUN1,p120
MAFK	ENSG00000111642	CHD4	CHD-4,Mi-2b,Mi2-BETA,SIHIWES
MAFK	ENSG00000111674	ENO2	HEL-S-279,NSE
MAFK	ENSG00000111676	ATN1	B37,D12S755E,DRPLA,HRS,NOD
MAFK	ENSG00000111737	RAB35	H-ray,RAB1C,RAY
MAFK	ENSG00000111875	ASF1A	CGI-98,CIA,HSPC146
