group,AHR,ASCL1,ATF2,BARX2,BATF,BHLHE40,CDX2,CEBPA,CTCFL,E2F6,E2F7,EGR1,ELK1,ELK4,ETV5,ETV6,FOXA1,FOXA2,FOXG1,FOXH1,HNF4A,HOXC6,IRF1,IRF2,KLF1,KLF4,MYOD1,NFE2,NRF1,OTX2,PBX1,POU2F1,RFX5,SMAD3,SPIB,SRF,STAT3,TCF7L2,TFAP2C,THAP1,XBP1,ZBTB7A,ZKSCAN1,ZNF263
critical,-0.121564194671171,-0.0441827404152305,-0.0478117852818722,0.600307441144096,-0.0585051359326078,0.100908587359825,0.0137850854764425,-0.192788604359679,0.143972665886551,-0.0042456301595177,0.173427826163372,-0.0188058514327187,-0.0597911566863207,-0.0804819974429746,0.038025695847797,0.135129071114444,-0.149706909110298,-0.128522800119344,0.031366574684736,0.184385427653911,-0.186103058112637,-0.07556693182262,0.297097219191648,0.109787415577239,0.0515289137617819,-0.0092047375865063,-0.11487864842413,0.0492299314554871,0.317559042553806,-0.183909776142264,-0.0377438282853394,-0.0228400809203933,-0.0204089731941964,-0.0469485658718458,-0.228453659371893,0.280035423301636,0.0496791578831539,-0.193369956207248,0.0858550978523228,-0.150270644235214,-0.0335686650164361,0.222675374341512,0.042923144745498,0.275904301839367
critical,-0.020090698159875,0.0744150787597959,0.0395598855133653,-0.0432600428723063,0.262703945614969,-0.233615794502201,0.0971508112817263,-0.127727697581881,0.173726724124185,0.0349202350750057,0.030258904027121,0.320598399916681,0.102477014355046,0.286415305565527,-0.0004625196698676,0.0456593636597446,0.300319803140922,0.123456617505447,0.0809915303157262,-0.0749137327788719,0.0335543566749279,-0.0235595956838822,0.0738369291724613,-0.0266093347570718,-0.0613416712161938,0.113678662609652,-0.0786211170076546,0.0473287705931731,-0.212072495504148,0.0246653067696594,-0.126896607550088,-0.0832174062269641,0.0442284434310917,-0.101436345097844,-0.353914269886833,-0.0401235813610165,-0.270682409920186,0.0385698043450549,0.0306347012588885,-0.0270790812967811,-0.0988346719548382,-0.110506066749154,-0.0715243308231232,-0.242244677093169
critical,-0.115628570352952,0.0437125731945089,-0.110372825662348,0.0669839520992209,0.0503134210830823,-0.209656751790215,-0.0979322614508821,0.139311135275905,-0.0806624486847537,-0.0150323484221885,0.0457750647647291,-0.0071017074533458,-0.106573729312961,0.110342205426948,-0.0036809897271269,0.0547686653339186,-0.0879544390295196,0.221165585981624,0.0835232535350698,0.175593927066344,-0.277222488362053,-0.154463777480026,-0.0372320190878677,-0.126896816980497,-0.171438323690503,-0.0469823769033946,-0.083886322040538,0.244804407711147,-0.144006967090606,-0.0082499662808809,0.0653392080262563,0.0635632343730019,-0.14421693441907,-0.143182407894452,0.0530233119160652,-0.143195530852481,0.0344237060696675,-0.110366264183334,-0.0195816405388991,-0.243013123940192,0.0244524451273196,0.036151562210149,-0.0172085722953265,-0.278127972466053
critical,0.255819880890151,-0.0127649621952433,-0.0055310800233765,-0.0398799125028766,-0.141575835774475,0.153241186239698,0.000934504863651,0.0624830425088542,0.160206494575603,0.0046659200436006,0.163269777302978,0.18462800153653,-0.123619913700576,-0.229676859669213,0.0793745756508912,0.154660004578032,-0.021444079804064,0.213430344018459,0.0904708577833606,0.289847305336452,-0.153803650297796,0.109443838154095,0.0688616711129272,-0.144011712409645,-0.125613303933877,-0.0251655885720314,-0.0233428087673127,-0.119917117044131,-0.126704109964357,-0.0204655464427144,-0.0084215508972843,0.0227957546834085,-0.127027719422441,-0.112900075223429,-0.272812679576895,-0.299437812847632,-0.0098998077075121,0.272159957098514,-0.0230698320815818,0.103517602363874,0.044552436821132,-0.0690388858161637,-0.145937959183956,0.0687229813451768
critical,0.0226146493818093,0.1700951998119,0.0271018181409259,-0.0499293313158622,-0.0088210755871816,-0.0150963002085647,0.157434061396707,-0.053258521040368,-0.0725269515942214,0.0273998274513036,0.0671287258005214,0.0208947099333434,-0.0380345025559271,0.183709968020301,-0.0127633130358931,-0.0560002066958434,0.131864862566296,-0.0524240949713103,0.242451860371619,0.128808138496992,-0.0337261393830372,-0.0497930984882609,-0.010047171035593,-0.0870612913889309,-0.152470077740986,-0.122209360910056,-0.170759334846456,0.116462038495628,-0.0155731151051692,0.246768738096234,0.141154238498357,0.0056706914489024,0.107147118908392,0.205038920091623,0.0037974900693851,-0.167387572363324,0.051964309178156,-0.0506275245573186,-0.0069053014490389,-0.0373703675213709,0.0919997313894766,0.0615176362136945,0.27814486120315,0.0041976740004638
critical,0.0328063846827377,0.122398471745961,-0.153495823499469,-0.201436839998787,0.0549973844184564,-0.0658858622562287,0.182743191154326,0.248558577825845,0.143074246410404,-0.230437543107157,0.0873721061448424,0.242444820852209,-0.100110568081265,-0.145690652492781,0.227116381177675,0.373185839938275,-0.204132531113963,-0.0926930127904851,-0.0884644777078551,0.242999816081804,-0.169405686747864,0.1011853207481,-0.126133677735617,0.385554305054968,0.168762597037381,-0.169299973370799,0.0262873930970165,-0.0009426109455029,-0.246118360705244,-0.218386218121662,0.171625667666245,0.315025863655935,-0.106559084082276,-0.0777874266242144,0.0789414643238488,-0.140219985229629,0.176162533431984,-0.08879923673523,0.190777407811323,-0.0604944800258754,-0.0480555393244722,-0.160930997686427,0.103493396147369,0.211444373027678
critical,-0.130306423424301,-0.0167075724312502,0.0635441153918114,-0.321676054818903,0.090061537288728,0.103854638657779,-0.128424387186036,-0.126210759845848,0.0967821238123871,0.0785785616173995,-0.168323954331093,0.187668777224199,0.0714273713301134,0.136942860324834,0.0584306572415564,-0.0700874593847622,0.0291213923073673,-0.0763533281642891,0.0288321200212105,-0.0452659091287049,0.356869841791203,0.0854764012806451,0.16612837269299,-0.0993316176324752,-0.051075320308049,0.226722095360485,0.0165668456598463,-0.251965433402255,-0.0529020842900753,-0.0187426099131786,-0.0808555876146481,-0.115375774464557,0.143907684446025,0.255723204205042,-0.135712516875152,-0.0007650910893408,0.0274409141490039,-0.130775601069634,-0.02894233565846,0.153846750050078,-0.040766715644191,0.215944132700363,-0.0205733203979536,-0.0413059755399491
critical,0.152529647037024,0.195508958543238,-0.0092185889649198,0.297189152820387,-0.197741237302056,-0.123228529037383,-0.0045981502864991,-0.140924411561829,0.0551813805873102,0.0987301467488552,-0.230869217161575,0.150676546106207,0.0765104085776486,0.25813837676436,-0.0720477772173397,0.0656801762610621,0.0863727468376383,0.0075724123640413,-0.0447398193026904,-0.0184256209858804,0.145381677198157,-0.13558125113795,-0.077107930096881,0.205021561665791,-0.209169266303207,0.0169658688976797,-0.148302832366553,0.17162873517387,0.159015844251551,0.0072876162450427,0.0519014098255096,-0.0544944303350589,0.105178508730182,-0.0158641069068869,0.210112257897225,0.0658656376950767,0.0757407711430214,0.0066405649659844,-0.362740551705902,-0.184734584789122,-0.265077771281294,-0.0930294089755662,-0.118760669535759,-0.0891428362385651
critical,0.567058022363612,-0.636309775826671,0.45618406776094,0.499110668366466,0.592790266373002,-0.576900309242779,0.550456574615618,-0.535159526333538,-0.325625539399933,-0.460453011467567,-0.454405341216512,-0.475275732671132,0.508952955245634,0.508952955245634,-0.476342968597789,0.252816332848018,0.493537325193926,0.101150249493133,0.432942040913749,-0.554844100091874,-0.475275732671132,0.543341668437906,0.518439496815916,0.474208496744476,-0.536938252877966,0.130914273669893,-0.470532461885992,-0.579746271713864,0.639155738297756,0.458674284923139,-0.452863778211341,-0.471006788964506,0.598007864236657,0.352069274027094,-0.452626614672084,0.0824143298918256,0.506225574544178,0.450254979279514,-0.519032405664059,0.535396689872795,0.463654719247537,-0.498162014209438,-0.536226762260195,-0.481204821152559
critical,-0.125020962814543,0.202983364497384,-0.0602732515637643,0.0286827418235958,-0.0501879717463103,0.3387816468865,-0.244180901731271,-0.287446793559758,0.0664982317434481,0.0604420944598511,0.0251796949634274,0.153274913305346,-0.0750491467280268,-0.0417631162888859,-0.129535164705426,0.0303802813385252,-0.0830292156185392,-0.451306514220609,-0.123913784614596,-0.0471922171009499,0.119487841216187,0.193952113667473,-0.0902120463229993,-0.0177328652492203,0.10468267322055,0.0927324345161519,0.0282734915939762,-0.01972249896263,-0.0157845396161592,-0.130802359952212,0.111268076754178,0.101711662011789,-0.138742557227576,-0.0369476319986927,0.0391122427028274,0.0548065955984509,-0.130595819550469,-0.120853673740046,0.193617041983141,0.0790136483278795,-0.201490501861776,0.321527176313423,0.0535495332548334,0.0629551320923402
