group,AHR,BCL11A,CDX2,E2F3,ETV5,ETV6,FOSL1,FOSL2,FOXG1,GLI2,GLIS1,HEY1,HNF4G,HOXA4,HSF2,JUNB,KLF10,MITF,MYB,NFAT5,NFYA,NR2F2,PBX3,RARG,SMAD3,STAT3,STAT5A,TFAP2A,THAP1,YY1
critical,-0.240449877199824,-0.0400013934526333,-0.106122902100165,0.247443498306775,0.219504335197695,0.170540157119361,-0.02525474288621,-0.108145047596998,-0.100065295939347,0.151855179515438,0.0956413007694196,-0.10138101506174,0.10765054913489,0.0708015833781928,-0.123651106515943,-0.30808137222272,0.176535950972416,-0.183511911420005,-0.117204965849184,0.247054963800833,-0.162848939967652,0.212810945299881,0.410680972780368,-0.171908858219838,-0.121470015084862,0.0285749468460753,-0.0387386563083228,0.255170036777206,-0.0060576061608182,0.303692698371515
critical,-0.427368473325834,0.336225531058618,-0.337602969734307,-0.308328773037281,-0.432631739002416,0.275487735137942,-0.33088251893239,0.20068556537075,-0.237941656709537,0.312591583254678,0.25211477571466,0.431653032574953,0.185881724445706,-0.160130870887549,-0.0982258769311572,0.273791310663671,0.27468302096425,-0.285956269073184,0.147596178938773,-0.0994003246441137,-0.395245153473301,0.378759387428468,0.182235136793749,-0.361918387198851,-0.0423091163753955,-0.0895407635970716,-0.52220150130845,-0.187665145046862,0.501742912135837,-0.250179111891454
critical,-0.517490028111756,-0.0279186725334816,0.186240116099804,-0.347374065132893,0.295346007329659,-0.122771023177668,0.0062485484452885,0.313147564179413,-0.242828340846419,-0.0186183031679714,0.34904268664323,0.218593808963392,-0.20916170632075,-0.0442426211247396,-0.39910352750796,0.494212758042554,-0.132490743475381,0.121517361490296,0.125805279660939,0.387662492389057,0.191357953916378,-0.121719352515232,-0.225118997290658,0.385249577862925,-0.0450923007622401,-0.127566114465268,-0.0143194072242346,-0.254012496074915,0.193331757518737,-0.0308124135211451
critical,0.100822326060768,0.220875291103699,0.0118880715094644,0.0182990203791922,0.005546662890906,0.167001465090474,-0.131854939098566,-0.090094362550974,-0.143099487331334,0.0580363067618029,0.0819923713829639,0.114640967400321,0.0905756252416078,-0.221934952073902,0.128693617204127,0.0866548796518569,0.030699261357588,-0.162678931382855,-0.0869473902321734,-0.085298292847295,-0.0802240621389378,0.186104061705404,-0.119246077366661,0.124821439408844,0.169117475590348,-0.248771969957802,-0.10878634053995,0.178090375618244,-0.117815535056887,0.0893492884313001
critical,-0.143459797715084,-0.10130694862467,0.0711147782384682,0.142938653857257,-0.0961296834141331,0.234266979105843,0.0963090935946963,-0.0507047343639246,-0.0576248413285041,0.190243138132413,-0.058316852024962,0.124365428498004,0.0371891674281658,-0.112250969639024,0.0463818033465454,0.208594236601446,0.143613577869852,0.0224433592542595,-0.0002563002579473,0.0631267535324413,-0.246108051023012,-0.0036736370305792,-0.0683211054268417,-0.0843227848646902,-0.005749669119953,-0.0845363684129797,0.0527807664532985,0.106749057435087,0.0984449290775912,-0.246535218119591
critical,0.158936400220195,0.165461984961721,0.156649354958957,-0.221816899468376,0.0874022161997606,0.334058723080738,-7.06423246714573e-05,-0.161470693617784,-0.134361701525112,0.251239427694038,0.255327852234399,0.240952139163757,0.131315251273655,-0.259901942756875,-0.168481944341426,-0.230709002086396,0.24291246367339,0.164393519801065,0.254515465500677,-0.188862255009141,0.0727351035398493,-0.0107641242218133,0.130229125531832,0.0584830145373827,-0.1395892335508,0.0787043799745874,-0.182928299736739,0.179175426238568,-0.0559487211397942,-0.252625783315715
critical,-0.122648189395399,-0.154751633157806,-0.252867108852107,-0.0232579990731143,-0.249097486049423,0.289781330490578,-0.153492329679728,-0.0142322663577896,-0.105730153698689,0.0752178817942477,-0.143899033042397,-0.0925321004548615,-0.0838213084183852,0.154927531729499,-0.162964195426947,-0.206126148501013,0.325676355007303,-0.208465567464707,0.0618062831988125,-0.0007227647746977,-0.0180242636296719,0.204157985526947,0.122366634201378,-0.145037247388366,-0.11839783056311,-0.128501393257412,-0.352897956589091,0.119997450251691,0.245103456398627,0.209239264861652
critical,-0.231073604984731,0.11891137627517,-0.33083745384874,-0.082965531757975,0.226774036547227,-0.136063262233545,0.198224835853931,-0.353471382754692,-0.357847711942645,0.349937488997033,0.229114411082518,0.28543153713315,0.310633361647668,-0.0164850614535701,0.0108452171790798,0.35269231636119,-0.0354983956103479,-0.18410555177393,0.0424637434191307,0.173600925910244,-0.284123981256337,-0.207101885302058,0.346128858021038,0.106417045491557,-0.115771088451921,-0.325221769882395,-0.0612938734107168,-0.320397853728691,-0.209488647628988,-0.185137542078985
critical,0.0287805547061965,0.0767085032458544,0.137361738370483,0.0754002962137545,0.0195041775694886,0.30909364331159,0.281145583989457,-0.460964586947181,-0.220016637216792,0.0762327915978181,0.209432053047984,-0.543381629969471,-0.268063513668459,0.101326581031733,-0.152108799459609,-0.0604153793006109,0.163169095276453,0.288162330797992,-0.0017839186801361,0.0344890944826322,-0.42243194345624,0.190165731302513,-0.212762034584238,0.465721703427544,-0.360232645475493,0.186478966030232,-0.193257857014749,-0.0498307951318031,-0.127847505409757,-0.40435490083086
critical,-0.136657330860542,0.166903414038154,0.0038318728395474,-0.121956363533797,0.0819657379438513,0.269780976350142,0.067636940228599,0.15895618330713,-0.2201552408116,0.144473663077191,0.218820467681233,-0.142216698487998,0.176032792190365,-0.154173301749781,-0.241698263691796,0.0968014034326201,0.311154268910927,0.0890626702055898,0.191094608528907,0.0452291906638184,-0.111499720146057,0.131232204392816,0.18374073651995,0.164995651430848,0.188338022916867,-0.199151480639003,-0.0284935577211691,0.235095050594699,-0.196567459093395,-0.159914961063939
