group,AR,ATF3,BARX2,CDX2,CEBPA,CEBPD,CTCFL,E2F2,ELF1,ELK4,ETV5,FOS,FOXA2,FOXG1,FOXP1,FOXP2,GATA1,GATA3,GATA4,HEY1,HIF1A,HNF4A,HNF4G,HOXA4,HOXA6,HOXB13,KLF3,KMT2A,MAFF,MEIS1,MYC,NFAT5,NFATC1,NFYB,NRF1,POU2F2,PPARG,RFX2,RFX5,SIX5,STAT1,STAT5A,STAT5B,TBP,TCF12,TP73,YY1,ZKSCAN1
critical,0.124125062917871,-0.0288310048342242,0.218464038178835,-0.0852612254416439,0.0046325979903908,0.145484999316725,0.062000049405115,0.0604469240672961,0.0996231718126243,-0.0189588403306168,0.215991534049089,0.18017146519468,-0.113253185553138,-0.0389977275915559,0.180680247632931,-0.112958627299414,-0.0146922086554592,-0.129043293154297,0.0079262948274895,0.141129107564681,0.0796913966439485,-0.0917861370620209,-0.0905989780394352,-0.139504574165353,-0.139540278196107,0.154553823128357,-0.0214224184526743,0.0598845855829134,-0.0294558253724272,-0.0833867638270349,-0.0460046436271181,0.0886888123940718,0.0683910709101628,0.237753140793931,0.0542969047698408,-0.0730415209159309,-0.020181703383957,-0.207101230391229,0.0654633403882973,0.0701048643863768,-0.0028831004834224,0.0351684702931404,-0.129453889507973,0.0339723852628661,0.02318976797502,0.161087660756422,-0.0139513500173042,0.0227166895675234
critical,-0.132233261078286,-0.0506164403332777,-0.0478433366241304,0.0656641767760716,0.0162153590571717,-0.140194987780075,-0.008625812063716,-0.0455372819607343,0.0194190236053708,0.4555114747928,0.0734580577270435,0.0106472587148576,0.142632399987588,0.145799576329088,0.106436098941877,0.0662333928005808,-0.056965388298957,-0.230992241330629,-0.0921108289917289,0.197408495884587,0.160730550510444,0.173946578976933,0.159847535908321,0.103232434393677,0.0201706806633765,0.0438807173765858,0.0288037903684324,0.0431217626772402,-0.256643450640241,-0.0987224920456432,-0.280608904800345,-0.303881083033163,0.131394032324202,0.0924684134173821,-0.17517988036337,-0.0549877274958546,0.0571040434844144,0.0206523249918074,0.0139676855244945,0.176478860521865,-0.0211339693202382,-0.318943414758636,0.0398597169983222,-0.0368457911249595,0.0689627106616889,-0.047602514459915,0.001678457508168,-0.105239285762139
critical,0.134480370018351,0.0363012192404854,-0.031983589282759,-0.0260736262306486,0.0449497301941717,-0.115465130153377,0.0741881460562381,-0.095219752239066,-0.0246955182543717,0.0293311731297005,-0.0091498419001844,-0.0173434005411895,0.0794134721329546,0.0550050597069739,-0.0104086905323604,0.122022185572553,0.0479532988604161,0.0747226045983199,0.018884937989012,0.192663470394976,0.001583499068895,-0.167524042359785,-0.0410097548260981,-0.115500466255333,-0.0305635196854096,0.0101834228823921,-0.0158106971188559,0.0017712221105353,-0.0487373186225608,-0.266926705667871,-0.125988663017094,-0.0071401011014473,0.0348171029583411,-0.0796586163402731,0.147174864645978,0.161894559616949,0.091794358855724,0.211791344084935,-0.0486644379122769,0.0057001549467477,0.0363034277468577,0.108729185718049,-0.0275709935510263,0.0292229563174608,-0.113947886275649,-0.135089917777089,0.0204463519941847,0.165130021452278
critical,0.146085046874074,-0.142440912711352,-0.0816639032853057,-0.0238317272231656,0.138964388740092,-0.14333557373333,0.317761172981035,-0.14160286175404,0.172127896623022,-0.101956946466205,0.142514172795037,0.0035908541018603,0.293877275698276,0.184734181023278,-0.236663370342391,-0.135578884872804,0.103285617983957,-0.0992873934167542,0.0974525613208114,0.120951288163588,-0.166241559899014,-0.272014690724476,0.110492856216841,-0.071247651386741,0.1078610432105,0.229239681862254,-0.0918803549556372,0.0764702073525069,-0.0398179654843687,0.104008228809401,-0.0986680127092309,0.0010844712387998,-0.0455100519864829,-0.010138751581574,-0.229923442643319,0.131127779788273,-0.0142546362831808,-0.322278878141645,-0.0422610782751552,-0.0076390287261213,0.124111461773479,-0.289886821139949,-0.0187445914120911,-0.203915002933678,-0.262346579680519,0.0965590103001012,0.0600299785727069,-0.106622281795454
critical,0.0047088835907219,0.0735137797203554,0.0825262034425248,-0.0676319873964133,0.0264594411288187,-0.0602064401956595,0.0853808563152885,-0.0366275249263667,-0.101956816500943,-0.0012936493381104,0.137670162561712,0.223620224585769,0.0681408228027368,-0.0404998486117772,0.0090900426824559,0.0206121461205595,0.118489655041995,-0.0907710618907486,0.0210864842112,-0.0141870210746111,0.0598097210653056,0.0124707796193846,0.142249681218623,-0.0645617263006312,0.154780831140453,0.146147877890796,0.0398185266270391,0.0007934382607077,-0.21507351462532,-0.0199911944382665,0.0606290323127755,-0.0960750241770014,0.0611809893637026,0.1061396160275,-0.0125656472375127,-0.0218454251562248,0.0383696393683554,-0.0825693250871285,0.0339281099741762,-0.165794099172233,-0.0857344538010386,-0.0422333387248452,-0.0560408893269439,-0.0537123205183451,-0.0659243702701076,-0.060154694222135,-0.316280014510159,-0.0692016152599873
critical,0.0627288350232968,0.0987923580359817,0.144778684717837,0.132784184583687,0.0950846437617486,0.139719477470742,-0.0677080196601567,-0.033004881021471,0.106963555681114,0.0403936353665255,-0.101086339529392,-0.0833213200571672,0.101815434422647,0.157271103315673,-0.031368863212217,0.0496584753515397,-0.133344342855334,-0.109035252146093,0.0421808069951127,-0.134437985195216,-0.115268124343305,-0.302707751717667,-0.0948890329367291,-0.110102220282563,0.0079133470121522,-0.0520146966529109,0.0383486131049581,0.096845141186924,0.100383918839549,0.0116210612863854,0.209570324804976,-0.026060696733279,0.0762259819496419,-0.0725093762742715,0.0611995140276899,0.147837326709051,-0.0311110125792368,0.0725538332799578,-0.033111577835118,-0.0038233024890173,0.0633779073063161,-0.0705088110183903,0.0350232290796267,0.0372638621662136,0.209561433403839,-0.125386538837496,0.0142084590173251,-0.1518829142265
critical,-0.426007314333713,0.0323560407174382,-0.257552071974665,-0.160293955029429,-0.212987970012591,-0.374121673019895,0.258646056361568,-0.20397554525523,0.470928307053528,0.244532149841484,0.0790737938038103,-0.0035302282378305,-0.119777853374445,0.024594055982754,-0.13563932594251,0.295485178636748,-0.168576857795649,-0.431243816531616,-0.417611583496708,-0.0425247719076067,-0.0424406840684629,0.418404813890011,0.4163610581598,0.434011943406259,0.0627078795151134,-0.331856554974999,0.241412304384368,-0.201539440039928,-0.37953796429581,-0.120515565531783,0.0971473790731158,-0.0514813798291939,-0.170734038796264,0.0496960409053406,0.0082726010728003,-0.257884061641169,-0.111024016051904,-0.0881164091347437,0.0813741854058029,0.254536384529587,-0.0616485007132482,-0.0563786726437758,-0.292109251850353,0.0950872750033474,0.138702224150289,-0.263057164700999,0.426035862608334,-0.0541680209487452
critical,0.112928261870911,-0.0242071862483542,0.0564660751873731,-0.0853068303803965,-0.232426567596262,0.152863196255118,-0.0018677317169745,0.112093205672371,0.101049993656452,0.156527555618944,0.0630920857220069,0.142071070486823,0.0403015647457813,0.0095096138784704,-0.0318958693310056,0.0245861764971179,-0.17673472129744,-0.0243593933984623,-0.0139720886544049,0.056185408535577,-0.00298623207005,0.156418399761293,0.0719523194600525,0.157037227371587,-0.0745294253766185,0.0012569588646246,0.0396821816349398,0.134897614162293,-0.0231056286619878,0.0518612533960547,0.141735825906201,0.156053435901363,0.044492538628959,0.0756340382159981,0.007263308538143,-0.13168904299797,-0.0420872212568125,0.0222176610362658,-0.0105567324111485,0.0882445950276475,0.0613546188835008,-0.178124305917862,-0.0360040736325552,-0.086761686315189,-0.120097968566743,-0.0182995767972143,-0.0653354746844581,0.0071608186870665
critical,-0.0809622405033473,0.482191042997812,0.42487264264146,0.394183415783996,-0.436097496044579,-0.213749867995563,-0.553719630109176,0.0191061334521174,0.181030614458812,0.110337920685978,-0.0993518939510103,-0.106397280661479,0.208853921298458,0.147833707585758,0.431918029351928,-0.0634084803942145,-0.021494400133632,-0.0364210668930987,-0.0083589333853013,-0.453770669487787,-0.079290453826287,-0.352746988859717,-0.16849221438086,-0.255186294919842,0.0798875204966657,0.188314827837432,-0.427977389327429,0.448874722790682,-0.415200162581325,-0.492341176394249,0.533538776650377,-0.244319681518951,-0.273337121699354,0.39716874913589,0.537121176672649,-0.0643637870668203,0.53150874997109,-0.174224054416495,0.385346829062392,-0.22867653475503,0.47216032293545,-0.333760268741675,-0.0216138134677078,0.331133175392009,0.608291523781786,-0.0635278937282902,-0.1628797876793,-0.505118403140353
critical,-0.159508866230322,-0.0696426788053218,-0.0184653089256005,-0.284133914099269,-0.369379588196125,-0.136347954645556,0.128331781198644,0.0180994974542926,0.11241513463349,-0.049793627281331,-0.102611478346068,0.0213356171581142,-0.491718089765451,-0.164976208050046,0.0252984901305788,-0.000563254616028,-0.171373045634221,-0.142099716674543,-0.227379817022695,-0.0297842150497185,-0.0321283641238214,0.162178293901194,0.189282443516308,0.13839871237305,-0.158540517238237,-0.120830634366701,0.0138137677015272,-0.187141258286831,-0.189030040762391,-0.183791821009249,0.249861825744835,0.0016705325420468,-0.222558930933135,0.111280995377508,-0.0319667794874473,-0.265520744163945,0.0210146353324982,-0.1666904634937,-0.168840854229859,0.0663676798328287,-0.0041903674742154,-0.267020642809161,-0.101079314855653,0.33004471855676,0.257801126049672,-0.0382540754482688,0.207970872049395,0.066062713245145
