group,AR,BACH1,BHLHE40,CDX2,CEBPA,CTCFL,ELF1,ESR2,FOS,FOXA2,GATA2,GATA3,GATA4,HINFP,HNF4A,HNF4G,HOXA4,KLF4,MAFF,MAFK,NANOG,NFIC,NRF1,ONECUT1,REST,SPIB,SRF,TCF12,TCF3,TEAD4,THAP1,YY1,ZBTB33,ZBTB7A,ZKSCAN1
critical,-0.0391275433575562,-0.0255471023454678,-0.0360234425547932,0.111571259535678,-0.261996689915032,0.289184027343778,0.116148044526115,-0.201122804001755,0.484645374767765,-0.150099147056336,-0.0870206440956423,0.121139297521467,-0.0750628012304527,0.227657574784465,-0.246044080959923,0.129878399497428,-0.240409079786725,-0.0334925421843585,-0.1056628858486,-0.0385455244570382,0.0372844835059157,0.144005585537276,0.393497687559359,0.049489243480416,0.279051607393849,0.0425932013560957,0.190646463792429,0.195531895169505,-0.150663529020475,-0.0980084554599684,-0.198830002272441,-0.035229780417723,-0.261617495782876,0.0639956236524196,0.173053619754042
critical,-0.202710470932647,0.109572640762244,-0.255003707980924,0.286990437534396,-0.0334847505981706,0.13755017389657,-0.346607333023424,0.161988903693419,0.138758722275626,0.229609718387456,0.122772594315531,-0.121144310571294,-0.0049065616826366,-0.150829732432909,-0.200011138325533,-0.143694231224827,0.095395716962413,0.272068121620537,-0.141942921597691,-0.0064262931772585,0.224884077120845,0.225947889167081,-0.416066299144288,0.182100017138916,-0.0931378301704032,-0.459769434839631,-0.109210799930191,0.296499614600745,0.250147804014775,0.0194959840310075,-0.226302493182492,0.104065423298399,-0.156184976747292,-0.34316260830228,-0.156358660346677
critical,-0.133095794706278,0.0495200931131219,-0.210937498526015,0.0637071911577864,-0.0323159087352522,-0.135356966162972,0.0967439578477405,0.259123237552774,0.054509131298095,-0.0592089498781422,0.0222238973694259,-0.167532647210987,0.0399846103810168,0.103516516929757,-0.278527243774171,0.0581747706847705,-0.13375968516304,-0.128036642677686,-0.0496625118579718,0.0964591203580406,0.124782922122269,-0.0318097744266317,-0.0947676238807463,0.0361590237885868,0.229232829595196,-0.063115605602256,-0.179798187728985,-0.0693907946061045,0.0296625379658176,0.0536874846931917,-0.0450832014466437,0.180253927712504,0.0053111236540952,0.0809573877455307,-0.034281287414181
critical,-0.0116261768037952,0.121167388352831,0.0522472270173587,-0.129086508402609,0.091088625356745,0.199967153649039,0.105314814006457,-0.222919590707821,-0.0886396744196026,0.244345981797669,0.127436967384164,-0.18906540762674,0.0252018111748428,-0.106307184940013,-0.292309474285177,0.203441554550856,0.0926102607881977,-0.122209377833065,0.0315397535371545,-0.079464653821691,0.0360065253725276,0.144985393392548,-0.0197779527057733,-0.197681392598748,-0.0118941169558553,-0.178344493641222,-0.0604541346378678,-0.275108378103537,0.0677414451932815,-0.0144566392331713,0.0520873450336191,0.0176906658421936,-0.0633242919045862,-0.100236080095391,-0.0990529534157181
critical,-0.18436963516919,-0.0332650257993832,0.145115369023265,0.208693458855787,0.0501662866633427,-0.0970990660740653,0.0669736990318436,-0.0680145641632939,-0.0488012176384899,-0.14331518424674,0.0597814916071501,0.1254839701096,0.0536130859510962,0.156948811132458,0.220689002911681,0.206048637620134,0.0632794809833356,0.0449022392362539,-0.0428290406547586,-0.0541079234726054,-0.0173363766156314,-0.116056462156709,-0.0071836757432882,0.0251428651015087,0.0321729705795009,0.113505489416516,-0.0171828063503354,0.105059124825239,-0.0147171504241949,-0.0062110640630805,0.116687806580704,-0.119247311002303,-0.133179546737208,0.0712139446902929,0.263628955424709
critical,0.105700151256652,-0.114306217851662,0.0265861257273517,0.148527469327406,-0.0420682188633992,0.187373929927033,0.205901246627468,0.185423221498831,-0.038352163441349,-0.0514510381357016,-0.143443269985124,-0.227544400772045,-0.127511013365645,-0.0802261941354249,-0.184778869846076,-0.0220844908930392,0.0801997139305172,-0.0132489291888297,0.208769935492471,0.205009746395575,-0.0554672025467059,0.15951675436411,-0.0909683305929903,-0.0144228849397386,0.100351149865293,0.0771015299563138,-0.163991908993515,-0.0695634982925826,0.0335415928831131,-0.0815413776458417,-0.0282190716966612,0.0677893245637653,0.245109603360833,-0.11885198636082,-0.110519548549858
critical,-0.48028880305478,0.225824779899374,0.190080264910431,-0.19264904686902,-0.228979089057389,0.297252291131839,0.574827578442834,0.526554255372342,0.0225623211229111,-0.14103049732562,-0.46170818795023,-0.491682588690388,-0.484177620333939,0.498094396657593,0.497825022499756,0.509233749767473,0.476253341143217,0.226216692431699,-0.467035394842677,-0.473638725436097,-0.133435443777146,0.0676625066674205,0.0008875032126815,-0.0632564774122593,-0.0156579808904506,-0.105893491894643,0.161139289889571,0.174471229281096,0.451326355411231,0.0037570611813791,0.215359446256414,0.492899710466701,-0.459153667975949,0.319196695589843,-0.0254446755853481
critical,0.0692932834293154,-0.0332944933139197,0.062176234376722,-0.0383308689983965,-0.0733240370542551,0.0263098282064243,0.129805833201513,0.232437140981845,0.0514051955803992,0.0973381540795577,0.0401317590236473,-0.0369154215104863,-0.0192418204487891,0.0731333821322825,0.0949337530621381,0.171950902690932,0.088799182986068,-0.0722443020264944,0.0912865133842877,-0.100770631457296,-0.0205000878312293,0.116409432047565,0.0692034662261896,-0.0444089589313968,-0.10596074333608,0.358256715890642,-0.14270975505918,-0.115480815841628,0.294256723918548,0.136376677943686,-0.185855900645402,0.0042236126500563,0.0879471593643916,-0.0201380638897959,-0.007562828913506
critical,-0.208801398642158,0.641369483883762,-0.216284042620802,0.482096062052628,-0.543976340034746,-0.500743285935915,0.136706717768557,0.289922761140789,0.144189361747201,0.150840600839329,-0.0730448578867618,-0.208207538008932,-0.284578015441758,-0.0933548915430809,-0.552527933153196,-0.328642474427105,0.0419265607057348,0.224004230852736,-0.416177531764574,0.0646120368949568,0.475326050833855,-0.553478110166358,0.498724159782948,-0.156541662918296,-0.579370433774998,-0.449552499351859,-0.110101761400046,0.469506216628243,-0.195736464711193,0.533761937143264,0.459291813736761,-0.0988184093687574,-0.107488774613853,-0.135518996502106,-0.468793583868372
critical,-0.260114112546043,0.133795131649096,0.506317931979147,-0.442663739226673,-0.524512155416668,0.16202640312647,0.183872987573367,0.204541804406734,0.0121661926495244,-0.633657141228088,-0.243357177357678,-0.246534290393277,-0.353421744676482,0.396723352255785,0.220182308511227,0.259174590836052,0.2196215599546,0.165742381026556,-0.260993982083972,-0.332732262071082,-0.394572531259523,-0.0040581227540531,-0.0184155091557365,-0.456913521091218,-0.0578250198134834,0.0977355361596164,0.165308671902395,0.381400181122222,0.185229206395807,0.200258586694981,0.0579963708073001,0.315849764502295,0.330632969460635,0.502314693369503,0.0581592352301566
