group,AHR,ARNT,ATF1,ATF2,ATF3,BACH1,BHLHE40,CLOCK,E2F2,E2F6,EGR1,ELF1,EPAS1,ESR2,ESRRA,ETS2,ETV5,FOS,FOXA1,FOXD2,FOXG1,FOXK1,FOXM1,FOXO3,FOXP1,FOXP3,GATA1,GLI2,GLIS1,GMEB1,GRHL2,HIF1A,HOXC6,IRF1,IRF2,JUN,JUNB,KLF9,MAF,MAFF,MECOM,MNT,MYB,MYBL2,MYC,NFE2,NFYB,PBX1,PBX3,PGR,PRDM14,RARA,RELA,RXRA,RXRG,SOX17,SP4,SRF,TCF12,TCF21,TCF3,TEAD4,TFAP2C,TP73,USF1,XBP1,ZBTB7A,ZBTB7B,ZNF263,ZNF384,ZNF76
critical,0.0049494269429898,-0.0256102020466452,0.191962026826247,0.164379099450011,0.0070806748437079,0.265604567924612,0.221825917864821,0.0363721232643207,-0.308572991509751,0.122793344957488,0.034443431982266,-0.406214088514962,-0.119279427964155,0.0287101989931442,-0.417433963827007,0.162080522168658,-0.306899697703402,-0.180680503847652,0.268140929062657,0.0752806076666861,0.210394679124606,0.0339062166023329,0.125602717190252,-0.0850385526005523,-0.013817884116639,-0.233477326842714,-0.0664649913500796,-0.254463953898132,-0.114876023210605,0.287410228264191,-0.111124322360581,0.0113079434071157,-0.134981969315313,0.322100250912655,0.260857697600286,0.0072039701768073,0.0329022403185236,-0.224758585430685,0.0181772548226533,-0.0074769812715274,0.287965057263138,-0.0745320288585827,-0.343315855015258,-0.0080053898419534,0.0779226505188159,-0.236216244599421,-0.123929423383903,-0.2550452033256,0.226660856284219,0.0866325851213373,0.423352139815778,-0.265463658972499,0.267330702588004,0.0387147345932092,0.0651175494954934,-0.0373320655005946,0.164731371830295,0.0819385556540533,-0.341748242922994,-0.0576141477954446,0.138945033593508,0.0503573367615947,-0.17859328999447,-0.462841873645612,0.0777993551857166,-0.0387499618312376,-0.0056363580845436,0.312139749360126,-0.0042889162299574,0.329233766613406,-0.009652263219781
critical,0.336612418056104,0.32702444092121,-0.0800635829930387,0.118603349411671,0.0296454183756374,-0.0902151337651007,-0.34823070534541,-0.166998429177701,-0.137598671105444,-0.200942902862503,0.169021514029073,-0.60801647617067,-0.116544138045096,0.0060475786449935,-0.0513357781035592,0.177084952222397,0.289676849504278,0.216932498491381,0.372565525986197,0.231592638360786,0.361070068848581,0.18536514950694,0.247083688079861,0.332074927746598,0.401531765876016,0.161196510836088,-0.202655299683129,-0.248225285960278,-0.077122884655509,0.37225483795545,-0.15203482658059,0.313729883326481,0.137208504741251,0.15626885416239,0.203298351653743,-0.269619408263535,-0.233753003969929,-0.164924767205045,-0.238319395491597,0.196463214977323,-0.43442857061993,-0.388518995099871,-0.0091761348615792,0.0571160205360501,-0.0714799229807898,0.102201911509479,0.307891838469665,-0.240154622463913,-0.463821103389146,0.29924315073005,0.270746555537871,0.193999386640474,0.0625855749377945,0.265168621590517,0.212019292423764,-0.302285003310149,-0.121854735779947,-0.182821842836644,0.458185367017467,-0.19243149588066,0.38002203872411,0.0539730137133832,-0.0902295843711819,0.0079550586477155,-0.223196836227593,0.290442731626583,-0.299792273761137,-0.236794856550028,-0.324979680160716,-0.0642184934249732,-0.0814508411768365
critical,0.503307844959965,-0.102874377407584,0.334239484240759,0.647706825438145,0.564045258794515,0.51992687159574,-0.0603196964918169,-0.590088076162433,-0.0029896314529681,-0.595936118960705,-0.675129640938341,-0.621066956580351,-0.41700000614509,0.180252687895854,-0.127506578618103,0.355350612562267,-0.653239939978021,0.0184451731341135,0.624745493598561,-0.488549956851238,0.450909468967526,0.612522340569564,0.466266595567923,-0.0927791771245549,0.59113127601837,0.631999778550642,0.264290418848124,0.464385774024724,-0.389242579370348,0.633231060560899,0.361891934929369,-0.0648314811936993,-0.0141083485757845,-0.639759260917234,0.29227310680769,0.151366768195194,-0.543036919557345,-0.347304632960607,0.235122375915984,-0.577646222953995,-0.519369186138163,-0.730427981310176,-0.0862094237341261,0.35363381615365,0.542194923866494,-0.460899693164423,-0.286250103865866,-0.398191790713103,0.400798696852048,-0.41431655494334,0.425387158026679,0.519957489620862,-0.124337613017993,0.0751453816561702,0.531303654930297,-0.39964614690639,0.475521987161896,-0.205440387562155,-0.189991406886393,-0.59334452183432,-0.485853383638722,-0.615234222794641,-0.498034983633625,0.189772706706952,-0.350110556262844,0.205433826556772,0.270228128719966,-0.0113352303004636,-0.560018988490993,0.32172327297131,-0.59681529368206
critical,0.328516450639964,0.159140791693431,-0.042649133295945,0.0905637683743557,-0.361050712437415,0.319008163185404,0.110597555001433,0.0971393155511627,-0.103117085711896,-0.0472981431281325,0.302250590922663,0.304697843789571,0.104230073857845,-0.337938869572877,-0.206289215347925,-0.269346433955044,-0.102980576780049,-0.15381474159442,0.146911132629787,-0.157779005010406,0.173642663945244,-0.201151415469445,0.130186586721524,0.0135033754680587,0.0243734496056432,0.342649528600092,-0.289522233906382,-0.294963876246071,0.0439999111941439,0.0470174191150593,-0.31653338835643,-0.306160911292999,0.211659300586241,0.0357521296022072,0.037298863870316,0.269948614485048,-0.155005892112636,-0.183687079220849,0.255811133010989,0.0505226162037842,-0.12347453061287,-0.20252971532971,0.230401756753182,-0.259387887201086,0.302513700880014,-0.297909827065614,-0.0890148323492816,-0.187419057276997,-0.118384068509144,0.303134596344222,0.169638768903883,0.165194522469467,0.219520673830771,0.249684744255099,-0.0051752297468892,-0.153745386250014,0.198843974169832,-0.22851595191242,-0.436499419245127,0.160032503264369,0.171458521035687,0.216526284357991,0.0011625276776675,-0.247140614081719,-0.220029279689751,0.144856893381181,-0.156466757859099,-0.0125081813197524,0.196665335652688,0.209235166167468,-0.140495212832962
critical,-0.0635857400348444,-0.0922576546856173,0.0878210441916902,-0.0889365834905471,0.257127550602937,-0.0053392606136128,0.0280843405162605,-0.198259434778525,-0.0859731661164844,-0.0625212941389886,0.102178290434994,0.0582464794212315,0.115062343558433,-0.193916495523433,-0.124429467441964,0.0660041611102289,-0.176297787055228,-0.308987354649033,0.194512585225113,-0.0324954043086871,0.272847287592936,0.238163382522369,-0.457652126247843,-0.0765123709941177,0.124523138680799,-0.0438977487450948,0.0185469052893921,0.0418284659235511,-0.183536019147047,0.0091116568685259,-0.0439743888495964,0.284436974507014,0.105124676674723,-0.118127947738498,0.0327593868908593,-0.0737788739335599,0.088161666878364,0.300727254497192,-0.0322995462638496,0.00299747964273,-0.0281439494864284,-0.18320391202754,0.0380816163701385,-0.0139229523177944,-0.0778067372034784,0.0708750655296652,-0.0471592109699971,0.0704918650071571,-0.0015328020900324,-0.0584678841675695,-0.0921128900437809,-0.0862967576688246,0.168310185052725,0.101241578046641,0.355235399932178,-0.27761600520637,-0.121517143470903,-0.119158331365686,0.155826363586128,0.0358590533395915,0.08071906117454,-0.126992653159185,-0.107636768988942,-0.108105125183119,0.00583316350929,0.139621239267619,-0.119669265395697,0.348508101870369,-0.166368635738684,0.164358961887308,-0.134145729579336
critical,0.212280725791845,0.152978134455191,0.0564836921643834,0.01460542133633,0.140204997580837,-0.0097868655637289,-0.0632402411179209,-0.114931804689443,0.012729091574787,-0.346574844170826,0.158131434504499,0.106025845117049,-0.122771868012322,0.303595440853604,-0.0058051704828959,0.0757314880750475,-0.213364240161187,0.108386673173826,0.111734115940898,0.0892269678622956,0.297746225071142,-0.071917165132568,0.0853774086801628,0.0580428957690459,0.152202937182816,0.0240575426233517,-0.0342496249430946,-0.139473845608029,-0.010879188992984,-0.0715031393166407,-0.0641475742889956,-0.0929003458461615,-0.045569266931746,-0.117037170008733,0.116446962994539,0.109910640538835,-0.0492250267957852,-0.196019201191806,0.0120067486618925,0.127625660024577,-0.0527222235813841,0.0811754871014961,-0.209505871919141,0.128409666356865,0.144565482237944,-0.0433229566538424,-0.0871656478425724,-0.117151687787607,0.0890948319635954,-0.143411495389295,0.105400401863201,-0.36569050418279,-0.238020798858646,-0.278251775482904,0.115037513408403,-0.0897555114570965,-0.241553231883899,-0.177537793493603,0.0864168777499378,0.0082276619590664,0.0194327861688443,-0.268958217274322,0.0643942279665694,-0.130946675611909,0.0297658134472008,0.116050555298438,-0.0335272820302001,0.195939919652586,0.0977012834989358,-0.290646122780984,-0.224410801292525
critical,-0.0332736355309277,-0.0984331285062351,0.0994176538423605,0.164032817140747,-0.159420205335076,0.318183968495501,-0.0051993695963822,-0.0064230901876716,-0.032433242709391,0.009352348807499,-0.0040287716771977,-0.0959985038181445,-0.225728153825597,-0.0070054237414614,-0.279829484113165,0.0922006836740765,-0.292103463179947,-0.160802752848956,0.149720134846816,-0.194032358204282,0.0158654621373338,0.141476794761064,0.135769285109201,-0.204691957620543,0.275123846625646,0.288828806399469,-0.219586803713369,0.0014975882835294,-0.239754661197481,0.210554464100204,0.0448222731555036,-0.201944230640363,0.124941798102889,0.0573099524143248,0.244071581197366,0.127846845430976,0.0148186685841954,-0.0691442981349891,0.200594488259726,0.11734685805369,0.191046815227452,0.0864844422548588,0.0379907739125077,-0.200266967411338,-0.155685852301959,-0.13853204600717,-0.144778739640734,-0.105399370696252,0.141181378806982,0.0611720672244514,-0.129728822452345,-0.0561095200725401,0.0773056466069948,-0.0402098098853651,0.121435542598748,0.147731265290705,0.0966561767157762,-0.0601983001047259,0.116076285111689,0.124972237277298,0.184202679854542,0.0606972733959375,-0.166813656934915,0.0188032615502597,-0.0984112619539666,-0.031310186770175,-0.0003170172643291,0.0693558445618117,-0.196366275801576,0.0504637905923696,-0.0409804971036005
critical,0.606771648971299,0.654546550182772,0.23668476003098,0.590511371165013,0.276665475081437,0.602412380117992,-0.394840635376184,-0.53339472752873,-0.486895126038598,-0.36054236422972,-0.474194819202017,-0.539277477408373,-0.381268254652484,0.199475586316677,-0.522910580693345,0.628223510983008,-0.529426990822881,-0.536092667424656,0.56793017415735,-0.381773009202388,0.506389740031372,0.569130909428965,0.614769305282031,-0.222733091137729,0.57445951612872,0.424719243216517,0.0823952302487307,-0.575988224920905,-0.2200209812449,0.535141901904246,0.0982792464867458,0.400094815198998,-0.498136060766874,0.0058892158005607,0.537835301898252,-0.263708044708805,-0.470182371340889,-0.554647796865429,-0.433593650889073,-0.537822920347559,-0.362897060025889,-0.405326020366638,0.0194478392457128,0.403858393891203,0.129501115004445,-0.217279018057622,-0.410189218333135,0.479003813491038,-0.48540878966434,-0.581376813355126,-0.417579765941571,0.574176116190644,-0.294715574826737,0.615968664825791,0.0730950348051335,0.284025481531498,0.478886188759458,0.364685368664263,-0.0259744297613735,-0.460763450583428,0.524096320531344,-0.367899481651286,-0.585796201515685,0.125821180565807,-0.41417621522895,0.239984305717783,-0.500874997352871,-0.568077101892236,-0.569681475716431,-0.247167668711295,-0.496594420132855
critical,0.735400518467985,0.36971602976188,0.550779653060914,0.710499823711733,0.123317726411916,0.594533730989758,-0.753423878482034,0.193395395940226,-0.413351532953788,-0.496590998281832,-0.687733474220302,-0.249362671773327,0.0343866737110151,0.299519785496635,-0.33023064236268,0.518883048825524,-0.781881815346323,0.178929278034213,0.306989993923511,-0.263473065468536,0.745597945844355,0.718088606875543,0.587774970984489,0.330823516047352,-0.0353352716064914,0.451651172983643,-0.618841552061337,0.255765707567792,0.039248237925331,0.606272629946277,-0.575917497291036,0.52765757935868,0.796822232200074,0.561095655174219,0.40267980662968,-0.20786151384624,-0.383707848720155,-0.688682072115778,0.221379033856777,0.0965198358647114,-0.284460793905949,-0.272010446527823,-0.405644175053044,-0.406829922422389,0.276279137057466,-0.779866044818436,0.145016903270936,-0.725558815302419,-0.412165785584443,0.363787292915153,-0.572597404656869,-0.145254052744805,0.619078701535206,0.27272189494943,0.139206741161144,-0.126519244309149,0.628564680489969,0.126993543256887,0.280666402324044,-0.55955418359407,0.184146566459333,0.210825882269603,-0.759945489013434,-0.768127145861917,-0.0283393621273538,0.771921537443822,-0.584810602561126,-0.006877334742203,-0.626430335225148,0.433390663495725,-0.251852741248952
critical,0.547380641827191,0.600181585743895,0.468145939296904,0.558300411903783,0.11773970100628,0.324267219290653,0.0582981340808561,-0.230867077785962,-0.573358197253814,-0.661835175151925,-0.688969610092938,-0.625303718133683,-0.625731241994052,0.624431509407955,-0.496815921810386,0.497264993991501,-0.559395027771862,-0.293031498285976,0.645092104048628,-0.669548529217684,0.583948556274586,0.578811436608805,0.478616080689203,-0.265750405344548,0.656660938018337,0.644882664724527,-0.566979324867967,-0.59462877114577,-0.644782131778249,0.554678585683163,-0.560393614486829,0.580901571953403,0.3650510723984,0.241191001203615,0.601959613398941,0.395027970271561,-0.54139124401463,0.0121932434778285,0.419837684365372,-0.360986528486447,-0.520872130600619,-0.501198203153347,-0.383070813560726,-0.494756872992173,-0.148009811344795,-0.529704793745259,0.3812477738579,-0.519116660737201,-0.652161998078858,0.483726397608879,-0.165656022396993,0.479350729594387,0.46183158245395,-0.419587141457675,0.534993968198092,-0.2002894541446,0.365169736994747,-0.413879101298574,0.403761433489164,-0.620804312284567,0.575017081460941,-0.585252663234504,-0.536939878625938,-0.497148167149836,-0.624893821187942,0.484757365043669,-0.267499443066578,-0.0566208076172351,-0.630183707447166,0.405949371031885,-0.704347954215673
